Size,RunIndex,CaseName,Tool,Sequence,Scenario,MetricValue,PhaseName,MetricName,Iteration
2,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,BasicXform,22960484,M2MTransformation2,Time,4
2,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,BasicXform,16121816,M2MTransformation2,Memory,4
2,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,BasicXform,37589456,M2MTransformation2,AverageMemory,4
2,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,BasicXform,37589456,M2MTransformation2,PeakMemory,4
2,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,BasicXform,199616,Modification,Time,5
2,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,BasicXform,16130448,Modification,Memory,5
2,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,BasicXform,22246543,M2MTransformation2,Time,5
2,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,BasicXform,16139008,M2MTransformation2,Memory,5
2,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,BasicXform,37606048,M2MTransformation2,PeakMemory,5
2,3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,BasicXform,37606048,M2MTransformation2,AverageMemory,5
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,1,BasicXform,161089,EMFResourceInitialization,Time,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,1,BasicXform,11097928,EMFResourceInitialization,Memory,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,2,BasicXform,304693352,Generation,Time,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,2,BasicXform,24058312,Generation,Memory,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,3,BasicXform,15493,Initialization,Time,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,3,BasicXform,11590640,Initialization,Memory,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,3,BasicXform,33066040,Initialization,PeakMemory,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,3,BasicXform,22328440,Initialization,AverageMemory,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,2261362020,M2MTransformation1,Time,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,12413664,M2MTransformation1,Memory,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,1086217248,M2MTransformation1,PeakMemory,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,143738236,M2MTransformation1,AverageMemory,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,5,BasicXform,200491,Modification,Time,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,5,BasicXform,12413784,Modification,Memory,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,6,BasicXform,1982181187,M2MTransformation2,Time,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,6,BasicXform,12654752,M2MTransformation2,Memory,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,6,BasicXform,812482858,M2MTransformation2,AverageMemory,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,6,BasicXform,1441219776,M2MTransformation2,PeakMemory,1
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,7,BasicXform,100697,Modification,Time,2
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,7,BasicXform,12654872,Modification,Memory,2
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,1976642339,M2MTransformation2,Time,2
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,12909872,M2MTransformation2,Memory,2
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,1443639952,M2MTransformation2,PeakMemory,2
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,835702400,M2MTransformation2,AverageMemory,2
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,9,BasicXform,73963,Modification,Time,3
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,9,BasicXform,12910032,Modification,Memory,3
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,10,BasicXform,1994062682,M2MTransformation2,Time,3
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,10,BasicXform,13142768,M2MTransformation2,Memory,3
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,10,BasicXform,1444534024,M2MTransformation2,PeakMemory,3
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,10,BasicXform,825483528,M2MTransformation2,AverageMemory,3
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,11,BasicXform,62861,Modification,Time,4
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,11,BasicXform,13142912,Modification,Memory,4
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,12,BasicXform,2003644154,M2MTransformation2,Time,4
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,12,BasicXform,13435024,M2MTransformation2,Memory,4
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,12,BasicXform,928362757,M2MTransformation2,AverageMemory,4
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,12,BasicXform,1444848944,M2MTransformation2,PeakMemory,4
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,13,BasicXform,89935,Modification,Time,5
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,13,BasicXform,13435144,Modification,Memory,5
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,14,BasicXform,2008459090,M2MTransformation2,Time,5
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,14,BasicXform,13671768,M2MTransformation2,Memory,5
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,14,BasicXform,1445061216,M2MTransformation2,PeakMemory,5
4,2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,14,BasicXform,928898135,M2MTransformation2,AverageMemory,5
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,BasicXform,522632,EMFResourceInitialization,Time,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,BasicXform,11631104,EMFResourceInitialization,Memory,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,18604957479,Generation,Time,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,774557408,Generation,Memory,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,BasicXform,2028236194,Initialization,Time,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,BasicXform,500551888,Initialization,Memory,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,BasicXform,1603575024,Initialization,PeakMemory,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,BasicXform,1006094913,Initialization,AverageMemory,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,694234020,M2MTransformation1,Time,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,549769808,M2MTransformation1,Memory,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,878557424,M2MTransformation1,PeakMemory,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,715736816,M2MTransformation1,AverageMemory,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,BasicXform,10078233,Modification,Time,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,BasicXform,554209168,Modification,Memory,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,BasicXform,47813,M2MTransformation2,Time,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,BasicXform,554210016,M2MTransformation2,Memory,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,BasicXform,676334520,M2MTransformation2,PeakMemory,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,BasicXform,614195888,M2MTransformation2,AverageMemory,1
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,BasicXform,1662159,Modification,Time,2
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,BasicXform,554250408,Modification,Memory,2
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,40887,M2MTransformation2,Time,2
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,554251256,M2MTransformation2,Memory,2
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,627814976,M2MTransformation2,AverageMemory,2
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,616443840,M2MTransformation2,PeakMemory,2
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,BasicXform,1552020,Modification,Time,3
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,BasicXform,554291344,Modification,Memory,3
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,BasicXform,20487,M2MTransformation2,Time,3
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,BasicXform,554292192,M2MTransformation2,Memory,3
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,BasicXform,616484808,M2MTransformation2,PeakMemory,3
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,BasicXform,616484808,M2MTransformation2,AverageMemory,3
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,BasicXform,1317390,Modification,Time,4
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,BasicXform,554332472,Modification,Memory,4
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,BasicXform,21483,M2MTransformation2,Time,4
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,BasicXform,554333344,M2MTransformation2,Memory,4
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,BasicXform,616525928,M2MTransformation2,PeakMemory,4
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,BasicXform,587264744,M2MTransformation2,AverageMemory,4
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,BasicXform,1525891,Modification,Time,5
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,BasicXform,554373544,Modification,Memory,5
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,BasicXform,17882,M2MTransformation2,Time,5
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,BasicXform,554374392,M2MTransformation2,Memory,5
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,BasicXform,616566976,M2MTransformation2,PeakMemory,5
32,1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,BasicXform,583373632,M2MTransformation2,AverageMemory,5
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,BasicXform,197199,EMFResourceInitialization,Time,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,BasicXform,11214208,EMFResourceInitialization,Memory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,BasicXform,56599876,Generation,Time,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,BasicXform,13228304,Generation,Memory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,58925944,Initialization,Time,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,13641344,Initialization,Memory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,97225664,Initialization,PeakMemory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,BasicXform,65013396,Initialization,AverageMemory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,23616078,M2MTransformation1,Time,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,13982600,M2MTransformation1,Memory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,35116680,M2MTransformation1,PeakMemory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,BasicXform,35116680,M2MTransformation1,AverageMemory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,BasicXform,232103,Modification,Time,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,BasicXform,13982760,Modification,Memory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6,BasicXform,25262431,M2MTransformation2,Time,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6,BasicXform,13990840,M2MTransformation2,Memory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6,BasicXform,35458360,M2MTransformation2,PeakMemory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,6,BasicXform,35458360,M2MTransformation2,AverageMemory,1
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,7,BasicXform,149984,Modification,Time,2
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,7,BasicXform,13991000,Modification,Memory,2
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,28676621,M2MTransformation2,Time,2
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,13999664,M2MTransformation2,Memory,2
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,56941456,M2MTransformation2,PeakMemory,2
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,35466600,M2MTransformation2,AverageMemory,2
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,9,BasicXform,113462,Modification,Time,3
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,9,BasicXform,13999824,Modification,Memory,3
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,39109549,M2MTransformation2,Time,3
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,14007888,M2MTransformation2,Memory,3
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,56950280,M2MTransformation2,PeakMemory,3
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,10,BasicXform,46212852,M2MTransformation2,AverageMemory,3
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11,BasicXform,179114,Modification,Time,4
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11,BasicXform,14008120,Modification,Memory,4
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,33124389,M2MTransformation2,Time,4
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,14017632,M2MTransformation2,Memory,4
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,35483744,M2MTransformation2,PeakMemory,4
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12,BasicXform,35483744,M2MTransformation2,AverageMemory,4
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13,BasicXform,210651,Modification,Time,5
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,13,BasicXform,14017792,Modification,Memory,5
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,30543357,M2MTransformation2,Time,5
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,14025408,M2MTransformation2,Memory,5
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,35493392,M2MTransformation2,PeakMemory,5
1,3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14,BasicXform,35493392,M2MTransformation2,AverageMemory,5
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,BasicXform,197963,EMFResourceInitialization,Time,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,BasicXform,11633216,EMFResourceInitialization,Memory,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,19917854982,Generation,Time,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,BasicXform,774559224,Generation,Memory,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,BasicXform,2082189099,Initialization,Time,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,BasicXform,500554008,Initialization,Memory,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,BasicXform,1633576104,Initialization,PeakMemory,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,BasicXform,1007629831,Initialization,AverageMemory,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,628549309,M2MTransformation1,Time,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,549772424,M2MTransformation1,Memory,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,826463744,M2MTransformation1,PeakMemory,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,689712460,M2MTransformation1,AverageMemory,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,BasicXform,9844196,Modification,Time,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,BasicXform,554211784,Modification,Memory,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,BasicXform,44680,M2MTransformation2,Time,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,BasicXform,554212632,M2MTransformation2,Memory,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,BasicXform,645320384,M2MTransformation2,PeakMemory,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,BasicXform,614230088,M2MTransformation2,AverageMemory,1
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,BasicXform,1874752,Modification,Time,2
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,BasicXform,554253024,Modification,Memory,2
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,31272,M2MTransformation2,Time,2
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,554253872,M2MTransformation2,Memory,2
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,616437224,M2MTransformation2,AverageMemory,2
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,BasicXform,680861752,M2MTransformation2,PeakMemory,2
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,BasicXform,1367277,Modification,Time,3
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,BasicXform,554293960,Modification,Memory,3
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,BasicXform,18343,M2MTransformation2,Time,3
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,BasicXform,554294808,M2MTransformation2,Memory,3
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,BasicXform,616478160,M2MTransformation2,PeakMemory,3
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,BasicXform,572279384,M2MTransformation2,AverageMemory,3
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,BasicXform,1364433,Modification,Time,4
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,BasicXform,554335088,Modification,Memory,4
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,BasicXform,20369,M2MTransformation2,Time,4
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,BasicXform,618760816,M2MTransformation2,Memory,4
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,BasicXform,616519312,M2MTransformation2,PeakMemory,4
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,BasicXform,580971288,M2MTransformation2,AverageMemory,4
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,BasicXform,1460381,Modification,Time,5
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,BasicXform,554376160,Modification,Memory,5
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,BasicXform,15312,M2MTransformation2,Time,5
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,BasicXform,554377008,M2MTransformation2,Memory,5
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,BasicXform,616560360,M2MTransformation2,PeakMemory,5
32,3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,BasicXform,583371632,M2MTransformation2,AverageMemory,5
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,1,BasicXform,135960,EMFResourceInitialization,Time,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,1,BasicXform,11065608,EMFResourceInitialization,Memory,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,2,BasicXform,65404648,Generation,Time,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,2,BasicXform,13027632,Generation,Memory,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,3,BasicXform,12575,Initialization,Time,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,3,BasicXform,11178656,Initialization,Memory,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,3,BasicXform,21915992,Initialization,AverageMemory,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,3,BasicXform,32653128,Initialization,PeakMemory,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,122237381,M2MTransformation1,Time,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,11368976,M2MTransformation1,Memory,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,333303528,M2MTransformation1,PeakMemory,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,182978744,M2MTransformation1,AverageMemory,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,5,BasicXform,61277,Modification,Time,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,5,BasicXform,11369096,Modification,Memory,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,6,BasicXform,116198650,M2MTransformation2,Time,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,6,BasicXform,11428432,M2MTransformation2,Memory,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,6,BasicXform,183170140,M2MTransformation2,AverageMemory,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,6,BasicXform,333495584,M2MTransformation2,PeakMemory,1
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,7,BasicXform,64292,Modification,Time,2
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,7,BasicXform,11428552,Modification,Memory,2
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,117963887,M2MTransformation2,Time,2
1,1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,8,BasicXform,11492984,M2MTransformation2,Memory,2
