Iteration,Sequence,Tool,Scenario,RunIndex,MetricValue,MetricName,PhaseName,CaseName,Size
3,10,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,1141719556,AverageMemory,M2MTransformation2,StatisticBasedCase,16
4,11,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,227783,Time,Modification,StatisticBasedCase,16
4,11,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,19146456,Memory,Modification,StatisticBasedCase,16
4,12,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,30668110487,Time,M2MTransformation2,StatisticBasedCase,16
4,12,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,20096048,Memory,M2MTransformation2,StatisticBasedCase,16
4,12,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,3030079824,PeakMemory,M2MTransformation2,StatisticBasedCase,16
4,12,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,1054191105,AverageMemory,M2MTransformation2,StatisticBasedCase,16
5,13,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,177693,Time,Modification,StatisticBasedCase,16
5,13,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,20096160,Memory,Modification,StatisticBasedCase,16
5,14,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,30833745173,Time,M2MTransformation2,StatisticBasedCase,16
5,14,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,21046696,Memory,M2MTransformation2,StatisticBasedCase,16
5,14,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,3023714048,PeakMemory,M2MTransformation2,StatisticBasedCase,16
5,14,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,1178345831,AverageMemory,M2MTransformation2,StatisticBasedCase,16
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,319360,Time,EMFResourceInitialization,StatisticBasedCase,16
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,9676848,Memory,EMFResourceInitialization,StatisticBasedCase,16
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,3842899863,Time,Generation,StatisticBasedCase,16
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,103587368,Memory,Generation,StatisticBasedCase,16
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,560570308,Time,Initialization,StatisticBasedCase,16
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,58171920,Memory,Initialization,StatisticBasedCase,16
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,241705544,PeakMemory,Initialization,StatisticBasedCase,16
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,147829836,AverageMemory,Initialization,StatisticBasedCase,16
1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,337759488,Time,M2MTransformation1,StatisticBasedCase,16
1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,68230368,Memory,M2MTransformation1,StatisticBasedCase,16
1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,225829600,PeakMemory,M2MTransformation1,StatisticBasedCase,16
1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,152048200,AverageMemory,M2MTransformation1,StatisticBasedCase,16
1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,4924586,Time,Modification,StatisticBasedCase,16
1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,68596656,Memory,Modification,StatisticBasedCase,16
1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,43552,Time,M2MTransformation2,StatisticBasedCase,16
1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,68597528,Memory,M2MTransformation2,StatisticBasedCase,16
1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,131641440,PeakMemory,M2MTransformation2,StatisticBasedCase,16
1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,110166584,AverageMemory,M2MTransformation2,StatisticBasedCase,16
2,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,1853484,Time,Modification,StatisticBasedCase,16
2,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,68624376,Memory,Modification,StatisticBasedCase,16
2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,17288,Time,M2MTransformation2,StatisticBasedCase,16
2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,68625448,Memory,M2MTransformation2,StatisticBasedCase,16
2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,110194304,PeakMemory,M2MTransformation2,StatisticBasedCase,16
2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,89409876,AverageMemory,M2MTransformation2,StatisticBasedCase,16
3,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,1409580,Time,Modification,StatisticBasedCase,16
3,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,68645560,Memory,Modification,StatisticBasedCase,16
3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,21607,Time,M2MTransformation2,StatisticBasedCase,16
3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,68646432,Memory,M2MTransformation2,StatisticBasedCase,16
3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,110215488,PeakMemory,M2MTransformation2,StatisticBasedCase,16
3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,110215488,AverageMemory,M2MTransformation2,StatisticBasedCase,16
4,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,1492146,Time,Modification,StatisticBasedCase,16
4,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,68665600,Memory,Modification,StatisticBasedCase,16
4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,17852,Time,M2MTransformation2,StatisticBasedCase,16
4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,68666696,Memory,M2MTransformation2,StatisticBasedCase,16
4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,110235552,PeakMemory,M2MTransformation2,StatisticBasedCase,16
4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,89451124,AverageMemory,M2MTransformation2,StatisticBasedCase,16
5,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,1591147,Time,Modification,StatisticBasedCase,16
5,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,68686400,Memory,Modification,StatisticBasedCase,16
5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,16962,Time,M2MTransformation2,StatisticBasedCase,16
5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,68687272,Memory,M2MTransformation2,StatisticBasedCase,16
5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,110256328,PeakMemory,M2MTransformation2,StatisticBasedCase,16
5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2,110256328,AverageMemory,M2MTransformation2,StatisticBasedCase,16
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,288644,Time,EMFResourceInitialization,StatisticBasedCase,2
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,9517712,Memory,EMFResourceInitialization,StatisticBasedCase,2
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,81948433,Time,Generation,StatisticBasedCase,2
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,11341256,Memory,Generation,StatisticBasedCase,2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,65895104,Time,Initialization,StatisticBasedCase,2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,12684544,Memory,Initialization,StatisticBasedCase,2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,41970408,AverageMemory,Initialization,StatisticBasedCase,2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,52707832,PeakMemory,Initialization,StatisticBasedCase,2
1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,58780088,Time,M2MTransformation1,StatisticBasedCase,2
1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,13746280,Memory,M2MTransformation1,StatisticBasedCase,2
1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,44897392,AverageMemory,M2MTransformation1,StatisticBasedCase,2
1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,66372256,PeakMemory,M2MTransformation1,StatisticBasedCase,2
1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,2639485,Time,Modification,StatisticBasedCase,2
1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,13802480,Memory,Modification,StatisticBasedCase,2
1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,23484,Time,M2MTransformation2,StatisticBasedCase,2
1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,13803352,Memory,M2MTransformation2,StatisticBasedCase,2
1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,35278112,PeakMemory,M2MTransformation2,StatisticBasedCase,2
1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,35278112,AverageMemory,M2MTransformation2,StatisticBasedCase,2
2,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,1478550,Time,Modification,StatisticBasedCase,2
2,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,13819696,Memory,Modification,StatisticBasedCase,2
2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,19854,Time,M2MTransformation2,StatisticBasedCase,2
2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,13820568,Memory,M2MTransformation2,StatisticBasedCase,2
2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,35295328,PeakMemory,M2MTransformation2,StatisticBasedCase,2
2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,35295328,AverageMemory,M2MTransformation2,StatisticBasedCase,2
3,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,1659994,Time,Modification,StatisticBasedCase,2
3,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,13837024,Memory,Modification,StatisticBasedCase,2
3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,18428,Time,M2MTransformation2,StatisticBasedCase,2
3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,13837896,Memory,M2MTransformation2,StatisticBasedCase,2
3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,24575376,AverageMemory,M2MTransformation2,StatisticBasedCase,2
3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,35312656,PeakMemory,M2MTransformation2,StatisticBasedCase,2
4,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,1753630,Time,Modification,StatisticBasedCase,2
4,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,13866304,Memory,Modification,StatisticBasedCase,2
4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,18853,Time,M2MTransformation2,StatisticBasedCase,2
4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,13867200,Memory,M2MTransformation2,StatisticBasedCase,2
4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,35341960,PeakMemory,M2MTransformation2,StatisticBasedCase,2
4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,24604680,AverageMemory,M2MTransformation2,StatisticBasedCase,2
5,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,1583652,Time,Modification,StatisticBasedCase,2
5,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,13883064,Memory,Modification,StatisticBasedCase,2
5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,20402,Time,M2MTransformation2,StatisticBasedCase,2
5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,13884136,Memory,M2MTransformation2,StatisticBasedCase,2
5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,24621416,AverageMemory,M2MTransformation2,StatisticBasedCase,2
5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1,35358696,PeakMemory,M2MTransformation2,StatisticBasedCase,2
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,341711,Time,EMFResourceInitialization,StatisticBasedCase,1
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,9371016,Memory,EMFResourceInitialization,StatisticBasedCase,1
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,48821342,Time,Generation,StatisticBasedCase,1
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,10530656,Memory,Generation,StatisticBasedCase,1
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,32161999,Time,Initialization,StatisticBasedCase,1
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,10603328,Memory,Initialization,StatisticBasedCase,1
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,73907576,PeakMemory,Initialization,StatisticBasedCase,1
1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,41695296,AverageMemory,Initialization,StatisticBasedCase,1
1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,13427399,Time,M2MTransformation1,StatisticBasedCase,1
1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,10964016,Memory,M2MTransformation1,StatisticBasedCase,1
1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,32078760,PeakMemory,M2MTransformation1,StatisticBasedCase,1
1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,32078760,AverageMemory,M2MTransformation1,StatisticBasedCase,1
1,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,267748,Time,Modification,StatisticBasedCase,1
1,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,10968232,Memory,Modification,StatisticBasedCase,1
1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,14391670,Time,M2MTransformation2,StatisticBasedCase,1
1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,10990568,Memory,M2MTransformation2,StatisticBasedCase,1
1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,32443864,PeakMemory,M2MTransformation2,StatisticBasedCase,1
1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,32443864,AverageMemory,M2MTransformation2,StatisticBasedCase,1
2,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,205266,Time,Modification,StatisticBasedCase,1
2,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,10993984,Memory,Modification,StatisticBasedCase,1
2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,13746882,Time,M2MTransformation2,StatisticBasedCase,1
2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,11001008,Memory,M2MTransformation2,StatisticBasedCase,1
2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,32469616,AverageMemory,M2MTransformation2,StatisticBasedCase,1
2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,53944472,PeakMemory,M2MTransformation2,StatisticBasedCase,1
3,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,199379,Time,Modification,StatisticBasedCase,1
3,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,11004376,Memory,Modification,StatisticBasedCase,1
3,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,13482889,Time,M2MTransformation2,StatisticBasedCase,1
3,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,11013016,Memory,M2MTransformation2,StatisticBasedCase,1
3,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,32480008,AverageMemory,M2MTransformation2,StatisticBasedCase,1
3,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,32480008,PeakMemory,M2MTransformation2,StatisticBasedCase,1
4,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,179642,Time,Modification,StatisticBasedCase,1
4,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,11016360,Memory,Modification,StatisticBasedCase,1
4,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,13212327,Time,M2MTransformation2,StatisticBasedCase,1
4,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,11053968,Memory,M2MTransformation2,StatisticBasedCase,1
4,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,32492016,PeakMemory,M2MTransformation2,StatisticBasedCase,1
4,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,32492016,AverageMemory,M2MTransformation2,StatisticBasedCase,1
5,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,225225,Time,Modification,StatisticBasedCase,1
5,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,11057304,Memory,Modification,StatisticBasedCase,1
5,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,13028411,Time,M2MTransformation2,StatisticBasedCase,1
5,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,11064824,Memory,M2MTransformation2,StatisticBasedCase,1
5,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,32532936,PeakMemory,M2MTransformation2,StatisticBasedCase,1
5,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3,32532936,AverageMemory,M2MTransformation2,StatisticBasedCase,1
1,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,246740,Time,EMFResourceInitialization,StatisticBasedCase,1
1,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,9223400,Memory,EMFResourceInitialization,StatisticBasedCase,1
1,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,79313804,Time,Generation,StatisticBasedCase,1
1,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,10392016,Memory,Generation,StatisticBasedCase,1
1,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,17760,Time,Initialization,StatisticBasedCase,1
1,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,9341304,Memory,Initialization,StatisticBasedCase,1
1,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,30815696,PeakMemory,Initialization,StatisticBasedCase,1
1,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,20078600,AverageMemory,Initialization,StatisticBasedCase,1
1,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,108681389,Time,M2MTransformation1,StatisticBasedCase,1
1,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,9532832,Memory,M2MTransformation1,StatisticBasedCase,1
1,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,267042776,PeakMemory,M2MTransformation1,StatisticBasedCase,1
1,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,148929692,AverageMemory,M2MTransformation1,StatisticBasedCase,1
1,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,100681,Time,Modification,StatisticBasedCase,1
1,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,9532928,Memory,Modification,StatisticBasedCase,1
1,6,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,101361969,Time,M2MTransformation2,StatisticBasedCase,1
1,6,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,9592920,Memory,M2MTransformation2,StatisticBasedCase,1
1,6,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,267234568,PeakMemory,M2MTransformation2,StatisticBasedCase,1
1,6,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,149121564,AverageMemory,M2MTransformation2,StatisticBasedCase,1
2,7,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,73350,Time,Modification,StatisticBasedCase,1
2,7,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,9593016,Memory,Modification,StatisticBasedCase,1
2,8,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,98031629,Time,M2MTransformation2,StatisticBasedCase,1
2,8,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,9658408,Memory,M2MTransformation2,StatisticBasedCase,1
2,8,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,267295192,PeakMemory,M2MTransformation2,StatisticBasedCase,1
2,8,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,149181920,AverageMemory,M2MTransformation2,StatisticBasedCase,1
3,9,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,117368,Time,Modification,StatisticBasedCase,1
3,9,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,9658496,Memory,Modification,StatisticBasedCase,1
3,10,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,99867591,Time,M2MTransformation2,StatisticBasedCase,1
3,10,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,9720176,Memory,M2MTransformation2,StatisticBasedCase,1
3,10,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,288835176,PeakMemory,M2MTransformation2,StatisticBasedCase,1
3,10,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,149247224,AverageMemory,M2MTransformation2,StatisticBasedCase,1
4,11,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,52850,Time,Modification,StatisticBasedCase,1
4,11,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,9720288,Memory,Modification,StatisticBasedCase,1
4,12,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,99675388,Time,M2MTransformation2,StatisticBasedCase,1
4,12,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,9798504,Memory,M2MTransformation2,StatisticBasedCase,1
4,12,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,267422032,PeakMemory,M2MTransformation2,StatisticBasedCase,1
4,12,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,149308988,AverageMemory,M2MTransformation2,StatisticBasedCase,1
5,13,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,118631,Time,Modification,StatisticBasedCase,1
5,13,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,9798592,Memory,Modification,StatisticBasedCase,1
5,14,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,100688157,Time,M2MTransformation2,StatisticBasedCase,1
5,14,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,9864376,Memory,M2MTransformation2,StatisticBasedCase,1
5,14,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,149387508,AverageMemory,M2MTransformation2,StatisticBasedCase,1
5,14,BATCH_OPTIMIZED-TEMPLATE,BasicXform,2,267500792,PeakMemory,M2MTransformation2,StatisticBasedCase,1
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,459701,Time,EMFResourceInitialization,StatisticBasedCase,1
1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,9507192,Memory,EMFResourceInitialization,StatisticBasedCase,1
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,48994925,Time,Generation,StatisticBasedCase,1
1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,10677240,Memory,Generation,StatisticBasedCase,1
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,54815556,Time,Initialization,StatisticBasedCase,1
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,11606720,Memory,Initialization,StatisticBasedCase,1
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,74045928,PeakMemory,Initialization,StatisticBasedCase,1
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,41833648,AverageMemory,Initialization,StatisticBasedCase,1
1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,27067159,Time,M2MTransformation1,StatisticBasedCase,1
1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,12110576,Memory,M2MTransformation1,StatisticBasedCase,1
1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,76031848,PeakMemory,M2MTransformation1,StatisticBasedCase,1
1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,43819568,AverageMemory,M2MTransformation1,StatisticBasedCase,1
1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,2981870,Time,Modification,StatisticBasedCase,1
1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,12157896,Memory,Modification,StatisticBasedCase,1
1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,15234,Time,M2MTransformation2,StatisticBasedCase,1
1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,12158768,Memory,M2MTransformation2,StatisticBasedCase,1
1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,33633528,PeakMemory,M2MTransformation2,StatisticBasedCase,1
1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,22896248,AverageMemory,M2MTransformation2,StatisticBasedCase,1
2,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,2569792,Time,Modification,StatisticBasedCase,1
2,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,12183904,Memory,Modification,StatisticBasedCase,1
2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,47430,Time,M2MTransformation2,StatisticBasedCase,1
2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,12184776,Memory,M2MTransformation2,StatisticBasedCase,1
2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,55134392,PeakMemory,M2MTransformation2,StatisticBasedCase,1
2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,33659536,AverageMemory,M2MTransformation2,StatisticBasedCase,1
3,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,2757332,Time,Modification,StatisticBasedCase,1
3,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,12210152,Memory,Modification,StatisticBasedCase,1
3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,19075,Time,M2MTransformation2,StatisticBasedCase,1
3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,12211024,Memory,M2MTransformation2,StatisticBasedCase,1
3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,33685784,AverageMemory,M2MTransformation2,StatisticBasedCase,1
