CaseName,Size,Sequence,PhaseName,Iteration,MetricName,Tool,Scenario,MetricValue,RunIndex
StatisticBasedCase,16,9,Modification,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1427398,1
StatisticBasedCase,16,9,Modification,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,83019224,1
StatisticBasedCase,16,10,M2MTransformation2,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,20038,1
StatisticBasedCase,16,10,M2MTransformation2,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,83020096,1
StatisticBasedCase,16,10,M2MTransformation2,3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,125100952,1
StatisticBasedCase,16,10,M2MTransformation2,3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,125100952,1
StatisticBasedCase,16,11,Modification,4,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1230281,1
StatisticBasedCase,16,11,Modification,4,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,83043184,1
StatisticBasedCase,16,12,M2MTransformation2,4,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,43813,1
StatisticBasedCase,16,12,M2MTransformation2,4,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,83044280,1
StatisticBasedCase,16,12,M2MTransformation2,4,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,125124936,1
StatisticBasedCase,16,12,M2MTransformation2,4,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,104084608,1
StatisticBasedCase,16,13,Modification,5,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1608509,1
StatisticBasedCase,16,13,Modification,5,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,83066800,1
StatisticBasedCase,16,14,M2MTransformation2,5,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,62569,1
StatisticBasedCase,16,14,M2MTransformation2,5,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,83067672,1
StatisticBasedCase,16,14,M2MTransformation2,5,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,104108200,1
StatisticBasedCase,16,14,M2MTransformation2,5,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,125148528,1
StatisticBasedCase,8,1,EMFResourceInitialization,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,496243,2
StatisticBasedCase,8,1,EMFResourceInitialization,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,9670632,2
StatisticBasedCase,8,2,Generation,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,790544559,2
StatisticBasedCase,8,2,Generation,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,34288816,2
StatisticBasedCase,8,3,Initialization,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,149679621,2
StatisticBasedCase,8,3,Initialization,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,28896496,2
StatisticBasedCase,8,3,Initialization,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,118676256,2
StatisticBasedCase,8,3,Initialization,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,75460320,2
StatisticBasedCase,8,4,M2MTransformation1,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,169018863,2
StatisticBasedCase,8,4,M2MTransformation1,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,36414576,2
StatisticBasedCase,8,4,M2MTransformation1,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,114796448,2
StatisticBasedCase,8,4,M2MTransformation1,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,93321612,2
StatisticBasedCase,8,5,Modification,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3229625,2
StatisticBasedCase,8,5,Modification,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,36963080,2
StatisticBasedCase,8,6,M2MTransformation2,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,16361,2
StatisticBasedCase,8,6,M2MTransformation2,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,36963952,2
StatisticBasedCase,8,6,M2MTransformation2,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,58438712,2
StatisticBasedCase,8,6,M2MTransformation2,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,58438712,2
StatisticBasedCase,8,7,Modification,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1672071,2
StatisticBasedCase,8,7,Modification,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,37000160,2
StatisticBasedCase,8,8,M2MTransformation2,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,18694,2
StatisticBasedCase,8,8,M2MTransformation2,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,37001032,2
StatisticBasedCase,8,8,M2MTransformation2,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,79950648,2
StatisticBasedCase,8,8,M2MTransformation2,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,58475792,2
StatisticBasedCase,8,9,Modification,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1643096,2
StatisticBasedCase,8,9,Modification,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,37029624,2
StatisticBasedCase,8,10,M2MTransformation2,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,16072,2
StatisticBasedCase,8,10,M2MTransformation2,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,58505672,2
StatisticBasedCase,8,10,M2MTransformation2,3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,58505256,2
StatisticBasedCase,8,10,M2MTransformation2,3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,47767976,2
StatisticBasedCase,8,11,Modification,4,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1285461,2
StatisticBasedCase,8,11,Modification,4,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,37059720,2
StatisticBasedCase,8,12,M2MTransformation2,4,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,14836,2
StatisticBasedCase,8,12,M2MTransformation2,4,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,37060616,2
StatisticBasedCase,8,12,M2MTransformation2,4,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,58535376,2
StatisticBasedCase,8,12,M2MTransformation2,4,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,58535376,2
StatisticBasedCase,8,13,Modification,5,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1970189,2
StatisticBasedCase,8,13,Modification,5,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,37089160,2
StatisticBasedCase,8,14,M2MTransformation2,5,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,18287,2
StatisticBasedCase,8,14,M2MTransformation2,5,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,37090032,2
StatisticBasedCase,8,14,M2MTransformation2,5,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,47827512,2
StatisticBasedCase,8,14,M2MTransformation2,5,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,58564792,2
StatisticBasedCase,2,1,EMFResourceInitialization,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,172451,2
StatisticBasedCase,2,1,EMFResourceInitialization,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,9605776,2
StatisticBasedCase,2,2,Generation,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,88376030,2
StatisticBasedCase,2,2,Generation,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,12337712,2
StatisticBasedCase,2,3,Initialization,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,57070623,2
StatisticBasedCase,2,3,Initialization,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,13844056,2
StatisticBasedCase,2,3,Initialization,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,85010272,2
StatisticBasedCase,2,3,Initialization,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,52797996,2
StatisticBasedCase,2,4,M2MTransformation1,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,54983979,2
StatisticBasedCase,2,4,M2MTransformation1,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15597952,2
StatisticBasedCase,2,4,M2MTransformation1,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,67531768,2
StatisticBasedCase,2,4,M2MTransformation1,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,46056904,2
StatisticBasedCase,2,5,Modification,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2366809,2
StatisticBasedCase,2,5,Modification,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15741304,2
StatisticBasedCase,2,6,M2MTransformation2,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,20802,2
StatisticBasedCase,2,6,M2MTransformation2,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15742176,2
StatisticBasedCase,2,6,M2MTransformation2,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,18608468,2
StatisticBasedCase,2,6,M2MTransformation2,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,47954376,2
StatisticBasedCase,2,7,Modification,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,2539612,2
StatisticBasedCase,2,7,Modification,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15762960,2
StatisticBasedCase,2,8,M2MTransformation2,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,33803,2
StatisticBasedCase,2,8,M2MTransformation2,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15763832,2
StatisticBasedCase,2,8,M2MTransformation2,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,37238592,2
StatisticBasedCase,2,8,M2MTransformation2,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,26501312,2
StatisticBasedCase,2,9,Modification,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1677419,2
StatisticBasedCase,2,9,Modification,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15784824,2
StatisticBasedCase,2,10,M2MTransformation2,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,33769,2
StatisticBasedCase,2,10,M2MTransformation2,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15785696,2
StatisticBasedCase,2,10,M2MTransformation2,3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,37260456,2
StatisticBasedCase,2,10,M2MTransformation2,3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,26523176,2
StatisticBasedCase,2,11,Modification,4,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,9091028,2
StatisticBasedCase,2,11,Modification,4,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15808216,2
StatisticBasedCase,2,12,M2MTransformation2,4,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,19549,2
StatisticBasedCase,2,12,M2MTransformation2,4,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15809312,2
StatisticBasedCase,2,12,M2MTransformation2,4,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,26546592,2
StatisticBasedCase,2,12,M2MTransformation2,4,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,37283872,2
StatisticBasedCase,2,13,Modification,5,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1935427,2
StatisticBasedCase,2,13,Modification,5,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15830360,2
StatisticBasedCase,2,14,M2MTransformation2,5,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,24062,2
StatisticBasedCase,2,14,M2MTransformation2,5,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15831232,2
StatisticBasedCase,2,14,M2MTransformation2,5,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,37305992,2
StatisticBasedCase,2,14,M2MTransformation2,5,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,37305992,2
StatisticBasedCase,1,1,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,183243,1
StatisticBasedCase,1,1,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,9508648,1
StatisticBasedCase,1,2,Generation,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,59231382,1
StatisticBasedCase,1,2,Generation,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,10915784,1
StatisticBasedCase,1,3,Initialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,56874101,1
StatisticBasedCase,1,3,Initialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,12357560,1
StatisticBasedCase,1,3,Initialization,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,95524040,1
StatisticBasedCase,1,3,Initialization,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,52574348,1
StatisticBasedCase,1,4,M2MTransformation1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,30295788,1
StatisticBasedCase,1,4,M2MTransformation1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13154008,1
StatisticBasedCase,1,4,M2MTransformation1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,33832992,1
StatisticBasedCase,1,4,M2MTransformation1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,33832992,1
StatisticBasedCase,1,5,Modification,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,201302,1
StatisticBasedCase,1,5,Modification,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13155072,1
StatisticBasedCase,1,6,M2MTransformation2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,32397596,1
StatisticBasedCase,1,6,M2MTransformation2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13163976,1
StatisticBasedCase,1,6,M2MTransformation2,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,34630704,1
StatisticBasedCase,1,6,M2MTransformation2,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,34630704,1
StatisticBasedCase,1,7,Modification,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,168849,1
StatisticBasedCase,1,7,Modification,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13165040,1
StatisticBasedCase,1,8,M2MTransformation2,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,29345120,1
StatisticBasedCase,1,8,M2MTransformation2,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13173992,1
StatisticBasedCase,1,8,M2MTransformation2,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,56115528,1
StatisticBasedCase,1,8,M2MTransformation2,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,34640672,1
StatisticBasedCase,1,9,Modification,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,167938,1
StatisticBasedCase,1,9,Modification,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13175056,1
StatisticBasedCase,1,10,M2MTransformation2,3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,30056961,1
StatisticBasedCase,1,10,M2MTransformation2,3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13185976,1
StatisticBasedCase,1,10,M2MTransformation2,3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,45388100,1
StatisticBasedCase,1,10,M2MTransformation2,3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,56125512,1
StatisticBasedCase,1,11,Modification,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,248706,1
StatisticBasedCase,1,11,Modification,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13187064,1
StatisticBasedCase,1,12,M2MTransformation2,4,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,31996614,1
StatisticBasedCase,1,12,M2MTransformation2,4,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13196992,1
StatisticBasedCase,1,12,M2MTransformation2,4,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,45400144,1
StatisticBasedCase,1,12,M2MTransformation2,4,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,56137568,1
StatisticBasedCase,1,13,Modification,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,147250,1
StatisticBasedCase,1,13,Modification,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13198104,1
StatisticBasedCase,1,14,M2MTransformation2,5,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,35176330,1
StatisticBasedCase,1,14,M2MTransformation2,5,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13211720,1
StatisticBasedCase,1,14,M2MTransformation2,5,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,45411160,1
StatisticBasedCase,1,14,M2MTransformation2,5,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,77623440,1
StatisticBasedCase,16,1,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,691375,1
StatisticBasedCase,16,1,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,9649712,1
StatisticBasedCase,16,2,Generation,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,3313017478,1
StatisticBasedCase,16,2,Generation,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,103374200,1
StatisticBasedCase,16,3,Initialization,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,415642626,1
StatisticBasedCase,16,3,Initialization,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,56412616,1
StatisticBasedCase,16,3,Initialization,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,170945064,1
StatisticBasedCase,16,3,Initialization,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,308911704,1
StatisticBasedCase,16,4,M2MTransformation1,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,167061764,1
StatisticBasedCase,16,4,M2MTransformation1,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,68724728,1
StatisticBasedCase,16,4,M2MTransformation1,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,140597248,1
StatisticBasedCase,16,4,M2MTransformation1,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,182689248,1
StatisticBasedCase,16,5,Modification,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,521261,1
StatisticBasedCase,16,5,Modification,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,68737864,1
StatisticBasedCase,16,6,M2MTransformation2,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,167217225,1
StatisticBasedCase,16,6,M2MTransformation2,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,68950976,1
StatisticBasedCase,16,6,M2MTransformation2,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,152922792,1
StatisticBasedCase,16,6,M2MTransformation2,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,195014912,1
StatisticBasedCase,16,7,Modification,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,363920,1
StatisticBasedCase,16,7,Modification,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,68954536,1
StatisticBasedCase,16,8,M2MTransformation2,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,164538938,1
StatisticBasedCase,16,8,M2MTransformation2,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,68966680,1
StatisticBasedCase,16,8,M2MTransformation2,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,153139468,1
StatisticBasedCase,16,8,M2MTransformation2,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,195231592,1
StatisticBasedCase,16,9,Modification,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,302701,1
StatisticBasedCase,16,9,Modification,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,68970320,1
StatisticBasedCase,16,10,M2MTransformation2,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,163259486,1
StatisticBasedCase,16,10,M2MTransformation2,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,69243368,1
StatisticBasedCase,16,10,M2MTransformation2,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,195247192,1
StatisticBasedCase,16,10,M2MTransformation2,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,153155160,1
StatisticBasedCase,16,11,Modification,4,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,340764,1
StatisticBasedCase,16,11,Modification,4,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,69247240,1
StatisticBasedCase,16,12,M2MTransformation2,4,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,142963559,1
StatisticBasedCase,16,12,M2MTransformation2,4,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,69387488,1
StatisticBasedCase,16,12,M2MTransformation2,4,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,195524128,1
StatisticBasedCase,16,12,M2MTransformation2,4,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,153432100,1
StatisticBasedCase,16,13,Modification,5,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,371775,1
StatisticBasedCase,16,13,Modification,5,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,69391632,1
StatisticBasedCase,16,14,M2MTransformation2,5,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,135403388,1
StatisticBasedCase,16,14,M2MTransformation2,5,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,69403224,1
StatisticBasedCase,16,14,M2MTransformation2,5,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,153576584,1
StatisticBasedCase,16,14,M2MTransformation2,5,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,195668728,1
StatisticBasedCase,2,1,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,327206,1
StatisticBasedCase,2,1,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,9523456,1
StatisticBasedCase,2,2,Generation,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,167191880,1
StatisticBasedCase,2,2,Generation,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,12238808,1
StatisticBasedCase,2,3,Initialization,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,102179339,1
StatisticBasedCase,2,3,Initialization,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,12160184,1
StatisticBasedCase,2,3,Initialization,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,74190912,1
StatisticBasedCase,2,3,Initialization,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,52716072,1
StatisticBasedCase,2,4,M2MTransformation1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,69001369,1
