CaseName,Scenario,Sequence,Tool,PhaseName,MetricName,MetricValue,RunIndex,Size,Iteration
StatisticBasedCase,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,Generation,Time,1065300238,2,8,1
StatisticBasedCase,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,Generation,Memory,32662504,2,8,1
StatisticBasedCase,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,Initialization,Time,16977,2,8,1
StatisticBasedCase,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,Initialization,Memory,10397512,2,8,1
StatisticBasedCase,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,Initialization,AverageMemory,21134808,2,8,1
StatisticBasedCase,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,Initialization,PeakMemory,31871904,2,8,1
StatisticBasedCase,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Time,7389679912,2,8,1
StatisticBasedCase,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Memory,12181240,2,8,1
StatisticBasedCase,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,AverageMemory,745624461,2,8,1
StatisticBasedCase,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,PeakMemory,1438105000,2,8,1
StatisticBasedCase,BasicXform,5,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,211039,2,8,1
StatisticBasedCase,BasicXform,5,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,12181368,2,8,1
StatisticBasedCase,BasicXform,6,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,7225560009,2,8,1
StatisticBasedCase,BasicXform,6,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,12672520,2,8,1
StatisticBasedCase,BasicXform,6,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,1443960576,2,8,1
StatisticBasedCase,BasicXform,6,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,680312581,2,8,1
StatisticBasedCase,BasicXform,7,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,127996,2,8,2
StatisticBasedCase,BasicXform,7,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,12672616,2,8,2
StatisticBasedCase,BasicXform,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,7229313069,2,8,2
StatisticBasedCase,BasicXform,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,13190064,2,8,2
StatisticBasedCase,BasicXform,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,696288953,2,8,2
StatisticBasedCase,BasicXform,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,1444345296,2,8,2
StatisticBasedCase,BasicXform,9,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,114650,2,8,3
StatisticBasedCase,BasicXform,9,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,13190160,2,8,3
StatisticBasedCase,BasicXform,10,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,7273030375,2,8,3
StatisticBasedCase,BasicXform,10,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,13660928,2,8,3
StatisticBasedCase,BasicXform,10,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,652507980,2,8,3
StatisticBasedCase,BasicXform,10,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,1445821256,2,8,3
StatisticBasedCase,BasicXform,11,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,113237,2,8,4
StatisticBasedCase,BasicXform,11,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,13661048,2,8,4
StatisticBasedCase,BasicXform,12,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,7280762449,2,8,4
StatisticBasedCase,BasicXform,12,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,14231520,2,8,4
StatisticBasedCase,BasicXform,12,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,1446497016,2,8,4
StatisticBasedCase,BasicXform,12,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,801880644,2,8,4
StatisticBasedCase,BasicXform,13,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,114295,2,8,5
StatisticBasedCase,BasicXform,13,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,14231640,2,8,5
StatisticBasedCase,BasicXform,14,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,7339042014,2,8,5
StatisticBasedCase,BasicXform,14,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,14704880,2,8,5
StatisticBasedCase,BasicXform,14,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,1446870928,2,8,5
StatisticBasedCase,BasicXform,14,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,767522451,2,8,5
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Time,356001,2,64,1
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Memory,10083528,2,64,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Time,66124659497,2,64,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Memory,1721278680,2,64,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Time,11523160949,2,64,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Memory,977543504,2,64,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,AverageMemory,1184711850,2,64,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,PeakMemory,2881752392,2,64,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Time,728284906,2,64,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Memory,1016216096,2,64,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,PeakMemory,1341344592,2,64,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,AverageMemory,1182181848,2,64,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,1128183,2,64,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,1016229568,2,64,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,743249608,2,64,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,1017551752,2,64,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,1425505960,2,64,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,1243605656,2,64,1
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,1002653,2,64,2
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,1017590792,2,64,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,689027252,2,64,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,1017599256,2,64,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,1472804880,2,64,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,1244966660,2,64,2
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,1047256,2,64,3
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,1017609864,2,64,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,713901588,2,64,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,1017619896,2,64,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,1426886168,2,64,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,1244985908,2,64,3
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,921706,2,64,4
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,1017630832,2,64,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,693254832,2,64,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,1018159592,2,64,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,1381432176,2,64,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,1222269408,2,64,4
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,810144,2,64,5
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,1018170960,2,64,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,680448797,2,64,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,1020273104,2,64,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,1427447104,2,64,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,1245546924,2,64,5
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,Time,257481,1,8,1
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,Memory,9558088,1,8,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,Time,627515203,1,8,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,Memory,20144240,1,8,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,Time,149408597,1,8,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,Memory,14911752,1,8,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,PeakMemory,118007200,1,8,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,AverageMemory,75057492,1,8,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,Time,627713144,1,8,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,Memory,17407736,1,8,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,AverageMemory,100811812,1,8,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,PeakMemory,165236376,1,8,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,528274,1,8,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,17407952,1,8,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,610724684,1,8,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,17417296,1,8,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,189207824,1,8,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,114045728,1,8,1
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,230870,1,8,2
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,17417288,1,8,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,580953102,1,8,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,17427328,1,8,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,210691792,1,8,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,114054952,1,8,2
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,326395,1,8,3
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,17427320,1,8,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,550624387,1,8,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,17434248,1,8,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,189227032,1,8,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,114065016,1,8,3
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,277095,1,8,4
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,17434264,1,8,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,554393395,1,8,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,17439512,1,8,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,114072048,1,8,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,189234128,1,8,4
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,190383,1,8,5
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,17439528,1,8,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,530135764,1,8,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,17445720,1,8,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,AverageMemory,114077200,1,8,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,PeakMemory,189239192,1,8,5
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,Time,200667,3,64,1
StatisticBasedCase,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,Memory,10194832,3,64,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,Time,69919593781,3,64,1
StatisticBasedCase,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,Memory,1721240664,3,64,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,Time,1879612174,3,64,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,Memory,206610672,3,64,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,PeakMemory,749646032,3,64,1
StatisticBasedCase,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,AverageMemory,382525557,3,64,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,Time,1534349338,3,64,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,Memory,260672144,3,64,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,AverageMemory,667774722,3,64,1
StatisticBasedCase,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,PeakMemory,1052077616,3,64,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Time,2244584,3,64,1
StatisticBasedCase,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Memory,260672800,3,64,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Time,1294244760,3,64,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Memory,260669824,3,64,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,AverageMemory,760267786,3,64,1
StatisticBasedCase,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,PeakMemory,1106140608,3,64,1
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Time,712595,3,64,2
StatisticBasedCase,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Memory,260670320,3,64,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Time,1219049896,3,64,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Memory,260682296,3,64,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,PeakMemory,1145029680,3,64,2
StatisticBasedCase,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,AverageMemory,773075309,3,64,2
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Time,620923,3,64,3
StatisticBasedCase,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Memory,260682696,3,64,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Time,1188211141,3,64,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Memory,260690336,3,64,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,PeakMemory,1145041896,3,64,3
StatisticBasedCase,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,AverageMemory,785897642,3,64,3
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Time,551043,3,64,4
StatisticBasedCase,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Memory,260690760,3,64,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Time,1132415500,3,64,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Memory,260692992,3,64,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,PeakMemory,1106158792,3,64,4
StatisticBasedCase,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,AverageMemory,798716197,3,64,4
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Time,587949,3,64,5
StatisticBasedCase,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,Memory,260693416,3,64,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Time,1138668252,3,64,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,Memory,260702848,3,64,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,PeakMemory,1106161448,3,64,5
StatisticBasedCase,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,AverageMemory,798718837,3,64,5
StatisticBasedCase,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Time,509365,3,32,1
StatisticBasedCase,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Memory,9857312,3,32,1
StatisticBasedCase,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Time,14814553383,3,32,1
StatisticBasedCase,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Memory,385670272,3,32,1
StatisticBasedCase,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Time,2111584731,3,32,1
StatisticBasedCase,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Memory,204070656,3,32,1
StatisticBasedCase,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,AverageMemory,534010551,3,32,1
StatisticBasedCase,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,PeakMemory,839527160,3,32,1
StatisticBasedCase,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Time,605717398,3,32,1
StatisticBasedCase,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Memory,226299600,3,32,1
StatisticBasedCase,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,PeakMemory,489578496,3,32,1
StatisticBasedCase,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,AverageMemory,378486756,3,32,1
StatisticBasedCase,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,7715463,3,32,1
StatisticBasedCase,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,227077600,3,32,1
StatisticBasedCase,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,33288,3,32,1
StatisticBasedCase,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,227078480,3,32,1
StatisticBasedCase,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,290402152,3,32,1
StatisticBasedCase,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,290402152,3,32,1
StatisticBasedCase,BasicXform,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,1440929,3,32,2
StatisticBasedCase,BasicXform,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,227114240,3,32,2
StatisticBasedCase,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,14117,3,32,2
StatisticBasedCase,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,227115920,3,32,2
StatisticBasedCase,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,258777056,3,32,2
StatisticBasedCase,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,290438792,3,32,2
StatisticBasedCase,BasicXform,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,1285555,3,32,3
StatisticBasedCase,BasicXform,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,227136352,3,32,3
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,15214,3,32,3
StatisticBasedCase,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,227137232,3,32,3
