MetricName,PhaseName,Scenario,CaseName,Iteration,RunIndex,Size,Tool,MetricValue,Sequence
Time,Modification,BasicXform,StatisticBasedCase,4,1,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,574895,11
Memory,Modification,BasicXform,StatisticBasedCase,4,1,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,51232296,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,117193405,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,51386176,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,102772512,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,133696184,12
Time,Modification,BasicXform,StatisticBasedCase,5,1,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,623652,13
Memory,Modification,BasicXform,StatisticBasedCase,5,1,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,51404192,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,132876789,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,51427080,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,133867792,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,102944252,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,278542,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,9348248,1
Time,Generation,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,65116201,2
Memory,Generation,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,10610360,2
Time,Initialization,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,16058,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,9458928,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,30933320,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,20196224,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,93298421,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,9640848,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,267160488,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,149047360,4
Time,Modification,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,85389,5
Memory,Modification,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,9640968,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,93176437,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,9697144,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,288816640,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,1,BATCH_OPTIMIZED-TEMPLATE,159966620,6
Time,Modification,BasicXform,StatisticBasedCase,2,2,1,BATCH_OPTIMIZED-TEMPLATE,83359,7
Memory,Modification,BasicXform,StatisticBasedCase,2,2,1,BATCH_OPTIMIZED-TEMPLATE,9697224,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,1,BATCH_OPTIMIZED-TEMPLATE,92134390,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,1,BATCH_OPTIMIZED-TEMPLATE,9758240,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,1,BATCH_OPTIMIZED-TEMPLATE,160022780,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,1,BATCH_OPTIMIZED-TEMPLATE,310347560,8
Time,Modification,BasicXform,StatisticBasedCase,3,2,1,BATCH_OPTIMIZED-TEMPLATE,47819,9
Memory,Modification,BasicXform,StatisticBasedCase,3,2,1,BATCH_OPTIMIZED-TEMPLATE,9758320,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,1,BATCH_OPTIMIZED-TEMPLATE,93238101,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,1,BATCH_OPTIMIZED-TEMPLATE,9815104,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,1,BATCH_OPTIMIZED-TEMPLATE,288934728,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,1,BATCH_OPTIMIZED-TEMPLATE,160084340,10
Time,Modification,BasicXform,StatisticBasedCase,4,2,1,BATCH_OPTIMIZED-TEMPLATE,97595,11
Memory,Modification,BasicXform,StatisticBasedCase,4,2,1,BATCH_OPTIMIZED-TEMPLATE,9815208,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,1,BATCH_OPTIMIZED-TEMPLATE,94492155,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,1,BATCH_OPTIMIZED-TEMPLATE,9886608,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,1,BATCH_OPTIMIZED-TEMPLATE,288992064,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,1,BATCH_OPTIMIZED-TEMPLATE,160141464,12
Time,Modification,BasicXform,StatisticBasedCase,5,2,1,BATCH_OPTIMIZED-TEMPLATE,90062,13
Memory,Modification,BasicXform,StatisticBasedCase,5,2,1,BATCH_OPTIMIZED-TEMPLATE,9886688,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,1,BATCH_OPTIMIZED-TEMPLATE,96646527,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,1,BATCH_OPTIMIZED-TEMPLATE,9949160,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,1,BATCH_OPTIMIZED-TEMPLATE,160212648,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,1,BATCH_OPTIMIZED-TEMPLATE,289062976,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,196213,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,9360448,1
Time,Generation,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,160810938,2
Memory,Generation,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,11967624,2
Time,Initialization,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,21521,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,9604664,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,31079056,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,20341960,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,1100490015,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,10018704,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,1083838056,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,174574613,4
Time,Modification,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,115181,5
Memory,Modification,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,10018792,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,541625625,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,10142920,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,1084252512,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,2,BATCH_OPTIMIZED-TEMPLATE,203539256,6
Time,Modification,BasicXform,StatisticBasedCase,2,2,2,BATCH_OPTIMIZED-TEMPLATE,81548,7
Memory,Modification,BasicXform,StatisticBasedCase,2,2,2,BATCH_OPTIMIZED-TEMPLATE,10143048,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,2,BATCH_OPTIMIZED-TEMPLATE,546890202,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,2,BATCH_OPTIMIZED-TEMPLATE,10275176,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,2,BATCH_OPTIMIZED-TEMPLATE,214417724,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,2,BATCH_OPTIMIZED-TEMPLATE,1084409536,8
Time,Modification,BasicXform,StatisticBasedCase,3,2,2,BATCH_OPTIMIZED-TEMPLATE,99042,9
Memory,Modification,BasicXform,StatisticBasedCase,3,2,2,BATCH_OPTIMIZED-TEMPLATE,10275264,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,2,BATCH_OPTIMIZED-TEMPLATE,548635058,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,2,BATCH_OPTIMIZED-TEMPLATE,10425784,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,2,BATCH_OPTIMIZED-TEMPLATE,214557888,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,2,BATCH_OPTIMIZED-TEMPLATE,1084558184,10
Time,Modification,BasicXform,StatisticBasedCase,4,2,2,BATCH_OPTIMIZED-TEMPLATE,114719,11
Memory,Modification,BasicXform,StatisticBasedCase,4,2,2,BATCH_OPTIMIZED-TEMPLATE,10425896,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,2,BATCH_OPTIMIZED-TEMPLATE,553737567,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,2,BATCH_OPTIMIZED-TEMPLATE,10549216,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,2,BATCH_OPTIMIZED-TEMPLATE,1084626872,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,2,BATCH_OPTIMIZED-TEMPLATE,221714160,12
Time,Modification,BasicXform,StatisticBasedCase,5,2,2,BATCH_OPTIMIZED-TEMPLATE,69516,13
Memory,Modification,BasicXform,StatisticBasedCase,5,2,2,BATCH_OPTIMIZED-TEMPLATE,10549304,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,2,BATCH_OPTIMIZED-TEMPLATE,874004691,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,2,BATCH_OPTIMIZED-TEMPLATE,10674056,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,2,BATCH_OPTIMIZED-TEMPLATE,1441298864,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,2,BATCH_OPTIMIZED-TEMPLATE,53703192,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,407956,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,9381200,1
Time,Generation,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,493423358,2
Memory,Generation,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,16456848,2
Time,Initialization,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,25252,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,9878240,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,31352680,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,20615560,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,2527579810,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,10701400,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,1084537616,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,270892432,4
Time,Modification,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,136456,5
Memory,Modification,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,10701720,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,2425176401,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,10941096,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,354166306,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,4,BATCH_OPTIMIZED-TEMPLATE,1440566592,6
Time,Modification,BasicXform,StatisticBasedCase,2,3,4,BATCH_OPTIMIZED-TEMPLATE,79393,7
Memory,Modification,BasicXform,StatisticBasedCase,2,3,4,BATCH_OPTIMIZED-TEMPLATE,10941184,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,4,BATCH_OPTIMIZED-TEMPLATE,2089833677,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,4,BATCH_OPTIMIZED-TEMPLATE,11194576,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,4,BATCH_OPTIMIZED-TEMPLATE,820782360,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,4,BATCH_OPTIMIZED-TEMPLATE,1441901704,8
Time,Modification,BasicXform,StatisticBasedCase,3,3,4,BATCH_OPTIMIZED-TEMPLATE,91671,9
Memory,Modification,BasicXform,StatisticBasedCase,3,3,4,BATCH_OPTIMIZED-TEMPLATE,11194664,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,4,BATCH_OPTIMIZED-TEMPLATE,2108805470,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,4,BATCH_OPTIMIZED-TEMPLATE,11425768,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,4,BATCH_OPTIMIZED-TEMPLATE,813033299,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,4,BATCH_OPTIMIZED-TEMPLATE,1442818688,10
Time,Modification,BasicXform,StatisticBasedCase,4,3,4,BATCH_OPTIMIZED-TEMPLATE,66099,11
Memory,Modification,BasicXform,StatisticBasedCase,4,3,4,BATCH_OPTIMIZED-TEMPLATE,11425880,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,4,BATCH_OPTIMIZED-TEMPLATE,2113764815,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,4,BATCH_OPTIMIZED-TEMPLATE,11716592,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,4,BATCH_OPTIMIZED-TEMPLATE,1443156504,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,4,BATCH_OPTIMIZED-TEMPLATE,820518752,12
Time,Modification,BasicXform,StatisticBasedCase,5,3,4,BATCH_OPTIMIZED-TEMPLATE,89629,13
Memory,Modification,BasicXform,StatisticBasedCase,5,3,4,BATCH_OPTIMIZED-TEMPLATE,11716680,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,4,BATCH_OPTIMIZED-TEMPLATE,2467180276,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,4,BATCH_OPTIMIZED-TEMPLATE,11951904,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,4,BATCH_OPTIMIZED-TEMPLATE,1443324320,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,4,BATCH_OPTIMIZED-TEMPLATE,614976056,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,300372,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,9358120,1
Time,Generation,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,156203753,2
Memory,Generation,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,11963752,2
Time,Initialization,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,17076,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,31076776,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,20339400,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,31077000,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,916126567,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,10015768,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,1083802680,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,203106724,4
Time,Modification,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,113031,5
Memory,Modification,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,10015856,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,516631968,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,10140216,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,1084249576,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,2,BATCH_OPTIMIZED-TEMPLATE,203537200,6
Time,Modification,BasicXform,StatisticBasedCase,2,1,2,BATCH_OPTIMIZED-TEMPLATE,53437,7
Memory,Modification,BasicXform,StatisticBasedCase,2,1,2,BATCH_OPTIMIZED-TEMPLATE,10140344,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,2,BATCH_OPTIMIZED-TEMPLATE,520666720,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,2,BATCH_OPTIMIZED-TEMPLATE,10272384,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,2,BATCH_OPTIMIZED-TEMPLATE,1084406832,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,2,BATCH_OPTIMIZED-TEMPLATE,214415068,8
Time,Modification,BasicXform,StatisticBasedCase,3,1,2,BATCH_OPTIMIZED-TEMPLATE,90993,9
Memory,Modification,BasicXform,StatisticBasedCase,3,1,2,BATCH_OPTIMIZED-TEMPLATE,10272472,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,2,BATCH_OPTIMIZED-TEMPLATE,523741074,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,2,BATCH_OPTIMIZED-TEMPLATE,10422792,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,2,BATCH_OPTIMIZED-TEMPLATE,1084571760,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,2,BATCH_OPTIMIZED-TEMPLATE,214563236,10
Time,Modification,BasicXform,StatisticBasedCase,4,1,2,BATCH_OPTIMIZED-TEMPLATE,129541,11
Memory,Modification,BasicXform,StatisticBasedCase,4,1,2,BATCH_OPTIMIZED-TEMPLATE,10422904,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,2,BATCH_OPTIMIZED-TEMPLATE,528089283,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,2,BATCH_OPTIMIZED-TEMPLATE,10546224,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,2,BATCH_OPTIMIZED-TEMPLATE,1084623880,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,2,BATCH_OPTIMIZED-TEMPLATE,221711168,12
Time,Modification,BasicXform,StatisticBasedCase,5,1,2,BATCH_OPTIMIZED-TEMPLATE,69822,13
Memory,Modification,BasicXform,StatisticBasedCase,5,1,2,BATCH_OPTIMIZED-TEMPLATE,10546312,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,2,BATCH_OPTIMIZED-TEMPLATE,843986627,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,2,BATCH_OPTIMIZED-TEMPLATE,10671064,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,2,BATCH_OPTIMIZED-TEMPLATE,1441295872,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,2,BATCH_OPTIMIZED-TEMPLATE,53700200,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,243978,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9759656,1
Time,Generation,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3233553584,2
Memory,Generation,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,101395120,2
Time,Initialization,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,468539663,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,63725744,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,151015968,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,247043880,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,277144146,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,78486624,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,180966964,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,277168280,4
Time,Modification,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5705916,5
Memory,Modification,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79639960,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,46512,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79640832,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,143629768,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122154912,6
Time,Modification,BasicXform,StatisticBasedCase,2,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1849948,7
Memory,Modification,BasicXform,StatisticBasedCase,2,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79660624,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16689,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79661496,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122175576,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,165125272,8
Time,Modification,BasicXform,StatisticBasedCase,3,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1315950,9
Memory,Modification,BasicXform,StatisticBasedCase,3,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79682224,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15919,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79683096,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122197176,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122197176,10
Time,Modification,BasicXform,StatisticBasedCase,4,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1062015,11
Memory,Modification,BasicXform,StatisticBasedCase,4,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79703808,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14706,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79704904,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122218784,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,100961844,12
Time,Modification,BasicXform,StatisticBasedCase,5,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1044611,13
Memory,Modification,BasicXform,StatisticBasedCase,5,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79725536,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14957,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,3,16,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79727208,14
