Size,MetricValue,RunIndex,Scenario,MetricName,Tool,Sequence,CaseName,PhaseName,Iteration
4,43906000,4,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3,StatisticBasedCase,Initialization,1
4,54643424,4,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3,StatisticBasedCase,Initialization,1
4,1502314291,4,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
4,15199592,4,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
4,158154379,4,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
4,1089099632,4,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
4,243969,4,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,5,StatisticBasedCase,Modification,1
4,15199792,4,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,5,StatisticBasedCase,Modification,1
4,1299841420,4,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
4,15204352,4,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
4,302229998,4,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
4,1089990536,4,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
4,327889,4,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,7,StatisticBasedCase,Modification,2
4,15204576,4,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,7,StatisticBasedCase,Modification,2
4,1932379404,4,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
4,15207968,4,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
4,1267204664,4,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
4,747504058,4,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
4,128898,4,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,9,StatisticBasedCase,Modification,3
4,15208168,4,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,9,StatisticBasedCase,Modification,3
4,1257814595,4,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
4,15211416,4,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
4,1444941888,4,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
4,480469512,4,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
4,113851,4,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,11,StatisticBasedCase,Modification,4
4,15211640,4,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,11,StatisticBasedCase,Modification,4
4,1265361994,4,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
4,15215864,4,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
4,1445469672,4,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
4,494311936,4,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
4,97892,4,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,13,StatisticBasedCase,Modification,5
4,15216064,4,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,13,StatisticBasedCase,Modification,5
4,1286923298,4,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
4,15223456,4,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
4,1446487816,4,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
4,492564626,4,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
1,300137,3,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
1,11226504,3,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
1,74868250,3,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,Generation,1
1,12898256,3,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,Generation,1
1,88136740,3,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
1,13956704,3,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
1,65027240,3,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
1,48921096,3,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
1,25325890,3,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
1,15058464,3,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
1,35432168,3,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
1,35432168,3,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
1,2422526,3,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,Modification,1
1,15197256,3,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,Modification,1
1,19600,3,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
1,15198096,3,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
1,36672904,3,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
1,36672904,3,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
1,2608904,3,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,StatisticBasedCase,Modification,2
1,15248136,3,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,StatisticBasedCase,Modification,2
1,21267,3,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
1,15248976,3,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
1,36723784,3,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
1,36723784,3,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
1,2435440,3,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,StatisticBasedCase,Modification,3
1,15296928,3,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,StatisticBasedCase,Modification,3
1,23251,3,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
1,15297768,3,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
1,36772576,3,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
1,36772576,3,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
1,2226957,3,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,StatisticBasedCase,Modification,4
1,15342920,3,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,StatisticBasedCase,Modification,4
1,19927,3,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
1,15343784,3,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
1,36818592,3,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
1,36818592,3,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
1,2146221,3,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,StatisticBasedCase,Modification,5
1,15388520,3,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,StatisticBasedCase,Modification,5
1,18452,3,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
1,15389360,3,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
1,26126864,3,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
1,36864168,3,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
16,518302,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
16,11329488,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
16,3629054976,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,Generation,1
16,193703152,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,Generation,1
16,170003786,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
16,65077208,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
16,162510200,2,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
16,98697956,2,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,Initialization,1
16,163528491,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
16,84667128,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
16,149752408,2,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
16,128583712,2,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
16,498828,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,Modification,1
16,84680048,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,Modification,1
16,172542907,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
16,84694496,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
16,211693000,2,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
16,169355616,2,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
16,308448,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,7,StatisticBasedCase,Modification,2
16,84705368,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,7,StatisticBasedCase,Modification,2
16,167085747,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
16,84719632,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
16,254668040,2,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
16,190855796,2,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
16,371896,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,9,StatisticBasedCase,Modification,3
16,84730504,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,9,StatisticBasedCase,Modification,3
16,147793343,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
16,84744688,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
16,169406096,2,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
16,211743504,2,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
16,354161,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,11,StatisticBasedCase,Modification,4
16,84760248,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,11,StatisticBasedCase,Modification,4
16,150845729,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
16,84774280,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
16,169435864,2,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
16,211773272,2,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
16,345478,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,13,StatisticBasedCase,Modification,5
16,84785152,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,13,StatisticBasedCase,Modification,5
16,150872517,2,BasicXform,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
16,84799880,2,BasicXform,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
16,169460728,2,BasicXform,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
16,211798120,2,BasicXform,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
4,376432,3,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
4,11205272,3,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
4,247700400,3,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,2,StatisticBasedCase,Generation,1
4,23627472,3,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,2,StatisticBasedCase,Generation,1
4,51589819,3,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3,StatisticBasedCase,Initialization,1
4,14276280,3,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3,StatisticBasedCase,Initialization,1
4,43905936,3,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3,StatisticBasedCase,Initialization,1
4,54643360,3,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,3,StatisticBasedCase,Initialization,1
4,1489714267,3,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
4,15198048,3,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
4,172468598,3,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
4,1089099624,3,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
4,165654,3,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,5,StatisticBasedCase,Modification,1
4,15198248,3,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,5,StatisticBasedCase,Modification,1
4,1321744552,3,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
4,15203312,3,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
4,273584979,3,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
4,1089988992,3,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
4,191668,3,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,7,StatisticBasedCase,Modification,2
4,15203536,3,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,7,StatisticBasedCase,Modification,2
4,1237609293,3,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
4,15207656,3,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
4,1267203624,3,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
4,706913352,3,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
4,198633,3,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,9,StatisticBasedCase,Modification,3
4,15207856,3,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,9,StatisticBasedCase,Modification,3
4,1246278095,3,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
4,15211816,3,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
4,1445433096,3,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
4,489756488,3,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,10,StatisticBasedCase,M2MTransformation2,3
4,102174,3,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,11,StatisticBasedCase,Modification,4
4,15212040,3,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,11,StatisticBasedCase,Modification,4
4,1252819167,3,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
4,15215528,3,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
4,1445437304,3,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
4,494290784,3,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,12,StatisticBasedCase,M2MTransformation2,4
4,90045,3,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,13,StatisticBasedCase,Modification,5
4,15215728,3,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,13,StatisticBasedCase,Modification,5
4,2164248888,3,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
4,15223120,3,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
4,1446487496,3,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
4,734482218,3,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_DUMB_PLANNER-TEMPLATE,14,StatisticBasedCase,M2MTransformation2,5
16,229188,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
16,11408456,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,1,StatisticBasedCase,EMFResourceInitialization,1
16,3290970720,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,2,StatisticBasedCase,Generation,1
16,203114064,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,2,StatisticBasedCase,Generation,1
16,375737830,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,3,StatisticBasedCase,Initialization,1
16,89789488,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,3,StatisticBasedCase,Initialization,1
16,245969128,3,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,3,StatisticBasedCase,Initialization,1
16,151075420,3,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,3,StatisticBasedCase,Initialization,1
16,333170001,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
16,128244064,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
16,279577528,3,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
16,205722876,3,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,4,StatisticBasedCase,M2MTransformation1,1
16,1325606,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,5,StatisticBasedCase,Modification,1
16,128298040,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,5,StatisticBasedCase,Modification,1
16,43395028,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
16,129619144,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
16,170376936,3,BasicXform,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
16,170376936,3,BasicXform,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,6,StatisticBasedCase,M2MTransformation2,1
16,829188,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,7,StatisticBasedCase,Modification,2
16,129673160,3,BasicXform,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,7,StatisticBasedCase,Modification,2
16,40163908,3,BasicXform,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,8,StatisticBasedCase,M2MTransformation2,2
