Iteration,MetricName,Scenario,Tool,PhaseName,MetricValue,RunIndex,Size,Sequence,CaseName
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,9526840,3,8,1,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,753393841,3,8,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,19972304,3,8,2,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,101909324,3,8,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,17453192,3,8,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,75010208,3,8,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,53535356,3,8,3,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,97860134,3,8,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,20625464,3,8,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,60403456,3,8,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,49666044,3,8,4,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,474467,3,8,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,20629176,3,8,5,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,99503267,3,8,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,20734400,3,8,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,52842324,3,8,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,63579840,3,8,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,336693,3,8,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,20736672,3,8,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,100714500,3,8,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,20744912,3,8,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,85161984,3,8,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,52949716,3,8,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,382465,3,8,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,20747288,3,8,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,90986213,3,8,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,20756160,3,8,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,63697824,3,8,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,52960372,3,8,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,303051,3,8,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,20758904,3,8,11,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,79234861,3,8,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,20962264,3,8,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,85184240,3,8,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,52971972,3,8,12,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,316834,3,8,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,20964752,3,8,13,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,74192598,3,8,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,20974824,3,8,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,53177796,3,8,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,85390064,3,8,14,StatisticBasedCase
1,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,352064,1,4,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,9329048,1,4,1,StatisticBasedCase
1,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Generation,280407448,1,4,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Generation,12877784,1,4,2,StatisticBasedCase
1,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Initialization,16160,1,4,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Initialization,9804296,1,4,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Initialization,31278736,1,4,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Initialization,20541616,1,4,3,StatisticBasedCase
1,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,1503549594,1,4,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,10574832,1,4,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,1084430904,1,4,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,339655747,1,4,4,StatisticBasedCase
1,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,105718,1,4,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,10574952,1,4,5,StatisticBasedCase
1,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1351558974,1,4,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,10795168,1,4,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1085201888,1,4,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,135127403,1,4,6,StatisticBasedCase
2,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,116924,1,4,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,10795256,1,4,7,StatisticBasedCase
2,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1426625926,1,4,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,11028160,1,4,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1441657504,1,4,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,430325920,1,4,8,StatisticBasedCase
3,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,112358,1,4,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,11028248,1,4,9,StatisticBasedCase
3,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1339833955,1,4,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,11238096,1,4,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1441777808,1,4,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,507047019,1,4,10,StatisticBasedCase
4,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,91048,1,4,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,11238208,1,4,11,StatisticBasedCase
4,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1339081923,1,4,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,11497920,1,4,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1442895072,1,4,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,516856891,1,4,12,StatisticBasedCase
5,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,82050,1,4,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,Modification,11498032,1,4,13,StatisticBasedCase
5,Time,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1356606178,1,4,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,11709408,1,4,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,507874259,1,4,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1443048328,1,4,14,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,259865,2,16,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,9721720,2,16,1,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,4071022833,2,16,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,99834840,2,16,2,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,65473104,2,16,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,19033144,2,16,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,54614552,2,16,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,54614552,2,16,3,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,403543276,2,16,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,30843688,2,16,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,243771192,2,16,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,152480332,2,16,4,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,885297,2,16,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,30844376,2,16,5,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,327423808,2,16,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,30857144,2,16,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,241623656,2,16,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,157312280,2,16,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,329750,2,16,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,30857512,2,16,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,253597312,2,16,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,30865432,2,16,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,241636936,2,16,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,157325488,2,16,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,329595,2,16,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,30865864,2,16,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,237067712,2,16,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,30874288,2,16,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,157333776,2,16,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,241645160,2,16,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,231572,2,16,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,30874784,2,16,11,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,233328054,2,16,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,30882208,2,16,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,157342816,2,16,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,241654296,2,16,12,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,266857,2,16,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,30882640,2,16,13,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,241301848,2,16,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,30890256,2,16,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,241662176,2,16,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,157350672,2,16,14,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,195574,2,16,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,9722608,2,16,1,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,3885423863,2,16,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,99800224,2,16,2,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,186310463,2,16,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,22653144,2,16,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,76330320,2,16,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,65592896,2,16,3,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,320315419,2,16,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,28159008,2,16,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,213760744,2,16,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,128673852,2,16,4,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,735119,2,16,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,28159472,2,16,5,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,260147406,2,16,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,28167936,2,16,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,197792456,2,16,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,134180396,2,16,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,249565,2,16,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,28168184,2,16,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,250765239,2,16,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,28175744,2,16,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,197801312,2,16,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,134189180,2,16,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,195316,2,16,9,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,28175944,2,16,9,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,242566484,2,16,10,StatisticBasedCase
3,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,28181648,2,16,10,StatisticBasedCase
3,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,197808936,2,16,10,StatisticBasedCase
3,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,134196872,2,16,10,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,198858,2,16,11,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,28181856,2,16,11,StatisticBasedCase
4,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,238392636,2,16,12,StatisticBasedCase
4,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,28188112,2,16,12,StatisticBasedCase
4,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,134202808,2,16,12,StatisticBasedCase
4,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,197814872,2,16,12,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,187659,2,16,13,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,28187328,2,16,13,StatisticBasedCase
5,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,229686119,2,16,14,StatisticBasedCase
5,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,28194344,2,16,14,StatisticBasedCase
5,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,134208264,2,16,14,StatisticBasedCase
5,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,197820336,2,16,14,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,550921,2,8,1,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,9633920,2,8,1,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,1023365430,2,8,2,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,32712880,2,8,2,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,89459210,2,8,3,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,16093856,2,8,3,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,53694164,2,8,3,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,75169016,2,8,3,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,224070366,2,8,4,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,18636576,2,8,4,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,101994040,2,8,4,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,69781688,2,8,4,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,427377,2,8,5,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,18636992,2,8,5,StatisticBasedCase
1,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,171884608,2,8,6,StatisticBasedCase
1,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,18643592,2,8,6,StatisticBasedCase
1,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,104537224,2,8,6,StatisticBasedCase
1,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,72324948,2,8,6,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,215414,2,8,7,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,18643768,2,8,7,StatisticBasedCase
2,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,159355958,2,8,8,StatisticBasedCase
2,Memory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,18657488,2,8,8,StatisticBasedCase
2,PeakMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,104543952,2,8,8,StatisticBasedCase
2,AverageMemory,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,72331700,2,8,8,StatisticBasedCase
3,Time,BasicXform,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,199657,2,8,9,StatisticBasedCase
