MetricValue,Iteration,Size,Scenario,MetricName,CaseName,RunIndex,PhaseName,Sequence,Tool
52905382,1,1,BasicXform,Time,StatisticBasedCase,1,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
12049472,1,1,BasicXform,Memory,StatisticBasedCase,1,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
74128568,1,1,BasicXform,PeakMemory,StatisticBasedCase,1,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
41916288,1,1,BasicXform,AverageMemory,StatisticBasedCase,1,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
39633343,1,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
12788480,1,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
54999744,1,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
44262320,1,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2943635,1,1,BasicXform,Time,StatisticBasedCase,1,Modification,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
12872408,1,1,BasicXform,Memory,StatisticBasedCase,1,Modification,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
20800,1,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
12873280,1,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34348040,1,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34348040,1,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2225736,2,1,BasicXform,Time,StatisticBasedCase,1,Modification,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE
12900712,2,1,BasicXform,Memory,StatisticBasedCase,1,Modification,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE
22254,2,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
12901584,2,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
55851200,2,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34376344,2,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2342299,3,1,BasicXform,Time,StatisticBasedCase,1,Modification,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE
12929544,3,1,BasicXform,Memory,StatisticBasedCase,1,Modification,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE
22353,3,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
12930416,3,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34405176,3,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
55880032,3,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2261870,4,1,BasicXform,Time,StatisticBasedCase,1,Modification,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE
12954592,4,1,BasicXform,Memory,StatisticBasedCase,1,Modification,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE
22840,4,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
12955488,4,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
55905104,4,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34430248,4,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2444591,5,1,BasicXform,Time,StatisticBasedCase,1,Modification,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE
12984040,5,1,BasicXform,Memory,StatisticBasedCase,1,Modification,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE
20896,5,1,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
12984912,5,1,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
34459672,5,1,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
23722392,5,1,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
184866,1,1,BasicXform,Time,StatisticBasedCase,2,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
9477152,1,1,BasicXform,Memory,StatisticBasedCase,2,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
50302478,1,1,BasicXform,Time,StatisticBasedCase,2,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
10773696,1,1,BasicXform,Memory,StatisticBasedCase,2,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
30214591,1,1,BasicXform,Time,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
10954576,1,1,BasicXform,Memory,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
41801728,1,1,BasicXform,AverageMemory,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
63276592,1,1,BasicXform,PeakMemory,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
12545165,1,1,BasicXform,Time,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11542744,1,1,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
32430008,1,1,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
32430008,1,1,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
223110,1,1,BasicXform,Time,StatisticBasedCase,2,Modification,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11548248,1,1,BasicXform,Memory,StatisticBasedCase,2,Modification,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
13599459,1,1,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11569848,1,1,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33023880,1,1,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33023880,1,1,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
231705,2,1,BasicXform,Time,StatisticBasedCase,2,Modification,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11575400,2,1,BasicXform,Memory,StatisticBasedCase,2,Modification,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE
14309106,2,1,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11585000,2,1,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33051032,2,1,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
54525888,2,1,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
220872,3,1,BasicXform,Time,StatisticBasedCase,2,Modification,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11588888,3,1,BasicXform,Memory,StatisticBasedCase,2,Modification,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE
14155481,3,1,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11599344,3,1,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33064520,3,1,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33064520,3,1,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
233531,4,1,BasicXform,Time,StatisticBasedCase,2,Modification,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11603016,4,1,BasicXform,Memory,StatisticBasedCase,2,Modification,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE
14442267,4,1,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11641792,4,1,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33078672,4,1,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33078672,4,1,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
223870,5,1,BasicXform,Time,StatisticBasedCase,2,Modification,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11645624,5,1,BasicXform,Memory,StatisticBasedCase,2,Modification,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE
16099245,5,1,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11656144,5,1,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33121256,5,1,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
54596112,5,1,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
265036,1,2,BasicXform,Time,StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
9521136,1,2,BasicXform,Memory,StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
118240506,1,2,BasicXform,Time,StatisticBasedCase,1,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
12117920,1,2,BasicXform,Memory,StatisticBasedCase,1,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
49334160,1,2,BasicXform,Time,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
12640976,1,2,BasicXform,Memory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
74188440,1,2,BasicXform,PeakMemory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
52713576,1,2,BasicXform,AverageMemory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
53938616,1,2,BasicXform,Time,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
13740352,1,2,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
55591320,1,2,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
44853888,1,2,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
253904,1,2,BasicXform,Time,StatisticBasedCase,1,Modification,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
13740704,1,2,BasicXform,Memory,StatisticBasedCase,1,Modification,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
60941458,1,2,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
13746680,1,2,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
78166096,1,2,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
45953812,1,2,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
215009,2,2,BasicXform,Time,StatisticBasedCase,1,Modification,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
13747160,2,2,BasicXform,Memory,StatisticBasedCase,1,Modification,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
54574933,2,2,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
13757184,2,2,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
78172568,2,2,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
45960276,2,2,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
226069,3,2,BasicXform,Time,StatisticBasedCase,1,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
13757696,3,2,BasicXform,Memory,StatisticBasedCase,1,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
52170247,3,2,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
13770744,3,2,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
56708232,3,2,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
45970804,3,2,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
155843,4,2,BasicXform,Time,StatisticBasedCase,1,Modification,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
13771120,4,2,BasicXform,Memory,StatisticBasedCase,1,Modification,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
51346929,4,2,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
13777680,4,2,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
56721648,4,2,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
45984236,4,2,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
113709,5,2,BasicXform,Time,StatisticBasedCase,1,Modification,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
13778072,5,2,BasicXform,Memory,StatisticBasedCase,1,Modification,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
49072511,5,2,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
13785784,5,2,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
56728624,5,2,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
45991188,5,2,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
193040,1,1,BasicXform,Time,StatisticBasedCase,3,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
9476224,1,1,BasicXform,Memory,StatisticBasedCase,3,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
48785275,1,1,BasicXform,Time,StatisticBasedCase,3,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
10773488,1,1,BasicXform,Memory,StatisticBasedCase,3,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
31964892,1,1,BasicXform,Time,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
10954328,1,1,BasicXform,Memory,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
41801480,1,1,BasicXform,AverageMemory,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
63276344,1,1,BasicXform,PeakMemory,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
13079044,1,1,BasicXform,Time,StatisticBasedCase,3,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11542496,1,1,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
32429760,1,1,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
43167200,1,1,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
224476,1,1,BasicXform,Time,StatisticBasedCase,3,Modification,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11548000,1,1,BasicXform,Memory,StatisticBasedCase,3,Modification,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
14293741,1,1,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11569648,1,1,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
43761060,1,1,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
54498488,1,1,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
278420,2,1,BasicXform,Time,StatisticBasedCase,3,Modification,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11575200,2,1,BasicXform,Memory,StatisticBasedCase,3,Modification,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE
14099361,2,1,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11584616,2,1,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33050832,2,1,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
54525688,2,1,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
350763,3,1,BasicXform,Time,StatisticBasedCase,3,Modification,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11588456,3,1,BasicXform,Memory,StatisticBasedCase,3,Modification,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE
14936386,3,1,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11599816,3,1,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33064088,3,1,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33064088,3,1,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
252507,4,1,BasicXform,Time,StatisticBasedCase,3,Modification,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11603568,4,1,BasicXform,Memory,StatisticBasedCase,3,Modification,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE
14030324,4,1,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11643168,4,1,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33079224,4,1,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33079224,4,1,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
251638,5,1,BasicXform,Time,StatisticBasedCase,3,Modification,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11646936,5,1,BasicXform,Memory,StatisticBasedCase,3,Modification,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE
14105801,5,1,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
11656232,5,1,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33122568,5,1,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
54597424,5,1,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
256127,1,8,BasicXform,Time,StatisticBasedCase,2,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
9554904,1,8,BasicXform,Memory,StatisticBasedCase,2,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1003040917,1,8,BasicXform,Time,StatisticBasedCase,2,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
33464104,1,8,BasicXform,Memory,StatisticBasedCase,2,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
129342580,1,8,BasicXform,Time,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
22873376,1,8,BasicXform,Memory,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
96549368,1,8,BasicXform,PeakMemory,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
64337068,1,8,BasicXform,AverageMemory,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
83715569,1,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
28171112,1,8,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
65839072,1,8,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
55093460,1,8,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
317356,1,8,BasicXform,Time,StatisticBasedCase,2,Modification,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
28178184,1,8,BasicXform,Memory,StatisticBasedCase,2,Modification,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
93493220,1,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
28284272,1,8,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
92603512,1,8,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
71128664,1,8,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
240761,2,8,BasicXform,Time,StatisticBasedCase,2,Modification,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE
28286328,2,8,BasicXform,Memory,StatisticBasedCase,2,Modification,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE
84818243,2,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
28304376,2,8,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
71236808,2,8,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
92711656,2,8,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
288929,3,8,BasicXform,Time,StatisticBasedCase,2,Modification,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE
28306608,3,8,BasicXform,Memory,StatisticBasedCase,2,Modification,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE
86365680,3,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
28317096,3,8,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
92731936,3,8,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
71257088,3,8,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
302209,4,8,BasicXform,Time,StatisticBasedCase,2,Modification,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE
28319624,4,8,BasicXform,Memory,StatisticBasedCase,2,Modification,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE
84704694,4,8,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
