MetricName,Iteration,RunIndex,Scenario,Sequence,Size,CaseName,MetricValue,PhaseName,Tool
Time,5,1,BasicXform,13,2,StatisticBasedCase,208333,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Memory,5,1,BasicXform,13,2,StatisticBasedCase,11856976,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Time,5,1,BasicXform,14,2,StatisticBasedCase,47843605,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Memory,5,1,BasicXform,14,2,StatisticBasedCase,11865504,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
AverageMemory,5,1,BasicXform,14,2,StatisticBasedCase,44070036,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
PeakMemory,5,1,BasicXform,14,2,StatisticBasedCase,76282320,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Time,1,4,BasicXform,1,4,StatisticBasedCase,431981,EMFResourceInitialization,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,1,4,BasicXform,1,4,StatisticBasedCase,9630248,EMFResourceInitialization,INCR_VIATRA_AGGREGATED-TEMPLATE
Time,1,4,BasicXform,2,4,StatisticBasedCase,191424042,Generation,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,1,4,BasicXform,2,4,StatisticBasedCase,13238304,Generation,INCR_VIATRA_AGGREGATED-TEMPLATE
Time,1,4,BasicXform,3,4,StatisticBasedCase,74739874,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,1,4,BasicXform,3,4,StatisticBasedCase,14039640,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE
AverageMemory,1,4,BasicXform,3,4,StatisticBasedCase,53063560,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE
PeakMemory,1,4,BasicXform,3,4,StatisticBasedCase,85275856,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE
Time,1,4,BasicXform,4,4,StatisticBasedCase,62716463,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,1,4,BasicXform,4,4,StatisticBasedCase,16525024,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE
AverageMemory,1,4,BasicXform,4,4,StatisticBasedCase,35515120,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE
PeakMemory,1,4,BasicXform,4,4,StatisticBasedCase,35515120,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE
Time,1,4,BasicXform,5,4,StatisticBasedCase,476092,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,1,4,BasicXform,5,4,StatisticBasedCase,16528848,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE
Time,1,4,BasicXform,6,4,StatisticBasedCase,16849829,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,1,4,BasicXform,6,4,StatisticBasedCase,16493912,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
AverageMemory,1,4,BasicXform,6,4,StatisticBasedCase,38004528,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
PeakMemory,1,4,BasicXform,6,4,StatisticBasedCase,59479384,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
Time,2,4,BasicXform,7,4,StatisticBasedCase,394268,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,2,4,BasicXform,7,4,StatisticBasedCase,16497304,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE
Time,2,4,BasicXform,8,4,StatisticBasedCase,20380378,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,2,4,BasicXform,8,4,StatisticBasedCase,16524200,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
AverageMemory,2,4,BasicXform,8,4,StatisticBasedCase,37972984,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
PeakMemory,2,4,BasicXform,8,4,StatisticBasedCase,59447840,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
Time,3,4,BasicXform,9,4,StatisticBasedCase,517342,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,3,4,BasicXform,9,4,StatisticBasedCase,16527496,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE
Time,3,4,BasicXform,10,4,StatisticBasedCase,18420138,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,3,4,BasicXform,10,4,StatisticBasedCase,16549056,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
AverageMemory,3,4,BasicXform,10,4,StatisticBasedCase,38003176,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
PeakMemory,3,4,BasicXform,10,4,StatisticBasedCase,59478032,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
Time,4,4,BasicXform,11,4,StatisticBasedCase,461223,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,4,4,BasicXform,11,4,StatisticBasedCase,16552536,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE
Time,4,4,BasicXform,12,4,StatisticBasedCase,16445522,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,4,4,BasicXform,12,4,StatisticBasedCase,16571480,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
AverageMemory,4,4,BasicXform,12,4,StatisticBasedCase,38028240,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
PeakMemory,4,4,BasicXform,12,4,StatisticBasedCase,59503096,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
Time,5,4,BasicXform,13,4,StatisticBasedCase,326000,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,5,4,BasicXform,13,4,StatisticBasedCase,16575088,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE
Time,5,4,BasicXform,14,4,StatisticBasedCase,15398205,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,5,4,BasicXform,14,4,StatisticBasedCase,16596008,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
PeakMemory,5,4,BasicXform,14,4,StatisticBasedCase,38050768,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
AverageMemory,5,4,BasicXform,14,4,StatisticBasedCase,38050768,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE
Time,1,3,BasicXform,1,2,StatisticBasedCase,588050,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Memory,1,3,BasicXform,1,2,StatisticBasedCase,9538672,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Time,1,3,BasicXform,2,2,StatisticBasedCase,119505798,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Memory,1,3,BasicXform,2,2,StatisticBasedCase,11917064,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Time,1,3,BasicXform,3,2,StatisticBasedCase,6281703,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Memory,1,3,BasicXform,3,2,StatisticBasedCase,10299056,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
AverageMemory,1,3,BasicXform,3,2,StatisticBasedCase,31259472,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
PeakMemory,1,3,BasicXform,3,2,StatisticBasedCase,31259472,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Time,1,3,BasicXform,4,2,StatisticBasedCase,61038517,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Memory,1,3,BasicXform,4,2,StatisticBasedCase,11828672,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
PeakMemory,1,3,BasicXform,4,2,StatisticBasedCase,74724208,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
AverageMemory,1,3,BasicXform,4,2,StatisticBasedCase,53249372,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Time,1,3,BasicXform,5,2,StatisticBasedCase,199709,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Memory,1,3,BasicXform,5,2,StatisticBasedCase,11829048,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Time,1,3,BasicXform,6,2,StatisticBasedCase,49259016,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Memory,1,3,BasicXform,6,2,StatisticBasedCase,11836160,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
AverageMemory,1,3,BasicXform,6,2,StatisticBasedCase,33304728,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
PeakMemory,1,3,BasicXform,6,2,StatisticBasedCase,33304728,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Time,2,3,BasicXform,7,2,StatisticBasedCase,144512,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Memory,2,3,BasicXform,7,2,StatisticBasedCase,11836544,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Time,2,3,BasicXform,8,2,StatisticBasedCase,47373993,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Memory,2,3,BasicXform,8,2,StatisticBasedCase,11849416,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
PeakMemory,2,3,BasicXform,8,2,StatisticBasedCase,76261960,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
AverageMemory,2,3,BasicXform,8,2,StatisticBasedCase,44049664,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Time,3,3,BasicXform,9,2,StatisticBasedCase,147273,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Memory,3,3,BasicXform,9,2,StatisticBasedCase,11849800,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Time,3,3,BasicXform,10,2,StatisticBasedCase,46850002,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Memory,3,3,BasicXform,10,2,StatisticBasedCase,11856320,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
PeakMemory,3,3,BasicXform,10,2,StatisticBasedCase,54800304,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
AverageMemory,3,3,BasicXform,10,2,StatisticBasedCase,44062892,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Time,4,3,BasicXform,11,2,StatisticBasedCase,166542,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Memory,4,3,BasicXform,11,2,StatisticBasedCase,11856792,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Time,4,3,BasicXform,12,2,StatisticBasedCase,44571852,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Memory,4,3,BasicXform,12,2,StatisticBasedCase,11861544,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
PeakMemory,4,3,BasicXform,12,2,StatisticBasedCase,54807352,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
AverageMemory,4,3,BasicXform,12,2,StatisticBasedCase,44069924,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Time,5,3,BasicXform,13,2,StatisticBasedCase,124140,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Memory,5,3,BasicXform,13,2,StatisticBasedCase,11862024,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Time,5,3,BasicXform,14,2,StatisticBasedCase,46857075,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Memory,5,3,BasicXform,14,2,StatisticBasedCase,11869776,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
AverageMemory,5,3,BasicXform,14,2,StatisticBasedCase,44075124,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
PeakMemory,5,3,BasicXform,14,2,StatisticBasedCase,54812544,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
Time,1,3,BasicXform,1,4,StatisticBasedCase,460319,EMFResourceInitialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Memory,1,3,BasicXform,1,4,StatisticBasedCase,9845832,EMFResourceInitialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Time,1,3,BasicXform,2,4,StatisticBasedCase,324520372,Generation,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Memory,1,3,BasicXform,2,4,StatisticBasedCase,16437104,Generation,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Time,1,3,BasicXform,3,4,StatisticBasedCase,125770554,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Memory,1,3,BasicXform,3,4,StatisticBasedCase,16871136,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
AverageMemory,1,3,BasicXform,3,4,StatisticBasedCase,64025792,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
PeakMemory,1,3,BasicXform,3,4,StatisticBasedCase,96238056,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Time,1,3,BasicXform,4,4,StatisticBasedCase,208625887,M2MTransformation1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Memory,1,3,BasicXform,4,4,StatisticBasedCase,25235200,M2MTransformation1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
AverageMemory,1,3,BasicXform,4,4,StatisticBasedCase,70558912,M2MTransformation1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
PeakMemory,1,3,BasicXform,4,4,StatisticBasedCase,102771208,M2MTransformation1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Time,1,3,BasicXform,5,4,StatisticBasedCase,3349909,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Memory,1,3,BasicXform,5,4,StatisticBasedCase,25291744,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Time,1,3,BasicXform,6,4,StatisticBasedCase,3766,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Memory,1,3,BasicXform,6,4,StatisticBasedCase,25292616,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
AverageMemory,1,3,BasicXform,6,4,StatisticBasedCase,36030120,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
PeakMemory,1,3,BasicXform,6,4,StatisticBasedCase,46767424,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Time,2,3,BasicXform,7,4,StatisticBasedCase,2537709,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Memory,2,3,BasicXform,7,4,StatisticBasedCase,25330840,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Time,2,3,BasicXform,8,4,StatisticBasedCase,4266,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Memory,2,3,BasicXform,8,4,StatisticBasedCase,25331712,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
PeakMemory,2,3,BasicXform,8,4,StatisticBasedCase,46806520,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
AverageMemory,2,3,BasicXform,8,4,StatisticBasedCase,36069216,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Time,3,3,BasicXform,9,4,StatisticBasedCase,2214898,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Memory,3,3,BasicXform,9,4,StatisticBasedCase,25375280,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Time,3,3,BasicXform,10,4,StatisticBasedCase,3949,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Memory,3,3,BasicXform,10,4,StatisticBasedCase,25376952,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
PeakMemory,3,3,BasicXform,10,4,StatisticBasedCase,46850960,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
AverageMemory,3,3,BasicXform,10,4,StatisticBasedCase,36113656,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Time,4,3,BasicXform,11,4,StatisticBasedCase,2645617,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Memory,4,3,BasicXform,11,4,StatisticBasedCase,25454256,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Time,4,3,BasicXform,12,4,StatisticBasedCase,4270,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Memory,4,3,BasicXform,12,4,StatisticBasedCase,25455152,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
AverageMemory,4,3,BasicXform,12,4,StatisticBasedCase,36192656,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
PeakMemory,4,3,BasicXform,12,4,StatisticBasedCase,46929960,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Time,5,3,BasicXform,13,4,StatisticBasedCase,2568806,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Memory,5,3,BasicXform,13,4,StatisticBasedCase,25549024,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Time,5,3,BasicXform,14,4,StatisticBasedCase,3988,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Memory,5,3,BasicXform,14,4,StatisticBasedCase,25549896,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
AverageMemory,5,3,BasicXform,14,4,StatisticBasedCase,36287400,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
PeakMemory,5,3,BasicXform,14,4,StatisticBasedCase,47024704,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE
Time,1,3,BasicXform,1,1,StatisticBasedCase,722235,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Memory,1,3,BasicXform,1,1,StatisticBasedCase,9543096,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Time,1,3,BasicXform,2,1,StatisticBasedCase,80678482,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Memory,1,3,BasicXform,2,1,StatisticBasedCase,10709688,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Time,1,3,BasicXform,3,1,StatisticBasedCase,25078554,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Memory,1,3,BasicXform,3,1,StatisticBasedCase,11390312,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
AverageMemory,1,3,BasicXform,3,1,StatisticBasedCase,41869304,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
PeakMemory,1,3,BasicXform,3,1,StatisticBasedCase,52606728,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Time,1,3,BasicXform,4,1,StatisticBasedCase,401242179,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Memory,1,3,BasicXform,4,1,StatisticBasedCase,11655328,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
PeakMemory,1,3,BasicXform,4,1,StatisticBasedCase,226139552,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
AverageMemory,1,3,BasicXform,4,1,StatisticBasedCase,129502648,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Time,1,3,BasicXform,5,1,StatisticBasedCase,191165,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Memory,1,3,BasicXform,5,1,StatisticBasedCase,11655128,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Time,1,3,BasicXform,6,1,StatisticBasedCase,367594868,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Memory,1,3,BasicXform,6,1,StatisticBasedCase,11658952,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
AverageMemory,1,3,BasicXform,6,1,StatisticBasedCase,129767740,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
PeakMemory,1,3,BasicXform,6,1,StatisticBasedCase,226404720,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Time,2,3,BasicXform,7,1,StatisticBasedCase,136362,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Memory,2,3,BasicXform,7,1,StatisticBasedCase,11658752,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Time,2,3,BasicXform,8,1,StatisticBasedCase,372671022,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Memory,2,3,BasicXform,8,1,StatisticBasedCase,11661672,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
PeakMemory,2,3,BasicXform,8,1,StatisticBasedCase,247883056,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
AverageMemory,2,3,BasicXform,8,1,StatisticBasedCase,140508720,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Time,3,3,BasicXform,9,1,StatisticBasedCase,106347,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Memory,3,3,BasicXform,9,1,StatisticBasedCase,11661520,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Time,3,3,BasicXform,10,1,StatisticBasedCase,381842728,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Memory,3,3,BasicXform,10,1,StatisticBasedCase,11665376,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
AverageMemory,3,3,BasicXform,10,1,StatisticBasedCase,140511520,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
PeakMemory,3,3,BasicXform,10,1,StatisticBasedCase,269360744,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Time,4,3,BasicXform,11,1,StatisticBasedCase,100611,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Memory,4,3,BasicXform,11,1,StatisticBasedCase,11665200,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Time,4,3,BasicXform,12,1,StatisticBasedCase,395477517,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Memory,4,3,BasicXform,12,1,StatisticBasedCase,11668624,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
AverageMemory,4,3,BasicXform,12,1,StatisticBasedCase,140515164,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
PeakMemory,4,3,BasicXform,12,1,StatisticBasedCase,247889472,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Time,5,3,BasicXform,13,1,StatisticBasedCase,127842,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Memory,5,3,BasicXform,13,1,StatisticBasedCase,11668424,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Time,5,3,BasicXform,14,1,StatisticBasedCase,417208478,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Memory,5,3,BasicXform,14,1,StatisticBasedCase,11671328,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
PeakMemory,5,3,BasicXform,14,1,StatisticBasedCase,247892688,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
AverageMemory,5,3,BasicXform,14,1,StatisticBasedCase,140518372,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE
Time,1,2,BasicXform,1,64,StatisticBasedCase,195922,EMFResourceInitialization,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,1,2,BasicXform,1,64,StatisticBasedCase,10311880,EMFResourceInitialization,INCR_VIATRA_AGGREGATED-TEMPLATE
Time,1,2,BasicXform,2,64,StatisticBasedCase,72948823235,Generation,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,1,2,BasicXform,2,64,StatisticBasedCase,1721312088,Generation,INCR_VIATRA_AGGREGATED-TEMPLATE
Time,1,2,BasicXform,3,64,StatisticBasedCase,12086107368,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE
Memory,1,2,BasicXform,3,64,StatisticBasedCase,996953000,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE
PeakMemory,1,2,BasicXform,3,64,StatisticBasedCase,2471472960,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE
AverageMemory,1,2,BasicXform,3,64,StatisticBasedCase,1384690617,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE
