Size,CaseName,MetricValue,Scenario,RunIndex,PhaseName,Sequence,MetricName,Iteration,Tool
32,StatisticBasedCase,474527383,BasicXform,3,M2MTransformation2,14,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
32,StatisticBasedCase,55208976,BasicXform,3,M2MTransformation2,14,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
32,StatisticBasedCase,433688032,BasicXform,3,M2MTransformation2,14,PeakMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
32,StatisticBasedCase,275985108,BasicXform,3,M2MTransformation2,14,AverageMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
2,StatisticBasedCase,492173,BasicXform,2,EMFResourceInitialization,1,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,9419792,BasicXform,2,EMFResourceInitialization,1,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,108444101,BasicXform,2,Generation,2,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,11847864,BasicXform,2,Generation,2,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,40651712,BasicXform,2,Initialization,3,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,11463048,BasicXform,2,Initialization,3,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,41873152,BasicXform,2,Initialization,3,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,74085432,BasicXform,2,Initialization,3,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,23295854,BasicXform,2,M2MTransformation1,4,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,12220296,BasicXform,2,M2MTransformation1,4,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,32938528,BasicXform,2,M2MTransformation1,4,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,32938528,BasicXform,2,M2MTransformation1,4,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,383954,BasicXform,2,Modification,5,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,12224552,BasicXform,2,Modification,5,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,23901880,BasicXform,2,M2MTransformation2,6,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,12258160,BasicXform,2,M2MTransformation2,6,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,33700232,BasicXform,2,M2MTransformation2,6,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,33700232,BasicXform,2,M2MTransformation2,6,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,371318,BasicXform,2,Modification,7,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,12260624,BasicXform,2,Modification,7,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,21936488,BasicXform,2,M2MTransformation2,8,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,12267256,BasicXform,2,M2MTransformation2,8,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,55211160,BasicXform,2,M2MTransformation2,8,PeakMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,33736304,BasicXform,2,M2MTransformation2,8,AverageMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,324256,BasicXform,2,Modification,9,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,12271560,BasicXform,2,Modification,9,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,21627179,BasicXform,2,M2MTransformation2,10,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,12291416,BasicXform,2,M2MTransformation2,10,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,33747240,BasicXform,2,M2MTransformation2,10,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,33747240,BasicXform,2,M2MTransformation2,10,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,242500,BasicXform,2,Modification,11,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,12295928,BasicXform,2,Modification,11,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,19535340,BasicXform,2,M2MTransformation2,12,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,12352208,BasicXform,2,M2MTransformation2,12,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,33771632,BasicXform,2,M2MTransformation2,12,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,33771632,BasicXform,2,M2MTransformation2,12,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,226920,BasicXform,2,Modification,13,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,12356704,BasicXform,2,Modification,13,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,19999715,BasicXform,2,M2MTransformation2,14,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,12363008,BasicXform,2,M2MTransformation2,14,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,33832384,BasicXform,2,M2MTransformation2,14,PeakMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2,StatisticBasedCase,33832384,BasicXform,2,M2MTransformation2,14,AverageMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
64,StatisticBasedCase,329756,BasicXform,1,EMFResourceInitialization,1,Time,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,11860224,BasicXform,1,EMFResourceInitialization,1,Memory,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,67306984286,BasicXform,1,Generation,2,Time,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,1723042832,BasicXform,1,Generation,2,Memory,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,183098,BasicXform,1,Initialization,3,Time,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,46940368,BasicXform,1,Initialization,3,Memory,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,120778200,BasicXform,1,Initialization,3,PeakMemory,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,83501304,BasicXform,1,Initialization,3,AverageMemory,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,471259729,BasicXform,1,M2MTransformation1,4,Time,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,81628016,BasicXform,1,M2MTransformation1,4,Memory,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,421263608,BasicXform,1,M2MTransformation1,4,PeakMemory,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,233751072,BasicXform,1,M2MTransformation1,4,AverageMemory,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,1957059,BasicXform,1,Modification,5,Time,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,81625112,BasicXform,1,Modification,5,Memory,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,351850555,BasicXform,1,M2MTransformation2,6,Time,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,81637392,BasicXform,1,M2MTransformation2,6,Memory,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,374222416,BasicXform,1,M2MTransformation2,6,PeakMemory,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,246211456,BasicXform,1,M2MTransformation2,6,AverageMemory,1,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,674088,BasicXform,1,Modification,7,Time,2,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,81636664,BasicXform,1,Modification,7,Memory,2,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,216030734,BasicXform,1,M2MTransformation2,8,Time,2,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,81650224,BasicXform,1,M2MTransformation2,8,Memory,2,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,246223016,BasicXform,1,M2MTransformation2,8,AverageMemory,2,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,411510880,BasicXform,1,M2MTransformation2,8,PeakMemory,2,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,654808,BasicXform,1,Modification,9,Time,3,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,81650296,BasicXform,1,Modification,9,Memory,3,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,189424864,BasicXform,1,M2MTransformation2,10,Time,3,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,81659640,BasicXform,1,M2MTransformation2,10,Memory,3,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,246236660,BasicXform,1,M2MTransformation2,10,AverageMemory,3,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,374247640,BasicXform,1,M2MTransformation2,10,PeakMemory,3,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,521241,BasicXform,1,Modification,11,Time,4,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,81659736,BasicXform,1,Modification,11,Memory,4,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,188442840,BasicXform,1,M2MTransformation2,12,Time,4,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,81669160,BasicXform,1,M2MTransformation2,12,Memory,4,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,246246164,BasicXform,1,M2MTransformation2,12,AverageMemory,4,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,411534080,BasicXform,1,M2MTransformation2,12,PeakMemory,4,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,519384,BasicXform,1,Modification,13,Time,5,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,81669256,BasicXform,1,Modification,13,Memory,5,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,185796761,BasicXform,1,M2MTransformation2,14,Time,5,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,81678608,BasicXform,1,M2MTransformation2,14,Memory,5,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,374266704,BasicXform,1,M2MTransformation2,14,PeakMemory,5,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,246255672,BasicXform,1,M2MTransformation2,14,AverageMemory,5,BATCH_YAMTL-TEMPLATE
4,StatisticBasedCase,494639,BasicXform,2,EMFResourceInitialization,1,Time,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,9297336,BasicXform,2,EMFResourceInitialization,1,Memory,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,326963117,BasicXform,2,Generation,2,Time,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,16168408,BasicXform,2,Generation,2,Memory,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,17878,BasicXform,2,Initialization,3,Time,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,9793712,BasicXform,2,Initialization,3,Memory,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,20531008,BasicXform,2,Initialization,3,AverageMemory,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,31268104,BasicXform,2,Initialization,3,PeakMemory,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,1907172425,BasicXform,2,M2MTransformation1,4,Time,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,10616560,BasicXform,2,M2MTransformation1,4,Memory,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,1084420320,BasicXform,2,M2MTransformation1,4,PeakMemory,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,633147301,BasicXform,2,M2MTransformation1,4,AverageMemory,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,136775,BasicXform,2,Modification,5,Time,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,10616680,BasicXform,2,Modification,5,Memory,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,1723486958,BasicXform,2,M2MTransformation2,6,Time,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,10856552,BasicXform,2,M2MTransformation2,6,Memory,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,1092844400,BasicXform,2,M2MTransformation2,6,PeakMemory,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,447467429,BasicXform,2,M2MTransformation2,6,AverageMemory,1,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,141861,BasicXform,2,Modification,7,Time,2,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,10857120,BasicXform,2,Modification,7,Memory,2,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,1806872620,BasicXform,2,M2MTransformation2,8,Time,2,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,11110264,BasicXform,2,M2MTransformation2,8,Memory,2,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,1440713832,BasicXform,2,M2MTransformation2,8,PeakMemory,2,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,741019168,BasicXform,2,M2MTransformation2,8,AverageMemory,2,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,116839,BasicXform,2,Modification,9,Time,3,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,11110360,BasicXform,2,Modification,9,Memory,3,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,1715407513,BasicXform,2,M2MTransformation2,10,Time,3,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,11341968,BasicXform,2,M2MTransformation2,10,Memory,3,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,362227587,BasicXform,2,M2MTransformation2,10,AverageMemory,3,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,1441999184,BasicXform,2,M2MTransformation2,10,PeakMemory,3,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,88393,BasicXform,2,Modification,11,Time,4,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,11341288,BasicXform,2,Modification,11,Memory,4,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,1735750869,BasicXform,2,M2MTransformation2,12,Time,4,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,11630840,BasicXform,2,M2MTransformation2,12,Memory,4,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,1443082168,BasicXform,2,M2MTransformation2,12,PeakMemory,4,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,354477030,BasicXform,2,M2MTransformation2,12,AverageMemory,4,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,87116,BasicXform,2,Modification,13,Time,5,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,11630936,BasicXform,2,Modification,13,Memory,5,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,1733822874,BasicXform,2,M2MTransformation2,14,Time,5,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,11864584,BasicXform,2,M2MTransformation2,14,Memory,5,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,355091123,BasicXform,2,M2MTransformation2,14,AverageMemory,5,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,1443263152,BasicXform,2,M2MTransformation2,14,PeakMemory,5,BATCH_OPTIMIZED-TEMPLATE
4,StatisticBasedCase,239555,BasicXform,3,EMFResourceInitialization,1,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,9578688,BasicXform,3,EMFResourceInitialization,1,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,346718030,BasicXform,3,Generation,2,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,16452584,BasicXform,3,Generation,2,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,88855299,BasicXform,3,Initialization,3,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,15907584,BasicXform,3,Initialization,3,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,85232384,BasicXform,3,Initialization,3,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,53020092,BasicXform,3,Initialization,3,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,110059802,BasicXform,3,M2MTransformation1,4,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,18054728,BasicXform,3,M2MTransformation1,4,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,58857884,BasicXform,3,M2MTransformation1,4,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,91070160,BasicXform,3,M2MTransformation1,4,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,3085643,BasicXform,3,Modification,5,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,18148568,BasicXform,3,Modification,5,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,19328,BasicXform,3,M2MTransformation2,6,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,18149440,BasicXform,3,M2MTransformation2,6,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,39624248,BasicXform,3,M2MTransformation2,6,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,28886944,BasicXform,3,M2MTransformation2,6,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,1952360,BasicXform,3,Modification,7,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,18168888,BasicXform,3,Modification,7,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,18240,BasicXform,3,M2MTransformation2,8,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,18169760,BasicXform,3,M2MTransformation2,8,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,39644568,BasicXform,3,M2MTransformation2,8,PeakMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,28907264,BasicXform,3,M2MTransformation2,8,AverageMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,1741706,BasicXform,3,Modification,9,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,18190344,BasicXform,3,Modification,9,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,18410,BasicXform,3,M2MTransformation2,10,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,18191216,BasicXform,3,M2MTransformation2,10,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,39666024,BasicXform,3,M2MTransformation2,10,PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,28928720,BasicXform,3,M2MTransformation2,10,AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,1711918,BasicXform,3,Modification,11,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,18223968,BasicXform,3,Modification,11,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,19744,BasicXform,3,M2MTransformation2,12,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
4,StatisticBasedCase,18224864,BasicXform,3,M2MTransformation2,12,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
