PhaseName,Scenario,RunIndex,Sequence,Iteration,Size,MetricValue,Tool,CaseName,MetricName
Modification,BasicXform,1,9,3,16,1121113,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,9,3,16,147126696,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,10,3,16,10731,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,10,3,16,147127464,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,10,3,16,189865400,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,1,10,3,16,189865508,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,1,11,4,16,1254919,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,11,4,16,147166864,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,12,4,16,10785,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,12,4,16,147167656,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,12,4,16,168536624,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,12,4,16,189905592,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,13,5,16,1288272,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,13,5,16,147206712,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,14,5,16,10867,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,14,5,16,147207480,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,14,5,16,189945416,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,1,14,5,16,189945524,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
EMFResourceInitialization,BasicXform,2,1,1,8,253216,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,2,1,1,8,11218344,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,2,2,1,8,778959503,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,2,2,1,8,61537904,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,2,3,1,8,156986251,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,2,3,1,8,40441320,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,2,3,1,8,70258344,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
Initialization,BasicXform,2,3,1,8,107266136,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,2,4,1,8,228208791,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,2,4,1,8,50511840,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,2,4,1,8,92828812,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,2,4,1,8,124260992,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,5,1,8,2393709,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,5,1,8,51420904,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,6,1,8,14927,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,6,1,8,51421664,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,6,1,8,72376224,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,2,6,1,8,61898944,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,2,7,2,8,1201130,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,7,2,8,51496520,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,8,2,8,15738,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,8,2,8,51497080,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,8,2,8,72451840,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,2,8,2,8,72451840,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,2,9,3,8,1093054,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,9,3,8,51531592,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,10,3,8,15342,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,10,3,8,51532720,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,10,3,8,62009632,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,10,3,8,72486912,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,11,4,8,1192174,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,11,4,8,51571248,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,12,4,8,15077,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,12,4,8,51571832,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,12,4,8,72526592,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,2,12,4,8,62049312,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,2,13,5,8,1175564,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,13,5,8,51606344,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,14,5,8,15212,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,14,5,8,51606904,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,14,5,8,72561664,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,14,5,8,72561664,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
EMFResourceInitialization,BasicXform,2,1,1,2,788239,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,2,1,1,2,11139208,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,2,2,1,2,161452489,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,2,2,1,2,16169664,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,2,3,1,2,96970465,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,2,3,1,2,16750064,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,2,3,1,2,32864136,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
Initialization,BasicXform,2,3,1,2,32864136,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,2,4,1,2,172751215,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,2,4,1,2,19096632,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,2,4,1,2,38235920,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,2,4,1,2,38235920,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,2,5,1,2,5090175,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,5,1,2,19345496,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,6,1,2,23188,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,6,1,2,19346056,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,6,1,2,40831376,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,6,1,2,40831376,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,7,2,2,4993858,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,7,2,2,19441336,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,8,2,2,24068,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,8,2,2,19441896,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,8,2,2,40927216,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,2,8,2,2,40927216,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,2,9,3,2,5094815,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,9,3,2,19495912,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,10,3,2,21061,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,10,3,2,19496472,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,10,3,2,40981792,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,2,10,3,2,30239232,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,2,11,4,2,5222963,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,11,4,2,19547264,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,12,4,2,20055,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,12,4,2,19548416,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,12,4,2,30290608,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,12,4,2,41033168,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,13,5,2,5415073,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,13,5,2,19597624,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,14,5,2,20639,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,14,5,2,19598384,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,14,5,2,30340944,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,14,5,2,41083504,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
EMFResourceInitialization,BasicXform,1,1,1,16,941197,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,1,1,1,16,11231144,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,1,2,1,16,3059179242,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,1,2,1,16,208819096,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,1,3,1,16,241372127,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,1,3,1,16,90593576,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,1,3,1,16,227858224,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Initialization,BasicXform,1,3,1,16,142280152,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,1,4,1,16,174084735,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,1,4,1,16,127609904,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,1,4,1,16,197566892,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,1,4,1,16,261750632,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,5,1,16,338253,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,5,1,16,127635392,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,6,1,16,226627383,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,6,1,16,127675096,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,6,1,16,234608628,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,6,1,16,298792280,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,7,2,16,451226,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,7,2,16,127685736,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,8,2,16,245041363,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,8,2,16,127715024,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,8,2,16,298842424,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,1,8,2,16,234658872,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,1,9,3,16,322723,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,9,3,16,127725872,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,10,3,16,202818198,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,10,3,16,127755136,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,10,3,16,234699024,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,10,3,16,298882592,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,11,4,16,310072,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,11,4,16,127766104,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,12,4,16,202182061,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,12,4,16,127795728,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,12,4,16,234739280,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,12,4,16,298922848,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,13,5,16,328245,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,13,5,16,127806856,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,14,5,16,200853264,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,14,5,16,127836144,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,14,5,16,298963544,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,1,14,5,16,234779992,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
EMFResourceInitialization,BasicXform,1,1,1,2,467417,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,1,1,1,2,11098080,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,1,2,1,2,113542469,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,1,2,1,2,15065528,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,1,3,1,2,56663862,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,1,3,1,2,11805976,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,1,3,1,2,32819016,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
Initialization,BasicXform,1,3,1,2,32819016,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,1,4,1,2,203272649,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,1,4,1,2,13152048,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,1,4,1,2,76262560,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,1,4,1,2,54777196,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,1,5,1,2,218716,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,5,1,2,13152784,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,6,1,2,113556923,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,6,1,2,13162688,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,6,1,2,56124012,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,6,1,2,99094704,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,7,2,2,171188,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,7,2,2,13163400,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,8,2,2,84274811,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,8,2,2,13171888,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,8,2,2,77620024,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,1,8,2,2,56134652,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,1,9,3,2,125102,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,9,3,2,13172592,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,10,3,2,70208417,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,10,3,2,13183104,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,10,3,2,56143844,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,10,3,2,77629216,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,11,4,2,90693,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,11,4,2,13183832,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,12,4,2,69710694,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,12,4,2,13192704,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,12,4,2,56155084,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,12,4,2,77640432,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,1,13,5,2,105733,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,1,13,5,2,13193408,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,14,5,2,66280277,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,1,14,5,2,13201872,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,1,14,5,2,56164636,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,1,14,5,2,77649984,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
EMFResourceInitialization,BasicXform,1,1,1,16,962320,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,1,1,1,16,11261784,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,1,2,1,16,2975187882,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,1,2,1,16,202952328,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,1,3,1,16,98633441,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,1,3,1,16,14414248,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,1,3,1,16,56070688,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
Initialization,BasicXform,1,3,1,16,56070688,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,1,4,1,16,1527233752,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,1,4,1,16,24855848,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,1,4,1,16,1362501744,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,1,4,1,16,744628485,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,1,5,1,16,338619,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,Time
