Scenario,CaseName,PhaseName,RunIndex,Size,Iteration,MetricValue,Tool,Sequence,MetricName
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,2,11812584,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,8,Memory
BasicXform,StatisticBasedCase,Modification,1,2,3,118819,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,9,Time
BasicXform,StatisticBasedCase,Modification,1,2,3,11813120,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,9,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,3,60396987115,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,10,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,3,11814520,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,10,Memory
BasicXform,StatisticBasedCase,Modification,1,2,4,106265,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,11,Time
BasicXform,StatisticBasedCase,Modification,1,2,4,11815104,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,11,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,4,61634334229,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,12,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,4,11816744,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,12,Memory
BasicXform,StatisticBasedCase,Modification,1,2,5,128129,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,13,Time
BasicXform,StatisticBasedCase,Modification,1,2,5,11817280,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,13,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,5,63002788845,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,14,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,5,11818656,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,14,Memory
BasicXform,StatisticBasedCase,EMFResourceInitialization,3,32,1,315411,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time
BasicXform,StatisticBasedCase,EMFResourceInitialization,3,32,1,11481816,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory
BasicXform,StatisticBasedCase,Generation,3,32,1,13359801374,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Time
BasicXform,StatisticBasedCase,Generation,3,32,1,679027864,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Memory
BasicXform,StatisticBasedCase,Initialization,3,32,1,1261959527,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Time
BasicXform,StatisticBasedCase,M2MTransformation1,3,32,1,550168559,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time
BasicXform,StatisticBasedCase,M2MTransformation1,3,32,1,389749848,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory
BasicXform,StatisticBasedCase,Modification,3,32,1,7144899,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Time
BasicXform,StatisticBasedCase,Modification,3,32,1,394033480,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,32,1,8271,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,32,1,394033752,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,Memory
BasicXform,StatisticBasedCase,Modification,3,32,2,1212482,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,Time
BasicXform,StatisticBasedCase,Modification,3,32,2,394083080,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,32,2,14658,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,32,2,394083352,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Memory
BasicXform,StatisticBasedCase,Modification,3,32,3,1283711,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,Time
BasicXform,StatisticBasedCase,Modification,3,32,3,394133504,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,32,3,8447,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,32,3,394133776,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,Memory
BasicXform,StatisticBasedCase,Modification,3,32,4,1283854,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,Time
BasicXform,StatisticBasedCase,Modification,3,32,4,394200800,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,32,4,8968,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,32,4,394201096,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,Memory
BasicXform,StatisticBasedCase,Modification,3,32,5,1269236,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,Time
BasicXform,StatisticBasedCase,Modification,3,32,5,394251064,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,32,5,9157,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,32,5,394251336,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,Memory
BasicXform,StatisticBasedCase,EMFResourceInitialization,1,1,1,426150,BATCH_OPTIMIZED-TEMPLATE,1,Time
BasicXform,StatisticBasedCase,EMFResourceInitialization,1,1,1,13184776,BATCH_OPTIMIZED-TEMPLATE,1,Memory
BasicXform,StatisticBasedCase,Generation,1,1,1,180471999,BATCH_OPTIMIZED-TEMPLATE,2,Time
BasicXform,StatisticBasedCase,Generation,1,1,1,15344200,BATCH_OPTIMIZED-TEMPLATE,2,Memory
BasicXform,StatisticBasedCase,Initialization,1,1,1,11704,BATCH_OPTIMIZED-TEMPLATE,3,Time
BasicXform,StatisticBasedCase,M2MTransformation1,1,1,1,159853946,BATCH_OPTIMIZED-TEMPLATE,4,Time
BasicXform,StatisticBasedCase,M2MTransformation1,1,1,1,13481288,BATCH_OPTIMIZED-TEMPLATE,4,Memory
BasicXform,StatisticBasedCase,Modification,1,1,1,95181,BATCH_OPTIMIZED-TEMPLATE,5,Time
BasicXform,StatisticBasedCase,Modification,1,1,1,13481824,BATCH_OPTIMIZED-TEMPLATE,5,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,1,1,137129959,BATCH_OPTIMIZED-TEMPLATE,6,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,1,1,13538360,BATCH_OPTIMIZED-TEMPLATE,6,Memory
BasicXform,StatisticBasedCase,Modification,1,1,2,67273,BATCH_OPTIMIZED-TEMPLATE,7,Time
BasicXform,StatisticBasedCase,Modification,1,1,2,13538856,BATCH_OPTIMIZED-TEMPLATE,7,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,1,2,104379054,BATCH_OPTIMIZED-TEMPLATE,8,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,1,2,13600248,BATCH_OPTIMIZED-TEMPLATE,8,Memory
BasicXform,StatisticBasedCase,Modification,1,1,3,52985,BATCH_OPTIMIZED-TEMPLATE,9,Time
BasicXform,StatisticBasedCase,Modification,1,1,3,13600744,BATCH_OPTIMIZED-TEMPLATE,9,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,1,3,105144431,BATCH_OPTIMIZED-TEMPLATE,10,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,1,3,13657904,BATCH_OPTIMIZED-TEMPLATE,10,Memory
BasicXform,StatisticBasedCase,Modification,1,1,4,84082,BATCH_OPTIMIZED-TEMPLATE,11,Time
BasicXform,StatisticBasedCase,Modification,1,1,4,13658424,BATCH_OPTIMIZED-TEMPLATE,11,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,1,4,106612774,BATCH_OPTIMIZED-TEMPLATE,12,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,1,4,13730504,BATCH_OPTIMIZED-TEMPLATE,12,Memory
BasicXform,StatisticBasedCase,Modification,1,1,5,112883,BATCH_OPTIMIZED-TEMPLATE,13,Time
BasicXform,StatisticBasedCase,Modification,1,1,5,13731000,BATCH_OPTIMIZED-TEMPLATE,13,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,1,5,138307445,BATCH_OPTIMIZED-TEMPLATE,14,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,1,5,13793824,BATCH_OPTIMIZED-TEMPLATE,14,Memory
BasicXform,StatisticBasedCase,EMFResourceInitialization,1,2,1,319503,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Time
BasicXform,StatisticBasedCase,EMFResourceInitialization,1,2,1,11048552,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,Memory
BasicXform,StatisticBasedCase,Generation,1,2,1,119928504,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Time
BasicXform,StatisticBasedCase,Generation,1,2,1,14848064,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,Memory
BasicXform,StatisticBasedCase,Initialization,1,2,1,42000259,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,Time
BasicXform,StatisticBasedCase,M2MTransformation1,1,2,1,49809204,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,Time
BasicXform,StatisticBasedCase,M2MTransformation1,1,2,1,17843648,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,Memory
BasicXform,StatisticBasedCase,Modification,1,2,1,230239,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,Time
BasicXform,StatisticBasedCase,Modification,1,2,1,17852336,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,1,54180276,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,1,17876040,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,Memory
BasicXform,StatisticBasedCase,Modification,1,2,2,203680,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,Time
BasicXform,StatisticBasedCase,Modification,1,2,2,17885808,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,2,49048230,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,2,17904824,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,Memory
BasicXform,StatisticBasedCase,Modification,1,2,3,220362,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,Time
BasicXform,StatisticBasedCase,Modification,1,2,3,17931136,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,3,40522454,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,3,17949784,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,Memory
BasicXform,StatisticBasedCase,Modification,1,2,4,183866,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,Time
BasicXform,StatisticBasedCase,Modification,1,2,4,17959896,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,4,36171071,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,4,17978896,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,Memory
BasicXform,StatisticBasedCase,Modification,1,2,5,164187,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,Time
BasicXform,StatisticBasedCase,Modification,1,2,5,17993280,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,5,36081333,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,2,5,18012024,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,Memory
BasicXform,StatisticBasedCase,EMFResourceInitialization,3,16,1,260031,BATCH_OPTIMIZED-TEMPLATE,1,Time
BasicXform,StatisticBasedCase,EMFResourceInitialization,3,16,1,11089104,BATCH_OPTIMIZED-TEMPLATE,1,Memory
BasicXform,StatisticBasedCase,Generation,3,16,1,2895214451,BATCH_OPTIMIZED-TEMPLATE,2,Time
BasicXform,StatisticBasedCase,Generation,3,16,1,203339448,BATCH_OPTIMIZED-TEMPLATE,2,Memory
BasicXform,StatisticBasedCase,Initialization,3,16,1,10262,BATCH_OPTIMIZED-TEMPLATE,3,Time
BasicXform,StatisticBasedCase,M2MTransformation1,3,16,1,35954547875,BATCH_OPTIMIZED-TEMPLATE,4,Time
BasicXform,StatisticBasedCase,M2MTransformation1,3,16,1,17667360,BATCH_OPTIMIZED-TEMPLATE,4,Memory
BasicXform,StatisticBasedCase,Modification,3,16,1,270149,BATCH_OPTIMIZED-TEMPLATE,5,Time
BasicXform,StatisticBasedCase,Modification,3,16,1,17667888,BATCH_OPTIMIZED-TEMPLATE,5,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,16,1,36392032785,BATCH_OPTIMIZED-TEMPLATE,6,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,16,1,18710688,BATCH_OPTIMIZED-TEMPLATE,6,Memory
BasicXform,StatisticBasedCase,Modification,3,16,2,253434,BATCH_OPTIMIZED-TEMPLATE,7,Time
BasicXform,StatisticBasedCase,Modification,3,16,2,18711184,BATCH_OPTIMIZED-TEMPLATE,7,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,16,2,37137162812,BATCH_OPTIMIZED-TEMPLATE,8,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,16,2,19657400,BATCH_OPTIMIZED-TEMPLATE,8,Memory
BasicXform,StatisticBasedCase,Modification,3,16,3,277543,BATCH_OPTIMIZED-TEMPLATE,9,Time
BasicXform,StatisticBasedCase,Modification,3,16,3,19657896,BATCH_OPTIMIZED-TEMPLATE,9,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,16,3,36181940540,BATCH_OPTIMIZED-TEMPLATE,10,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,16,3,20802472,BATCH_OPTIMIZED-TEMPLATE,10,Memory
BasicXform,StatisticBasedCase,Modification,3,16,4,268361,BATCH_OPTIMIZED-TEMPLATE,11,Time
BasicXform,StatisticBasedCase,Modification,3,16,4,20802992,BATCH_OPTIMIZED-TEMPLATE,11,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,16,4,36721036844,BATCH_OPTIMIZED-TEMPLATE,12,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,16,4,21752848,BATCH_OPTIMIZED-TEMPLATE,12,Memory
BasicXform,StatisticBasedCase,Modification,3,16,5,254828,BATCH_OPTIMIZED-TEMPLATE,13,Time
BasicXform,StatisticBasedCase,Modification,3,16,5,21753368,BATCH_OPTIMIZED-TEMPLATE,13,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,16,5,36264112613,BATCH_OPTIMIZED-TEMPLATE,14,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,16,5,22704560,BATCH_OPTIMIZED-TEMPLATE,14,Memory
BasicXform,StatisticBasedCase,EMFResourceInitialization,1,8,1,284642,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Time
BasicXform,StatisticBasedCase,EMFResourceInitialization,1,8,1,11201104,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,Memory
BasicXform,StatisticBasedCase,Generation,1,8,1,819816310,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Time
BasicXform,StatisticBasedCase,Generation,1,8,1,61728448,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,Memory
BasicXform,StatisticBasedCase,Initialization,1,8,1,156614473,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,Time
BasicXform,StatisticBasedCase,M2MTransformation1,1,8,1,171425996,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Time
BasicXform,StatisticBasedCase,M2MTransformation1,1,8,1,54863504,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,Memory
BasicXform,StatisticBasedCase,Modification,1,8,1,2373803,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Time
BasicXform,StatisticBasedCase,Modification,1,8,1,55782000,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,8,1,10121,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,8,1,55782264,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,Memory
BasicXform,StatisticBasedCase,Modification,1,8,2,1204269,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,Time
BasicXform,StatisticBasedCase,Modification,1,8,2,55851968,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,8,2,10346,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,8,2,55852232,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,Memory
BasicXform,StatisticBasedCase,Modification,1,8,3,1088331,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,Time
BasicXform,StatisticBasedCase,Modification,1,8,3,55902000,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,8,3,9758,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,8,3,55902264,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,Memory
BasicXform,StatisticBasedCase,Modification,1,8,4,1127201,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,Time
BasicXform,StatisticBasedCase,Modification,1,8,4,55944144,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,8,4,10307,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,8,4,55944432,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,Memory
BasicXform,StatisticBasedCase,Modification,1,8,5,1210305,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,Time
BasicXform,StatisticBasedCase,Modification,1,8,5,55985896,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,1,8,5,9680,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,Time
BasicXform,StatisticBasedCase,M2MTransformation2,1,8,5,55986160,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,Memory
BasicXform,StatisticBasedCase,EMFResourceInitialization,3,1,1,329256,BATCH_OPTIMIZED-TEMPLATE,1,Time
BasicXform,StatisticBasedCase,EMFResourceInitialization,3,1,1,10910800,BATCH_OPTIMIZED-TEMPLATE,1,Memory
BasicXform,StatisticBasedCase,Generation,3,1,1,251377251,BATCH_OPTIMIZED-TEMPLATE,2,Time
BasicXform,StatisticBasedCase,Generation,3,1,1,13110176,BATCH_OPTIMIZED-TEMPLATE,2,Memory
BasicXform,StatisticBasedCase,Initialization,3,1,1,22154,BATCH_OPTIMIZED-TEMPLATE,3,Time
BasicXform,StatisticBasedCase,M2MTransformation1,3,1,1,182115965,BATCH_OPTIMIZED-TEMPLATE,4,Time
BasicXform,StatisticBasedCase,M2MTransformation1,3,1,1,11216952,BATCH_OPTIMIZED-TEMPLATE,4,Memory
BasicXform,StatisticBasedCase,Modification,3,1,1,84605,BATCH_OPTIMIZED-TEMPLATE,5,Time
BasicXform,StatisticBasedCase,Modification,3,1,1,11217352,BATCH_OPTIMIZED-TEMPLATE,5,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,1,1,147920766,BATCH_OPTIMIZED-TEMPLATE,6,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,1,1,11277560,BATCH_OPTIMIZED-TEMPLATE,6,Memory
BasicXform,StatisticBasedCase,Modification,3,1,2,120944,BATCH_OPTIMIZED-TEMPLATE,7,Time
BasicXform,StatisticBasedCase,Modification,3,1,2,11278056,BATCH_OPTIMIZED-TEMPLATE,7,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,1,2,120717107,BATCH_OPTIMIZED-TEMPLATE,8,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,1,2,11342560,BATCH_OPTIMIZED-TEMPLATE,8,Memory
BasicXform,StatisticBasedCase,Modification,3,1,3,52665,BATCH_OPTIMIZED-TEMPLATE,9,Time
BasicXform,StatisticBasedCase,Modification,3,1,3,11343096,BATCH_OPTIMIZED-TEMPLATE,9,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,1,3,122416460,BATCH_OPTIMIZED-TEMPLATE,10,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,1,3,11403320,BATCH_OPTIMIZED-TEMPLATE,10,Memory
BasicXform,StatisticBasedCase,Modification,3,1,4,52587,BATCH_OPTIMIZED-TEMPLATE,11,Time
BasicXform,StatisticBasedCase,Modification,3,1,4,11403840,BATCH_OPTIMIZED-TEMPLATE,11,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,1,4,123561986,BATCH_OPTIMIZED-TEMPLATE,12,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,1,4,11480544,BATCH_OPTIMIZED-TEMPLATE,12,Memory
BasicXform,StatisticBasedCase,Modification,3,1,5,75999,BATCH_OPTIMIZED-TEMPLATE,13,Time
BasicXform,StatisticBasedCase,Modification,3,1,5,11481040,BATCH_OPTIMIZED-TEMPLATE,13,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,1,5,124143217,BATCH_OPTIMIZED-TEMPLATE,14,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,1,5,11545488,BATCH_OPTIMIZED-TEMPLATE,14,Memory
BasicXform,StatisticBasedCase,EMFResourceInitialization,3,4,1,306722,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Time
BasicXform,StatisticBasedCase,EMFResourceInitialization,3,4,1,11110088,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Memory
BasicXform,StatisticBasedCase,Generation,3,4,1,328188526,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,Time
BasicXform,StatisticBasedCase,Generation,3,4,1,25831392,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,Memory
BasicXform,StatisticBasedCase,Initialization,3,4,1,3567741,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,Time
BasicXform,StatisticBasedCase,M2MTransformation1,3,4,1,357338699,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,Time
BasicXform,StatisticBasedCase,M2MTransformation1,3,4,1,14353192,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,Memory
BasicXform,StatisticBasedCase,Modification,3,4,1,216196,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,Time
BasicXform,StatisticBasedCase,Modification,3,4,1,14354144,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,4,1,140312573,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,4,1,14847544,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,Memory
BasicXform,StatisticBasedCase,Modification,3,4,2,107894,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,Time
BasicXform,StatisticBasedCase,Modification,3,4,2,14848456,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,4,2,134496098,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,4,2,14857880,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,Memory
BasicXform,StatisticBasedCase,Modification,3,4,3,140773,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,Time
BasicXform,StatisticBasedCase,Modification,3,4,3,14858712,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,4,3,132116967,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,4,3,14867752,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,Memory
BasicXform,StatisticBasedCase,Modification,3,4,4,148990,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,Time
BasicXform,StatisticBasedCase,Modification,3,4,4,14868688,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,4,4,133136742,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,4,4,14878064,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,Memory
BasicXform,StatisticBasedCase,Modification,3,4,5,112947,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,Time
BasicXform,StatisticBasedCase,Modification,3,4,5,14878976,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,Memory
BasicXform,StatisticBasedCase,M2MTransformation2,3,4,5,133444099,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,Time
BasicXform,StatisticBasedCase,M2MTransformation2,3,4,5,14892168,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,Memory
BasicXform,StatisticBasedCase,EMFResourceInitialization,3,1,1,1222740,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Time
BasicXform,StatisticBasedCase,EMFResourceInitialization,3,1,1,11065696,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,Memory
BasicXform,StatisticBasedCase,Generation,3,1,1,88156083,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,Time
BasicXform,StatisticBasedCase,Generation,3,1,1,13305984,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,Memory
BasicXform,StatisticBasedCase,Initialization,3,1,1,3601913,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,Time
BasicXform,StatisticBasedCase,M2MTransformation1,3,1,1,289042423,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,Time
BasicXform,StatisticBasedCase,M2MTransformation1,3,1,1,12032472,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,Memory
BasicXform,StatisticBasedCase,Modification,3,1,1,168240,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,Time
