PhaseName,MetricValue,Iteration,Sequence,Tool,CaseName,Scenario,Size,MetricName,RunIndex
M2MTransformation1,90280432,1,4,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,3
M2MTransformation1,133496352,1,4,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,3
Modification,4049137,1,5,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,3
Modification,50044760,1,5,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,3
M2MTransformation2,4077,1,6,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,3
M2MTransformation2,50046432,1,6,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,3
M2MTransformation2,71520392,1,6,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,3
M2MTransformation2,60783112,1,6,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,3
Modification,3333934,2,7,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,3
Modification,50241680,2,7,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,3
M2MTransformation2,3941,2,8,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,3
M2MTransformation2,50242552,2,8,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,3
M2MTransformation2,60980032,2,8,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,3
M2MTransformation2,71717312,2,8,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,3
Modification,2860593,3,9,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,3
Modification,50339272,3,9,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,3
M2MTransformation2,3895,3,10,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,3
M2MTransformation2,50340144,3,10,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,3
M2MTransformation2,71814904,3,10,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,3
M2MTransformation2,71814904,3,10,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,3
Modification,3575820,4,11,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,3
Modification,50449280,4,11,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,3
M2MTransformation2,3854,4,12,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,3
M2MTransformation2,50450176,4,12,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,3
M2MTransformation2,71924936,4,12,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,3
M2MTransformation2,61187656,4,12,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,3
Modification,6044920,5,13,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,3
Modification,51268464,5,13,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,3
M2MTransformation2,3747,5,14,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,3
M2MTransformation2,51269536,5,14,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,3
M2MTransformation2,62006816,5,14,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,3
M2MTransformation2,72744096,5,14,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,3
EMFResourceInitialization,266473,1,1,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,1
EMFResourceInitialization,9664280,1,1,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,1
Generation,90543321,1,2,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,1
Generation,12033736,1,2,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,1
Initialization,60560674,1,3,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,1
Initialization,12394928,1,3,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,1
Initialization,74331752,1,3,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,PeakMemory,1
Initialization,63594324,1,3,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,AverageMemory,1
M2MTransformation1,41862933,1,4,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,1
M2MTransformation1,13697240,1,4,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,1
M2MTransformation1,33870360,1,4,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,AverageMemory,1
M2MTransformation1,33870360,1,4,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,PeakMemory,1
Modification,511784,1,5,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,1
Modification,13701816,1,5,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,1
M2MTransformation2,21314813,1,6,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,1
M2MTransformation2,13729168,1,6,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,1
M2MTransformation2,45914872,1,6,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,AverageMemory,1
M2MTransformation2,56652296,1,6,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,PeakMemory,1
Modification,372761,2,7,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,1
Modification,13733696,2,7,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,1
M2MTransformation2,20859917,2,8,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,1
M2MTransformation2,13786760,2,8,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,1
M2MTransformation2,56684184,2,8,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,PeakMemory,1
M2MTransformation2,35209328,2,8,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,AverageMemory,1
Modification,379481,3,9,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,1
Modification,13791304,3,9,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,1
M2MTransformation2,21726491,3,10,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,1
M2MTransformation2,13867272,3,10,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,1
M2MTransformation2,35266936,3,10,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,AverageMemory,1
M2MTransformation2,35266936,3,10,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,PeakMemory,1
Modification,477200,4,11,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,1
Modification,13872048,4,11,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,1
M2MTransformation2,18500320,4,12,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,1
M2MTransformation2,13897320,4,12,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,1
M2MTransformation2,35347704,4,12,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,PeakMemory,1
M2MTransformation2,35347704,4,12,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,AverageMemory,1
Modification,345050,5,13,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,1
Modification,13902056,5,13,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,1
M2MTransformation2,19426454,5,14,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Time,1
M2MTransformation2,13926128,5,14,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,Memory,1
M2MTransformation2,35377688,5,14,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,AverageMemory,1
M2MTransformation2,56852544,5,14,INCR_VIATRA_AGGREGATED-TEMPLATE,StatisticBasedCase,BasicXform,2,PeakMemory,1
EMFResourceInitialization,248619,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
EMFResourceInitialization,9777536,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
Generation,4302081606,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
Generation,99865840,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
Initialization,498429923,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
Initialization,57530352,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
Initialization,258660264,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,4
Initialization,156396356,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,4
M2MTransformation1,320930629,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
M2MTransformation1,67594384,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation1,196344288,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,4
M2MTransformation1,147746720,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,4
Modification,5724572,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
Modification,67961904,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation2,39324,1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
M2MTransformation2,67962776,1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation2,152530592,1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,4
M2MTransformation2,131055744,1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,4
Modification,1742204,2,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
Modification,67989320,2,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation2,32539,2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
M2MTransformation2,67990192,2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation2,152558008,2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,4
M2MTransformation2,109608312,2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,4
Modification,1401926,3,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
Modification,68009472,3,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation2,17600,3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
M2MTransformation2,68010344,3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation2,109628464,3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,4
M2MTransformation2,109628464,3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,4
Modification,1391634,4,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
Modification,68030176,4,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation2,14529,4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
M2MTransformation2,110981096,4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation2,88840232,4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,4
M2MTransformation2,109649192,4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,4
Modification,1450565,5,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
Modification,68050928,5,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation2,14306,5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Time,4
M2MTransformation2,68051800,5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,Memory,4
M2MTransformation2,109669920,5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,PeakMemory,4
M2MTransformation2,109669920,5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,16,AverageMemory,4
EMFResourceInitialization,213968,1,1,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,5
EMFResourceInitialization,9396080,1,1,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,5
Generation,1054704458,1,2,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,5
Generation,32795632,1,2,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,5
Initialization,14594,1,3,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,5
Initialization,10519112,1,3,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,5
Initialization,21256432,1,3,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,5
Initialization,31993552,1,3,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,5
M2MTransformation1,7453986459,1,4,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,5
M2MTransformation1,12301592,1,4,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,5
M2MTransformation1,1438226600,1,4,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,5
M2MTransformation1,794462435,1,4,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,5
Modification,154645,1,5,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,5
Modification,12301680,1,5,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,5
M2MTransformation2,7270023457,1,6,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,5
M2MTransformation2,12795040,1,6,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,5
M2MTransformation2,645529020,1,6,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,5
M2MTransformation2,1444121848,1,6,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,5
Modification,147352,2,7,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,5
Modification,12795128,2,7,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,5
M2MTransformation2,7297296533,2,8,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,5
M2MTransformation2,13313144,2,8,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,5
M2MTransformation2,1444467808,2,8,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,5
M2MTransformation2,639265614,2,8,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,5
Modification,87328,3,9,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,5
Modification,13313232,3,9,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,5
M2MTransformation2,7330916419,3,10,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,5
M2MTransformation2,13784760,3,10,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,5
M2MTransformation2,1445960712,3,10,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,5
M2MTransformation2,753922380,3,10,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,5
Modification,119939,4,11,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,5
Modification,13784872,4,11,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,5
M2MTransformation2,7330540464,4,12,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,5
M2MTransformation2,14356856,4,12,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,5
M2MTransformation2,763948380,4,12,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,5
M2MTransformation2,1446629032,4,12,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,5
Modification,107599,5,13,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,5
Modification,14356944,5,13,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,5
M2MTransformation2,7369361311,5,14,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,5
M2MTransformation2,14832664,5,14,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,5
M2MTransformation2,1446996232,5,14,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,5
M2MTransformation2,739150553,5,14,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,5
EMFResourceInitialization,298190,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,1
EMFResourceInitialization,9960032,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,1
Generation,15452030843,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,1
Generation,385955344,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,1
Initialization,2002046365,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,1
Initialization,202255208,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,1
Initialization,814963528,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,1
Initialization,515883449,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,1
M2MTransformation1,612279605,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,1
M2MTransformation1,224509856,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,1
M2MTransformation1,454487488,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,1
M2MTransformation1,359900604,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,1
Modification,8432008,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,1
Modification,225288024,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,1
M2MTransformation2,41439,1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,1
M2MTransformation2,225288904,1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,1
M2MTransformation2,288346728,1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,1
M2MTransformation2,288346728,1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,1
Modification,1354852,2,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,1
Modification,225324592,2,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,1
M2MTransformation2,15760,2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,1
M2MTransformation2,225325672,2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,1
M2MTransformation2,256854484,2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,1
M2MTransformation2,288383296,2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,1
Modification,1129106,3,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,1
Modification,225346216,3,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,1
M2MTransformation2,14592,3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,1
M2MTransformation2,225347096,3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,1
M2MTransformation2,256876108,3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,1
M2MTransformation2,288404920,3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,1
Modification,1149496,4,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,1
Modification,225368416,4,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,1
M2MTransformation2,14511,4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,1
M2MTransformation2,225369320,4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,1
M2MTransformation2,288427144,4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,1
M2MTransformation2,256898332,4,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,1
Modification,1163583,5,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,1
Modification,225390016,5,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,1
M2MTransformation2,15144,5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,1
M2MTransformation2,225391696,5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,1
M2MTransformation2,288448720,5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,1
M2MTransformation2,256919908,5,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,1
EMFResourceInitialization,583797,1,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,1,Time,3
EMFResourceInitialization,9538432,1,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,1,Memory,3
Generation,57883587,1,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,1,Time,3
Generation,10684520,1,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,1,Memory,3
Initialization,30117576,1,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,1,Time,3
Initialization,10738392,1,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,1,Memory,3
Initialization,74074496,1,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,BasicXform,1,PeakMemory,3
