Iteration,Scenario,CaseName,Size,MetricValue,MetricName,RunIndex,PhaseName,Tool,Sequence
2,BasicXform,StatisticBasedCase,64,5202383944,Memory,2,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8
2,BasicXform,StatisticBasedCase,64,5226194680,PeakMemory,2,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8
2,BasicXform,StatisticBasedCase,64,5409586592,AverageMemory,2,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,8
3,BasicXform,StatisticBasedCase,64,3025629,Time,2,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,9
3,BasicXform,StatisticBasedCase,64,5202497848,Memory,2,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,9
3,BasicXform,StatisticBasedCase,64,4144,Time,2,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,10
3,BasicXform,StatisticBasedCase,64,5202498896,Memory,2,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,10
3,BasicXform,StatisticBasedCase,64,5214404296,AverageMemory,2,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,10
3,BasicXform,StatisticBasedCase,64,5226309664,PeakMemory,2,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,10
4,BasicXform,StatisticBasedCase,64,2520805,Time,2,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,11
4,BasicXform,StatisticBasedCase,64,5202614504,Memory,2,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,11
4,BasicXform,StatisticBasedCase,64,4790,Time,2,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,12
4,BasicXform,StatisticBasedCase,64,5202615576,Memory,2,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,12
4,BasicXform,StatisticBasedCase,64,5228246656,PeakMemory,2,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,12
4,BasicXform,StatisticBasedCase,64,5212809676,AverageMemory,2,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,12
5,BasicXform,StatisticBasedCase,64,2554640,Time,2,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,13
5,BasicXform,StatisticBasedCase,64,5202731784,Memory,2,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,13
5,BasicXform,StatisticBasedCase,64,4129,Time,2,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,14
5,BasicXform,StatisticBasedCase,64,5202732632,Memory,2,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,14
5,BasicXform,StatisticBasedCase,64,5230069184,PeakMemory,2,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,14
5,BasicXform,StatisticBasedCase,64,5217449584,AverageMemory,2,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,14
1,BasicXform,StatisticBasedCase,1,244768,Time,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
1,BasicXform,StatisticBasedCase,1,11165208,Memory,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
1,BasicXform,StatisticBasedCase,1,43647126,Time,1,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
1,BasicXform,StatisticBasedCase,1,13068344,Memory,1,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
1,BasicXform,StatisticBasedCase,1,27949535,Time,1,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3
1,BasicXform,StatisticBasedCase,1,13057016,Memory,1,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3
1,BasicXform,StatisticBasedCase,1,54229168,PeakMemory,1,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3
1,BasicXform,StatisticBasedCase,1,43491744,AverageMemory,1,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3
1,BasicXform,StatisticBasedCase,1,12320838,Time,1,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
1,BasicXform,StatisticBasedCase,1,13918712,Memory,1,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
1,BasicXform,StatisticBasedCase,1,34532448,AverageMemory,1,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
1,BasicXform,StatisticBasedCase,1,34532448,PeakMemory,1,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
1,BasicXform,StatisticBasedCase,1,362894,Time,1,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5
1,BasicXform,StatisticBasedCase,1,13929440,Memory,1,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5
1,BasicXform,StatisticBasedCase,1,13815594,Time,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6
1,BasicXform,StatisticBasedCase,1,13944712,Memory,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6
1,BasicXform,StatisticBasedCase,1,35405040,AverageMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6
1,BasicXform,StatisticBasedCase,1,35405040,PeakMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6
2,BasicXform,StatisticBasedCase,1,330349,Time,1,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7
2,BasicXform,StatisticBasedCase,1,13956560,Memory,1,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7
2,BasicXform,StatisticBasedCase,1,12317869,Time,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
2,BasicXform,StatisticBasedCase,1,13973488,Memory,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
2,BasicXform,StatisticBasedCase,1,35432160,AverageMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
2,BasicXform,StatisticBasedCase,1,35432160,PeakMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
3,BasicXform,StatisticBasedCase,1,259772,Time,1,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9
3,BasicXform,StatisticBasedCase,1,13984512,Memory,1,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9
3,BasicXform,StatisticBasedCase,1,13514545,Time,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
3,BasicXform,StatisticBasedCase,1,14003576,Memory,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
3,BasicXform,StatisticBasedCase,1,35460112,PeakMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
3,BasicXform,StatisticBasedCase,1,35460112,AverageMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
4,BasicXform,StatisticBasedCase,1,237067,Time,1,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11
4,BasicXform,StatisticBasedCase,1,14014744,Memory,1,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11
4,BasicXform,StatisticBasedCase,1,12297784,Time,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
4,BasicXform,StatisticBasedCase,1,14029936,Memory,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
4,BasicXform,StatisticBasedCase,1,35490368,AverageMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
4,BasicXform,StatisticBasedCase,1,35490368,PeakMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
5,BasicXform,StatisticBasedCase,1,226568,Time,1,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13
5,BasicXform,StatisticBasedCase,1,14041368,Memory,1,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13
5,BasicXform,StatisticBasedCase,1,12806209,Time,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
5,BasicXform,StatisticBasedCase,1,14056592,Memory,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
5,BasicXform,StatisticBasedCase,1,35516968,PeakMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
5,BasicXform,StatisticBasedCase,1,35516968,AverageMemory,1,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
1,BasicXform,StatisticBasedCase,16,139371,Time,5,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
1,BasicXform,StatisticBasedCase,16,11373592,Memory,5,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
1,BasicXform,StatisticBasedCase,16,3151767451,Time,5,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,2
1,BasicXform,StatisticBasedCase,16,189767352,Memory,5,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,2
1,BasicXform,StatisticBasedCase,16,124032213,Time,5,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,3
1,BasicXform,StatisticBasedCase,16,21918480,Memory,5,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,3
1,BasicXform,StatisticBasedCase,16,88034048,AverageMemory,5,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,3
1,BasicXform,StatisticBasedCase,16,141322400,PeakMemory,5,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,3
1,BasicXform,StatisticBasedCase,16,20969395926,Time,5,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
1,BasicXform,StatisticBasedCase,16,26190920,Memory,5,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
1,BasicXform,StatisticBasedCase,16,1029196606,AverageMemory,5,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
1,BasicXform,StatisticBasedCase,16,2174086712,PeakMemory,5,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
1,BasicXform,StatisticBasedCase,16,315853,Time,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,5
1,BasicXform,StatisticBasedCase,16,26191304,Memory,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,5
1,BasicXform,StatisticBasedCase,16,18403495852,Time,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,6
1,BasicXform,StatisticBasedCase,16,26195088,Memory,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,6
1,BasicXform,StatisticBasedCase,16,1672357057,AverageMemory,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,6
1,BasicXform,StatisticBasedCase,16,3251822968,PeakMemory,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,6
2,BasicXform,StatisticBasedCase,16,179581,Time,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,7
2,BasicXform,StatisticBasedCase,16,26195248,Memory,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,7
2,BasicXform,StatisticBasedCase,16,18194168778,Time,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,8
2,BasicXform,StatisticBasedCase,16,26198896,Memory,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,8
2,BasicXform,StatisticBasedCase,16,3252089072,PeakMemory,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,8
2,BasicXform,StatisticBasedCase,16,1629208482,AverageMemory,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,8
3,BasicXform,StatisticBasedCase,16,125273,Time,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,9
3,BasicXform,StatisticBasedCase,16,26199056,Memory,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,9
3,BasicXform,StatisticBasedCase,16,18402844287,Time,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,10
3,BasicXform,StatisticBasedCase,16,26202712,Memory,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,10
3,BasicXform,StatisticBasedCase,16,1623197643,AverageMemory,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,10
3,BasicXform,StatisticBasedCase,16,3252027344,PeakMemory,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,10
4,BasicXform,StatisticBasedCase,16,164136,Time,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,11
4,BasicXform,StatisticBasedCase,16,26202896,Memory,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,11
4,BasicXform,StatisticBasedCase,16,18064641597,Time,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,12
4,BasicXform,StatisticBasedCase,16,26206368,Memory,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,12
4,BasicXform,StatisticBasedCase,16,3131223784,PeakMemory,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,12
4,BasicXform,StatisticBasedCase,16,1554271384,AverageMemory,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,12
5,BasicXform,StatisticBasedCase,16,160473,Time,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,13
5,BasicXform,StatisticBasedCase,16,26206552,Memory,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,13
5,BasicXform,StatisticBasedCase,16,18363475931,Time,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,14
5,BasicXform,StatisticBasedCase,16,83734936,Memory,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,14
5,BasicXform,StatisticBasedCase,16,1464911391,AverageMemory,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,14
5,BasicXform,StatisticBasedCase,16,3016594712,PeakMemory,5,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,14
1,BasicXform,StatisticBasedCase,2,187293,Time,3,EMFResourceInitialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1
1,BasicXform,StatisticBasedCase,2,11274968,Memory,3,EMFResourceInitialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1
1,BasicXform,StatisticBasedCase,2,133578954,Time,3,Generation,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,2
1,BasicXform,StatisticBasedCase,2,15680032,Memory,3,Generation,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,2
1,BasicXform,StatisticBasedCase,2,69786817,Time,3,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,3
1,BasicXform,StatisticBasedCase,2,16004264,Memory,3,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,3
1,BasicXform,StatisticBasedCase,2,54466960,PeakMemory,3,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,3
1,BasicXform,StatisticBasedCase,2,43729536,AverageMemory,3,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,3
1,BasicXform,StatisticBasedCase,2,70691348,Time,3,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,4
1,BasicXform,StatisticBasedCase,2,19020144,Memory,3,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,4
1,BasicXform,StatisticBasedCase,2,37479696,AverageMemory,3,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,4
1,BasicXform,StatisticBasedCase,2,37479696,PeakMemory,3,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,4
1,BasicXform,StatisticBasedCase,2,3232301,Time,3,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,5
1,BasicXform,StatisticBasedCase,2,19263280,Memory,3,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,5
1,BasicXform,StatisticBasedCase,2,6657,Time,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,6
1,BasicXform,StatisticBasedCase,2,19264120,Memory,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,6
1,BasicXform,StatisticBasedCase,2,30001600,AverageMemory,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,6
1,BasicXform,StatisticBasedCase,2,40738880,PeakMemory,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,6
2,BasicXform,StatisticBasedCase,2,2347330,Time,3,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,7
2,BasicXform,StatisticBasedCase,2,19347648,Memory,3,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,7
2,BasicXform,StatisticBasedCase,2,5173,Time,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,8
2,BasicXform,StatisticBasedCase,2,19348488,Memory,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,8
2,BasicXform,StatisticBasedCase,2,40823248,PeakMemory,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,8
2,BasicXform,StatisticBasedCase,2,30085968,AverageMemory,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,8
3,BasicXform,StatisticBasedCase,2,1962873,Time,3,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,9
3,BasicXform,StatisticBasedCase,2,19395936,Memory,3,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,9
3,BasicXform,StatisticBasedCase,2,4604,Time,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,10
3,BasicXform,StatisticBasedCase,2,19396776,Memory,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,10
3,BasicXform,StatisticBasedCase,2,30134256,AverageMemory,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,10
3,BasicXform,StatisticBasedCase,2,40871536,PeakMemory,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,10
4,BasicXform,StatisticBasedCase,2,1970061,Time,3,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,11
4,BasicXform,StatisticBasedCase,2,19440664,Memory,3,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,11
4,BasicXform,StatisticBasedCase,2,5526,Time,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,12
4,BasicXform,StatisticBasedCase,2,19441528,Memory,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,12
4,BasicXform,StatisticBasedCase,2,40916288,PeakMemory,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,12
4,BasicXform,StatisticBasedCase,2,30179008,AverageMemory,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,12
5,BasicXform,StatisticBasedCase,2,2429386,Time,3,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,13
5,BasicXform,StatisticBasedCase,2,19484880,Memory,3,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,13
5,BasicXform,StatisticBasedCase,2,4536,Time,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,14
5,BasicXform,StatisticBasedCase,2,19485720,Memory,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,14
5,BasicXform,StatisticBasedCase,2,40960480,PeakMemory,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,14
5,BasicXform,StatisticBasedCase,2,30223200,AverageMemory,3,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,14
1,BasicXform,StatisticBasedCase,4,296596,Time,3,EMFResourceInitialization,INCR_VIATRA_AGGREGATED-TEMPLATE,1
1,BasicXform,StatisticBasedCase,4,11316560,Memory,3,EMFResourceInitialization,INCR_VIATRA_AGGREGATED-TEMPLATE,1
1,BasicXform,StatisticBasedCase,4,270597837,Time,3,Generation,INCR_VIATRA_AGGREGATED-TEMPLATE,2
1,BasicXform,StatisticBasedCase,4,22490912,Memory,3,Generation,INCR_VIATRA_AGGREGATED-TEMPLATE,2
1,BasicXform,StatisticBasedCase,4,69364414,Time,3,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,3
1,BasicXform,StatisticBasedCase,4,19399344,Memory,3,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,3
1,BasicXform,StatisticBasedCase,4,54740532,AverageMemory,3,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,3
1,BasicXform,StatisticBasedCase,4,76215384,PeakMemory,3,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,3
1,BasicXform,StatisticBasedCase,4,59662413,Time,3,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,4
1,BasicXform,StatisticBasedCase,4,27301896,Memory,3,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,4
1,BasicXform,StatisticBasedCase,4,62349680,PeakMemory,3,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,4
1,BasicXform,StatisticBasedCase,4,51612228,AverageMemory,3,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,4
1,BasicXform,StatisticBasedCase,4,1145235,Time,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,5
1,BasicXform,StatisticBasedCase,4,27328352,Memory,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,5
1,BasicXform,StatisticBasedCase,4,70142651,Time,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,6
1,BasicXform,StatisticBasedCase,4,27684760,Memory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,6
1,BasicXform,StatisticBasedCase,4,59541380,AverageMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,6
1,BasicXform,StatisticBasedCase,4,70278808,PeakMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,6
2,BasicXform,StatisticBasedCase,4,793126,Time,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,7
2,BasicXform,StatisticBasedCase,4,27711264,Memory,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,7
2,BasicXform,StatisticBasedCase,4,39076212,Time,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,8
2,BasicXform,StatisticBasedCase,4,27763672,Memory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,8
2,BasicXform,StatisticBasedCase,4,70661720,PeakMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,8
2,BasicXform,StatisticBasedCase,4,59924292,AverageMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,8
3,BasicXform,StatisticBasedCase,4,986817,Time,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,9
3,BasicXform,StatisticBasedCase,4,27790376,Memory,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,9
3,BasicXform,StatisticBasedCase,4,38954840,Time,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,10
3,BasicXform,StatisticBasedCase,4,27846408,Memory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,10
3,BasicXform,StatisticBasedCase,4,70740832,PeakMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,10
3,BasicXform,StatisticBasedCase,4,49265976,AverageMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,10
4,BasicXform,StatisticBasedCase,4,475222,Time,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,11
4,BasicXform,StatisticBasedCase,4,27873256,Memory,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,11
4,BasicXform,StatisticBasedCase,4,27119467,Time,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,12
4,BasicXform,StatisticBasedCase,4,27927672,Memory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,12
4,BasicXform,StatisticBasedCase,4,49348880,PeakMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,12
4,BasicXform,StatisticBasedCase,4,49348880,AverageMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,12
5,BasicXform,StatisticBasedCase,4,515263,Time,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,13
5,BasicXform,StatisticBasedCase,4,27954784,Memory,3,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,13
5,BasicXform,StatisticBasedCase,4,29949663,Time,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,14
5,BasicXform,StatisticBasedCase,4,28011936,Memory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,14
5,BasicXform,StatisticBasedCase,4,49430384,PeakMemory,3,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,14
