CaseName,Sequence,PhaseName,RunIndex,Tool,MetricValue,Scenario,MetricName,Iteration,Size
StatisticBasedCase,7,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,145306,BasicXform,Time,2,1
StatisticBasedCase,7,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13186784,BasicXform,Memory,2,1
StatisticBasedCase,8,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,42333919,BasicXform,Time,2,1
StatisticBasedCase,8,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13193400,BasicXform,Memory,2,1
StatisticBasedCase,8,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56137272,BasicXform,PeakMemory,2,1
StatisticBasedCase,8,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,34662416,BasicXform,AverageMemory,2,1
StatisticBasedCase,9,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,242673,BasicXform,Time,3,1
StatisticBasedCase,9,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13193184,BasicXform,Memory,3,1
StatisticBasedCase,10,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,42556987,BasicXform,Time,3,1
StatisticBasedCase,10,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13199472,BasicXform,Memory,3,1
StatisticBasedCase,10,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,34668816,BasicXform,AverageMemory,3,1
StatisticBasedCase,10,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,34668816,BasicXform,PeakMemory,3,1
StatisticBasedCase,11,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,101866,BasicXform,Time,4,1
StatisticBasedCase,11,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13199312,BasicXform,Memory,4,1
StatisticBasedCase,12,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,42090661,BasicXform,Time,4,1
StatisticBasedCase,12,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13208752,BasicXform,Memory,4,1
StatisticBasedCase,12,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,45412392,BasicXform,AverageMemory,4,1
StatisticBasedCase,12,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56149816,BasicXform,PeakMemory,4,1
StatisticBasedCase,13,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,176769,BasicXform,Time,5,1
StatisticBasedCase,13,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13208536,BasicXform,Memory,5,1
StatisticBasedCase,14,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,43011536,BasicXform,Time,5,1
StatisticBasedCase,14,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13214856,BasicXform,Memory,5,1
StatisticBasedCase,14,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,45421592,BasicXform,AverageMemory,5,1
StatisticBasedCase,14,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,56159016,BasicXform,PeakMemory,5,1
StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,208215,BasicXform,Time,1,4
StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9404432,BasicXform,Memory,1,4
StatisticBasedCase,2,Generation,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,381652481,BasicXform,Time,1,4
StatisticBasedCase,2,Generation,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,15750376,BasicXform,Memory,1,4
StatisticBasedCase,3,Initialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,59733213,BasicXform,Time,1,4
StatisticBasedCase,3,Initialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13442488,BasicXform,Memory,1,4
StatisticBasedCase,3,Initialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,52830280,BasicXform,PeakMemory,1,4
StatisticBasedCase,3,Initialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,42092856,BasicXform,AverageMemory,1,4
StatisticBasedCase,4,M2MTransformation1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,44705290,BasicXform,Time,1,4
StatisticBasedCase,4,M2MTransformation1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14885760,BasicXform,Memory,1,4
StatisticBasedCase,4,M2MTransformation1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34917968,BasicXform,AverageMemory,1,4
StatisticBasedCase,4,M2MTransformation1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34917968,BasicXform,PeakMemory,1,4
StatisticBasedCase,5,Modification,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,393201,BasicXform,Time,1,4
StatisticBasedCase,5,Modification,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14894088,BasicXform,Memory,1,4
StatisticBasedCase,6,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,50323474,BasicXform,Time,1,4
StatisticBasedCase,6,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14952736,BasicXform,Memory,1,4
StatisticBasedCase,6,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36369768,BasicXform,AverageMemory,1,4
StatisticBasedCase,6,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36369768,BasicXform,PeakMemory,1,4
StatisticBasedCase,7,Modification,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,359321,BasicXform,Time,2,4
StatisticBasedCase,7,Modification,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14959360,BasicXform,Memory,2,4
StatisticBasedCase,8,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,45266510,BasicXform,Time,2,4
StatisticBasedCase,8,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14967536,BasicXform,Memory,2,4
StatisticBasedCase,8,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,57909896,BasicXform,PeakMemory,2,4
StatisticBasedCase,8,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36435040,BasicXform,AverageMemory,2,4
StatisticBasedCase,9,Modification,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,422073,BasicXform,Time,3,4
StatisticBasedCase,9,Modification,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14974584,BasicXform,Memory,3,4
StatisticBasedCase,10,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,39708708,BasicXform,Time,3,4
StatisticBasedCase,10,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14981696,BasicXform,Memory,3,4
StatisticBasedCase,10,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36450264,BasicXform,AverageMemory,3,4
StatisticBasedCase,10,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,57925120,BasicXform,PeakMemory,3,4
StatisticBasedCase,11,Modification,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,346140,BasicXform,Time,4,4
StatisticBasedCase,11,Modification,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14990208,BasicXform,Memory,4,4
StatisticBasedCase,12,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36093364,BasicXform,Time,4,4
StatisticBasedCase,12,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,15096560,BasicXform,Memory,4,4
StatisticBasedCase,12,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36465912,BasicXform,AverageMemory,4,4
StatisticBasedCase,12,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,57940768,BasicXform,PeakMemory,4,4
StatisticBasedCase,13,Modification,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,326238,BasicXform,Time,5,4
StatisticBasedCase,13,Modification,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,15104968,BasicXform,Memory,5,4
StatisticBasedCase,14,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35098770,BasicXform,Time,5,4
StatisticBasedCase,14,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,15116128,BasicXform,Memory,5,4
StatisticBasedCase,14,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36580648,BasicXform,AverageMemory,5,4
StatisticBasedCase,14,M2MTransformation2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36580648,BasicXform,PeakMemory,5,4
StatisticBasedCase,1,EMFResourceInitialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,229750,BasicXform,Time,1,16
StatisticBasedCase,1,EMFResourceInitialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9677256,BasicXform,Memory,1,16
StatisticBasedCase,2,Generation,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3820836023,BasicXform,Time,1,16
StatisticBasedCase,2,Generation,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,99767952,BasicXform,Memory,1,16
StatisticBasedCase,3,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,562171536,BasicXform,Time,1,16
StatisticBasedCase,3,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,58058024,BasicXform,Memory,1,16
StatisticBasedCase,3,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,242924136,BasicXform,PeakMemory,1,16
StatisticBasedCase,3,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,148560344,BasicXform,AverageMemory,1,16
StatisticBasedCase,4,M2MTransformation1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,365855606,BasicXform,Time,1,16
StatisticBasedCase,4,M2MTransformation1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,68120024,BasicXform,Memory,1,16
StatisticBasedCase,4,M2MTransformation1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,152422276,BasicXform,AverageMemory,1,16
StatisticBasedCase,4,M2MTransformation1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,204972824,BasicXform,PeakMemory,1,16
StatisticBasedCase,5,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4075020,BasicXform,Time,1,16
StatisticBasedCase,5,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,68487408,BasicXform,Memory,1,16
StatisticBasedCase,6,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18852,BasicXform,Time,1,16
StatisticBasedCase,6,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,68488280,BasicXform,Memory,1,16
StatisticBasedCase,6,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,110301304,BasicXform,PeakMemory,1,16
StatisticBasedCase,6,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,89394892,BasicXform,AverageMemory,1,16
StatisticBasedCase,7,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1474395,BasicXform,Time,2,16
StatisticBasedCase,7,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,68514984,BasicXform,Memory,2,16
StatisticBasedCase,8,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18417,BasicXform,Time,2,16
StatisticBasedCase,8,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,68515856,BasicXform,Memory,2,16
StatisticBasedCase,8,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,110328880,BasicXform,PeakMemory,2,16
StatisticBasedCase,8,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,110328880,BasicXform,AverageMemory,2,16
StatisticBasedCase,9,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1385996,BasicXform,Time,3,16
StatisticBasedCase,9,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,68537776,BasicXform,Memory,3,16
StatisticBasedCase,10,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17300,BasicXform,Time,3,16
StatisticBasedCase,10,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,68538648,BasicXform,Memory,3,16
StatisticBasedCase,10,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,110351672,BasicXform,PeakMemory,3,16
StatisticBasedCase,10,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,110351672,BasicXform,AverageMemory,3,16
StatisticBasedCase,11,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1476131,BasicXform,Time,4,16
StatisticBasedCase,11,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,68558264,BasicXform,Memory,4,16
StatisticBasedCase,12,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,24152,BasicXform,Time,4,16
StatisticBasedCase,12,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,68559960,BasicXform,Memory,4,16
StatisticBasedCase,12,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,89465772,BasicXform,AverageMemory,4,16
StatisticBasedCase,12,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,110372184,BasicXform,PeakMemory,4,16
StatisticBasedCase,13,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1452177,BasicXform,Time,5,16
StatisticBasedCase,13,Modification,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,68578424,BasicXform,Memory,5,16
StatisticBasedCase,14,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15932,BasicXform,Time,5,16
StatisticBasedCase,14,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,68579296,BasicXform,Memory,5,16
StatisticBasedCase,14,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,110392320,BasicXform,PeakMemory,5,16
StatisticBasedCase,14,M2MTransformation2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,110392320,BasicXform,AverageMemory,5,16
StatisticBasedCase,1,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,301690,BasicXform,Time,1,1
StatisticBasedCase,1,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9508704,BasicXform,Memory,1,1
StatisticBasedCase,2,Generation,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47438987,BasicXform,Time,1,1
StatisticBasedCase,2,Generation,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10702592,BasicXform,Memory,1,1
StatisticBasedCase,3,Initialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47326049,BasicXform,Time,1,1
StatisticBasedCase,3,Initialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11618592,BasicXform,Memory,1,1
StatisticBasedCase,3,Initialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,74047840,BasicXform,PeakMemory,1,1
StatisticBasedCase,3,Initialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,41835560,BasicXform,AverageMemory,1,1
StatisticBasedCase,4,M2MTransformation1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,31597572,BasicXform,Time,1,1
StatisticBasedCase,4,M2MTransformation1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12122672,BasicXform,Memory,1,1
StatisticBasedCase,4,M2MTransformation1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,65306304,BasicXform,PeakMemory,1,1
StatisticBasedCase,4,M2MTransformation1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,43831440,BasicXform,AverageMemory,1,1
StatisticBasedCase,5,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3178022,BasicXform,Time,1,1
StatisticBasedCase,5,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12170776,BasicXform,Memory,1,1
StatisticBasedCase,6,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15706,BasicXform,Time,1,1
StatisticBasedCase,6,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12171648,BasicXform,Memory,1,1
StatisticBasedCase,6,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,33646408,BasicXform,PeakMemory,1,1
StatisticBasedCase,6,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,22909128,BasicXform,AverageMemory,1,1
StatisticBasedCase,7,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2269111,BasicXform,Time,2,1
StatisticBasedCase,7,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12196928,BasicXform,Memory,2,1
StatisticBasedCase,8,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15632,BasicXform,Time,2,1
StatisticBasedCase,8,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12197800,BasicXform,Memory,2,1
StatisticBasedCase,8,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,33672560,BasicXform,PeakMemory,2,1
StatisticBasedCase,8,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,22935280,BasicXform,AverageMemory,2,1
StatisticBasedCase,9,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2237329,BasicXform,Time,3,1
StatisticBasedCase,9,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12223720,BasicXform,Memory,3,1
StatisticBasedCase,10,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15893,BasicXform,Time,3,1
StatisticBasedCase,10,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12224592,BasicXform,Memory,3,1
StatisticBasedCase,10,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,22962072,BasicXform,AverageMemory,3,1
StatisticBasedCase,10,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,33699352,BasicXform,PeakMemory,3,1
StatisticBasedCase,11,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2798759,BasicXform,Time,4,1
StatisticBasedCase,11,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12251432,BasicXform,Memory,4,1
StatisticBasedCase,12,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15729,BasicXform,Time,4,1
StatisticBasedCase,12,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12252328,BasicXform,Memory,4,1
StatisticBasedCase,12,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,33727088,BasicXform,PeakMemory,4,1
StatisticBasedCase,12,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,33727088,BasicXform,AverageMemory,4,1
StatisticBasedCase,13,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2465252,BasicXform,Time,5,1
StatisticBasedCase,13,Modification,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12276392,BasicXform,Memory,5,1
StatisticBasedCase,14,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16454,BasicXform,Time,5,1
StatisticBasedCase,14,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12277264,BasicXform,Memory,5,1
StatisticBasedCase,14,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,33752024,BasicXform,PeakMemory,5,1
StatisticBasedCase,14,M2MTransformation2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,23014744,BasicXform,AverageMemory,5,1
StatisticBasedCase,1,EMFResourceInitialization,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,351740,BasicXform,Time,1,64
StatisticBasedCase,1,EMFResourceInitialization,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10189472,BasicXform,Memory,1,64
StatisticBasedCase,2,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,67697728422,BasicXform,Time,1,64
StatisticBasedCase,2,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1721027280,BasicXform,Memory,1,64
StatisticBasedCase,3,Initialization,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4027527696,BasicXform,Time,1,64
StatisticBasedCase,3,Initialization,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,262995432,BasicXform,Memory,1,64
StatisticBasedCase,3,Initialization,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,997587112,BasicXform,PeakMemory,1,64
StatisticBasedCase,3,Initialization,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,607485687,BasicXform,AverageMemory,1,64
StatisticBasedCase,4,M2MTransformation1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,90363320222,BasicXform,Time,1,64
StatisticBasedCase,4,M2MTransformation1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,293579432,BasicXform,Memory,1,64
StatisticBasedCase,4,M2MTransformation1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3119341440,BasicXform,PeakMemory,1,64
StatisticBasedCase,4,M2MTransformation1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1360108564,BasicXform,AverageMemory,1,64
StatisticBasedCase,5,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1176074,BasicXform,Time,1,64
StatisticBasedCase,5,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,293579704,BasicXform,Memory,1,64
StatisticBasedCase,6,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,89725468644,BasicXform,Time,1,64
StatisticBasedCase,6,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,293587520,BasicXform,Memory,1,64
StatisticBasedCase,6,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1842712008,BasicXform,PeakMemory,1,64
StatisticBasedCase,6,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1037528472,BasicXform,AverageMemory,1,64
StatisticBasedCase,7,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,632046,BasicXform,Time,2,64
StatisticBasedCase,7,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,293587568,BasicXform,Memory,2,64
StatisticBasedCase,8,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,89656564850,BasicXform,Time,2,64
StatisticBasedCase,8,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,293588272,BasicXform,Memory,2,64
StatisticBasedCase,8,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1030046468,BasicXform,AverageMemory,2,64
StatisticBasedCase,8,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1754217600,BasicXform,PeakMemory,2,64
StatisticBasedCase,9,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,521728,BasicXform,Time,3,64
StatisticBasedCase,9,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,293588256,BasicXform,Memory,3,64
StatisticBasedCase,10,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,89609068799,BasicXform,Time,3,64
StatisticBasedCase,10,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,293595376,BasicXform,Memory,3,64
StatisticBasedCase,10,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1028231856,BasicXform,AverageMemory,3,64
StatisticBasedCase,10,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1755250480,BasicXform,PeakMemory,3,64
StatisticBasedCase,11,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,599173,BasicXform,Time,4,64
StatisticBasedCase,11,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,293595384,BasicXform,Memory,4,64
StatisticBasedCase,12,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,89818648921,BasicXform,Time,4,64
StatisticBasedCase,12,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,293601344,BasicXform,Memory,4,64
StatisticBasedCase,12,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1059999439,BasicXform,AverageMemory,4,64
StatisticBasedCase,12,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1755224864,BasicXform,PeakMemory,4,64
StatisticBasedCase,13,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,307231,BasicXform,Time,5,64
StatisticBasedCase,13,Modification,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,293601352,BasicXform,Memory,5,64
StatisticBasedCase,14,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,89807360653,BasicXform,Time,5,64
StatisticBasedCase,14,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,293604832,BasicXform,Memory,5,64
StatisticBasedCase,14,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1055695874,BasicXform,AverageMemory,5,64
StatisticBasedCase,14,M2MTransformation2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1755288136,BasicXform,PeakMemory,5,64
StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_OPTIMIZED-TEMPLATE,659237,BasicXform,Time,1,1
StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_OPTIMIZED-TEMPLATE,9221520,BasicXform,Memory,1,1
StatisticBasedCase,2,Generation,1,BATCH_OPTIMIZED-TEMPLATE,73550497,BasicXform,Time,1,1
StatisticBasedCase,2,Generation,1,BATCH_OPTIMIZED-TEMPLATE,10383208,BasicXform,Memory,1,1
StatisticBasedCase,3,Initialization,1,BATCH_OPTIMIZED-TEMPLATE,18586,BasicXform,Time,1,1
StatisticBasedCase,3,Initialization,1,BATCH_OPTIMIZED-TEMPLATE,9339528,BasicXform,Memory,1,1
