PhaseName,Scenario,RunIndex,Size,CaseName,MetricName,Iteration,Tool,MetricValue,Sequence
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,162612595,6
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65388616,6
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,128931036,6
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,150188264,6
Modification,BasicXform,3,16,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,390862,7
Modification,BasicXform,3,16,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65392032,7
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,138668434,8
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65399544,8
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,AverageMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,129164560,8
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,PeakMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,150421872,8
Modification,BasicXform,3,16,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,300288,9
Modification,BasicXform,3,16,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65402984,9
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,151765947,10
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65674184,10
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,236332016,10
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,150650260,10
Modification,BasicXform,3,16,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,383238,11
Modification,BasicXform,3,16,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65677880,11
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,118474667,12
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65817696,12
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,129450344,12
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,150707568,12
Modification,BasicXform,3,16,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,275571,13
Modification,BasicXform,3,16,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65821512,13
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,116214381,14
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,65833920,14
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,AverageMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,129593940,14
M2MTransformation2,BasicXform,3,16,StatisticBasedCase,PeakMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,150851152,14
EMFResourceInitialization,BasicXform,2,1,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,219390,1
EMFResourceInitialization,BasicXform,2,1,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,9513576,1
Generation,BasicXform,2,1,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,49911393,2
Generation,BasicXform,2,1,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10820384,2
Initialization,BasicXform,2,1,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,48513229,3
Initialization,BasicXform,2,1,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12248400,3
Initialization,BasicXform,2,1,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,63315368,3
Initialization,BasicXform,2,1,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,74052800,3
M2MTransformation1,BasicXform,2,1,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,24797681,4
M2MTransformation1,BasicXform,2,1,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12541896,4
M2MTransformation1,BasicXform,2,1,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,33723880,4
M2MTransformation1,BasicXform,2,1,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,44461320,4
Modification,BasicXform,2,1,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,131094,5
Modification,BasicXform,2,1,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12542128,5
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,26673641,6
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12549440,6
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,34017808,6
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,34017808,6
Modification,BasicXform,2,1,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,275601,7
Modification,BasicXform,2,1,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12549608,7
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,26708785,8
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12557656,8
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,34025288,8
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,34025288,8
Modification,BasicXform,2,1,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,153675,9
Modification,BasicXform,2,1,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12557056,9
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,27779007,10
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12566368,10
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,34032736,10
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,34032736,10
Modification,BasicXform,2,1,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,138169,11
Modification,BasicXform,2,1,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12566560,11
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,27332178,12
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12576672,12
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,34042264,12
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,34042264,12
Modification,BasicXform,2,1,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,239884,13
Modification,BasicXform,2,1,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12577160,13
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,27556076,14
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12583080,14
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,PeakMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,34052840,14
M2MTransformation2,BasicXform,2,1,StatisticBasedCase,AverageMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,34052840,14
EMFResourceInitialization,BasicXform,3,4,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,321983,1
EMFResourceInitialization,BasicXform,3,4,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9626856,1
Generation,BasicXform,3,4,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,186824243,2
Generation,BasicXform,3,4,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13635624,2
Initialization,BasicXform,3,4,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,93300253,3
Initialization,BasicXform,3,4,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16503816,3
Initialization,BasicXform,3,4,StatisticBasedCase,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,74536464,3
Initialization,BasicXform,3,4,StatisticBasedCase,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,53061612,3
M2MTransformation1,BasicXform,3,4,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,113900792,4
M2MTransformation1,BasicXform,3,4,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19579880,4
M2MTransformation1,BasicXform,3,4,StatisticBasedCase,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,91666384,4
M2MTransformation1,BasicXform,3,4,StatisticBasedCase,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,59454088,4
Modification,BasicXform,3,4,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2770749,5
Modification,BasicXform,3,4,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19829832,5
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,21735,6
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19830904,6
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,41305464,6
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,30568184,6
Modification,BasicXform,3,4,StatisticBasedCase,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3176343,7
Modification,BasicXform,3,4,StatisticBasedCase,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19851320,7
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26918,8
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19852192,8
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,AverageMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,41326952,8
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,PeakMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,62801808,8
Modification,BasicXform,3,4,StatisticBasedCase,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2260380,9
Modification,BasicXform,3,4,StatisticBasedCase,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19872952,9
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,60311,10
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19873824,10
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,30611304,10
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,41348584,10
Modification,BasicXform,3,4,StatisticBasedCase,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2047077,11
Modification,BasicXform,3,4,StatisticBasedCase,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19894792,11
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,21885,12
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19895688,12
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,62845304,12
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,41370448,12
Modification,BasicXform,3,4,StatisticBasedCase,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1647105,13
Modification,BasicXform,3,4,StatisticBasedCase,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19916848,13
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18406,14
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19917720,14
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,AverageMemory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,30655200,14
M2MTransformation2,BasicXform,3,4,StatisticBasedCase,PeakMemory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,41392480,14
EMFResourceInitialization,BasicXform,2,16,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,177588,1
EMFResourceInitialization,BasicXform,2,16,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9763920,1
Generation,BasicXform,2,16,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2999385304,2
Generation,BasicXform,2,16,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,101384536,2
Initialization,BasicXform,2,16,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,461997999,3
Initialization,BasicXform,2,16,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,63757576,3
Initialization,BasicXform,2,16,StatisticBasedCase,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,150790992,3
Initialization,BasicXform,2,16,StatisticBasedCase,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,246568704,3
M2MTransformation1,BasicXform,2,16,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,283511363,4
M2MTransformation1,BasicXform,2,16,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,78512888,4
M2MTransformation1,BasicXform,2,16,StatisticBasedCase,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,148797008,4
M2MTransformation1,BasicXform,2,16,StatisticBasedCase,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,191316896,4
Modification,BasicXform,2,16,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5495151,5
Modification,BasicXform,2,16,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79664104,5
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16212,6
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79664976,6
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,PeakMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122184816,6
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,AverageMemory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,100924996,6
Modification,BasicXform,2,16,StatisticBasedCase,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2319100,7
Modification,BasicXform,2,16,StatisticBasedCase,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79685128,7
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26209,8
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79686000,8
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,AverageMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,100946020,8
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,PeakMemory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122205840,8
Modification,BasicXform,2,16,StatisticBasedCase,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1456556,9
Modification,BasicXform,2,16,StatisticBasedCase,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79706392,9
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19365,10
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79707264,10
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122227104,10
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,165176800,10
Modification,BasicXform,2,16,StatisticBasedCase,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1471129,11
Modification,BasicXform,2,16,StatisticBasedCase,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79728192,11
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18629,12
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79729088,12
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122248928,12
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122248928,12
Modification,BasicXform,2,16,StatisticBasedCase,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1619867,13
Modification,BasicXform,2,16,StatisticBasedCase,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79749912,13
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14236,14
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79750784,14
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,PeakMemory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122270624,14
M2MTransformation2,BasicXform,2,16,StatisticBasedCase,AverageMemory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,122270624,14
EMFResourceInitialization,BasicXform,3,8,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,183038,1
EMFResourceInitialization,BasicXform,3,8,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,9590160,1
Generation,BasicXform,3,8,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,844523736,2
Generation,BasicXform,3,8,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,33488496,2
Initialization,BasicXform,3,8,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,65965332,3
Initialization,BasicXform,3,8,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,15384960,3
Initialization,BasicXform,3,8,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,53638004,3
Initialization,BasicXform,3,8,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,85850296,3
M2MTransformation1,BasicXform,3,8,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,216168542,4
M2MTransformation1,BasicXform,3,8,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,17991856,4
M2MTransformation1,BasicXform,3,8,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,165709408,4
M2MTransformation1,BasicXform,3,8,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,101284900,4
Modification,BasicXform,3,8,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,267733,5
Modification,BasicXform,3,8,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,17992296,5
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,191704143,6
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,18004232,6
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,168316928,6
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,103892428,6
Modification,BasicXform,3,8,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,292596,7
Modification,BasicXform,3,8,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,18004416,7
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,172040357,8
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,18028488,8
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,103904588,8
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,189803984,8
Modification,BasicXform,3,8,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,216731,9
Modification,BasicXform,3,8,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,18027648,9
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,165285266,10
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,18034848,10
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,103927848,10
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,168352416,10
Modification,BasicXform,3,8,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,224430,11
Modification,BasicXform,3,8,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,18034064,11
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,143374185,12
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,18040952,12
M2MTransformation2,BasicXform,3,8,StatisticBasedCase,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,103934288,12
