Iteration,RunIndex,Tool,Sequence,MetricValue,Size,CaseName,Scenario,MetricName,PhaseName
3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,32273432,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,11,166568,1,StatisticBasedCase,BasicXform,Time,Modification
4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,11,10804840,1,StatisticBasedCase,BasicXform,Memory,Modification
4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,26879033,1,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,10810576,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,32280544,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,32280544,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,13,191078,1,StatisticBasedCase,BasicXform,Time,Modification
5,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,13,10810936,1,StatisticBasedCase,BasicXform,Memory,Modification
5,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,29107458,1,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,10819568,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,32286616,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,32286616,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,1,BATCH_OPTIMIZED-TEMPLATE,1,285373,16,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,1,BATCH_OPTIMIZED-TEMPLATE,1,9400088,16,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,1,BATCH_OPTIMIZED-TEMPLATE,2,1600894518,16,StatisticBasedCase,BasicXform,Time,Generation
1,1,BATCH_OPTIMIZED-TEMPLATE,2,48430608,16,StatisticBasedCase,BasicXform,Memory,Generation
1,1,BATCH_OPTIMIZED-TEMPLATE,3,13364,16,StatisticBasedCase,BasicXform,Time,Initialization
1,1,BATCH_OPTIMIZED-TEMPLATE,3,12109136,16,StatisticBasedCase,BasicXform,Memory,Initialization
1,1,BATCH_OPTIMIZED-TEMPLATE,3,32049608,16,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,1,BATCH_OPTIMIZED-TEMPLATE,3,22079472,16,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,1,BATCH_OPTIMIZED-TEMPLATE,4,28978462197,16,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,1,BATCH_OPTIMIZED-TEMPLATE,4,15920424,16,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,1,BATCH_OPTIMIZED-TEMPLATE,4,1450610672,16,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,1,BATCH_OPTIMIZED-TEMPLATE,4,684544431,16,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,1,BATCH_OPTIMIZED-TEMPLATE,5,253646,16,StatisticBasedCase,BasicXform,Time,Modification
1,1,BATCH_OPTIMIZED-TEMPLATE,5,15920544,16,StatisticBasedCase,BasicXform,Memory,Modification
1,1,BATCH_OPTIMIZED-TEMPLATE,6,28426973612,16,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,1,BATCH_OPTIMIZED-TEMPLATE,6,16904432,16,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,1,BATCH_OPTIMIZED-TEMPLATE,6,1451147312,16,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,1,BATCH_OPTIMIZED-TEMPLATE,6,660675451,16,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,1,BATCH_OPTIMIZED-TEMPLATE,7,190778,16,StatisticBasedCase,BasicXform,Time,Modification
2,1,BATCH_OPTIMIZED-TEMPLATE,7,16904992,16,StatisticBasedCase,BasicXform,Memory,Modification
2,1,BATCH_OPTIMIZED-TEMPLATE,8,28482229644,16,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,1,BATCH_OPTIMIZED-TEMPLATE,8,17940728,16,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,1,BATCH_OPTIMIZED-TEMPLATE,8,1452262832,16,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,1,BATCH_OPTIMIZED-TEMPLATE,8,687658705,16,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,1,BATCH_OPTIMIZED-TEMPLATE,9,192424,16,StatisticBasedCase,BasicXform,Time,Modification
3,1,BATCH_OPTIMIZED-TEMPLATE,9,17939824,16,StatisticBasedCase,BasicXform,Memory,Modification
3,1,BATCH_OPTIMIZED-TEMPLATE,10,28771635685,16,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,1,BATCH_OPTIMIZED-TEMPLATE,10,18877904,16,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,1,BATCH_OPTIMIZED-TEMPLATE,10,690513630,16,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,1,BATCH_OPTIMIZED-TEMPLATE,10,1453117392,16,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,1,BATCH_OPTIMIZED-TEMPLATE,11,207100,16,StatisticBasedCase,BasicXform,Time,Modification
4,1,BATCH_OPTIMIZED-TEMPLATE,11,18878016,16,StatisticBasedCase,BasicXform,Memory,Modification
4,1,BATCH_OPTIMIZED-TEMPLATE,12,28595788014,16,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,1,BATCH_OPTIMIZED-TEMPLATE,12,20014408,16,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,1,BATCH_OPTIMIZED-TEMPLATE,12,1454432488,16,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,1,BATCH_OPTIMIZED-TEMPLATE,12,756522444,16,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,1,BATCH_OPTIMIZED-TEMPLATE,13,187180,16,StatisticBasedCase,BasicXform,Time,Modification
5,1,BATCH_OPTIMIZED-TEMPLATE,13,20014520,16,StatisticBasedCase,BasicXform,Memory,Modification
5,1,BATCH_OPTIMIZED-TEMPLATE,14,28671740158,16,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,1,BATCH_OPTIMIZED-TEMPLATE,14,20956072,16,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,1,BATCH_OPTIMIZED-TEMPLATE,14,1455175704,16,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,1,BATCH_OPTIMIZED-TEMPLATE,14,690616430,16,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,3,BATCH_OPTIMIZED-TEMPLATE,1,152455,1,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,3,BATCH_OPTIMIZED-TEMPLATE,1,9229544,1,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,3,BATCH_OPTIMIZED-TEMPLATE,2,89076280,1,StatisticBasedCase,BasicXform,Time,Generation
1,3,BATCH_OPTIMIZED-TEMPLATE,2,10389712,1,StatisticBasedCase,BasicXform,Memory,Generation
1,3,BATCH_OPTIMIZED-TEMPLATE,3,17703,1,StatisticBasedCase,BasicXform,Time,Initialization
1,3,BATCH_OPTIMIZED-TEMPLATE,3,9345824,1,StatisticBasedCase,BasicXform,Memory,Initialization
1,3,BATCH_OPTIMIZED-TEMPLATE,3,30820264,1,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,3,BATCH_OPTIMIZED-TEMPLATE,3,20083144,1,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,3,BATCH_OPTIMIZED-TEMPLATE,4,97841769,1,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,3,BATCH_OPTIMIZED-TEMPLATE,4,9534872,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,3,BATCH_OPTIMIZED-TEMPLATE,4,245571968,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,3,BATCH_OPTIMIZED-TEMPLATE,4,138196572,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,3,BATCH_OPTIMIZED-TEMPLATE,5,70123,1,StatisticBasedCase,BasicXform,Time,Modification
1,3,BATCH_OPTIMIZED-TEMPLATE,5,9534960,1,StatisticBasedCase,BasicXform,Memory,Modification
1,3,BATCH_OPTIMIZED-TEMPLATE,6,90254980,1,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,3,BATCH_OPTIMIZED-TEMPLATE,6,9593368,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,3,BATCH_OPTIMIZED-TEMPLATE,6,138386352,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,3,BATCH_OPTIMIZED-TEMPLATE,6,245762064,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,3,BATCH_OPTIMIZED-TEMPLATE,7,53976,1,StatisticBasedCase,BasicXform,Time,Modification
2,3,BATCH_OPTIMIZED-TEMPLATE,7,9593456,1,StatisticBasedCase,BasicXform,Memory,Modification
2,3,BATCH_OPTIMIZED-TEMPLATE,8,91673924,1,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,3,BATCH_OPTIMIZED-TEMPLATE,8,9656944,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,3,BATCH_OPTIMIZED-TEMPLATE,8,149182476,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,3,BATCH_OPTIMIZED-TEMPLATE,8,267295816,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,3,BATCH_OPTIMIZED-TEMPLATE,9,101669,1,StatisticBasedCase,BasicXform,Time,Modification
3,3,BATCH_OPTIMIZED-TEMPLATE,9,9657032,1,StatisticBasedCase,BasicXform,Memory,Modification
3,3,BATCH_OPTIMIZED-TEMPLATE,10,92382923,1,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,3,BATCH_OPTIMIZED-TEMPLATE,10,9716040,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,3,BATCH_OPTIMIZED-TEMPLATE,10,267358280,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,3,BATCH_OPTIMIZED-TEMPLATE,10,149245496,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
4,3,BATCH_OPTIMIZED-TEMPLATE,11,83701,1,StatisticBasedCase,BasicXform,Time,Modification
4,3,BATCH_OPTIMIZED-TEMPLATE,11,9716152,1,StatisticBasedCase,BasicXform,Memory,Modification
4,3,BATCH_OPTIMIZED-TEMPLATE,12,93882419,1,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,3,BATCH_OPTIMIZED-TEMPLATE,12,9791248,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,3,BATCH_OPTIMIZED-TEMPLATE,12,267419480,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,3,BATCH_OPTIMIZED-TEMPLATE,12,149305668,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,3,BATCH_OPTIMIZED-TEMPLATE,13,115245,1,StatisticBasedCase,BasicXform,Time,Modification
5,3,BATCH_OPTIMIZED-TEMPLATE,13,9791496,1,StatisticBasedCase,BasicXform,Memory,Modification
5,3,BATCH_OPTIMIZED-TEMPLATE,14,94065050,1,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,3,BATCH_OPTIMIZED-TEMPLATE,14,9853632,1,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,3,BATCH_OPTIMIZED-TEMPLATE,14,267491936,1,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,3,BATCH_OPTIMIZED-TEMPLATE,14,149379556,1,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,210421,32,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,9723328,32,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,13919594572,32,StatisticBasedCase,BasicXform,Time,Generation
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,385547464,32,StatisticBasedCase,BasicXform,Memory,Generation
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1902794716,32,StatisticBasedCase,BasicXform,Time,Initialization
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,188472384,32,StatisticBasedCase,BasicXform,Memory,Initialization
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,428448168,32,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,764592128,32,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,306239649,32,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,204177760,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,315000532,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,378264304,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,783043,32,StatisticBasedCase,BasicXform,Time,Modification
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,204185344,32,StatisticBasedCase,BasicXform,Memory,Modification
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,313497835,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,204587768,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,330713688,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,393977472,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,577567,32,StatisticBasedCase,BasicXform,Time,Modification
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,204607704,32,StatisticBasedCase,BasicXform,Memory,Modification
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,307029950,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,204616488,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,394399840,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,331136052,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,467697,32,StatisticBasedCase,BasicXform,Time,Modification
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,204621288,32,StatisticBasedCase,BasicXform,Memory,Modification
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,295720923,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,205154984,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,331149508,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,394413264,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,467178,32,StatisticBasedCase,BasicXform,Time,Modification
4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,205160816,32,StatisticBasedCase,BasicXform,Memory,Modification
4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,277641406,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,205429896,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,394952944,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,331689172,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,453267,32,StatisticBasedCase,BasicXform,Time,Modification
5,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,205435648,32,StatisticBasedCase,BasicXform,Memory,Modification
5,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,284287279,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,205440080,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,395227904,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,331964056,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,182371,4,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,9524296,4,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,339271898,4,StatisticBasedCase,BasicXform,Time,Generation
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,16092320,4,StatisticBasedCase,BasicXform,Memory,Generation
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,13145352,4,StatisticBasedCase,BasicXform,Time,Initialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,32514424,4,StatisticBasedCase,BasicXform,Memory,Initialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,31492368,4,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,31492368,4,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,121898783,4,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,13666208,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,53990048,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,75464912,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,284684,4,StatisticBasedCase,BasicXform,Time,Modification
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,13666664,4,StatisticBasedCase,BasicXform,Memory,Modification
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,6,112546874,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,6,13673312,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,6,56617200,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,6,45879772,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,7,208192,4,StatisticBasedCase,BasicXform,Time,Modification
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,7,13673704,4,StatisticBasedCase,BasicXform,Memory,Modification
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,102794041,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,13679320,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,78099104,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,8,45886816,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,9,320661,4,StatisticBasedCase,BasicXform,Time,Modification
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,9,13679856,4,StatisticBasedCase,BasicXform,Memory,Modification
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,92152782,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,13686376,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,56630456,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,10,45892996,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,11,286441,4,StatisticBasedCase,BasicXform,Time,Modification
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,11,13686784,4,StatisticBasedCase,BasicXform,Memory,Modification
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,88595114,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,13705528,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,45899928,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
4,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,12,56637368,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,13,148215,4,StatisticBasedCase,BasicXform,Time,Modification
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,13,13705936,4,StatisticBasedCase,BasicXform,Memory,Modification
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,85106250,4,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,13713160,4,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,45919044,4,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,14,56656472,4,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,3,BATCH_OPTIMIZED-TEMPLATE,1,188513,32,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,3,BATCH_OPTIMIZED-TEMPLATE,1,9579960,32,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,3,BATCH_OPTIMIZED-TEMPLATE,2,14410224542,32,StatisticBasedCase,BasicXform,Time,Generation
1,3,BATCH_OPTIMIZED-TEMPLATE,2,402394080,32,StatisticBasedCase,BasicXform,Memory,Generation
1,3,BATCH_OPTIMIZED-TEMPLATE,3,13714,32,StatisticBasedCase,BasicXform,Time,Initialization
1,3,BATCH_OPTIMIZED-TEMPLATE,3,17442936,32,StatisticBasedCase,BasicXform,Memory,Initialization
1,3,BATCH_OPTIMIZED-TEMPLATE,3,80343960,32,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,3,BATCH_OPTIMIZED-TEMPLATE,3,48893548,32,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,3,BATCH_OPTIMIZED-TEMPLATE,4,128506762877,32,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,3,BATCH_OPTIMIZED-TEMPLATE,4,26188376,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,3,BATCH_OPTIMIZED-TEMPLATE,4,1138391752,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,3,BATCH_OPTIMIZED-TEMPLATE,4,3328764744,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,3,BATCH_OPTIMIZED-TEMPLATE,5,501959,32,StatisticBasedCase,BasicXform,Time,Modification
1,3,BATCH_OPTIMIZED-TEMPLATE,5,26188496,32,StatisticBasedCase,BasicXform,Memory,Modification
1,3,BATCH_OPTIMIZED-TEMPLATE,6,132063819101,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,3,BATCH_OPTIMIZED-TEMPLATE,6,28277760,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,3,BATCH_OPTIMIZED-TEMPLATE,6,2729926008,32,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,3,BATCH_OPTIMIZED-TEMPLATE,6,998680932,32,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,3,BATCH_OPTIMIZED-TEMPLATE,7,332663,32,StatisticBasedCase,BasicXform,Time,Modification
2,3,BATCH_OPTIMIZED-TEMPLATE,7,28276896,32,StatisticBasedCase,BasicXform,Memory,Modification
2,3,BATCH_OPTIMIZED-TEMPLATE,8,132707446424,32,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,3,BATCH_OPTIMIZED-TEMPLATE,8,30169880,32,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
