MetricValue,CaseName,Scenario,Sequence,Iteration,Size,MetricName,Tool,PhaseName,RunIndex
13437600,StatisticBasedCase,BasicXform,13,5,4,Memory,BATCH_OPTIMIZED-TEMPLATE,Modification,2
1993298449,StatisticBasedCase,BasicXform,14,5,4,Time,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,2
13674152,StatisticBasedCase,BasicXform,14,5,4,Memory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,2
845107888,StatisticBasedCase,BasicXform,14,5,4,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,2
1445071864,StatisticBasedCase,BasicXform,14,5,4,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,2
241136,StatisticBasedCase,BasicXform,1,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,EMFResourceInitialization,3
11229512,StatisticBasedCase,BasicXform,1,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,EMFResourceInitialization,3
45299664,StatisticBasedCase,BasicXform,2,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Generation,3
13145344,StatisticBasedCase,BasicXform,2,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Generation,3
44815828,StatisticBasedCase,BasicXform,3,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Initialization,3
13865240,StatisticBasedCase,BasicXform,3,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Initialization,3
32819384,StatisticBasedCase,BasicXform,3,1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Initialization,3
32819384,StatisticBasedCase,BasicXform,3,1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Initialization,3
349949502,StatisticBasedCase,BasicXform,4,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation1,3
14009408,StatisticBasedCase,BasicXform,4,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation1,3
78290400,StatisticBasedCase,BasicXform,4,1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation1,3
121240128,StatisticBasedCase,BasicXform,4,1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation1,3
247831,StatisticBasedCase,BasicXform,5,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
14010352,StatisticBasedCase,BasicXform,5,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
340286434,StatisticBasedCase,BasicXform,6,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
14013808,StatisticBasedCase,BasicXform,6,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
99910600,StatisticBasedCase,BasicXform,6,1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
67698276,StatisticBasedCase,BasicXform,6,1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
271180,StatisticBasedCase,BasicXform,7,2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
14014744,StatisticBasedCase,BasicXform,7,2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
349264787,StatisticBasedCase,BasicXform,8,2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
14019232,StatisticBasedCase,BasicXform,8,2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
67702672,StatisticBasedCase,BasicXform,8,2,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
121389856,StatisticBasedCase,BasicXform,8,2,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
97110,StatisticBasedCase,BasicXform,9,3,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
14020176,StatisticBasedCase,BasicXform,9,3,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
365672472,StatisticBasedCase,BasicXform,10,3,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
14023744,StatisticBasedCase,BasicXform,10,3,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
78445544,StatisticBasedCase,BasicXform,10,3,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
121395312,StatisticBasedCase,BasicXform,10,3,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
91872,StatisticBasedCase,BasicXform,11,4,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
14024712,StatisticBasedCase,BasicXform,11,4,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
385671823,StatisticBasedCase,BasicXform,12,4,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
14028320,StatisticBasedCase,BasicXform,12,4,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
121399840,StatisticBasedCase,BasicXform,12,4,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
78450088,StatisticBasedCase,BasicXform,12,4,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
122637,StatisticBasedCase,BasicXform,13,5,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
14029264,StatisticBasedCase,BasicXform,13,5,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
407848358,StatisticBasedCase,BasicXform,14,5,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
14032592,StatisticBasedCase,BasicXform,14,5,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
78454616,StatisticBasedCase,BasicXform,14,5,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
121404368,StatisticBasedCase,BasicXform,14,5,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
254775,StatisticBasedCase,BasicXform,1,1,8,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,EMFResourceInitialization,3
11307280,StatisticBasedCase,BasicXform,1,1,8,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,EMFResourceInitialization,3
1006431293,StatisticBasedCase,BasicXform,2,1,8,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Generation,3
56512992,StatisticBasedCase,BasicXform,2,1,8,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Generation,3
98984498,StatisticBasedCase,BasicXform,3,1,8,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Initialization,3
20317744,StatisticBasedCase,BasicXform,3,1,8,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Initialization,3
58561536,StatisticBasedCase,BasicXform,3,1,8,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Initialization,3
84331352,StatisticBasedCase,BasicXform,3,1,8,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Initialization,3
21886307232,StatisticBasedCase,BasicXform,4,1,8,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation1,3
21580144,StatisticBasedCase,BasicXform,4,1,8,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation1,3
1095452416,StatisticBasedCase,BasicXform,4,1,8,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation1,3
491596998,StatisticBasedCase,BasicXform,4,1,8,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation1,3
298533,StatisticBasedCase,BasicXform,5,1,8,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
21581080,StatisticBasedCase,BasicXform,5,1,8,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
21048125548,StatisticBasedCase,BasicXform,6,1,8,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
21584792,StatisticBasedCase,BasicXform,6,1,8,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
1444826752,StatisticBasedCase,BasicXform,6,1,8,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
642043893,StatisticBasedCase,BasicXform,6,1,8,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
210975,StatisticBasedCase,BasicXform,7,2,8,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
21585784,StatisticBasedCase,BasicXform,7,2,8,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
22088406110,StatisticBasedCase,BasicXform,8,2,8,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
21597160,StatisticBasedCase,BasicXform,8,2,8,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
687421075,StatisticBasedCase,BasicXform,8,2,8,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
1450395376,StatisticBasedCase,BasicXform,8,2,8,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
151408,StatisticBasedCase,BasicXform,9,3,8,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
21598104,StatisticBasedCase,BasicXform,9,3,8,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
21291200566,StatisticBasedCase,BasicXform,10,3,8,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
21601128,StatisticBasedCase,BasicXform,10,3,8,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
1452463888,StatisticBasedCase,BasicXform,10,3,8,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
685213516,StatisticBasedCase,BasicXform,10,3,8,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
117598,StatisticBasedCase,BasicXform,11,4,8,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
21602136,StatisticBasedCase,BasicXform,11,4,8,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
22542010099,StatisticBasedCase,BasicXform,12,4,8,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
21605832,StatisticBasedCase,BasicXform,12,4,8,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
743386562,StatisticBasedCase,BasicXform,12,4,8,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
1453212648,StatisticBasedCase,BasicXform,12,4,8,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
122639,StatisticBasedCase,BasicXform,13,5,8,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
21606776,StatisticBasedCase,BasicXform,13,5,8,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,Modification,3
21355653804,StatisticBasedCase,BasicXform,14,5,8,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
21609704,StatisticBasedCase,BasicXform,14,5,8,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
1453737424,StatisticBasedCase,BasicXform,14,5,8,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
701240248,StatisticBasedCase,BasicXform,14,5,8,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,M2MTransformation2,3
234613,StatisticBasedCase,BasicXform,1,1,16,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,EMFResourceInitialization,4
32940896,StatisticBasedCase,BasicXform,1,1,16,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,EMFResourceInitialization,4
4000151890,StatisticBasedCase,BasicXform,2,1,16,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,Generation,4
193960104,StatisticBasedCase,BasicXform,2,1,16,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,Generation,4
511932323,StatisticBasedCase,BasicXform,3,1,16,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,Initialization,4
88846896,StatisticBasedCase,BasicXform,3,1,16,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,Initialization,4
419919360,StatisticBasedCase,BasicXform,3,1,16,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,Initialization,4
216898804,StatisticBasedCase,BasicXform,3,1,16,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,Initialization,4
242970941,StatisticBasedCase,BasicXform,4,1,16,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation1,4
127278064,StatisticBasedCase,BasicXform,4,1,16,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation1,4
302197320,StatisticBasedCase,BasicXform,4,1,16,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation1,4
216855744,StatisticBasedCase,BasicXform,4,1,16,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation1,4
811542,StatisticBasedCase,BasicXform,5,1,16,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,Modification,4
127301400,StatisticBasedCase,BasicXform,5,1,16,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,Modification,4
35581910,StatisticBasedCase,BasicXform,6,1,16,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
128378760,StatisticBasedCase,BasicXform,6,1,16,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
169968832,StatisticBasedCase,BasicXform,6,1,16,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
169968832,StatisticBasedCase,BasicXform,6,1,16,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
454570,StatisticBasedCase,BasicXform,7,2,16,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,Modification,4
128387368,StatisticBasedCase,BasicXform,7,2,16,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,Modification,4
36128986,StatisticBasedCase,BasicXform,8,2,16,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
128650432,StatisticBasedCase,BasicXform,8,2,16,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
171054800,StatisticBasedCase,BasicXform,8,2,16,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
214004496,StatisticBasedCase,BasicXform,8,2,16,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
456048,StatisticBasedCase,BasicXform,9,3,16,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,Modification,4
128659184,StatisticBasedCase,BasicXform,9,3,16,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,Modification,4
33946640,StatisticBasedCase,BasicXform,10,3,16,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
128695800,StatisticBasedCase,BasicXform,10,3,16,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
171326616,StatisticBasedCase,BasicXform,10,3,16,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
171326616,StatisticBasedCase,BasicXform,10,3,16,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
486362,StatisticBasedCase,BasicXform,11,4,16,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,Modification,4
128704736,StatisticBasedCase,BasicXform,11,4,16,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,Modification,4
33315344,StatisticBasedCase,BasicXform,12,4,16,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
128741712,StatisticBasedCase,BasicXform,12,4,16,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
214321888,StatisticBasedCase,BasicXform,12,4,16,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
171372192,StatisticBasedCase,BasicXform,12,4,16,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
1001488,StatisticBasedCase,BasicXform,13,5,16,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,Modification,4
128750808,StatisticBasedCase,BasicXform,13,5,16,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,Modification,4
32701509,StatisticBasedCase,BasicXform,14,5,16,Time,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
128787464,StatisticBasedCase,BasicXform,14,5,16,Memory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
171418240,StatisticBasedCase,BasicXform,14,5,16,PeakMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
171418240,StatisticBasedCase,BasicXform,14,5,16,AverageMemory,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,4
185551,StatisticBasedCase,BasicXform,1,1,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,1
11377944,StatisticBasedCase,BasicXform,1,1,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,1
4070353123,StatisticBasedCase,BasicXform,2,1,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Generation,1
199090008,StatisticBasedCase,BasicXform,2,1,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Generation,1
202999575,StatisticBasedCase,BasicXform,3,1,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,1
65479384,StatisticBasedCase,BasicXform,3,1,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,1
130715832,StatisticBasedCase,BasicXform,3,1,16,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,1
204995096,StatisticBasedCase,BasicXform,3,1,16,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,1
181531557,StatisticBasedCase,BasicXform,4,1,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,1
85089168,StatisticBasedCase,BasicXform,4,1,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,1
192563416,StatisticBasedCase,BasicXform,4,1,16,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,1
150202232,StatisticBasedCase,BasicXform,4,1,16,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,1
467099,StatisticBasedCase,BasicXform,5,1,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
85102952,StatisticBasedCase,BasicXform,5,1,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
203829658,StatisticBasedCase,BasicXform,6,1,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
85127264,StatisticBasedCase,BasicXform,6,1,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
169826108,StatisticBasedCase,BasicXform,6,1,16,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
212187328,StatisticBasedCase,BasicXform,6,1,16,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
286224,StatisticBasedCase,BasicXform,7,2,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
85139032,StatisticBasedCase,BasicXform,7,2,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
184276705,StatisticBasedCase,BasicXform,8,2,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
85160704,StatisticBasedCase,BasicXform,8,2,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
169862168,StatisticBasedCase,BasicXform,8,2,16,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
212223368,StatisticBasedCase,BasicXform,8,2,16,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
316365,StatisticBasedCase,BasicXform,9,3,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
85172408,StatisticBasedCase,BasicXform,9,3,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
166301631,StatisticBasedCase,BasicXform,10,3,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
85194328,StatisticBasedCase,BasicXform,10,3,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
212256720,StatisticBasedCase,BasicXform,10,3,16,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
169895532,StatisticBasedCase,BasicXform,10,3,16,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
275777,StatisticBasedCase,BasicXform,11,4,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
85205192,StatisticBasedCase,BasicXform,11,4,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
179425495,StatisticBasedCase,BasicXform,12,4,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
85226352,StatisticBasedCase,BasicXform,12,4,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
212289552,StatisticBasedCase,BasicXform,12,4,16,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
169928352,StatisticBasedCase,BasicXform,12,4,16,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
758178,StatisticBasedCase,BasicXform,13,5,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
85238080,StatisticBasedCase,BasicXform,13,5,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1
220154922,StatisticBasedCase,BasicXform,14,5,16,Time,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
85258992,StatisticBasedCase,BasicXform,14,5,16,Memory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
212322384,StatisticBasedCase,BasicXform,14,5,16,PeakMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
169961200,StatisticBasedCase,BasicXform,14,5,16,AverageMemory,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,1
234294,StatisticBasedCase,BasicXform,1,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,4
11225552,StatisticBasedCase,BasicXform,1,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,4
59513502,StatisticBasedCase,BasicXform,2,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,4
13121544,StatisticBasedCase,BasicXform,2,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,4
50154266,StatisticBasedCase,BasicXform,3,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,4
13651584,StatisticBasedCase,BasicXform,3,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,4
75761888,StatisticBasedCase,BasicXform,3,1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,4
65024476,StatisticBasedCase,BasicXform,3,1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,4
60333923,StatisticBasedCase,BasicXform,4,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,4
13869832,StatisticBasedCase,BasicXform,4,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,4
56601920,StatisticBasedCase,BasicXform,4,1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,4
