CaseName,MetricName,RunIndex,PhaseName,Iteration,Scenario,Size,Sequence,MetricValue,Tool
StatisticBasedCase,Time,2,Modification,2,BasicXform,8,7,1408871,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Modification,2,BasicXform,8,7,47598000,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,2,BasicXform,8,8,16250,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,2,BasicXform,8,8,47598920,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,2,BasicXform,8,8,69073600,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,2,BasicXform,8,8,58336320,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Modification,3,BasicXform,8,9,1131922,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Modification,3,BasicXform,8,9,47627888,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,3,BasicXform,8,10,17779,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,3,BasicXform,8,10,47628728,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,3,BasicXform,8,10,69103488,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,3,BasicXform,8,10,58366208,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Modification,4,BasicXform,8,11,1132290,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Modification,4,BasicXform,8,11,47658136,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,4,BasicXform,8,12,17193,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,4,BasicXform,8,12,47659000,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,4,BasicXform,8,12,69133760,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,4,BasicXform,8,12,69133760,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Modification,5,BasicXform,8,13,2032363,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Modification,5,BasicXform,8,13,47688160,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,5,BasicXform,8,14,28798,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,5,BasicXform,8,14,47689000,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,5,BasicXform,8,14,58426480,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,5,BasicXform,8,14,69163760,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,EMFResourceInitialization,1,BasicXform,2,1,300039,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,EMFResourceInitialization,1,BasicXform,2,1,11292976,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Generation,1,BasicXform,2,2,93865333,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Generation,1,BasicXform,2,2,14490520,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Initialization,1,BasicXform,2,3,47131606,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Initialization,1,BasicXform,2,3,16296480,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,Initialization,1,BasicXform,2,3,54478008,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,Initialization,1,BasicXform,2,3,43740584,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation1,1,BasicXform,2,4,46388406,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation1,1,BasicXform,2,4,18574392,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation1,1,BasicXform,2,4,37771952,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation1,1,BasicXform,2,4,37771952,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Modification,1,BasicXform,2,5,2302711,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Modification,1,BasicXform,2,5,18800552,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,1,BasicXform,2,6,46142,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,1,BasicXform,2,6,18801456,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,1,BasicXform,2,6,61751056,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,1,BasicXform,2,6,40276200,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Modification,2,BasicXform,2,7,1571029,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Modification,2,BasicXform,2,7,18835480,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,2,BasicXform,2,8,19783,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,2,BasicXform,2,8,18836320,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,2,BasicXform,2,8,40311128,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,2,BasicXform,2,8,29573824,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Modification,3,BasicXform,2,9,2234718,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Modification,3,BasicXform,2,9,18888472,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,3,BasicXform,2,10,22824,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,3,BasicXform,2,10,18889312,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,3,BasicXform,2,10,40364120,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,3,BasicXform,2,10,29626816,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Modification,4,BasicXform,2,11,2475423,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Modification,4,BasicXform,2,11,18925896,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,4,BasicXform,2,12,25765,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,4,BasicXform,2,12,18927072,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,4,BasicXform,2,12,40401568,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,4,BasicXform,2,12,29664264,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,Modification,5,BasicXform,2,13,2320885,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,Modification,5,BasicXform,2,13,18965552,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,5,BasicXform,2,14,23870,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,5,BasicXform,2,14,18966392,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,5,BasicXform,2,14,61916056,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,5,BasicXform,2,14,40441200,INCR_VIATRA_TRANSFORMATION-TEMPLATE
StatisticBasedCase,Time,1,EMFResourceInitialization,1,BasicXform,16,1,251742,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,EMFResourceInitialization,1,BasicXform,16,1,11350216,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,Generation,1,BasicXform,16,2,1580743965,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,Generation,1,BasicXform,16,2,86947424,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,Initialization,1,BasicXform,16,3,285847417,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,Initialization,1,BasicXform,16,3,58361384,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,1,Initialization,1,BasicXform,16,3,180603464,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,1,Initialization,1,BasicXform,16,3,107725884,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation1,1,BasicXform,16,4,146437963,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation1,1,BasicXform,16,4,74757008,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation1,1,BasicXform,16,4,173209472,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation1,1,BasicXform,16,4,120827608,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,Modification,1,BasicXform,16,5,756914,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,Modification,1,BasicXform,16,5,74811192,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,1,BasicXform,16,6,162608485,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,1,BasicXform,16,6,74829448,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,1,BasicXform,16,6,199744968,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,1,BasicXform,16,6,147689560,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,Modification,2,BasicXform,16,7,525963,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,Modification,2,BasicXform,16,7,74883720,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,2,BasicXform,16,8,169006856,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,2,BasicXform,16,8,74899304,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,2,BasicXform,16,8,147762044,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,2,BasicXform,16,8,199817408,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,Modification,3,BasicXform,16,9,479611,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,Modification,3,BasicXform,16,9,74953736,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,3,BasicXform,16,10,143895959,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,3,BasicXform,16,10,75099616,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,3,BasicXform,16,10,199887520,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,3,BasicXform,16,10,147832108,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,Modification,4,BasicXform,16,11,464656,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,Modification,4,BasicXform,16,11,75154272,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,4,BasicXform,16,12,144540517,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,4,BasicXform,16,12,75169376,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,4,BasicXform,16,12,200088120,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,4,BasicXform,16,12,148032688,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,Modification,5,BasicXform,16,13,506806,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,Modification,5,BasicXform,16,13,75224128,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,1,M2MTransformation2,5,BasicXform,16,14,134882479,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Memory,1,M2MTransformation2,5,BasicXform,16,14,75239184,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,AverageMemory,1,M2MTransformation2,5,BasicXform,16,14,148102592,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,PeakMemory,1,M2MTransformation2,5,BasicXform,16,14,200158096,BATCH_VIATRA_QUERY_RETE-TEMPLATE
StatisticBasedCase,Time,2,EMFResourceInitialization,1,BasicXform,1,1,274242,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,EMFResourceInitialization,1,BasicXform,1,1,11065136,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,Generation,1,BasicXform,1,2,56652043,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,Generation,1,BasicXform,1,2,12949232,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,Initialization,1,BasicXform,1,3,12542,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,Initialization,1,BasicXform,1,3,11178616,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,2,Initialization,1,BasicXform,1,3,32653008,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,2,Initialization,1,BasicXform,1,3,21915912,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation1,1,BasicXform,1,4,127646239,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation1,1,BasicXform,1,4,11370080,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation1,1,BasicXform,1,4,182979032,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation1,1,BasicXform,1,4,333304144,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,Modification,1,BasicXform,1,5,119494,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,Modification,1,BasicXform,1,5,11370200,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,1,BasicXform,1,6,119632515,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,1,BasicXform,1,6,11429704,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,1,BasicXform,1,6,183170884,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,1,BasicXform,1,6,333495968,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,Modification,2,BasicXform,1,7,52320,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,Modification,2,BasicXform,1,7,11429824,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,2,BasicXform,1,8,123844112,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,2,BasicXform,1,8,11494368,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,2,BasicXform,1,8,333556112,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,2,BasicXform,1,8,183230768,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,Modification,3,BasicXform,1,9,77437,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,Modification,3,BasicXform,1,9,11494536,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,3,BasicXform,1,10,123394841,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,3,BasicXform,1,10,11554768,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,3,BasicXform,1,10,333620480,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,3,BasicXform,1,10,183295308,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,Modification,4,BasicXform,1,11,59585,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,Modification,4,BasicXform,1,11,11554912,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,4,BasicXform,1,12,127464613,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,4,BasicXform,1,12,11631232,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,4,BasicXform,1,12,333682096,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,4,BasicXform,1,12,183356316,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,Modification,5,BasicXform,1,13,87954,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,Modification,5,BasicXform,1,13,11631352,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,5,BasicXform,1,14,128849574,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,5,BasicXform,1,14,11694736,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,5,BasicXform,1,14,194170576,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,5,BasicXform,1,14,355234200,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,EMFResourceInitialization,1,BasicXform,2,1,150462,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,EMFResourceInitialization,1,BasicXform,2,1,11074912,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,Generation,1,BasicXform,2,2,93218592,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,Generation,1,BasicXform,2,2,15406104,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,Initialization,1,BasicXform,2,3,14210,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,Initialization,1,BasicXform,2,3,11317064,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,2,Initialization,1,BasicXform,2,3,22054360,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,2,Initialization,1,BasicXform,2,3,32791456,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation1,1,BasicXform,2,4,591951260,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation1,1,BasicXform,2,4,11731112,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation1,1,BasicXform,2,4,1085550456,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation1,1,BasicXform,2,4,204837332,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,Modification,1,BasicXform,2,5,130497,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,Modification,1,BasicXform,2,5,11731232,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,1,BasicXform,2,6,570329364,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,1,BasicXform,2,6,11855808,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,1,BasicXform,2,6,1085964920,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,1,BasicXform,2,6,215989380,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,Modification,2,BasicXform,2,7,84737,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,Modification,2,BasicXform,2,7,11855928,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,2,BasicXform,2,8,563166516,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,2,BasicXform,2,8,11987920,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,2,BasicXform,2,8,1086089616,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,2,BasicXform,2,8,216114012,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,Modification,3,BasicXform,2,9,78510,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,Modification,3,BasicXform,2,9,11988040,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,3,BasicXform,2,10,568852742,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,3,BasicXform,2,10,12137848,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,3,BasicXform,2,10,216261752,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,3,BasicXform,2,10,1086254528,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,Modification,4,BasicXform,2,11,104354,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,Modification,4,BasicXform,2,11,12137992,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,4,BasicXform,2,12,575884557,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,4,BasicXform,2,12,12260776,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,4,BasicXform,2,12,1086371704,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,4,BasicXform,2,12,234471972,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,Modification,5,BasicXform,2,13,51487,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,Modification,5,BasicXform,2,13,12260896,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,2,M2MTransformation2,5,BasicXform,2,14,594652482,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,2,M2MTransformation2,5,BasicXform,2,14,12384864,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,2,M2MTransformation2,5,BasicXform,2,14,55184796,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,2,M2MTransformation2,5,BasicXform,2,14,1443010424,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,3,EMFResourceInitialization,1,BasicXform,4,1,640193,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,3,EMFResourceInitialization,1,BasicXform,4,1,11100088,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,3,Generation,1,BasicXform,4,2,187392665,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,3,Generation,1,BasicXform,4,2,17666088,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,3,Initialization,1,BasicXform,4,3,11962,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,3,Initialization,1,BasicXform,4,3,11579168,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,3,Initialization,1,BasicXform,4,3,33053560,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,3,Initialization,1,BasicXform,4,3,22316464,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation1,1,BasicXform,4,4,2068596390,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation1,1,BasicXform,4,4,12374416,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation1,1,BasicXform,4,4,286024500,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation1,1,BasicXform,4,4,1086173008,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,3,Modification,1,BasicXform,4,5,110850,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,3,Modification,1,BasicXform,4,5,12374568,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,1,BasicXform,4,6,1998617869,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,1,BasicXform,4,6,12605504,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,1,BasicXform,4,6,1441387392,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,AverageMemory,3,M2MTransformation2,1,BasicXform,4,6,763585856,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,3,Modification,2,BasicXform,4,7,97744,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,3,Modification,2,BasicXform,4,7,12605624,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Time,3,M2MTransformation2,2,BasicXform,4,8,1855274984,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,Memory,3,M2MTransformation2,2,BasicXform,4,8,12850112,BATCH_OPTIMIZED-TEMPLATE
StatisticBasedCase,PeakMemory,3,M2MTransformation2,2,BasicXform,4,8,1443050016,BATCH_OPTIMIZED-TEMPLATE
