Sequence,MetricValue,Tool,CaseName,Size,Scenario,RunIndex,PhaseName,Iteration,MetricName
13,2108354,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,1,Modification,5,Time
13,30015240,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,1,Modification,5,Memory
14,21399,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,1,M2MTransformation2,5,Time
14,30016112,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,1,M2MTransformation2,5,Memory
14,72965728,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,1,M2MTransformation2,5,PeakMemory
14,25745436,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,BasicXform,1,M2MTransformation2,5,AverageMemory
1,232973,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,EMFResourceInitialization,1,Time
1,9165472,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,EMFResourceInitialization,1,Memory
2,64149095,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Generation,1,Time
2,10354200,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Generation,1,Memory
3,18398,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Initialization,1,Time
3,9285064,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Initialization,1,Memory
3,30759192,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Initialization,1,PeakMemory
3,20022072,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Initialization,1,AverageMemory
4,114353860,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation1,1,Time
4,9478608,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation1,1,Memory
4,266986328,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation1,1,PeakMemory
4,148873216,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation1,1,AverageMemory
5,77586,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,1,Time
5,9478704,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,1,Memory
6,108197230,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,1,Time
6,9539408,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,1,Memory
6,149067596,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,1,AverageMemory
6,267180808,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,1,PeakMemory
7,61601,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,2,Time
7,9539504,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,2,Memory
8,107108009,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,2,Time
8,9605488,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,2,Memory
8,159865720,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,2,AverageMemory
8,310191112,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,2,PeakMemory
9,149121,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,3,Time
9,9605584,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,3,Memory
10,108942095,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,3,Time
10,9669600,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,3,Memory
10,159931852,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,3,AverageMemory
10,288782440,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,3,PeakMemory
11,107939,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,4,Time
11,9669720,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,4,Memory
12,110049696,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,4,Time
12,9746560,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,4,Memory
12,310321088,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,4,PeakMemory
12,170733256,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,4,AverageMemory
13,83433,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,5,Time
13,9746704,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,5,Memory
14,111071821,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,5,Time
14,9813224,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,5,Memory
14,288923096,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,5,PeakMemory
14,160072740,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,5,AverageMemory
1,186678,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,EMFResourceInitialization,1,Time
1,9433200,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,EMFResourceInitialization,1,Memory
2,336452857,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,Generation,1,Time
2,16018904,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,Generation,1,Memory
3,78320660,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,Initialization,1,Time
3,12861512,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,Initialization,1,Memory
3,74352120,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,Initialization,1,PeakMemory
3,52877256,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,Initialization,1,AverageMemory
4,109456685,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation1,1,Time
4,14029552,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation1,1,Memory
4,66549240,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation1,1,PeakMemory
4,45074372,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation1,1,AverageMemory
5,159494,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,Modification,1,Time
5,14029528,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,Modification,1,Memory
6,94836533,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,1,Time
6,14036352,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,1,Memory
6,46242612,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,1,AverageMemory
6,56980064,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,1,PeakMemory
7,127836,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,Modification,2,Time
7,14036352,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,Modification,2,Memory
8,91152433,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,2,Time
8,14042072,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,2,Memory
8,56986808,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,2,PeakMemory
8,46249396,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,2,AverageMemory
9,206578,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,Modification,3,Time
9,14042056,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,Modification,3,Memory
10,83630923,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,3,Time
10,14048176,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,3,Memory
10,46255140,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,3,AverageMemory
10,56992592,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,3,PeakMemory
11,147981,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,Modification,4,Time
11,14048200,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,Modification,4,Memory
12,84358062,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,4,Time
12,14065720,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,4,Memory
12,78473664,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,4,PeakMemory
12,56998760,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,4,AverageMemory
13,277712,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,Modification,5,Time
13,14065960,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,Modification,5,Memory
14,83015825,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,5,Time
14,14076072,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,5,Memory
14,78491240,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,5,PeakMemory
14,57016416,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,4,BasicXform,3,M2MTransformation2,5,AverageMemory
1,171421,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,EMFResourceInitialization,1,Time
1,9399496,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,EMFResourceInitialization,1,Memory
2,69505272,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Generation,1,Time
2,10571936,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Generation,1,Memory
3,75228095,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Initialization,1,Time
3,11897376,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Initialization,1,Memory
3,95414976,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Initialization,1,PeakMemory
3,63202680,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Initialization,1,AverageMemory
4,28003986,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation1,1,Time
4,12173176,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation1,1,Memory
4,33372856,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation1,1,AverageMemory
4,33372856,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation1,1,PeakMemory
5,121170,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,1,Time
5,12173000,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,1,Memory
6,30281074,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,1,Time
6,12179320,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,1,Memory
6,33648680,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,1,AverageMemory
6,33648680,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,1,PeakMemory
7,117950,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,2,Time
7,12179104,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,2,Memory
8,30290369,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,2,Time
8,12185440,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,2,Memory
8,33654784,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,2,AverageMemory
8,33654784,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,2,PeakMemory
9,130987,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,3,Time
9,12185224,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,3,Memory
10,31661513,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,3,Time
10,12191592,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,3,Memory
10,33660904,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,3,AverageMemory
10,33660904,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,3,PeakMemory
11,112872,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,4,Time
11,12191400,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,4,Memory
12,33615592,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,4,Time
12,12200288,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,4,Memory
12,33667104,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,4,PeakMemory
12,33667104,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,4,AverageMemory
13,243495,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,5,Time
13,12200072,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,Modification,5,Memory
14,33001092,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,5,Time
14,12205896,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,5,Memory
14,33675752,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,5,AverageMemory
14,55150608,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,1,BasicXform,3,M2MTransformation2,5,PeakMemory
1,285583,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,EMFResourceInitialization,1,Time
1,9347416,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,EMFResourceInitialization,1,Memory
2,248534259,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,Generation,1,Time
2,15925952,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,Generation,1,Memory
3,53122616,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,Initialization,1,Time
3,13540408,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,Initialization,1,Memory
3,74265680,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,Initialization,1,PeakMemory
3,63528252,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,Initialization,1,AverageMemory
4,41347104,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation1,1,Time
4,15026568,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation1,1,Memory
4,35015840,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation1,1,PeakMemory
4,35015840,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation1,1,AverageMemory
5,241183,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,Modification,1,Time
5,15029128,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,Modification,1,Memory
6,46267925,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,1,Time
6,15090960,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,1,Memory
6,36504760,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,1,AverageMemory
6,36504760,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,1,PeakMemory
7,182131,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,Modification,2,Time
7,15094064,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,Modification,2,Memory
8,42634567,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,2,Time
8,15099984,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,2,Memory
8,36569696,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,2,AverageMemory
8,58044552,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,2,PeakMemory
9,177727,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,Modification,3,Time
9,15101312,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,Modification,3,Memory
10,43429454,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,3,Time
10,15107752,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,3,Memory
10,58051800,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,3,PeakMemory
10,47314372,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,3,AverageMemory
11,262764,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,Modification,4,Time
11,15109040,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,Modification,4,Memory
12,37895003,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,4,Time
12,15239752,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,4,Memory
12,36584696,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,4,AverageMemory
12,36584696,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,4,PeakMemory
13,294474,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,Modification,5,Time
13,15241272,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,Modification,5,Memory
14,54686965,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,5,Time
14,15254704,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,5,Memory
14,58191760,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,5,PeakMemory
14,36716904,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,4,BasicXform,2,M2MTransformation2,5,AverageMemory
1,587591,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,EMFResourceInitialization,1,Time
1,9481632,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,EMFResourceInitialization,1,Memory
2,653134262,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,Generation,1,Time
2,20049056,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,Generation,1,Memory
3,126111989,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,Initialization,1,Time
3,14358488,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,Initialization,1,Memory
3,53506348,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,Initialization,1,AverageMemory
3,74981184,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,Initialization,1,PeakMemory
4,212841991,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,M2MTransformation1,1,Time
4,16850440,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,M2MTransformation1,1,Memory
4,100258472,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,M2MTransformation1,1,PeakMemory
4,68046224,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,M2MTransformation1,1,AverageMemory
5,315135,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,Modification,1,Time
5,16850424,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,Modification,1,Memory
6,197142107,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,M2MTransformation2,1,Time
6,16855816,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,M2MTransformation2,1,Memory
6,102750592,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,M2MTransformation2,1,PeakMemory
6,70538348,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,M2MTransformation2,1,AverageMemory
7,297723,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,Modification,2,Time
7,16855800,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,Modification,2,Memory
8,183135115,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,M2MTransformation2,2,Time
8,16862208,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,3,M2MTransformation2,2,Memory
