CaseName,PhaseName,Scenario,RunIndex,Sequence,Tool,Size,Iteration,MetricValue,MetricName
StatisticBasedCase,M2MTransformation2,BasicXform,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,2,12732904,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,2,55676584,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,2,44939156,AverageMemory
StatisticBasedCase,Modification,BasicXform,2,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,3,232954,Time
StatisticBasedCase,Modification,BasicXform,2,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,3,12732680,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,3,53051104,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,3,12743568,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,3,55683184,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,3,44945748,AverageMemory
StatisticBasedCase,Modification,BasicXform,2,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,4,183338,Time
StatisticBasedCase,Modification,BasicXform,2,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,4,12743496,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,4,52227708,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,4,12749288,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,4,44956672,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,4,55694192,PeakMemory
StatisticBasedCase,Modification,BasicXform,2,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,5,127601,Time
StatisticBasedCase,Modification,BasicXform,2,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,5,12749064,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,5,50986445,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,5,12754528,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,5,44962108,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,5,55699520,PeakMemory
StatisticBasedCase,EMFResourceInitialization,BasicXform,3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,154872,Time
StatisticBasedCase,EMFResourceInitialization,BasicXform,3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,9863120,Memory
StatisticBasedCase,Generation,BasicXform,3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,16434035564,Time
StatisticBasedCase,Generation,BasicXform,3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,389047000,Memory
StatisticBasedCase,Initialization,BasicXform,3,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,1108607353,Time
StatisticBasedCase,Initialization,BasicXform,3,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,37671408,Memory
StatisticBasedCase,Initialization,BasicXform,3,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,231134232,PeakMemory
StatisticBasedCase,Initialization,BasicXform,3,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,181387338,AverageMemory
StatisticBasedCase,M2MTransformation1,BasicXform,3,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,761342747,Time
StatisticBasedCase,M2MTransformation1,BasicXform,3,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,50014760,Memory
StatisticBasedCase,M2MTransformation1,BasicXform,3,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,679185384,PeakMemory
StatisticBasedCase,M2MTransformation1,BasicXform,3,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,390504364,AverageMemory
StatisticBasedCase,Modification,BasicXform,3,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,549255,Time
StatisticBasedCase,Modification,BasicXform,3,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,50012792,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,670908675,Time
StatisticBasedCase,M2MTransformation2,BasicXform,3,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,50023096,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,402845988,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,3,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,755951592,PeakMemory
StatisticBasedCase,Modification,BasicXform,3,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,2,513178,Time
StatisticBasedCase,Modification,BasicXform,3,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,2,50022880,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,2,715359189,Time
StatisticBasedCase,M2MTransformation2,BasicXform,3,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,2,50025864,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,2,755961648,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,3,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,2,402856060,AverageMemory
StatisticBasedCase,Modification,BasicXform,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,319897,Time
StatisticBasedCase,Modification,BasicXform,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,50025648,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,563776476,Time
StatisticBasedCase,M2MTransformation2,BasicXform,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,50031712,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,691540504,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,3,402859136,AverageMemory
StatisticBasedCase,Modification,BasicXform,3,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,4,330268,Time
StatisticBasedCase,Modification,BasicXform,3,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,4,50031520,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,4,562368318,Time
StatisticBasedCase,M2MTransformation2,BasicXform,3,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,4,50039760,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,4,691545800,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,3,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,4,402864732,AverageMemory
StatisticBasedCase,Modification,BasicXform,3,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,5,340006,Time
StatisticBasedCase,Modification,BasicXform,3,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,5,50039568,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,5,561540036,Time
StatisticBasedCase,M2MTransformation2,BasicXform,3,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,5,50046952,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,3,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,5,402872828,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,3,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,5,691553968,PeakMemory
StatisticBasedCase,EMFResourceInitialization,BasicXform,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,490200,Time
StatisticBasedCase,EMFResourceInitialization,BasicXform,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,9761272,Memory
StatisticBasedCase,Generation,BasicXform,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,1608190795,Time
StatisticBasedCase,Generation,BasicXform,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,50425280,Memory
StatisticBasedCase,Initialization,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,352532963,Time
StatisticBasedCase,Initialization,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,49152464,Memory
StatisticBasedCase,Initialization,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,201071760,PeakMemory
StatisticBasedCase,Initialization,BasicXform,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,111776620,AverageMemory
StatisticBasedCase,M2MTransformation1,BasicXform,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,327196699,Time
StatisticBasedCase,M2MTransformation1,BasicXform,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,63749656,Memory
StatisticBasedCase,M2MTransformation1,BasicXform,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,148304676,AverageMemory
StatisticBasedCase,M2MTransformation1,BasicXform,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,237432400,PeakMemory
StatisticBasedCase,Modification,BasicXform,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,17035195,Time
StatisticBasedCase,Modification,BasicXform,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,64880880,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,92653,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,64881752,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,75262476,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,85643000,PeakMemory
StatisticBasedCase,Modification,BasicXform,1,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,2931825,Time
StatisticBasedCase,Modification,BasicXform,1,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,64902760,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,15100,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,64903632,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,85664880,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,85664880,AverageMemory
StatisticBasedCase,Modification,BasicXform,1,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,1354299,Time
StatisticBasedCase,Modification,BasicXform,1,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,64925328,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,14323,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,64926200,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,85687448,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,75306924,AverageMemory
StatisticBasedCase,Modification,BasicXform,1,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,4,1144391,Time
StatisticBasedCase,Modification,BasicXform,1,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,4,64947712,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,4,14896,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,4,64948608,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,4,85709856,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,4,85709856,PeakMemory
StatisticBasedCase,Modification,BasicXform,1,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,5,1227113,Time
StatisticBasedCase,Modification,BasicXform,1,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,5,64969808,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,5,15468,Time
StatisticBasedCase,M2MTransformation2,BasicXform,1,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,5,64970680,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,1,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,5,85731928,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,1,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,5,85731928,AverageMemory
StatisticBasedCase,EMFResourceInitialization,BasicXform,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,151632,Time
StatisticBasedCase,EMFResourceInitialization,BasicXform,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,9671352,Memory
StatisticBasedCase,Generation,BasicXform,2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,1282748655,Time
StatisticBasedCase,Generation,BasicXform,2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,33540480,Memory
StatisticBasedCase,Initialization,BasicXform,2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,235926407,Time
StatisticBasedCase,Initialization,BasicXform,2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,27947304,Memory
StatisticBasedCase,Initialization,BasicXform,2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,75194976,AverageMemory
StatisticBasedCase,Initialization,BasicXform,2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,118144664,PeakMemory
StatisticBasedCase,M2MTransformation1,BasicXform,2,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,183873243,Time
StatisticBasedCase,M2MTransformation1,BasicXform,2,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,34803192,Memory
StatisticBasedCase,M2MTransformation1,BasicXform,2,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,113847264,PeakMemory
StatisticBasedCase,M2MTransformation1,BasicXform,2,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,81635000,AverageMemory
StatisticBasedCase,Modification,BasicXform,2,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,3029513,Time
StatisticBasedCase,Modification,BasicXform,2,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,35346256,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,14638,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,35347128,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,56821888,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1,56821888,AverageMemory
StatisticBasedCase,Modification,BasicXform,2,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,1750188,Time
StatisticBasedCase,Modification,BasicXform,2,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,35385208,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,16116,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,35386080,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,56860840,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,2,56860840,PeakMemory
StatisticBasedCase,Modification,BasicXform,2,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,3,1347740,Time
StatisticBasedCase,Modification,BasicXform,2,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,3,35405568,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,3,16629,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,3,35406440,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,3,56881200,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,3,56881200,PeakMemory
StatisticBasedCase,Modification,BasicXform,2,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,4,1607657,Time
StatisticBasedCase,Modification,BasicXform,2,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,4,35426384,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,4,16274,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,4,35427280,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,4,56902040,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,4,56902040,PeakMemory
StatisticBasedCase,Modification,BasicXform,2,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,5,1360930,Time
StatisticBasedCase,Modification,BasicXform,2,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,5,35446864,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,5,17253,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,5,35447736,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,5,56922496,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,5,56922496,AverageMemory
StatisticBasedCase,EMFResourceInitialization,BasicXform,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,162133,Time
StatisticBasedCase,EMFResourceInitialization,BasicXform,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,9605816,Memory
StatisticBasedCase,Generation,BasicXform,2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,97631815,Time
StatisticBasedCase,Generation,BasicXform,2,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,12171208,Memory
StatisticBasedCase,Initialization,BasicXform,2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,56123517,Time
StatisticBasedCase,Initialization,BasicXform,2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,13660504,Memory
StatisticBasedCase,Initialization,BasicXform,2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,74269672,PeakMemory
StatisticBasedCase,Initialization,BasicXform,2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,63532260,AverageMemory
StatisticBasedCase,M2MTransformation1,BasicXform,2,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,54888737,Time
StatisticBasedCase,M2MTransformation1,BasicXform,2,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,15223016,Memory
StatisticBasedCase,M2MTransformation1,BasicXform,2,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,67347248,PeakMemory
StatisticBasedCase,M2MTransformation1,BasicXform,2,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,56609808,AverageMemory
StatisticBasedCase,Modification,BasicXform,2,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,2066984,Time
StatisticBasedCase,Modification,BasicXform,2,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,15359784,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,20837,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,15360656,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,36835464,AverageMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,36835464,PeakMemory
StatisticBasedCase,Modification,BasicXform,2,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,1739412,Time
StatisticBasedCase,Modification,BasicXform,2,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,15379808,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,21167,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,15380680,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,58330344,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,36855488,AverageMemory
StatisticBasedCase,Modification,BasicXform,2,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,1616647,Time
StatisticBasedCase,Modification,BasicXform,2,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,15410504,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,21300,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,15411376,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,36886184,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,36886184,AverageMemory
StatisticBasedCase,Modification,BasicXform,2,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,4,1450970,Time
StatisticBasedCase,Modification,BasicXform,2,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,4,15431040,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,4,23285,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,4,15431936,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,4,36906744,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,4,36906744,AverageMemory
StatisticBasedCase,Modification,BasicXform,2,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,5,1702133,Time
StatisticBasedCase,Modification,BasicXform,2,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,5,15450792,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,5,21335,Time
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,5,15451664,Memory
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,5,36926472,PeakMemory
StatisticBasedCase,M2MTransformation2,BasicXform,2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,5,36926472,AverageMemory
StatisticBasedCase,EMFResourceInitialization,BasicXform,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,306564,Time
StatisticBasedCase,EMFResourceInitialization,BasicXform,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,9514592,Memory
StatisticBasedCase,Generation,BasicXform,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,49161865,Time
StatisticBasedCase,Generation,BasicXform,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,10805824,Memory
StatisticBasedCase,Initialization,BasicXform,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,53990454,Time
StatisticBasedCase,Initialization,BasicXform,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,12248168,Memory
StatisticBasedCase,Initialization,BasicXform,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1,63314320,AverageMemory
