RunIndex,MetricName,Tool,CaseName,Size,Scenario,MetricValue,Iteration,PhaseName,Sequence
3,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,1707045875,1,M2MTransformation1,4
3,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,10655608,1,M2MTransformation1,4
3,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,268123200,1,M2MTransformation1,4
3,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,1084493016,1,M2MTransformation1,4
3,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,196158,1,Modification,5
3,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,10655728,1,Modification,5
3,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,2232411040,1,M2MTransformation2,6
3,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,10883056,1,M2MTransformation2,6
3,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,1439701352,1,M2MTransformation2,6
3,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,604535852,1,M2MTransformation2,6
3,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,136129,2,Modification,7
3,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,10883144,2,Modification,7
3,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,1667536361,2,M2MTransformation2,8
3,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,11124272,2,M2MTransformation2,8
3,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,577132899,2,M2MTransformation2,8
3,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,1441802720,2,M2MTransformation2,8
3,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,92094,3,Modification,9
3,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,11124360,3,Modification,9
3,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,1686160155,3,M2MTransformation2,10
3,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,11342968,3,M2MTransformation2,10
3,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,1442191328,3,M2MTransformation2,10
3,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,562881784,3,M2MTransformation2,10
3,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,81921,4,Modification,11
3,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,11343080,4,Modification,11
3,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,1682429482,4,M2MTransformation2,12
3,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,11612424,4,M2MTransformation2,12
3,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,1442993864,4,M2MTransformation2,12
3,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,564470187,4,M2MTransformation2,12
3,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,117118,5,Modification,13
3,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,11612536,5,Modification,13
3,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,1694605505,5,M2MTransformation2,14
3,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,11834176,5,M2MTransformation2,14
3,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,574639611,5,M2MTransformation2,14
3,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,4,BasicXform,1443220176,5,M2MTransformation2,14
1,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,339744,1,EMFResourceInitialization,1
1,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,9361160,1,EMFResourceInitialization,1
1,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,116999812,1,Generation,2
1,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,11531416,1,Generation,2
1,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,14789,1,Initialization,3
1,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,9599496,1,Initialization,3
1,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,31073888,1,Initialization,3
1,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,20336792,1,Initialization,3
1,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,492534288,1,M2MTransformation1,4
1,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,9998608,1,M2MTransformation1,4
1,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,106482948,1,M2MTransformation1,4
1,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,1083832888,1,M2MTransformation1,4
1,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,100142,1,Modification,5
1,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,9998696,1,Modification,5
1,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,468184002,1,M2MTransformation2,6
1,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,10117800,1,M2MTransformation2,6
1,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,1084199648,1,M2MTransformation2,6
1,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,117603400,1,M2MTransformation2,6
1,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,89340,2,Modification,7
1,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,10117888,2,Modification,7
1,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,459262536,2,M2MTransformation2,8
1,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,10245128,2,M2MTransformation2,8
1,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,117722544,2,M2MTransformation2,8
1,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,1084318840,2,M2MTransformation2,8
1,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,101626,3,Modification,9
1,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,10245216,3,Modification,9
1,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,463637529,3,M2MTransformation2,10
1,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,10361560,3,M2MTransformation2,10
1,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,117850076,3,M2MTransformation2,10
1,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,1084446168,3,M2MTransformation2,10
1,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,153316,4,Modification,11
1,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,10361672,4,Modification,11
1,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,466580949,4,M2MTransformation2,12
1,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,10504008,4,M2MTransformation2,12
1,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,1084595448,4,M2MTransformation2,12
1,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,121505248,4,M2MTransformation2,12
1,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,76422,5,Modification,13
1,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,10504136,5,Modification,13
1,Time,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,477885435,5,M2MTransformation2,14
1,Memory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,10627248,5,M2MTransformation2,14
1,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,668424244,5,M2MTransformation2,14
1,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,BasicXform,1297738544,5,M2MTransformation2,14
3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,302608,1,EMFResourceInitialization,1
3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,9543752,1,EMFResourceInitialization,1
3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,229593772,1,Generation,2
3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,13542256,1,Generation,2
3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,59453857,1,Initialization,3
3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,13378144,1,Initialization,3
3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,85181584,1,Initialization,3
3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,52969308,1,Initialization,3
3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,96493728,1,M2MTransformation1,4
3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,15465280,1,M2MTransformation1,4
3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,77803256,1,M2MTransformation1,4
3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,56328416,1,M2MTransformation1,4
3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,148936,1,Modification,5
3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,15465656,1,Modification,5
3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,99674307,1,M2MTransformation2,6
3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,15474480,1,M2MTransformation2,6
3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,79891056,1,M2MTransformation2,6
3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,58416172,1,M2MTransformation2,6
3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,142397,2,Modification,7
3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,15474864,2,Modification,7
3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,97320589,2,M2MTransformation2,8
3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,15476424,2,M2MTransformation2,8
3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,79900184,2,M2MTransformation2,8
3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,58425340,2,M2MTransformation2,8
3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,175946,3,Modification,9
3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,15476888,3,Modification,9
3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,91857993,3,M2MTransformation2,10
3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,15490456,3,M2MTransformation2,10
3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,79903352,3,M2MTransformation2,10
3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,58428512,3,M2MTransformation2,10
3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,175705,4,Modification,11
3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,15490896,4,Modification,11
3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,101496611,4,M2MTransformation2,12
3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,15497632,4,M2MTransformation2,12
3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,101391104,4,M2MTransformation2,12
3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,69178828,4,M2MTransformation2,12
3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,200627,5,Modification,13
3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,15498144,5,Modification,13
3,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,88750579,5,M2MTransformation2,14
3,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,15507240,5,M2MTransformation2,14
3,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,79923504,5,M2MTransformation2,14
3,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,4,BasicXform,58448640,5,M2MTransformation2,14
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,569719,1,EMFResourceInitialization,1
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,9763040,1,EMFResourceInitialization,1
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,3017221457,1,Generation,2
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,93554704,1,Generation,2
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,622612787,1,Initialization,3
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,60761592,1,Initialization,3
3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,150766844,1,Initialization,3
3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,268019440,1,Initialization,3
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,351609447,1,M2MTransformation1,4
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,75428856,1,M2MTransformation1,4
3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,156540028,1,M2MTransformation1,4
3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,209797704,1,M2MTransformation1,4
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,4734570,1,Modification,5
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,76564592,1,Modification,5
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,23019,1,M2MTransformation2,6
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,76565464,1,M2MTransformation2,6
3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,119085544,1,M2MTransformation2,6
3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,97825604,1,M2MTransformation2,6
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,2336280,2,Modification,7
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,76625552,2,Modification,7
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,24176,2,M2MTransformation2,8
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,76626424,2,M2MTransformation2,8
3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,97886564,2,M2MTransformation2,8
3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,119146504,2,M2MTransformation2,8
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1656097,3,Modification,9
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,76648176,3,Modification,9
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,34762,3,M2MTransformation2,10
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,76649048,3,M2MTransformation2,10
3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,97909188,3,M2MTransformation2,10
3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,119169128,3,M2MTransformation2,10
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1465792,4,Modification,11
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,76670872,4,Modification,11
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,18010,4,M2MTransformation2,12
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,76671768,4,M2MTransformation2,12
3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,97931908,4,M2MTransformation2,12
3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,119191848,4,M2MTransformation2,12
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,1372695,5,Modification,13
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,76693184,5,Modification,13
3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,18676,5,M2MTransformation2,14
3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,76694056,5,M2MTransformation2,14
3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,119214136,5,M2MTransformation2,14
3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,16,BasicXform,119214136,5,M2MTransformation2,14
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,227151,1,EMFResourceInitialization,1
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,9482328,1,EMFResourceInitialization,1
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,47320944,1,Generation,2
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,10774800,1,Generation,2
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,29486524,1,Initialization,3
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,10952880,1,Initialization,3
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,52543832,1,Initialization,3
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,41806408,1,Initialization,3
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,10966570,1,M2MTransformation1,4
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,11541272,1,M2MTransformation1,4
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,32428312,1,M2MTransformation1,4
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,32428312,1,M2MTransformation1,4
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,196652,1,Modification,5
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,11545016,1,Modification,5
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,11854079,1,M2MTransformation2,6
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,11567080,1,M2MTransformation2,6
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,33020648,1,M2MTransformation2,6
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,33020648,1,M2MTransformation2,6
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,337609,2,Modification,7
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,11571864,2,Modification,7
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,11928085,2,M2MTransformation2,8
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,11582096,2,M2MTransformation2,8
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,33047496,2,M2MTransformation2,8
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,33047496,2,M2MTransformation2,8
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,238552,3,Modification,9
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,11585856,3,Modification,9
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,15618739,3,M2MTransformation2,10
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,11595272,3,M2MTransformation2,10
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,54536344,3,M2MTransformation2,10
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,43798916,3,M2MTransformation2,10
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,198676,4,Modification,11
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,11599040,4,Modification,11
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,11839664,4,M2MTransformation2,12
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,11639088,4,M2MTransformation2,12
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,33074696,4,M2MTransformation2,12
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,33074696,4,M2MTransformation2,12
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,337476,5,Modification,13
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,11642864,5,Modification,13
1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,17232246,5,M2MTransformation2,14
1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,11651800,5,M2MTransformation2,14
1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,54593352,5,M2MTransformation2,14
1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,1,BasicXform,43855924,5,M2MTransformation2,14
2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,8,BasicXform,171615,1,EMFResourceInitialization,1
