PhaseName,MetricValue,Scenario,Sequence,CaseName,Iteration,RunIndex,MetricName,Tool,Size
M2MTransformation2,2341655096,BasicXform,14,StatisticBasedCase,5,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
EMFResourceInitialization,584023,BasicXform,1,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
EMFResourceInitialization,9588696,BasicXform,1,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Generation,91155232615,BasicXform,2,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Generation,3547005864,BasicXform,2,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Initialization,10658289137,BasicXform,3,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Initialization,1655822752,BasicXform,3,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Initialization,3549299512,BasicXform,3,StatisticBasedCase,1,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Initialization,1452769071,BasicXform,3,StatisticBasedCase,1,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation1,657386034,BasicXform,4,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation1,1748252928,BasicXform,4,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation1,2153126704,BasicXform,4,StatisticBasedCase,1,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation1,1916311728,BasicXform,4,StatisticBasedCase,1,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,1153928,BasicXform,5,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,1748335808,BasicXform,5,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,812392898,BasicXform,6,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,1748351464,BasicXform,6,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2339344376,BasicXform,6,StatisticBasedCase,1,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2063540736,BasicXform,6,StatisticBasedCase,1,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,800098,BasicXform,7,StatisticBasedCase,2,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,1748376760,BasicXform,7,StatisticBasedCase,2,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,753202332,BasicXform,8,StatisticBasedCase,2,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,1748391664,BasicXform,8,StatisticBasedCase,2,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2339385416,BasicXform,8,StatisticBasedCase,2,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2063581732,BasicXform,8,StatisticBasedCase,2,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,672988,BasicXform,9,StatisticBasedCase,3,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,1748417104,BasicXform,9,StatisticBasedCase,3,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,740296328,BasicXform,10,StatisticBasedCase,3,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,1748431840,BasicXform,10,StatisticBasedCase,3,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2063622044,BasicXform,10,StatisticBasedCase,3,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2339425696,BasicXform,10,StatisticBasedCase,3,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,701408,BasicXform,11,StatisticBasedCase,4,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,1748457464,BasicXform,11,StatisticBasedCase,4,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,744249218,BasicXform,12,StatisticBasedCase,4,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,1748472464,BasicXform,12,StatisticBasedCase,4,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2339466224,BasicXform,12,StatisticBasedCase,4,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2063662500,BasicXform,12,StatisticBasedCase,4,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,509955,BasicXform,13,StatisticBasedCase,5,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
Modification,1748498248,BasicXform,13,StatisticBasedCase,5,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,735428851,BasicXform,14,StatisticBasedCase,5,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,1748512960,BasicXform,14,StatisticBasedCase,5,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2063703428,BasicXform,14,StatisticBasedCase,5,2,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
M2MTransformation2,2339507320,BasicXform,14,StatisticBasedCase,5,2,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
EMFResourceInitialization,255271,BasicXform,1,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
EMFResourceInitialization,9701848,BasicXform,1,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
Generation,81945614573,BasicXform,2,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
Generation,3329758128,BasicXform,2,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
Initialization,10921811696,BasicXform,3,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
Initialization,1700549264,BasicXform,3,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
Initialization,3712862664,BasicXform,3,StatisticBasedCase,1,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
Initialization,1613859730,BasicXform,3,StatisticBasedCase,1,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation1,2062835671,BasicXform,4,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation1,1821338752,BasicXform,4,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation1,2407821336,BasicXform,4,StatisticBasedCase,1,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation1,2138190299,BasicXform,4,StatisticBasedCase,1,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
Modification,16929848,BasicXform,5,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
Modification,1832059512,BasicXform,5,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,47709,BasicXform,6,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,1832060360,BasicXform,6,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,1866719016,BasicXform,6,StatisticBasedCase,1,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,1866719016,BasicXform,6,StatisticBasedCase,1,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
Modification,1948984,BasicXform,7,StatisticBasedCase,2,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
Modification,1832112064,BasicXform,7,StatisticBasedCase,2,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,34732,BasicXform,8,StatisticBasedCase,2,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,1832112944,BasicXform,8,StatisticBasedCase,2,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,1902307832,BasicXform,8,StatisticBasedCase,2,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,1866771568,BasicXform,8,StatisticBasedCase,2,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
Modification,1736875,BasicXform,9,StatisticBasedCase,3,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
Modification,1832164744,BasicXform,9,StatisticBasedCase,3,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,19744,BasicXform,10,StatisticBasedCase,3,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,1832165624,BasicXform,10,StatisticBasedCase,3,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,1866824248,BasicXform,10,StatisticBasedCase,3,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,1866824248,BasicXform,10,StatisticBasedCase,3,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
Modification,1778443,BasicXform,11,StatisticBasedCase,4,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
Modification,1832218136,BasicXform,11,StatisticBasedCase,4,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,16268,BasicXform,12,StatisticBasedCase,4,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,1832219840,BasicXform,12,StatisticBasedCase,4,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,1849548452,BasicXform,12,StatisticBasedCase,4,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,1866877664,BasicXform,12,StatisticBasedCase,4,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
Modification,2189501,BasicXform,13,StatisticBasedCase,5,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
Modification,1832271128,BasicXform,13,StatisticBasedCase,5,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,17300,BasicXform,14,StatisticBasedCase,5,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,1832272008,BasicXform,14,StatisticBasedCase,5,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,1866930632,BasicXform,14,StatisticBasedCase,5,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
M2MTransformation2,1866930632,BasicXform,14,StatisticBasedCase,5,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64
EMFResourceInitialization,252052,BasicXform,1,StatisticBasedCase,1,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
EMFResourceInitialization,9020200,BasicXform,1,StatisticBasedCase,1,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Generation,246887701,BasicXform,2,StatisticBasedCase,1,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Generation,21422744,BasicXform,2,StatisticBasedCase,1,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Initialization,76776058,BasicXform,3,StatisticBasedCase,1,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Initialization,20388568,BasicXform,3,StatisticBasedCase,1,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Initialization,73935000,BasicXform,3,StatisticBasedCase,1,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Initialization,63197588,BasicXform,3,StatisticBasedCase,1,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation1,98604916,BasicXform,4,StatisticBasedCase,1,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation1,25091864,BasicXform,4,StatisticBasedCase,1,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation1,95551096,BasicXform,4,StatisticBasedCase,1,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation1,63338820,BasicXform,4,StatisticBasedCase,1,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,2615885,BasicXform,5,StatisticBasedCase,1,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,25520392,BasicXform,5,StatisticBasedCase,1,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,20828,BasicXform,6,StatisticBasedCase,1,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,25521264,BasicXform,6,StatisticBasedCase,1,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,46996024,BasicXform,6,StatisticBasedCase,1,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,46996024,BasicXform,6,StatisticBasedCase,1,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,1585347,BasicXform,7,StatisticBasedCase,2,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,25551880,BasicXform,7,StatisticBasedCase,2,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,22829,BasicXform,8,StatisticBasedCase,2,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,25552752,BasicXform,8,StatisticBasedCase,2,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,68502368,BasicXform,8,StatisticBasedCase,2,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,47027512,BasicXform,8,StatisticBasedCase,2,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,1482567,BasicXform,9,StatisticBasedCase,3,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,25585768,BasicXform,9,StatisticBasedCase,3,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,20818,BasicXform,10,StatisticBasedCase,3,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,25586640,BasicXform,10,StatisticBasedCase,3,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,47061400,BasicXform,10,StatisticBasedCase,3,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,47061400,BasicXform,10,StatisticBasedCase,3,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,1469818,BasicXform,11,StatisticBasedCase,4,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,25626192,BasicXform,11,StatisticBasedCase,4,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,19139,BasicXform,12,StatisticBasedCase,4,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,25627088,BasicXform,12,StatisticBasedCase,4,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,47101848,BasicXform,12,StatisticBasedCase,4,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,47101848,BasicXform,12,StatisticBasedCase,4,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,1603231,BasicXform,13,StatisticBasedCase,5,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,25674472,BasicXform,13,StatisticBasedCase,5,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,21270,BasicXform,14,StatisticBasedCase,5,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,25675344,BasicXform,14,StatisticBasedCase,5,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,47150104,BasicXform,14,StatisticBasedCase,5,1,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,47150104,BasicXform,14,StatisticBasedCase,5,1,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
EMFResourceInitialization,194907,BasicXform,1,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
EMFResourceInitialization,8987936,BasicXform,1,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Generation,974965305,BasicXform,2,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Generation,54184648,BasicXform,2,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Initialization,81565549,BasicXform,3,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Initialization,13075584,BasicXform,3,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Initialization,53021148,BasicXform,3,StatisticBasedCase,1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Initialization,85233424,BasicXform,3,StatisticBasedCase,1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation1,200457020,BasicXform,4,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation1,16399960,BasicXform,4,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation1,98975584,BasicXform,4,StatisticBasedCase,1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation1,163400152,BasicXform,4,StatisticBasedCase,1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Modification,334757,BasicXform,5,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Modification,16399992,BasicXform,5,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,192235270,BasicXform,6,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,16409096,BasicXform,6,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,166724632,BasicXform,6,StatisticBasedCase,1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,102300128,BasicXform,6,StatisticBasedCase,1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Modification,208125,BasicXform,7,StatisticBasedCase,2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Modification,16408928,BasicXform,7,StatisticBasedCase,2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,174858783,BasicXform,8,StatisticBasedCase,2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,16427320,BasicXform,8,StatisticBasedCase,2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,166733640,BasicXform,8,StatisticBasedCase,2,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,102309100,BasicXform,8,StatisticBasedCase,2,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Modification,130270,BasicXform,9,StatisticBasedCase,3,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Modification,16427152,BasicXform,9,StatisticBasedCase,3,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,182768737,BasicXform,10,StatisticBasedCase,3,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,16438088,BasicXform,10,StatisticBasedCase,3,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,166751952,BasicXform,10,StatisticBasedCase,3,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,102327368,BasicXform,10,StatisticBasedCase,3,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Modification,213611,BasicXform,11,StatisticBasedCase,4,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Modification,16436960,BasicXform,11,StatisticBasedCase,4,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,156182313,BasicXform,12,StatisticBasedCase,4,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,16448136,BasicXform,12,StatisticBasedCase,4,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,166761992,BasicXform,12,StatisticBasedCase,4,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,102337304,BasicXform,12,StatisticBasedCase,4,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Modification,294723,BasicXform,13,StatisticBasedCase,5,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
Modification,16447000,BasicXform,13,StatisticBasedCase,5,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,140106846,BasicXform,14,StatisticBasedCase,5,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,16456632,BasicXform,14,StatisticBasedCase,5,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,166772208,BasicXform,14,StatisticBasedCase,5,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
M2MTransformation2,102347420,BasicXform,14,StatisticBasedCase,5,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8
EMFResourceInitialization,227118,BasicXform,1,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
EMFResourceInitialization,9255288,BasicXform,1,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
Generation,14382671215,BasicXform,2,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
Generation,778356040,BasicXform,2,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
Initialization,531375176,BasicXform,3,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
Initialization,43512360,BasicXform,3,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
Initialization,293012376,BasicXform,3,StatisticBasedCase,1,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
Initialization,186924060,BasicXform,3,StatisticBasedCase,1,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
M2MTransformation1,680147642,BasicXform,4,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
M2MTransformation1,59551448,BasicXform,4,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
M2MTransformation1,745398744,BasicXform,4,StatisticBasedCase,1,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
M2MTransformation1,426328456,BasicXform,4,StatisticBasedCase,1,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
Modification,544661,BasicXform,5,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
Modification,59549464,BasicXform,5,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
M2MTransformation2,616509622,BasicXform,6,StatisticBasedCase,1,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
M2MTransformation2,59557896,BasicXform,6,StatisticBasedCase,1,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
M2MTransformation2,410154372,BasicXform,6,StatisticBasedCase,1,2,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
M2MTransformation2,697012304,BasicXform,6,StatisticBasedCase,1,2,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
Modification,412026,BasicXform,7,StatisticBasedCase,2,2,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
Modification,59557712,BasicXform,7,StatisticBasedCase,2,2,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,32
