Iteration,CaseName,Tool,Size,Scenario,MetricName,Sequence,MetricValue,PhaseName,RunIndex
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,1,340848,EMFResourceInitialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,1,9592208,EMFResourceInitialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,2,84321093729,Generation,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,2,2875656984,Generation,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,3,9392486073,Initialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,3,1370478920,Initialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,3,2913171544,Initialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,3,1463084995,Initialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,4,626791776,M2MTransformation1,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,4,1455368648,M2MTransformation1,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,4,1619744800,M2MTransformation1,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,4,1841313976,M2MTransformation1,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,5,1135651,Modification,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,5,1455437912,Modification,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,6,860306508,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,6,1455452240,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,6,2014025384,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,6,1756216120,M2MTransformation2,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,7,815653,Modification,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,7,1455470936,Modification,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,8,855405167,M2MTransformation2,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,8,1455484896,M2MTransformation2,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,8,1756248880,M2MTransformation2,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,8,2014057880,M2MTransformation2,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,9,731638,Modification,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,9,1455503688,Modification,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,10,709675620,M2MTransformation2,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,10,1455517200,M2MTransformation2,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,10,2014091280,M2MTransformation2,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,10,1756281956,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,11,790182,Modification,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,11,1455536128,Modification,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,12,694370895,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,12,1455549904,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,12,1756314340,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,12,2014123584,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,13,534467,Modification,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,13,1455568944,Modification,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,14,694744540,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,14,1455582432,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,14,2014155864,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,14,1756346892,M2MTransformation2,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Time,1,258162,EMFResourceInitialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Memory,1,9705776,EMFResourceInitialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Time,2,68733727883,Generation,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Memory,2,1420062264,Generation,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Time,3,8068529550,Initialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Memory,3,1077679088,Initialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,PeakMemory,3,3139847912,Initialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,AverageMemory,3,1143159551,Initialization,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Time,4,1472395996,M2MTransformation1,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Memory,4,1186516384,M2MTransformation1,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,PeakMemory,4,1754401360,M2MTransformation1,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,AverageMemory,4,1458335624,M2MTransformation1,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Time,5,16733156,Modification,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Memory,5,1196183664,Modification,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Time,6,107542,M2MTransformation2,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Memory,6,1196184544,M2MTransformation2,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,AverageMemory,6,1238479544,M2MTransformation2,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,PeakMemory,6,1281051752,M2MTransformation2,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Time,7,1913775,Modification,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Memory,7,1196262648,Modification,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Time,8,16860,M2MTransformation2,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Memory,8,1196263528,M2MTransformation2,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,PeakMemory,8,1281130736,M2MTransformation2,2
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,AverageMemory,8,1238558528,M2MTransformation2,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Time,9,1571566,Modification,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Memory,9,1196309040,Modification,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Time,10,14321,M2MTransformation2,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Memory,10,1196309952,M2MTransformation2,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,PeakMemory,10,1238604952,M2MTransformation2,2
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,AverageMemory,10,1192553872,M2MTransformation2,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Time,11,2447267,Modification,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Memory,11,1196618176,Modification,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Time,12,19568,M2MTransformation2,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Memory,12,1196619080,M2MTransformation2,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,PeakMemory,12,1238914080,M2MTransformation2,2
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,AverageMemory,12,1238914080,M2MTransformation2,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Time,13,1404219,Modification,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Memory,13,1196664688,Modification,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Time,14,16574,M2MTransformation2,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,Memory,14,1196665568,M2MTransformation2,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,AverageMemory,14,1214667440,M2MTransformation2,2
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64,BasicXform,PeakMemory,14,1238960568,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,1,184283,EMFResourceInitialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,1,9087544,EMFResourceInitialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,2,4231071984,Generation,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,2,161106184,Generation,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,3,134773549,Initialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,3,23824336,Initialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,AverageMemory,3,86305536,Initialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,PeakMemory,3,118302504,Initialization,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,4,54280893808,M2MTransformation1,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,4,43643408,M2MTransformation1,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,PeakMemory,4,3361043568,M2MTransformation1,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,AverageMemory,4,1452497628,M2MTransformation1,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,5,525720,Modification,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,5,43644688,Modification,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,6,59230627477,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,6,43543240,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,AverageMemory,6,1724261309,M2MTransformation2,2
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,PeakMemory,6,3536059528,M2MTransformation2,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,7,265365,Modification,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,7,43544296,Modification,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,8,56783295876,M2MTransformation2,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,8,43554248,M2MTransformation2,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,PeakMemory,8,3043372128,M2MTransformation2,2
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,AverageMemory,8,1400080815,M2MTransformation2,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,9,221133,Modification,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,9,43555304,Modification,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,10,55993621448,M2MTransformation2,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,10,43565352,M2MTransformation2,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,PeakMemory,10,2371262288,M2MTransformation2,2
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,AverageMemory,10,1111409214,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,11,196723,Modification,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,11,43566432,Modification,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,12,56215688925,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,12,43576352,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,PeakMemory,12,3286954888,M2MTransformation2,2
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,AverageMemory,12,1186767904,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,13,266386,Modification,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,13,43577432,Modification,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Time,14,54662609412,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,Memory,14,43587064,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,PeakMemory,14,3048797352,M2MTransformation2,2
5,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,16,BasicXform,AverageMemory,14,1352140361,M2MTransformation2,2
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Time,1,154102,EMFResourceInitialization,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Memory,1,9021480,EMFResourceInitialization,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Time,2,253047925,Generation,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Memory,2,19275032,Generation,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Time,3,74363972,Initialization,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Memory,3,18750176,Initialization,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,AverageMemory,3,63202720,Initialization,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,PeakMemory,3,73940144,Initialization,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Time,4,89763639,M2MTransformation1,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Memory,4,23014568,M2MTransformation1,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,PeakMemory,4,72437856,M2MTransformation1,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,AverageMemory,4,50963004,M2MTransformation1,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Time,5,2833819,Modification,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Memory,5,23419464,Modification,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Time,6,18343,M2MTransformation2,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Memory,6,23420336,M2MTransformation2,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,PeakMemory,6,66369952,M2MTransformation2,1
1,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,AverageMemory,6,44895096,M2MTransformation2,1
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Time,7,2020939,Modification,1
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Memory,7,23466536,Modification,1
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Time,8,19007,M2MTransformation2,1
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Memory,8,23467408,M2MTransformation2,1
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,PeakMemory,8,66417024,M2MTransformation2,1
2,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,AverageMemory,8,44942168,M2MTransformation2,1
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Time,9,2170131,Modification,1
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Memory,9,23649160,Modification,1
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Time,10,19091,M2MTransformation2,1
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Memory,10,23650032,M2MTransformation2,1
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,PeakMemory,10,45124792,M2MTransformation2,1
3,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,AverageMemory,10,45124792,M2MTransformation2,1
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Time,11,2441249,Modification,1
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Memory,11,23705616,Modification,1
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Time,12,18844,M2MTransformation2,1
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Memory,12,23706512,M2MTransformation2,1
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,AverageMemory,12,45181272,M2MTransformation2,1
4,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,PeakMemory,12,45181272,M2MTransformation2,1
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Time,13,1992014,Modification,1
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Memory,13,23769432,Modification,1
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Time,14,39047,M2MTransformation2,1
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,Memory,14,23770504,M2MTransformation2,1
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,AverageMemory,14,45245064,M2MTransformation2,1
5,StatisticBasedCase,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,BasicXform,PeakMemory,14,45245064,M2MTransformation2,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,1,259431,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,1,8783712,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,2,185003789,Generation,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,2,14465152,Generation,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,3,13139,Initialization,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,3,9269784,Initialization,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,AverageMemory,3,20007104,Initialization,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,PeakMemory,3,30744224,Initialization,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,4,2042475307,M2MTransformation1,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,4,10073728,M2MTransformation1,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,AverageMemory,4,541438841,M2MTransformation1,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,PeakMemory,4,1083896392,M2MTransformation1,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,5,175731,Modification,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,5,10073848,Modification,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,6,2197200008,M2MTransformation2,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,6,10308368,M2MTransformation2,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,AverageMemory,6,682823129,M2MTransformation2,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,PeakMemory,6,1439119472,M2MTransformation2,1
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,7,186481,Modification,1
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,7,10308456,Modification,1
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,8,1848694285,M2MTransformation2,1
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,8,10556144,M2MTransformation2,1
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,PeakMemory,8,1441254688,M2MTransformation2,1
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,AverageMemory,8,643180602,M2MTransformation2,1
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,9,115608,Modification,1
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,9,10556232,Modification,1
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Time,10,1851244196,M2MTransformation2,1
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,Memory,10,10780704,M2MTransformation2,1
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,PeakMemory,10,1441385632,M2MTransformation2,1
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,4,BasicXform,AverageMemory,10,638374989,M2MTransformation2,1
