Size,Iteration,Sequence,PhaseName,MetricValue,Tool,Scenario,RunIndex,MetricName,CaseName
8,1,5,Modification,198830,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,1,5,Modification,11616952,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,1,6,M2MTransformation2,7635681772,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,1,6,M2MTransformation2,12086248,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,1,6,M2MTransformation2,1444362784,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
8,1,6,M2MTransformation2,406815455,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
8,2,7,Modification,170400,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,2,7,Modification,12086336,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,2,8,M2MTransformation2,7561931165,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,2,8,M2MTransformation2,12582000,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,2,8,M2MTransformation2,757916600,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
8,2,8,M2MTransformation2,1444807592,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
8,3,9,Modification,116529,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,3,9,Modification,12582088,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,3,10,M2MTransformation2,7569008787,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,3,10,M2MTransformation2,13030536,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,3,10,M2MTransformation2,587488742,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
8,3,10,M2MTransformation2,1445196800,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
8,4,11,Modification,92125,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,4,11,Modification,13030648,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,4,12,M2MTransformation2,7843685925,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,4,12,M2MTransformation2,13579056,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,4,12,M2MTransformation2,663829413,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
8,4,12,M2MTransformation2,1445817464,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
8,5,13,Modification,108442,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,5,13,Modification,13579168,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,5,14,M2MTransformation2,7538069779,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Time,StatisticBasedCase
8,5,14,M2MTransformation2,14031664,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,Memory,StatisticBasedCase
8,5,14,M2MTransformation2,1446210264,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,PeakMemory,StatisticBasedCase
8,5,14,M2MTransformation2,702573216,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1,AverageMemory,StatisticBasedCase
2,1,1,EMFResourceInitialization,217998,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
2,1,1,EMFResourceInitialization,8997680,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
2,1,2,Generation,115877163,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
2,1,2,Generation,12754032,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
2,1,3,Initialization,59379062,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
2,1,3,Initialization,14044608,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
2,1,3,Initialization,62928584,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
2,1,3,Initialization,84403456,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
2,1,4,M2MTransformation1,78053831,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
2,1,4,M2MTransformation1,16178736,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
2,1,4,M2MTransformation1,67732368,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
2,1,4,M2MTransformation1,46257504,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
2,1,5,Modification,2912343,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
2,1,5,Modification,16396712,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
2,1,6,M2MTransformation2,21780,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
2,1,6,M2MTransformation2,16397584,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
2,1,6,M2MTransformation2,37872392,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
2,1,6,M2MTransformation2,37872392,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
2,2,7,Modification,2530413,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
2,2,7,Modification,16474736,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
2,2,8,M2MTransformation2,20451,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
2,2,8,M2MTransformation2,16475608,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
2,2,8,M2MTransformation2,59425272,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
2,2,8,M2MTransformation2,37950416,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
2,3,9,Modification,2433104,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
2,3,9,Modification,16516520,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
2,3,10,M2MTransformation2,20640,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
2,3,10,M2MTransformation2,16517392,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
2,3,10,M2MTransformation2,37992200,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
2,3,10,M2MTransformation2,37992200,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
2,4,11,Modification,2317907,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
2,4,11,Modification,16554736,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
2,4,12,M2MTransformation2,21927,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
2,4,12,M2MTransformation2,16555632,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
2,4,12,M2MTransformation2,38030440,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
2,4,12,M2MTransformation2,38030440,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
2,5,13,Modification,2207744,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
2,5,13,Modification,16592128,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
2,5,14,M2MTransformation2,20183,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
2,5,14,M2MTransformation2,16593000,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
2,5,14,M2MTransformation2,38067808,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
2,5,14,M2MTransformation2,38067808,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
4,1,1,EMFResourceInitialization,178272,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
4,1,1,EMFResourceInitialization,8937872,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
4,1,2,Generation,262332445,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
4,1,2,Generation,19273984,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
4,1,3,Initialization,65326398,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
4,1,3,Initialization,11932528,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
4,1,3,Initialization,63120832,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
4,1,3,Initialization,95333112,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
4,1,4,M2MTransformation1,94173436,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
4,1,4,M2MTransformation1,13472760,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
4,1,4,M2MTransformation1,65619320,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
4,1,4,M2MTransformation1,119306488,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
4,1,5,Modification,158941,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
4,1,5,Modification,13472784,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
4,1,6,M2MTransformation2,96886752,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
4,1,6,M2MTransformation2,13481064,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
4,1,6,M2MTransformation2,67160704,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
4,1,6,M2MTransformation2,99372992,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
4,2,7,Modification,155625,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
4,2,7,Modification,13480872,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
4,2,8,M2MTransformation2,96775893,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
4,2,8,M2MTransformation2,13489032,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
4,2,8,M2MTransformation2,120855920,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
4,2,8,M2MTransformation2,67168784,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
4,3,9,Modification,309687,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
4,3,9,Modification,13488848,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
4,3,10,M2MTransformation2,99689042,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
4,3,10,M2MTransformation2,13496776,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
4,3,10,M2MTransformation2,99389032,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
4,3,10,M2MTransformation2,67176756,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
4,4,11,Modification,137498,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
4,4,11,Modification,13496608,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
4,4,12,M2MTransformation2,92566071,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
4,4,12,M2MTransformation2,13506384,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
4,4,12,M2MTransformation2,99396832,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
4,4,12,M2MTransformation2,67184548,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
4,5,13,Modification,207967,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
4,5,13,Modification,13505192,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
4,5,14,M2MTransformation2,85138170,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
4,5,14,M2MTransformation2,13520096,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
4,5,14,M2MTransformation2,99405640,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
4,5,14,M2MTransformation2,67193232,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
8,1,1,EMFResourceInitialization,300421,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
8,1,1,EMFResourceInitialization,8821136,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
8,1,2,Generation,1076632794,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
8,1,2,Generation,40755000,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
8,1,3,Initialization,13744,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
8,1,3,Initialization,9883640,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
8,1,3,Initialization,31358032,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
8,1,3,Initialization,31358032,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
8,1,4,M2MTransformation1,7386689930,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
8,1,4,M2MTransformation1,11613248,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
8,1,4,M2MTransformation1,1436960344,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
8,1,4,M2MTransformation1,342298150,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
8,1,5,Modification,159606,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
8,1,5,Modification,11613368,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
8,1,6,M2MTransformation2,7975852176,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
8,1,6,M2MTransformation2,12083408,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
8,1,6,M2MTransformation2,1444359216,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
8,1,6,M2MTransformation2,809771558,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
8,2,7,Modification,120464,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
8,2,7,Modification,12083496,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
8,2,8,M2MTransformation2,7439599408,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
8,2,8,M2MTransformation2,12579160,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
8,2,8,M2MTransformation2,786496739,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
8,2,8,M2MTransformation2,1444796560,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
8,3,9,Modification,99468,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
8,3,9,Modification,12579248,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
8,3,10,M2MTransformation2,7806339455,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
8,3,10,M2MTransformation2,13027776,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
8,3,10,M2MTransformation2,825276066,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
8,3,10,M2MTransformation2,1445169384,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
8,4,11,Modification,122320,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
8,4,11,Modification,13027888,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
8,4,12,M2MTransformation2,7488084445,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
8,4,12,M2MTransformation2,13576296,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
8,4,12,M2MTransformation2,755970630,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
8,4,12,M2MTransformation2,1445855664,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
8,5,13,Modification,113243,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
8,5,13,Modification,13576408,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
8,5,14,M2MTransformation2,7864816359,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
8,5,14,M2MTransformation2,14028904,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
8,5,14,M2MTransformation2,1446191120,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
8,5,14,M2MTransformation2,858077074,BATCH_OPTIMIZED-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
32,1,1,EMFResourceInitialization,437073,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
32,1,1,EMFResourceInitialization,9257528,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
32,1,2,Generation,13620209530,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
32,1,2,Generation,643896192,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
32,1,3,Initialization,472775593,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
32,1,3,Initialization,43493168,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
32,1,3,Initialization,153859192,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
32,1,3,Initialization,227476128,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
32,1,4,M2MTransformation1,679323384,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
32,1,4,M2MTransformation1,59527056,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
32,1,4,M2MTransformation1,674973024,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
32,1,4,M2MTransformation1,390807340,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
32,1,5,Modification,621711,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
32,1,5,Modification,59525072,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
32,1,6,M2MTransformation2,598103227,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
32,1,6,M2MTransformation2,59538056,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
32,1,6,M2MTransformation2,755429872,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
32,1,6,M2MTransformation2,406839588,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
32,2,7,Modification,613657,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
32,2,7,Modification,59537872,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
32,2,8,M2MTransformation2,601928036,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
32,2,8,M2MTransformation2,59545240,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
32,2,8,M2MTransformation2,406852380,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
32,2,8,M2MTransformation2,755442656,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
32,3,9,Modification,350377,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
32,3,9,Modification,59545056,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
32,3,10,M2MTransformation2,548204701,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
32,3,10,M2MTransformation2,59552272,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
32,3,10,M2MTransformation2,691025536,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
32,3,10,M2MTransformation2,406859676,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
32,4,11,Modification,300375,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
32,4,11,Modification,59552112,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
32,4,12,M2MTransformation2,531667160,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Time,StatisticBasedCase
32,4,12,M2MTransformation2,59559432,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,Memory,StatisticBasedCase
32,4,12,M2MTransformation2,406866644,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,AverageMemory,StatisticBasedCase
32,4,12,M2MTransformation2,691032392,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,BasicXform,3,PeakMemory,StatisticBasedCase
