MetricName,MetricValue,PhaseName,Size,Iteration,Tool,RunIndex,Sequence,Scenario,CaseName
Memory,25228944,Modification,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,9,BasicXform,StatisticBasedCase
Time,19364,M2MTransformation2,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10,BasicXform,StatisticBasedCase
Memory,25229784,M2MTransformation2,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10,BasicXform,StatisticBasedCase
PeakMemory,46704592,M2MTransformation2,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10,BasicXform,StatisticBasedCase
AverageMemory,46704592,M2MTransformation2,4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,10,BasicXform,StatisticBasedCase
Time,1857789,Modification,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,11,BasicXform,StatisticBasedCase
Memory,25262232,Modification,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,11,BasicXform,StatisticBasedCase
Time,20666,M2MTransformation2,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,12,BasicXform,StatisticBasedCase
Memory,25263096,M2MTransformation2,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,12,BasicXform,StatisticBasedCase
PeakMemory,46737904,M2MTransformation2,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,12,BasicXform,StatisticBasedCase
AverageMemory,46737904,M2MTransformation2,4,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,12,BasicXform,StatisticBasedCase
Time,1658266,Modification,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,13,BasicXform,StatisticBasedCase
Memory,25295184,Modification,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,13,BasicXform,StatisticBasedCase
Time,18250,M2MTransformation2,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,14,BasicXform,StatisticBasedCase
Memory,25296024,M2MTransformation2,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,14,BasicXform,StatisticBasedCase
PeakMemory,46770832,M2MTransformation2,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,14,BasicXform,StatisticBasedCase
AverageMemory,46770832,M2MTransformation2,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,14,BasicXform,StatisticBasedCase
Time,629100,EMFResourceInitialization,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,BasicXform,StatisticBasedCase
Memory,11925664,EMFResourceInitialization,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,BasicXform,StatisticBasedCase
Time,90270742740,Generation,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,BasicXform,StatisticBasedCase
Memory,3331313344,Generation,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,BasicXform,StatisticBasedCase
Time,2736645874,Initialization,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,3,BasicXform,StatisticBasedCase
Memory,238891624,Initialization,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,3,BasicXform,StatisticBasedCase
AverageMemory,628537558,Initialization,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,3,BasicXform,StatisticBasedCase
PeakMemory,1228588792,Initialization,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,3,BasicXform,StatisticBasedCase
Time,1251164173,M2MTransformation1,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,4,BasicXform,StatisticBasedCase
Memory,275665520,M2MTransformation1,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,4,BasicXform,StatisticBasedCase
PeakMemory,1469762552,M2MTransformation1,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,4,BasicXform,StatisticBasedCase
AverageMemory,983499229,M2MTransformation1,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,4,BasicXform,StatisticBasedCase
Time,793672,Modification,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,5,BasicXform,StatisticBasedCase
Memory,275664920,Modification,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,5,BasicXform,StatisticBasedCase
Time,1187832937,M2MTransformation2,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,6,BasicXform,StatisticBasedCase
Memory,275673240,M2MTransformation2,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,6,BasicXform,StatisticBasedCase
AverageMemory,1059766989,M2MTransformation2,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,6,BasicXform,StatisticBasedCase
PeakMemory,1542290864,M2MTransformation2,64,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,6,BasicXform,StatisticBasedCase
Time,405719,Modification,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,7,BasicXform,StatisticBasedCase
Memory,275673408,Modification,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,7,BasicXform,StatisticBasedCase
Time,1153172050,M2MTransformation2,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,8,BasicXform,StatisticBasedCase
Memory,275680752,M2MTransformation2,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,8,BasicXform,StatisticBasedCase
PeakMemory,1528964928,M2MTransformation2,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,8,BasicXform,StatisticBasedCase
AverageMemory,1066440981,M2MTransformation2,64,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,8,BasicXform,StatisticBasedCase
Time,367252,Modification,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,9,BasicXform,StatisticBasedCase
Memory,275680920,Modification,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,9,BasicXform,StatisticBasedCase
Time,1162020599,M2MTransformation2,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,10,BasicXform,StatisticBasedCase
Memory,275688336,M2MTransformation2,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,10,BasicXform,StatisticBasedCase
AverageMemory,1075690944,M2MTransformation2,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,10,BasicXform,StatisticBasedCase
PeakMemory,1564585488,M2MTransformation2,64,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,10,BasicXform,StatisticBasedCase
Time,376476,Modification,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,11,BasicXform,StatisticBasedCase
Memory,275688528,Modification,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,11,BasicXform,StatisticBasedCase
Time,1148134144,M2MTransformation2,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,12,BasicXform,StatisticBasedCase
Memory,275696208,M2MTransformation2,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,12,BasicXform,StatisticBasedCase
AverageMemory,1072638930,M2MTransformation2,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,12,BasicXform,StatisticBasedCase
PeakMemory,1559663688,M2MTransformation2,64,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,12,BasicXform,StatisticBasedCase
Time,406135,Modification,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,13,BasicXform,StatisticBasedCase
Memory,275696400,Modification,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,13,BasicXform,StatisticBasedCase
Time,1154814974,M2MTransformation2,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,14,BasicXform,StatisticBasedCase
Memory,275703888,M2MTransformation2,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,14,BasicXform,StatisticBasedCase
PeakMemory,1556406456,M2MTransformation2,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,14,BasicXform,StatisticBasedCase
AverageMemory,1070620202,M2MTransformation2,64,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,14,BasicXform,StatisticBasedCase
Time,276286,EMFResourceInitialization,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,BasicXform,StatisticBasedCase
Memory,11253904,EMFResourceInitialization,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,BasicXform,StatisticBasedCase
Time,552005960,Generation,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,BasicXform,StatisticBasedCase
Memory,31509344,Generation,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,BasicXform,StatisticBasedCase
Time,88836086,Initialization,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,BasicXform,StatisticBasedCase
Memory,25772464,Initialization,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,BasicXform,StatisticBasedCase
PeakMemory,98214048,Initialization,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,BasicXform,StatisticBasedCase
AverageMemory,66001788,Initialization,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,BasicXform,StatisticBasedCase
Time,81512851,M2MTransformation1,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,4,BasicXform,StatisticBasedCase
Memory,33242856,M2MTransformation1,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,4,BasicXform,StatisticBasedCase
PeakMemory,111672424,M2MTransformation1,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,4,BasicXform,StatisticBasedCase
AverageMemory,79460160,M2MTransformation1,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,4,BasicXform,StatisticBasedCase
Time,411110,Modification,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,5,BasicXform,StatisticBasedCase
Memory,33249520,Modification,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,5,BasicXform,StatisticBasedCase
Time,88330870,M2MTransformation2,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,6,BasicXform,StatisticBasedCase
Memory,33264936,M2MTransformation2,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,6,BasicXform,StatisticBasedCase
PeakMemory,97674832,M2MTransformation2,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,6,BasicXform,StatisticBasedCase
AverageMemory,76199976,M2MTransformation2,8,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,6,BasicXform,StatisticBasedCase
Time,248923,Modification,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,7,BasicXform,StatisticBasedCase
Memory,33271416,Modification,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,7,BasicXform,StatisticBasedCase
Time,94858581,M2MTransformation2,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,BasicXform,StatisticBasedCase
Memory,33287280,M2MTransformation2,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,BasicXform,StatisticBasedCase
PeakMemory,119171760,M2MTransformation2,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,BasicXform,StatisticBasedCase
AverageMemory,76221960,M2MTransformation2,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,BasicXform,StatisticBasedCase
Time,407569,Modification,8,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,9,BasicXform,StatisticBasedCase
Memory,33293672,Modification,8,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,9,BasicXform,StatisticBasedCase
Time,88969287,M2MTransformation2,8,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,10,BasicXform,StatisticBasedCase
Memory,33311224,M2MTransformation2,8,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,10,BasicXform,StatisticBasedCase
AverageMemory,86981576,M2MTransformation2,8,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,10,BasicXform,StatisticBasedCase
PeakMemory,119193880,M2MTransformation2,8,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,10,BasicXform,StatisticBasedCase
Time,793608,Modification,8,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,11,BasicXform,StatisticBasedCase
Memory,33317992,Modification,8,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,11,BasicXform,StatisticBasedCase
Time,121100924,M2MTransformation2,8,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,12,BasicXform,StatisticBasedCase
Memory,33333008,M2MTransformation2,8,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,12,BasicXform,StatisticBasedCase
PeakMemory,119218416,M2MTransformation2,8,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,12,BasicXform,StatisticBasedCase
AverageMemory,87006016,M2MTransformation2,8,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,12,BasicXform,StatisticBasedCase
Time,364759,Modification,8,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,13,BasicXform,StatisticBasedCase
Memory,33339944,Modification,8,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,13,BasicXform,StatisticBasedCase
Time,74270056,M2MTransformation2,8,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,14,BasicXform,StatisticBasedCase
Memory,33354888,M2MTransformation2,8,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,14,BasicXform,StatisticBasedCase
PeakMemory,97765256,M2MTransformation2,8,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,14,BasicXform,StatisticBasedCase
AverageMemory,76290400,M2MTransformation2,8,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,14,BasicXform,StatisticBasedCase
Time,282844,EMFResourceInitialization,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,BasicXform,StatisticBasedCase
Memory,11280808,EMFResourceInitialization,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,BasicXform,StatisticBasedCase
Time,58690090,Generation,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,BasicXform,StatisticBasedCase
Memory,13186696,Generation,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,BasicXform,StatisticBasedCase
Time,63226093,Initialization,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,BasicXform,StatisticBasedCase
Memory,14296496,Initialization,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,BasicXform,StatisticBasedCase
AverageMemory,54341360,Initialization,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,BasicXform,StatisticBasedCase
PeakMemory,75816216,Initialization,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,BasicXform,StatisticBasedCase
Time,24547522,M2MTransformation1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,4,BasicXform,StatisticBasedCase
Memory,15361608,M2MTransformation1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,4,BasicXform,StatisticBasedCase
PeakMemory,57246768,M2MTransformation1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,4,BasicXform,StatisticBasedCase
AverageMemory,46509344,M2MTransformation1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,4,BasicXform,StatisticBasedCase
Time,2856728,Modification,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,5,BasicXform,StatisticBasedCase
Memory,15495136,Modification,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,5,BasicXform,StatisticBasedCase
Time,20618,M2MTransformation2,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,6,BasicXform,StatisticBasedCase
Memory,15495976,M2MTransformation2,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,6,BasicXform,StatisticBasedCase
AverageMemory,26233456,M2MTransformation2,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,6,BasicXform,StatisticBasedCase
PeakMemory,36970736,M2MTransformation2,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,6,BasicXform,StatisticBasedCase
Time,2370287,Modification,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,7,BasicXform,StatisticBasedCase
Memory,15539784,Modification,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,7,BasicXform,StatisticBasedCase
Time,21474,M2MTransformation2,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,8,BasicXform,StatisticBasedCase
Memory,15540624,M2MTransformation2,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,8,BasicXform,StatisticBasedCase
PeakMemory,37015384,M2MTransformation2,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,8,BasicXform,StatisticBasedCase
AverageMemory,26278104,M2MTransformation2,1,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,8,BasicXform,StatisticBasedCase
Time,2021794,Modification,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,9,BasicXform,StatisticBasedCase
Memory,15583312,Modification,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,9,BasicXform,StatisticBasedCase
Time,23282,M2MTransformation2,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,10,BasicXform,StatisticBasedCase
Memory,15584152,M2MTransformation2,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,10,BasicXform,StatisticBasedCase
PeakMemory,58533768,M2MTransformation2,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,10,BasicXform,StatisticBasedCase
AverageMemory,18529456,M2MTransformation2,1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,10,BasicXform,StatisticBasedCase
Time,2292545,Modification,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,11,BasicXform,StatisticBasedCase
Memory,15632968,Modification,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,11,BasicXform,StatisticBasedCase
Time,21251,M2MTransformation2,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,12,BasicXform,StatisticBasedCase
Memory,15633832,M2MTransformation2,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,12,BasicXform,StatisticBasedCase
AverageMemory,37108592,M2MTransformation2,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,12,BasicXform,StatisticBasedCase
PeakMemory,37108592,M2MTransformation2,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,12,BasicXform,StatisticBasedCase
Time,2124817,Modification,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,13,BasicXform,StatisticBasedCase
Memory,15675800,Modification,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,13,BasicXform,StatisticBasedCase
Time,24318,M2MTransformation2,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,14,BasicXform,StatisticBasedCase
Memory,15676640,M2MTransformation2,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,14,BasicXform,StatisticBasedCase
PeakMemory,58626256,M2MTransformation2,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,14,BasicXform,StatisticBasedCase
AverageMemory,37151400,M2MTransformation2,1,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,14,BasicXform,StatisticBasedCase
Time,182328,EMFResourceInitialization,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,BasicXform,StatisticBasedCase
Memory,11346400,EMFResourceInitialization,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,BasicXform,StatisticBasedCase
Time,4562942641,Generation,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,BasicXform,StatisticBasedCase
Memory,189826312,Generation,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2,BasicXform,StatisticBasedCase
Time,409783979,Initialization,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,BasicXform,StatisticBasedCase
Memory,85625192,Initialization,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,BasicXform,StatisticBasedCase
PeakMemory,351083448,Initialization,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,BasicXform,StatisticBasedCase
AverageMemory,203569728,Initialization,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,BasicXform,StatisticBasedCase
Time,178186907,M2MTransformation1,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,4,BasicXform,StatisticBasedCase
Memory,102430936,M2MTransformation1,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,4,BasicXform,StatisticBasedCase
PeakMemory,211665016,M2MTransformation1,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,4,BasicXform,StatisticBasedCase
AverageMemory,169651880,M2MTransformation1,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,4,BasicXform,StatisticBasedCase
Time,578319,Modification,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,5,BasicXform,StatisticBasedCase
Memory,102454848,Modification,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,5,BasicXform,StatisticBasedCase
Time,184796817,M2MTransformation2,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,6,BasicXform,StatisticBasedCase
Memory,102474240,M2MTransformation2,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,6,BasicXform,StatisticBasedCase
PeakMemory,228494688,M2MTransformation2,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,6,BasicXform,StatisticBasedCase
AverageMemory,186481620,M2MTransformation2,16,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,6,BasicXform,StatisticBasedCase
Time,317223,Modification,16,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,7,BasicXform,StatisticBasedCase
Memory,102482328,Modification,16,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,7,BasicXform,StatisticBasedCase
Time,172387616,M2MTransformation2,16,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,8,BasicXform,StatisticBasedCase
Memory,145447056,M2MTransformation2,16,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,8,BasicXform,StatisticBasedCase
AverageMemory,186508988,M2MTransformation2,16,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,8,BasicXform,StatisticBasedCase
PeakMemory,228521944,M2MTransformation2,16,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,8,BasicXform,StatisticBasedCase
Time,332227,Modification,16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,9,BasicXform,StatisticBasedCase
Memory,102506640,Modification,16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,9,BasicXform,StatisticBasedCase
Time,163966538,M2MTransformation2,16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,10,BasicXform,StatisticBasedCase
Memory,102521488,M2MTransformation2,16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,10,BasicXform,StatisticBasedCase
PeakMemory,228546312,M2MTransformation2,16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,10,BasicXform,StatisticBasedCase
AverageMemory,186533328,M2MTransformation2,16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,10,BasicXform,StatisticBasedCase
Time,249908,Modification,16,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,11,BasicXform,StatisticBasedCase
Memory,102531216,Modification,16,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,11,BasicXform,StatisticBasedCase
Time,153198267,M2MTransformation2,16,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,12,BasicXform,StatisticBasedCase
Memory,102546384,M2MTransformation2,16,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,12,BasicXform,StatisticBasedCase
PeakMemory,271520640,M2MTransformation2,16,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,12,BasicXform,StatisticBasedCase
AverageMemory,186557944,M2MTransformation2,16,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,12,BasicXform,StatisticBasedCase
Time,303868,Modification,16,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,13,BasicXform,StatisticBasedCase
Memory,102555888,Modification,16,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,13,BasicXform,StatisticBasedCase
Time,150293963,M2MTransformation2,16,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,14,BasicXform,StatisticBasedCase
Memory,102571008,M2MTransformation2,16,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,14,BasicXform,StatisticBasedCase
PeakMemory,228595704,M2MTransformation2,16,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,14,BasicXform,StatisticBasedCase
AverageMemory,186582648,M2MTransformation2,16,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,14,BasicXform,StatisticBasedCase
Time,136424,EMFResourceInitialization,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,BasicXform,StatisticBasedCase
Memory,11314376,EMFResourceInitialization,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,BasicXform,StatisticBasedCase
Time,321589134,Generation,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,BasicXform,StatisticBasedCase
Memory,22382176,Generation,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,BasicXform,StatisticBasedCase
Time,84607920,Initialization,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,BasicXform,StatisticBasedCase
Memory,21887128,Initialization,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,BasicXform,StatisticBasedCase
PeakMemory,108423888,Initialization,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,BasicXform,StatisticBasedCase
AverageMemory,70842872,Initialization,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,BasicXform,StatisticBasedCase
Time,108256622,M2MTransformation1,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,4,BasicXform,StatisticBasedCase
