Size,Tool,Iteration,MetricValue,Scenario,Sequence,RunIndex,MetricName,CaseName,PhaseName
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,50242113,BasicXform,8,3,Time,StatisticBasedCase,M2MTransformation2
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,13843032,BasicXform,8,3,Memory,StatisticBasedCase,M2MTransformation2
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,78261512,BasicXform,8,3,PeakMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,46049244,BasicXform,8,3,AverageMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,230294,BasicXform,9,3,Time,StatisticBasedCase,Modification
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,13843032,BasicXform,9,3,Memory,StatisticBasedCase,Modification
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,50431508,BasicXform,10,3,Time,StatisticBasedCase,M2MTransformation2
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,13856272,BasicXform,10,3,Memory,StatisticBasedCase,M2MTransformation2
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,46056076,BasicXform,10,3,AverageMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,56793488,BasicXform,10,3,PeakMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,128915,BasicXform,11,3,Time,StatisticBasedCase,Modification
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,13856192,BasicXform,11,3,Memory,StatisticBasedCase,Modification
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,44803223,BasicXform,12,3,Time,StatisticBasedCase,M2MTransformation2
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,13868712,BasicXform,12,3,Memory,StatisticBasedCase,M2MTransformation2
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,56806696,BasicXform,12,3,PeakMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,46069272,BasicXform,12,3,AverageMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,170147,BasicXform,13,3,Time,StatisticBasedCase,Modification
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,13868680,BasicXform,13,3,Memory,StatisticBasedCase,Modification
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,40982999,BasicXform,14,3,Time,StatisticBasedCase,M2MTransformation2
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,13874664,BasicXform,14,3,Memory,StatisticBasedCase,M2MTransformation2
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,56819168,BasicXform,14,3,PeakMemory,StatisticBasedCase,M2MTransformation2
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,46081740,BasicXform,14,3,AverageMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,210847,BasicXform,1,3,Time,StatisticBasedCase,EMFResourceInitialization
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,10242272,BasicXform,1,3,Memory,StatisticBasedCase,EMFResourceInitialization
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,76588284281,BasicXform,2,3,Time,StatisticBasedCase,Generation
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1813571000,BasicXform,2,3,Memory,StatisticBasedCase,Generation
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3959468261,BasicXform,3,3,Time,StatisticBasedCase,Initialization
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,281512624,BasicXform,3,3,Memory,StatisticBasedCase,Initialization
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,572406409,BasicXform,3,3,AverageMemory,StatisticBasedCase,Initialization
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1036783696,BasicXform,3,3,PeakMemory,StatisticBasedCase,Initialization
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1425393151,BasicXform,4,3,Time,StatisticBasedCase,M2MTransformation1
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,312102256,BasicXform,4,3,Memory,StatisticBasedCase,M2MTransformation1
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,721573165,BasicXform,4,3,AverageMemory,StatisticBasedCase,M2MTransformation1
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1051618088,BasicXform,4,3,PeakMemory,StatisticBasedCase,M2MTransformation1
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,950565,BasicXform,5,3,Time,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,312101952,BasicXform,5,3,Memory,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1219499280,BasicXform,6,3,Time,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,312107824,BasicXform,6,3,Memory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,1120313144,BasicXform,6,3,PeakMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,801536258,BasicXform,6,3,AverageMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,596673,BasicXform,7,3,Time,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,312108224,BasicXform,7,3,Memory,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,1135957389,BasicXform,8,3,Time,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,312114624,BasicXform,8,3,Memory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,1120319704,BasicXform,8,3,PeakMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,801064840,BasicXform,8,3,AverageMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,604550,BasicXform,9,3,Time,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,312115056,BasicXform,9,3,Memory,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,1092112251,BasicXform,10,3,Time,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,312118048,BasicXform,10,3,Memory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,1082220968,BasicXform,10,3,PeakMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,813295365,BasicXform,10,3,AverageMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,577361,BasicXform,11,3,Time,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,312118504,BasicXform,11,3,Memory,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,1086563407,BasicXform,12,3,Time,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,312126576,BasicXform,12,3,Memory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,1082224640,BasicXform,12,3,PeakMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,813298970,BasicXform,12,3,AverageMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,315704,BasicXform,13,3,Time,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,312127080,BasicXform,13,3,Memory,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,1066214169,BasicXform,14,3,Time,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,312124768,BasicXform,14,3,Memory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,1082233192,BasicXform,14,3,PeakMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,825531405,BasicXform,14,3,AverageMemory,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,1,146292,BasicXform,1,2,Time,StatisticBasedCase,EMFResourceInitialization
16,BATCH_OPTIMIZED-TEMPLATE,1,9439904,BasicXform,1,2,Memory,StatisticBasedCase,EMFResourceInitialization
16,BATCH_OPTIMIZED-TEMPLATE,1,4148815587,BasicXform,2,2,Time,StatisticBasedCase,Generation
16,BATCH_OPTIMIZED-TEMPLATE,1,103384416,BasicXform,2,2,Memory,StatisticBasedCase,Generation
16,BATCH_OPTIMIZED-TEMPLATE,1,12533,BasicXform,3,2,Time,StatisticBasedCase,Initialization
16,BATCH_OPTIMIZED-TEMPLATE,1,12152624,BasicXform,3,2,Memory,StatisticBasedCase,Initialization
16,BATCH_OPTIMIZED-TEMPLATE,1,32963200,BasicXform,3,2,AverageMemory,StatisticBasedCase,Initialization
16,BATCH_OPTIMIZED-TEMPLATE,1,53773576,BasicXform,3,2,PeakMemory,StatisticBasedCase,Initialization
16,BATCH_OPTIMIZED-TEMPLATE,1,30606972840,BasicXform,4,2,Time,StatisticBasedCase,M2MTransformation1
16,BATCH_OPTIMIZED-TEMPLATE,1,16051360,BasicXform,4,2,Memory,StatisticBasedCase,M2MTransformation1
16,BATCH_OPTIMIZED-TEMPLATE,1,885622592,BasicXform,4,2,AverageMemory,StatisticBasedCase,M2MTransformation1
16,BATCH_OPTIMIZED-TEMPLATE,1,3106316816,BasicXform,4,2,PeakMemory,StatisticBasedCase,M2MTransformation1
16,BATCH_OPTIMIZED-TEMPLATE,1,318649,BasicXform,5,2,Time,StatisticBasedCase,Modification
16,BATCH_OPTIMIZED-TEMPLATE,1,16051456,BasicXform,5,2,Memory,StatisticBasedCase,Modification
16,BATCH_OPTIMIZED-TEMPLATE,1,30336626865,BasicXform,6,2,Time,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,1,17095424,BasicXform,6,2,Memory,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,1,1080186455,BasicXform,6,2,AverageMemory,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,1,3054969016,BasicXform,6,2,PeakMemory,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,2,218012,BasicXform,7,2,Time,StatisticBasedCase,Modification
16,BATCH_OPTIMIZED-TEMPLATE,2,17095544,BasicXform,7,2,Memory,StatisticBasedCase,Modification
16,BATCH_OPTIMIZED-TEMPLATE,2,30730889074,BasicXform,8,2,Time,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,2,18042944,BasicXform,8,2,Memory,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,2,3043814872,BasicXform,8,2,PeakMemory,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,2,1232315895,BasicXform,8,2,AverageMemory,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,3,174589,BasicXform,9,2,Time,StatisticBasedCase,Modification
16,BATCH_OPTIMIZED-TEMPLATE,3,18043040,BasicXform,9,2,Memory,StatisticBasedCase,Modification
16,BATCH_OPTIMIZED-TEMPLATE,3,30654535363,BasicXform,10,2,Time,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,3,19188600,BasicXform,10,2,Memory,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,3,3044467504,BasicXform,10,2,PeakMemory,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,3,1190121404,BasicXform,10,2,AverageMemory,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,4,191865,BasicXform,11,2,Time,StatisticBasedCase,Modification
16,BATCH_OPTIMIZED-TEMPLATE,4,19188720,BasicXform,11,2,Memory,StatisticBasedCase,Modification
16,BATCH_OPTIMIZED-TEMPLATE,4,30716218841,BasicXform,12,2,Time,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,4,20139376,BasicXform,12,2,Memory,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,4,3032262280,BasicXform,12,2,PeakMemory,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,4,1121990452,BasicXform,12,2,AverageMemory,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,5,192964,BasicXform,13,2,Time,StatisticBasedCase,Modification
16,BATCH_OPTIMIZED-TEMPLATE,5,20139472,BasicXform,13,2,Memory,StatisticBasedCase,Modification
16,BATCH_OPTIMIZED-TEMPLATE,5,30671436818,BasicXform,14,2,Time,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,5,21091456,BasicXform,14,2,Memory,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,5,974718220,BasicXform,14,2,AverageMemory,StatisticBasedCase,M2MTransformation2
16,BATCH_OPTIMIZED-TEMPLATE,5,3025846320,BasicXform,14,2,PeakMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,392577,BasicXform,1,2,Time,StatisticBasedCase,EMFResourceInitialization
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,10241528,BasicXform,1,2,Memory,StatisticBasedCase,EMFResourceInitialization
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,80430274403,BasicXform,2,2,Time,StatisticBasedCase,Generation
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1813547272,BasicXform,2,2,Memory,StatisticBasedCase,Generation
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1904378700,BasicXform,3,2,Time,StatisticBasedCase,Initialization
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,203854816,BasicXform,3,2,Memory,StatisticBasedCase,Initialization
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,336149461,BasicXform,3,2,AverageMemory,StatisticBasedCase,Initialization
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,659311080,BasicXform,3,2,PeakMemory,StatisticBasedCase,Initialization
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2581237025,BasicXform,4,2,Time,StatisticBasedCase,M2MTransformation1
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,329843000,BasicXform,4,2,Memory,StatisticBasedCase,M2MTransformation1
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,672360725,BasicXform,4,2,AverageMemory,StatisticBasedCase,M2MTransformation1
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1119370480,BasicXform,4,2,PeakMemory,StatisticBasedCase,M2MTransformation1
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2430250,BasicXform,5,2,Time,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,329843720,BasicXform,5,2,Memory,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1202502580,BasicXform,6,2,Time,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,329857024,BasicXform,6,2,Memory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,803552274,BasicXform,6,2,AverageMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,1119357392,BasicXform,6,2,PeakMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,708960,BasicXform,7,2,Time,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,329857360,BasicXform,7,2,Memory,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1132397122,BasicXform,8,2,Time,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,329857736,BasicXform,8,2,Memory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,817426282,BasicXform,8,2,AverageMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,1107892352,BasicXform,8,2,PeakMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,612397,BasicXform,9,2,Time,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,329858232,BasicXform,9,2,Memory,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1097002168,BasicXform,10,2,Time,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,329872072,BasicXform,10,2,Memory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,827800890,BasicXform,10,2,AverageMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,1107893128,BasicXform,10,2,PeakMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,645908,BasicXform,11,2,Time,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,329872496,BasicXform,11,2,Memory,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1081986399,BasicXform,12,2,Time,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,329874728,BasicXform,12,2,Memory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,1107907176,BasicXform,12,2,PeakMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,838188776,BasicXform,12,2,AverageMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,308183,BasicXform,13,2,Time,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,329875120,BasicXform,13,2,Memory,StatisticBasedCase,Modification
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1082051595,BasicXform,14,2,Time,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,329877976,BasicXform,14,2,Memory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,838191413,BasicXform,14,2,AverageMemory,StatisticBasedCase,M2MTransformation2
64,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,1107909824,BasicXform,14,2,PeakMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,739722,BasicXform,1,2,Time,StatisticBasedCase,EMFResourceInitialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,9521024,BasicXform,1,2,Memory,StatisticBasedCase,EMFResourceInitialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,74626662,BasicXform,2,2,Time,StatisticBasedCase,Generation
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,10715608,BasicXform,2,2,Memory,StatisticBasedCase,Generation
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,45069297,BasicXform,3,2,Time,StatisticBasedCase,Initialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,12980800,BasicXform,3,2,Memory,StatisticBasedCase,Initialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,63324684,BasicXform,3,2,AverageMemory,StatisticBasedCase,Initialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,74062112,BasicXform,3,2,PeakMemory,StatisticBasedCase,Initialization
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,27476208,BasicXform,4,2,Time,StatisticBasedCase,M2MTransformation1
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,13256488,BasicXform,4,2,Memory,StatisticBasedCase,M2MTransformation1
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,34456232,BasicXform,4,2,PeakMemory,StatisticBasedCase,M2MTransformation1
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,34456232,BasicXform,4,2,AverageMemory,StatisticBasedCase,M2MTransformation1
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,154535,BasicXform,5,2,Time,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,13256720,BasicXform,5,2,Memory,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,27970975,BasicXform,6,2,Time,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,13267688,BasicXform,6,2,Memory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,34732352,BasicXform,6,2,PeakMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,34732352,BasicXform,6,2,AverageMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,159646,BasicXform,7,2,Time,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,13267664,BasicXform,7,2,Memory,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,27410312,BasicXform,8,2,Time,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,13273880,BasicXform,8,2,Memory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,34743296,BasicXform,8,2,AverageMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,34743296,BasicXform,8,2,PeakMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,139717,BasicXform,9,2,Time,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,13273872,BasicXform,9,2,Memory,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,27662420,BasicXform,10,2,Time,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,13280480,BasicXform,10,2,Memory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,34749504,BasicXform,10,2,AverageMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,34749504,BasicXform,10,2,PeakMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,112422,BasicXform,11,2,Time,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,13280528,BasicXform,11,2,Memory,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,28314641,BasicXform,12,2,Time,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,13290344,BasicXform,12,2,Memory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,34756184,BasicXform,12,2,PeakMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,34756184,BasicXform,12,2,AverageMemory,StatisticBasedCase,M2MTransformation2
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,227259,BasicXform,13,2,Time,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,13290320,BasicXform,13,2,Memory,StatisticBasedCase,Modification
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,26472853,BasicXform,14,2,Time,StatisticBasedCase,M2MTransformation2
