MetricName,Scenario,Iteration,CaseName,RunIndex,Sequence,Tool,PhaseName,MetricValue,Size
Memory,BasicXform,1,StatisticBasedCase,2,5,BATCH_OPTIMIZED-TEMPLATE,Modification,12197304,8
Time,BasicXform,1,StatisticBasedCase,2,6,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,7338026826,8
Memory,BasicXform,1,StatisticBasedCase,2,6,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,12692712,8
PeakMemory,BasicXform,1,StatisticBasedCase,2,6,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1443984704,8
AverageMemory,BasicXform,1,StatisticBasedCase,2,6,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,696183672,8
Time,BasicXform,2,StatisticBasedCase,2,7,BATCH_OPTIMIZED-TEMPLATE,Modification,145924,8
Memory,BasicXform,2,StatisticBasedCase,2,7,BATCH_OPTIMIZED-TEMPLATE,Modification,12692808,8
Time,BasicXform,2,StatisticBasedCase,2,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,7343162358,8
Memory,BasicXform,2,StatisticBasedCase,2,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,13210448,8
AverageMemory,BasicXform,2,StatisticBasedCase,2,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,727786448,8
PeakMemory,BasicXform,2,StatisticBasedCase,2,8,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1444398256,8
Time,BasicXform,3,StatisticBasedCase,2,9,BATCH_OPTIMIZED-TEMPLATE,Modification,96766,8
Memory,BasicXform,3,StatisticBasedCase,2,9,BATCH_OPTIMIZED-TEMPLATE,Modification,13210544,8
Time,BasicXform,3,StatisticBasedCase,2,10,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,7379943069,8
Memory,BasicXform,3,StatisticBasedCase,2,10,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,13680480,8
PeakMemory,BasicXform,3,StatisticBasedCase,2,10,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1445849832,8
AverageMemory,BasicXform,3,StatisticBasedCase,2,10,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,687220429,8
Time,BasicXform,4,StatisticBasedCase,2,11,BATCH_OPTIMIZED-TEMPLATE,Modification,116655,8
Memory,BasicXform,4,StatisticBasedCase,2,11,BATCH_OPTIMIZED-TEMPLATE,Modification,13680640,8
Time,BasicXform,4,StatisticBasedCase,2,12,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,7402490722,8
Memory,BasicXform,4,StatisticBasedCase,2,12,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,14250256,8
AverageMemory,BasicXform,4,StatisticBasedCase,2,12,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,649676872,8
PeakMemory,BasicXform,4,StatisticBasedCase,2,12,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1446516608,8
Time,BasicXform,5,StatisticBasedCase,2,13,BATCH_OPTIMIZED-TEMPLATE,Modification,107652,8
Memory,BasicXform,5,StatisticBasedCase,2,13,BATCH_OPTIMIZED-TEMPLATE,Modification,14250352,8
Time,BasicXform,5,StatisticBasedCase,2,14,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,7404231840,8
Memory,BasicXform,5,StatisticBasedCase,2,14,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,14723040,8
AverageMemory,BasicXform,5,StatisticBasedCase,2,14,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,678787163,8
PeakMemory,BasicXform,5,StatisticBasedCase,2,14,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,1446922408,8
Time,BasicXform,1,StatisticBasedCase,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,220946,64
Memory,BasicXform,1,StatisticBasedCase,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,10090744,64
Time,BasicXform,1,StatisticBasedCase,2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,69455024106,64
Memory,BasicXform,1,StatisticBasedCase,2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,1721583136,64
Time,BasicXform,1,StatisticBasedCase,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,10774734839,64
Memory,BasicXform,1,StatisticBasedCase,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,976062864,64
PeakMemory,BasicXform,1,StatisticBasedCase,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,2736459392,64
AverageMemory,BasicXform,1,StatisticBasedCase,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,1147393317,64
Time,BasicXform,1,StatisticBasedCase,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,704142941,64
Memory,BasicXform,1,StatisticBasedCase,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,1014734704,64
PeakMemory,BasicXform,1,StatisticBasedCase,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,1352283736,64
AverageMemory,BasicXform,1,StatisticBasedCase,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,1187687348,64
Time,BasicXform,1,StatisticBasedCase,2,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,989147,64
Memory,BasicXform,1,StatisticBasedCase,2,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,1014748000,64
Time,BasicXform,1,StatisticBasedCase,2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,716527347,64
Memory,BasicXform,1,StatisticBasedCase,2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1016069816,64
PeakMemory,BasicXform,1,StatisticBasedCase,2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1437996216,64
AverageMemory,BasicXform,1,StatisticBasedCase,2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1249886248,64
Time,BasicXform,2,StatisticBasedCase,2,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,865759,64
Memory,BasicXform,2,StatisticBasedCase,2,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,1016107944,64
Time,BasicXform,2,StatisticBasedCase,2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,677077981,64
Memory,BasicXform,2,StatisticBasedCase,2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1016118264,64
AverageMemory,BasicXform,2,StatisticBasedCase,2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1227732652,64
PeakMemory,BasicXform,2,StatisticBasedCase,2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1392329080,64
Time,BasicXform,3,StatisticBasedCase,2,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,877174,64
Memory,BasicXform,3,StatisticBasedCase,2,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,1016126984,64
Time,BasicXform,3,StatisticBasedCase,2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,665850053,64
Memory,BasicXform,3,StatisticBasedCase,2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1016132032,64
PeakMemory,BasicXform,3,StatisticBasedCase,2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1392348040,64
AverageMemory,BasicXform,3,StatisticBasedCase,2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1227751652,64
Time,BasicXform,4,StatisticBasedCase,2,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,844390,64
Memory,BasicXform,4,StatisticBasedCase,2,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,1016142648,64
Time,BasicXform,4,StatisticBasedCase,2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,666234707,64
Memory,BasicXform,4,StatisticBasedCase,2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1016678136,64
AverageMemory,BasicXform,4,StatisticBasedCase,2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1227767376,64
PeakMemory,BasicXform,4,StatisticBasedCase,2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1392363800,64
Time,BasicXform,5,StatisticBasedCase,2,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,785574,64
Memory,BasicXform,5,StatisticBasedCase,2,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,1016689056,64
Time,BasicXform,5,StatisticBasedCase,2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,651410127,64
Memory,BasicXform,5,StatisticBasedCase,2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1018790600,64
PeakMemory,BasicXform,5,StatisticBasedCase,2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1395007016,64
AverageMemory,BasicXform,5,StatisticBasedCase,2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,1229362176,64
Time,BasicXform,1,StatisticBasedCase,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,523102,8
Memory,BasicXform,1,StatisticBasedCase,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,9564616,8
Time,BasicXform,1,StatisticBasedCase,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,1009374516,8
Memory,BasicXform,1,StatisticBasedCase,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,33629072,8
Time,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,95177161,8
Memory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,16785048,8
PeakMemory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,85816888,8
AverageMemory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,53604572,8
Time,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,221091785,8
Memory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,19327928,8
PeakMemory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,124159840,8
AverageMemory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,81210160,8
Time,BasicXform,1,StatisticBasedCase,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,475361,8
Memory,BasicXform,1,StatisticBasedCase,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,19328520,8
Time,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,184319154,8
Memory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,19341544,8
PeakMemory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,126703584,8
AverageMemory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,83753868,8
Time,BasicXform,2,StatisticBasedCase,1,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,271994,8
Memory,BasicXform,2,StatisticBasedCase,1,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,19341944,8
Time,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,153159513,8
Memory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,19370704,8
PeakMemory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,148192040,8
AverageMemory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,83767380,8
Time,BasicXform,3,StatisticBasedCase,1,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,247138,8
Memory,BasicXform,3,StatisticBasedCase,1,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,19370112,8
Time,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,131748674,8
Memory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,19373896,8
AverageMemory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,83795496,8
PeakMemory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,126745248,8
Time,BasicXform,4,StatisticBasedCase,1,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,172419,8
Memory,BasicXform,4,StatisticBasedCase,1,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,19374288,8
Time,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,125978273,8
Memory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,19381224,8
PeakMemory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,126749368,8
AverageMemory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,83799656,8
Time,BasicXform,5,StatisticBasedCase,1,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,224496,8
Memory,BasicXform,5,StatisticBasedCase,1,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,19381744,8
Time,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,124470283,8
Memory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,19387240,8
PeakMemory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,126756984,8
AverageMemory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,83807180,8
Time,BasicXform,1,StatisticBasedCase,3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,249161,64
Memory,BasicXform,1,StatisticBasedCase,3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,10206144,64
Time,BasicXform,1,StatisticBasedCase,3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,84377635139,64
Memory,BasicXform,1,StatisticBasedCase,3,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,1642859144,64
Time,BasicXform,1,StatisticBasedCase,3,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,1803762944,64
Memory,BasicXform,1,StatisticBasedCase,3,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,203771160,64
AverageMemory,BasicXform,1,StatisticBasedCase,3,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,352692669,64
PeakMemory,BasicXform,1,StatisticBasedCase,3,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,660164600,64
Time,BasicXform,1,StatisticBasedCase,3,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,2347215544,64
Memory,BasicXform,1,StatisticBasedCase,3,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,329523736,64
PeakMemory,BasicXform,1,StatisticBasedCase,3,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,1137542016,64
AverageMemory,BasicXform,1,StatisticBasedCase,3,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,707666220,64
Time,BasicXform,1,StatisticBasedCase,3,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,1275426,64
Memory,BasicXform,1,StatisticBasedCase,3,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,329524456,64
Time,BasicXform,1,StatisticBasedCase,3,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,1148645311,64
Memory,BasicXform,1,StatisticBasedCase,3,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,329527112,64
AverageMemory,BasicXform,1,StatisticBasedCase,3,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,807552768,64
PeakMemory,BasicXform,1,StatisticBasedCase,3,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,1096592640,64
Time,BasicXform,2,StatisticBasedCase,3,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,879730,64
Memory,BasicXform,2,StatisticBasedCase,3,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,329527512,64
Time,BasicXform,2,StatisticBasedCase,3,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,1061505833,64
Memory,BasicXform,2,StatisticBasedCase,3,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,329526872,64
AverageMemory,BasicXform,2,StatisticBasedCase,3,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,840906536,64
PeakMemory,BasicXform,2,StatisticBasedCase,3,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,1096595656,64
Time,BasicXform,3,StatisticBasedCase,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,608728,64
Memory,BasicXform,3,StatisticBasedCase,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,329527272,64
Time,BasicXform,3,StatisticBasedCase,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,1049943129,64
Memory,BasicXform,3,StatisticBasedCase,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,329539480,64
PeakMemory,BasicXform,3,StatisticBasedCase,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,1096595800,64
AverageMemory,BasicXform,3,StatisticBasedCase,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,840906546,64
Time,BasicXform,4,StatisticBasedCase,3,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,647916,64
Memory,BasicXform,4,StatisticBasedCase,3,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,329540000,64
Time,BasicXform,4,StatisticBasedCase,3,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,1053140953,64
Memory,BasicXform,4,StatisticBasedCase,3,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,329551416,64
AverageMemory,BasicXform,4,StatisticBasedCase,3,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,840919080,64
PeakMemory,BasicXform,4,StatisticBasedCase,3,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,1096608216,64
Time,BasicXform,5,StatisticBasedCase,3,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,321885,64
Memory,BasicXform,5,StatisticBasedCase,3,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,329551840,64
Time,BasicXform,5,StatisticBasedCase,3,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,1049764584,64
Memory,BasicXform,5,StatisticBasedCase,3,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,329566168,64
PeakMemory,BasicXform,5,StatisticBasedCase,3,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,1096619952,64
AverageMemory,BasicXform,5,StatisticBasedCase,3,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,840930832,64
Time,BasicXform,1,StatisticBasedCase,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,376404,32
Memory,BasicXform,1,StatisticBasedCase,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,9868664,32
Time,BasicXform,1,StatisticBasedCase,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,14033895091,32
Memory,BasicXform,1,StatisticBasedCase,3,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,352044552,32
Time,BasicXform,1,StatisticBasedCase,3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,1973488345,32
Memory,BasicXform,1,StatisticBasedCase,3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,194160328,32
AverageMemory,BasicXform,1,StatisticBasedCase,3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,426010557,32
PeakMemory,BasicXform,1,StatisticBasedCase,3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,811655512,32
Time,BasicXform,1,StatisticBasedCase,3,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,608126449,32
Memory,BasicXform,1,StatisticBasedCase,3,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,216282240,32
PeakMemory,BasicXform,1,StatisticBasedCase,3,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,514856688,32
AverageMemory,BasicXform,1,StatisticBasedCase,3,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,370436572,32
Time,BasicXform,1,StatisticBasedCase,3,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,8204659,32
Memory,BasicXform,1,StatisticBasedCase,3,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,217134312,32
Time,BasicXform,1,StatisticBasedCase,3,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,40811,32
Memory,BasicXform,1,StatisticBasedCase,3,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,217135192,32
PeakMemory,BasicXform,1,StatisticBasedCase,3,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,345627432,32
AverageMemory,BasicXform,1,StatisticBasedCase,3,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,281202904,32
Time,BasicXform,2,StatisticBasedCase,3,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1464640,32
Memory,BasicXform,2,StatisticBasedCase,3,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,217156696,32
Time,BasicXform,2,StatisticBasedCase,3,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,31810,32
Memory,BasicXform,2,StatisticBasedCase,3,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,217157576,32
AverageMemory,BasicXform,2,StatisticBasedCase,3,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,281225288,32
PeakMemory,BasicXform,2,StatisticBasedCase,3,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,281225288,32
Time,BasicXform,3,StatisticBasedCase,3,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1403657,32
Memory,BasicXform,3,StatisticBasedCase,3,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,217179912,32
Time,BasicXform,3,StatisticBasedCase,3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,18133,32
Memory,BasicXform,3,StatisticBasedCase,3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,217180792,32
AverageMemory,BasicXform,3,StatisticBasedCase,3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,249214748,32
PeakMemory,BasicXform,3,StatisticBasedCase,3,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,281248504,32
Time,BasicXform,4,StatisticBasedCase,3,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1220128,32
Memory,BasicXform,4,StatisticBasedCase,3,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,217202456,32
Time,BasicXform,4,StatisticBasedCase,3,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,14894,32
Memory,BasicXform,4,StatisticBasedCase,3,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,217203360,32
AverageMemory,BasicXform,4,StatisticBasedCase,3,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,249237316,32
PeakMemory,BasicXform,4,StatisticBasedCase,3,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,281271072,32
Time,BasicXform,5,StatisticBasedCase,3,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1343272,32
Memory,BasicXform,5,StatisticBasedCase,3,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,217225536,32
