Tool,MetricName,Iteration,Sequence,RunIndex,CaseName,Size,Scenario,MetricValue,PhaseName
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,2,8,2,StatisticBasedCase,32,BasicXform,307819833,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,2,8,2,StatisticBasedCase,32,BasicXform,204360248,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,2,8,2,StatisticBasedCase,32,BasicXform,331705776,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,2,8,2,StatisticBasedCase,32,BasicXform,459811304,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,3,9,2,StatisticBasedCase,32,BasicXform,486474,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,3,9,2,StatisticBasedCase,32,BasicXform,204365752,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,3,10,2,StatisticBasedCase,32,BasicXform,289155495,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,3,10,2,StatisticBasedCase,32,BasicXform,204895912,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,3,10,2,StatisticBasedCase,32,BasicXform,331728528,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,3,10,2,StatisticBasedCase,32,BasicXform,395409520,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,4,11,2,StatisticBasedCase,32,BasicXform,514050,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,4,11,2,StatisticBasedCase,32,BasicXform,204901568,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,4,12,2,StatisticBasedCase,32,BasicXform,279412857,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,4,12,2,StatisticBasedCase,32,BasicXform,205171432,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,4,12,2,StatisticBasedCase,32,BasicXform,395945392,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,4,12,2,StatisticBasedCase,32,BasicXform,332264384,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,5,13,2,StatisticBasedCase,32,BasicXform,436072,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,5,13,2,StatisticBasedCase,32,BasicXform,205176896,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,5,14,2,StatisticBasedCase,32,BasicXform,264763173,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,5,14,2,StatisticBasedCase,32,BasicXform,205180016,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,5,14,2,StatisticBasedCase,32,BasicXform,332539668,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,5,14,2,StatisticBasedCase,32,BasicXform,396220656,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,1,5,StatisticBasedCase,4,BasicXform,558592,EMFResourceInitialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,1,5,StatisticBasedCase,4,BasicXform,9499296,EMFResourceInitialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,2,5,StatisticBasedCase,4,BasicXform,283823713,Generation
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,2,5,StatisticBasedCase,4,BasicXform,15723984,Generation
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,3,5,StatisticBasedCase,4,BasicXform,51116606,Initialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,3,5,StatisticBasedCase,4,BasicXform,13540680,Initialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,1,3,5,StatisticBasedCase,4,BasicXform,52948512,Initialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,1,3,5,StatisticBasedCase,4,BasicXform,42211088,Initialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,4,5,StatisticBasedCase,4,BasicXform,41428852,M2MTransformation1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,4,5,StatisticBasedCase,4,BasicXform,14994632,M2MTransformation1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,1,4,5,StatisticBasedCase,4,BasicXform,35016112,M2MTransformation1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,1,4,5,StatisticBasedCase,4,BasicXform,35016112,M2MTransformation1
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,5,5,StatisticBasedCase,4,BasicXform,353149,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,5,5,StatisticBasedCase,4,BasicXform,15002792,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,6,5,StatisticBasedCase,4,BasicXform,42340274,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,6,5,StatisticBasedCase,4,BasicXform,15064664,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,1,6,5,StatisticBasedCase,4,BasicXform,36478424,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,1,6,5,StatisticBasedCase,4,BasicXform,36478424,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,2,7,5,StatisticBasedCase,4,BasicXform,399433,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,2,7,5,StatisticBasedCase,4,BasicXform,15070864,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,2,8,5,StatisticBasedCase,4,BasicXform,40623245,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,2,8,5,StatisticBasedCase,4,BasicXform,15075120,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,2,8,5,StatisticBasedCase,4,BasicXform,58021352,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,2,8,5,StatisticBasedCase,4,BasicXform,36546496,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,3,9,5,StatisticBasedCase,4,BasicXform,289034,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,3,9,5,StatisticBasedCase,4,BasicXform,15083280,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,3,10,5,StatisticBasedCase,4,BasicXform,39458359,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,3,10,5,StatisticBasedCase,4,BasicXform,15091192,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,3,10,5,StatisticBasedCase,4,BasicXform,36558912,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,3,10,5,StatisticBasedCase,4,BasicXform,36558912,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,4,11,5,StatisticBasedCase,4,BasicXform,349451,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,4,11,5,StatisticBasedCase,4,BasicXform,15099648,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,4,12,5,StatisticBasedCase,4,BasicXform,39224519,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,4,12,5,StatisticBasedCase,4,BasicXform,15209208,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,4,12,5,StatisticBasedCase,4,BasicXform,36575304,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,4,12,5,StatisticBasedCase,4,BasicXform,36575304,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,5,13,5,StatisticBasedCase,4,BasicXform,396507,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,5,13,5,StatisticBasedCase,4,BasicXform,15217448,Modification
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,5,14,5,StatisticBasedCase,4,BasicXform,33386362,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,5,14,5,StatisticBasedCase,4,BasicXform,15225152,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,5,14,5,StatisticBasedCase,4,BasicXform,36693080,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,5,14,5,StatisticBasedCase,4,BasicXform,36693080,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,1,2,StatisticBasedCase,4,BasicXform,303984,EMFResourceInitialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,1,2,StatisticBasedCase,4,BasicXform,9602848,EMFResourceInitialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,2,2,StatisticBasedCase,4,BasicXform,362715141,Generation
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,2,2,StatisticBasedCase,4,BasicXform,16192672,Generation
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,3,2,StatisticBasedCase,4,BasicXform,12008203,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,3,2,StatisticBasedCase,4,BasicXform,11124048,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,1,3,2,StatisticBasedCase,4,BasicXform,31575832,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,1,3,2,StatisticBasedCase,4,BasicXform,31575832,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,4,2,StatisticBasedCase,4,BasicXform,110856291,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,4,2,StatisticBasedCase,4,BasicXform,13751016,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,1,4,2,StatisticBasedCase,4,BasicXform,75549664,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,1,4,2,StatisticBasedCase,4,BasicXform,54074724,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,5,2,StatisticBasedCase,4,BasicXform,295402,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,5,2,StatisticBasedCase,4,BasicXform,13751376,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,6,2,StatisticBasedCase,4,BasicXform,104579551,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,6,2,StatisticBasedCase,4,BasicXform,13757976,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,1,6,2,StatisticBasedCase,4,BasicXform,56701928,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,1,6,2,StatisticBasedCase,4,BasicXform,45964492,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,2,7,2,StatisticBasedCase,4,BasicXform,321636,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,2,7,2,StatisticBasedCase,4,BasicXform,13758368,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,2,8,2,StatisticBasedCase,4,BasicXform,91464054,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,2,8,2,StatisticBasedCase,4,BasicXform,13764288,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,2,8,2,StatisticBasedCase,4,BasicXform,78183744,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,2,8,2,StatisticBasedCase,4,BasicXform,45971468,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,3,9,2,StatisticBasedCase,4,BasicXform,291293,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,3,9,2,StatisticBasedCase,4,BasicXform,13764656,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,3,10,2,StatisticBasedCase,4,BasicXform,81459763,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,3,10,2,StatisticBasedCase,4,BasicXform,13770040,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,3,10,2,StatisticBasedCase,4,BasicXform,56715184,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,3,10,2,StatisticBasedCase,4,BasicXform,45977760,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,4,11,2,StatisticBasedCase,4,BasicXform,181816,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,4,11,2,StatisticBasedCase,4,BasicXform,13770576,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,4,12,2,StatisticBasedCase,4,BasicXform,77350279,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,4,12,2,StatisticBasedCase,4,BasicXform,13789312,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,4,12,2,StatisticBasedCase,4,BasicXform,45983716,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,4,12,2,StatisticBasedCase,4,BasicXform,56721152,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,5,13,2,StatisticBasedCase,4,BasicXform,199929,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,5,13,2,StatisticBasedCase,4,BasicXform,13789680,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,5,14,2,StatisticBasedCase,4,BasicXform,82656105,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,5,14,2,StatisticBasedCase,4,BasicXform,13801576,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,5,14,2,StatisticBasedCase,4,BasicXform,56740216,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,5,14,2,StatisticBasedCase,4,BasicXform,46002788,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Time,1,1,3,StatisticBasedCase,32,BasicXform,212231,EMFResourceInitialization
BATCH_OPTIMIZED-TEMPLATE,Memory,1,1,3,StatisticBasedCase,32,BasicXform,9664568,EMFResourceInitialization
BATCH_OPTIMIZED-TEMPLATE,Time,1,2,3,StatisticBasedCase,32,BasicXform,14562715520,Generation
BATCH_OPTIMIZED-TEMPLATE,Memory,1,2,3,StatisticBasedCase,32,BasicXform,385554624,Generation
BATCH_OPTIMIZED-TEMPLATE,Time,1,3,3,StatisticBasedCase,32,BasicXform,13018,Initialization
BATCH_OPTIMIZED-TEMPLATE,Memory,1,3,3,StatisticBasedCase,32,BasicXform,17552888,Initialization
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,1,3,3,StatisticBasedCase,32,BasicXform,49246732,Initialization
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,1,3,3,StatisticBasedCase,32,BasicXform,80940376,Initialization
BATCH_OPTIMIZED-TEMPLATE,Time,1,4,3,StatisticBasedCase,32,BasicXform,125819625201,M2MTransformation1
BATCH_OPTIMIZED-TEMPLATE,Memory,1,4,3,StatisticBasedCase,32,BasicXform,26298512,M2MTransformation1
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,1,4,3,StatisticBasedCase,32,BasicXform,3334113312,M2MTransformation1
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,1,4,3,StatisticBasedCase,32,BasicXform,1148449361,M2MTransformation1
BATCH_OPTIMIZED-TEMPLATE,Time,1,5,3,StatisticBasedCase,32,BasicXform,443684,Modification
BATCH_OPTIMIZED-TEMPLATE,Memory,1,5,3,StatisticBasedCase,32,BasicXform,26298632,Modification
BATCH_OPTIMIZED-TEMPLATE,Time,1,6,3,StatisticBasedCase,32,BasicXform,126393649773,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,1,6,3,StatisticBasedCase,32,BasicXform,28389640,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,1,6,3,StatisticBasedCase,32,BasicXform,2601208752,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,1,6,3,StatisticBasedCase,32,BasicXform,927513443,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Time,2,7,3,StatisticBasedCase,32,BasicXform,307229,Modification
BATCH_OPTIMIZED-TEMPLATE,Memory,2,7,3,StatisticBasedCase,32,BasicXform,28388736,Modification
BATCH_OPTIMIZED-TEMPLATE,Time,2,8,3,StatisticBasedCase,32,BasicXform,127453977350,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,2,8,3,StatisticBasedCase,32,BasicXform,30283336,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,2,8,3,StatisticBasedCase,32,BasicXform,2583285752,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,2,8,3,StatisticBasedCase,32,BasicXform,1001652641,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Time,3,9,3,StatisticBasedCase,32,BasicXform,278148,Modification
BATCH_OPTIMIZED-TEMPLATE,Memory,3,9,3,StatisticBasedCase,32,BasicXform,30283424,Modification
BATCH_OPTIMIZED-TEMPLATE,Time,3,10,3,StatisticBasedCase,32,BasicXform,127182114510,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,3,10,3,StatisticBasedCase,32,BasicXform,32572920,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,3,10,3,StatisticBasedCase,32,BasicXform,999358867,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,3,10,3,StatisticBasedCase,32,BasicXform,2581608776,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Time,4,11,3,StatisticBasedCase,32,BasicXform,298711,Modification
BATCH_OPTIMIZED-TEMPLATE,Memory,4,11,3,StatisticBasedCase,32,BasicXform,32573032,Modification
BATCH_OPTIMIZED-TEMPLATE,Time,4,12,3,StatisticBasedCase,32,BasicXform,128875557713,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,4,12,3,StatisticBasedCase,32,BasicXform,34470928,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,4,12,3,StatisticBasedCase,32,BasicXform,2557085944,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,4,12,3,StatisticBasedCase,32,BasicXform,952887076,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Time,5,13,3,StatisticBasedCase,32,BasicXform,294711,Modification
BATCH_OPTIMIZED-TEMPLATE,Memory,5,13,3,StatisticBasedCase,32,BasicXform,34471040,Modification
BATCH_OPTIMIZED-TEMPLATE,Time,5,14,3,StatisticBasedCase,32,BasicXform,128121755550,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,Memory,5,14,3,StatisticBasedCase,32,BasicXform,36370176,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,PeakMemory,5,14,3,StatisticBasedCase,32,BasicXform,2539093752,M2MTransformation2
BATCH_OPTIMIZED-TEMPLATE,AverageMemory,5,14,3,StatisticBasedCase,32,BasicXform,938254655,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,1,3,StatisticBasedCase,32,BasicXform,225220,EMFResourceInitialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,1,3,StatisticBasedCase,32,BasicXform,10208816,EMFResourceInitialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,2,3,StatisticBasedCase,32,BasicXform,8541239564,Generation
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,2,3,StatisticBasedCase,32,BasicXform,180129488,Generation
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,3,3,StatisticBasedCase,32,BasicXform,1420022177,Initialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,3,3,StatisticBasedCase,32,BasicXform,140494336,Initialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,1,3,3,StatisticBasedCase,32,BasicXform,552581336,Initialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,1,3,3,StatisticBasedCase,32,BasicXform,331736952,Initialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,4,3,StatisticBasedCase,32,BasicXform,1723021549,M2MTransformation1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,4,3,StatisticBasedCase,32,BasicXform,240243296,M2MTransformation1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,1,4,3,StatisticBasedCase,32,BasicXform,383671904,M2MTransformation1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,1,4,3,StatisticBasedCase,32,BasicXform,571357776,M2MTransformation1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,5,3,StatisticBasedCase,32,BasicXform,2432480,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,5,3,StatisticBasedCase,32,BasicXform,240280032,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,6,3,StatisticBasedCase,32,BasicXform,3876,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,6,3,StatisticBasedCase,32,BasicXform,240280912,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,1,6,3,StatisticBasedCase,32,BasicXform,282947712,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,1,6,3,StatisticBasedCase,32,BasicXform,261614412,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,2,7,3,StatisticBasedCase,32,BasicXform,2781468,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,2,7,3,StatisticBasedCase,32,BasicXform,240355680,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,2,8,3,StatisticBasedCase,32,BasicXform,4162,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,2,8,3,StatisticBasedCase,32,BasicXform,240356560,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,2,8,3,StatisticBasedCase,32,BasicXform,261690060,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,2,8,3,StatisticBasedCase,32,BasicXform,283023360,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,3,9,3,StatisticBasedCase,32,BasicXform,1899595,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,3,9,3,StatisticBasedCase,32,BasicXform,240385888,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,3,10,3,StatisticBasedCase,32,BasicXform,4365,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,3,10,3,StatisticBasedCase,32,BasicXform,240386768,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,3,10,3,StatisticBasedCase,32,BasicXform,283053568,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,3,10,3,StatisticBasedCase,32,BasicXform,261720268,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,4,11,3,StatisticBasedCase,32,BasicXform,1891544,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,4,11,3,StatisticBasedCase,32,BasicXform,240416384,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,4,12,3,StatisticBasedCase,32,BasicXform,13432,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,4,12,3,StatisticBasedCase,32,BasicXform,240417488,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,4,12,3,StatisticBasedCase,32,BasicXform,283084088,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,4,12,3,StatisticBasedCase,32,BasicXform,283084088,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,5,13,3,StatisticBasedCase,32,BasicXform,1987562,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,5,13,3,StatisticBasedCase,32,BasicXform,240447456,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,5,14,3,StatisticBasedCase,32,BasicXform,3854,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,5,14,3,StatisticBasedCase,32,BasicXform,240448336,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,5,14,3,StatisticBasedCase,32,BasicXform,283115136,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,5,14,3,StatisticBasedCase,32,BasicXform,261781836,M2MTransformation2
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,1,2,StatisticBasedCase,4,BasicXform,597539,EMFResourceInitialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,1,2,StatisticBasedCase,4,BasicXform,9500312,EMFResourceInitialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,2,2,StatisticBasedCase,4,BasicXform,270674840,Generation
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,2,2,StatisticBasedCase,4,BasicXform,15723424,Generation
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,1,3,2,StatisticBasedCase,4,BasicXform,51026917,Initialization
BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,1,3,2,StatisticBasedCase,4,BasicXform,13540768,Initialization
