MetricName,Sequence,Tool,Iteration,RunIndex,MetricValue,Scenario,CaseName,Size,PhaseName
PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,55592160,BasicXform,StatisticBasedCase,2,M2MTransformation1
AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,44854736,BasicXform,StatisticBasedCase,2,M2MTransformation1
Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,269400,BasicXform,StatisticBasedCase,2,Modification
Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,13736600,BasicXform,StatisticBasedCase,2,Modification
Time,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,49564908,BasicXform,StatisticBasedCase,2,M2MTransformation2
Memory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,13742504,BasicXform,StatisticBasedCase,2,M2MTransformation2
PeakMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,56687056,BasicXform,StatisticBasedCase,2,M2MTransformation2
AverageMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,45949644,BasicXform,StatisticBasedCase,2,M2MTransformation2
Time,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,168248,BasicXform,StatisticBasedCase,2,Modification
Memory,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,13742984,BasicXform,StatisticBasedCase,2,Modification
Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,47885456,BasicXform,StatisticBasedCase,2,M2MTransformation2
Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,13752944,BasicXform,StatisticBasedCase,2,M2MTransformation2
PeakMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,56693480,BasicXform,StatisticBasedCase,2,M2MTransformation2
AverageMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,45956048,BasicXform,StatisticBasedCase,2,M2MTransformation2
Time,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,176562,BasicXform,StatisticBasedCase,2,Modification
Memory,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,13753328,BasicXform,StatisticBasedCase,2,Modification
Time,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,48739557,BasicXform,StatisticBasedCase,2,M2MTransformation2
Memory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,13764704,BasicXform,StatisticBasedCase,2,M2MTransformation2
PeakMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,56703816,BasicXform,StatisticBasedCase,2,M2MTransformation2
AverageMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,45966388,BasicXform,StatisticBasedCase,2,M2MTransformation2
Time,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,194284,BasicXform,StatisticBasedCase,2,Modification
Memory,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,13765080,BasicXform,StatisticBasedCase,2,Modification
Time,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,48997009,BasicXform,StatisticBasedCase,2,M2MTransformation2
Memory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,13779496,BasicXform,StatisticBasedCase,2,M2MTransformation2
PeakMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,56715592,BasicXform,StatisticBasedCase,2,M2MTransformation2
AverageMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,45978164,BasicXform,StatisticBasedCase,2,M2MTransformation2
Time,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,176003,BasicXform,StatisticBasedCase,2,Modification
Memory,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,13779976,BasicXform,StatisticBasedCase,2,Modification
Time,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,48133597,BasicXform,StatisticBasedCase,2,M2MTransformation2
Memory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,13786840,BasicXform,StatisticBasedCase,2,M2MTransformation2
PeakMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,56730528,BasicXform,StatisticBasedCase,2,M2MTransformation2
AverageMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,45993068,BasicXform,StatisticBasedCase,2,M2MTransformation2
Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,193009,BasicXform,StatisticBasedCase,16,EMFResourceInitialization
Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,9648496,BasicXform,StatisticBasedCase,16,EMFResourceInitialization
Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,3526438485,BasicXform,StatisticBasedCase,16,Generation
Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,101306864,BasicXform,StatisticBasedCase,16,Generation
Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,421181860,BasicXform,StatisticBasedCase,16,Initialization
Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,53661336,BasicXform,StatisticBasedCase,16,Initialization
AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,131592464,BasicXform,StatisticBasedCase,16,Initialization
PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,229798824,BasicXform,StatisticBasedCase,16,Initialization
Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,146620108,BasicXform,StatisticBasedCase,16,M2MTransformation1
Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,65107512,BasicXform,StatisticBasedCase,16,M2MTransformation1
AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,138902624,BasicXform,StatisticBasedCase,16,M2MTransformation1
PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,181632744,BasicXform,StatisticBasedCase,16,M2MTransformation1
Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,485671,BasicXform,StatisticBasedCase,16,Modification
Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,65120304,BasicXform,StatisticBasedCase,16,Modification
Time,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,146321856,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,65326048,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,128886952,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,150142256,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,314102,BasicXform,StatisticBasedCase,16,Modification
Memory,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,65329216,BasicXform,StatisticBasedCase,16,Modification
Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,140162721,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,65341368,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,150351128,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,129095844,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,299480,BasicXform,StatisticBasedCase,16,Modification
Memory,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,65343776,BasicXform,StatisticBasedCase,16,Modification
Time,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,124633332,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,65610936,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,129110408,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,150365696,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,282501,BasicXform,StatisticBasedCase,16,Modification
Memory,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,65613360,BasicXform,StatisticBasedCase,16,Modification
Time,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,121387658,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,65757576,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,150635368,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,129380084,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,307747,BasicXform,StatisticBasedCase,16,Modification
Memory,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,65761264,BasicXform,StatisticBasedCase,16,Modification
Time,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,121243158,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,65790464,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,129527884,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,150783160,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,187529,BasicXform,StatisticBasedCase,1,EMFResourceInitialization
Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,9512248,BasicXform,StatisticBasedCase,1,EMFResourceInitialization
Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,61024500,BasicXform,StatisticBasedCase,1,Generation
Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,10756224,BasicXform,StatisticBasedCase,1,Generation
Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,55537213,BasicXform,StatisticBasedCase,1,Initialization
Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,12214656,BasicXform,StatisticBasedCase,1,Initialization
PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,95516840,BasicXform,StatisticBasedCase,1,Initialization
AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,63304572,BasicXform,StatisticBasedCase,1,Initialization
Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,23241624,BasicXform,StatisticBasedCase,1,M2MTransformation1
Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,12689008,BasicXform,StatisticBasedCase,1,M2MTransformation1
AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,33690088,BasicXform,StatisticBasedCase,1,M2MTransformation1
PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,33690088,BasicXform,StatisticBasedCase,1,M2MTransformation1
Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,210581,BasicXform,StatisticBasedCase,1,Modification
Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,12689368,BasicXform,StatisticBasedCase,1,Modification
Time,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,22926722,BasicXform,StatisticBasedCase,1,M2MTransformation2
Memory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,12696920,BasicXform,StatisticBasedCase,1,M2MTransformation2
PeakMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,34165000,BasicXform,StatisticBasedCase,1,M2MTransformation2
AverageMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,1,2,34165000,BasicXform,StatisticBasedCase,1,M2MTransformation2
Time,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,111056,BasicXform,StatisticBasedCase,1,Modification
Memory,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,12697280,BasicXform,StatisticBasedCase,1,Modification
Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,21987779,BasicXform,StatisticBasedCase,1,M2MTransformation2
Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,12703384,BasicXform,StatisticBasedCase,1,M2MTransformation2
PeakMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,34172912,BasicXform,StatisticBasedCase,1,M2MTransformation2
AverageMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,2,2,34172912,BasicXform,StatisticBasedCase,1,M2MTransformation2
Time,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,136040,BasicXform,StatisticBasedCase,1,Modification
Memory,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,12703872,BasicXform,StatisticBasedCase,1,Modification
Time,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,23304756,BasicXform,StatisticBasedCase,1,M2MTransformation2
Memory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,12710432,BasicXform,StatisticBasedCase,1,M2MTransformation2
AverageMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,34179504,BasicXform,StatisticBasedCase,1,M2MTransformation2
PeakMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,3,2,34179504,BasicXform,StatisticBasedCase,1,M2MTransformation2
Time,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,213976,BasicXform,StatisticBasedCase,1,Modification
Memory,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,12710816,BasicXform,StatisticBasedCase,1,Modification
Time,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,23465369,BasicXform,StatisticBasedCase,1,M2MTransformation2
Memory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,12717816,BasicXform,StatisticBasedCase,1,M2MTransformation2
PeakMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,34186472,BasicXform,StatisticBasedCase,1,M2MTransformation2
AverageMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,4,2,34186472,BasicXform,StatisticBasedCase,1,M2MTransformation2
Time,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,146978,BasicXform,StatisticBasedCase,1,Modification
Memory,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,12718560,BasicXform,StatisticBasedCase,1,Modification
Time,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,23402996,BasicXform,StatisticBasedCase,1,M2MTransformation2
Memory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,12726192,BasicXform,StatisticBasedCase,1,M2MTransformation2
PeakMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,34194192,BasicXform,StatisticBasedCase,1,M2MTransformation2
AverageMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,5,2,34194192,BasicXform,StatisticBasedCase,1,M2MTransformation2
Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,249844,BasicXform,StatisticBasedCase,4,EMFResourceInitialization
Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,9628040,BasicXform,StatisticBasedCase,4,EMFResourceInitialization
Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,146434579,BasicXform,StatisticBasedCase,4,Generation
Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,13624632,BasicXform,StatisticBasedCase,4,Generation
Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,77603550,BasicXform,StatisticBasedCase,4,Initialization
Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,16277960,BasicXform,StatisticBasedCase,4,Initialization
AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,53061564,BasicXform,StatisticBasedCase,4,Initialization
PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,85273856,BasicXform,StatisticBasedCase,4,Initialization
Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,80170338,BasicXform,StatisticBasedCase,4,M2MTransformation1
Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,19357992,BasicXform,StatisticBasedCase,4,M2MTransformation1
PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,69964664,BasicXform,StatisticBasedCase,4,M2MTransformation1
AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,48489792,BasicXform,StatisticBasedCase,4,M2MTransformation1
Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,2830780,BasicXform,StatisticBasedCase,4,Modification
Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,19609624,BasicXform,StatisticBasedCase,4,Modification
Time,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,14904,BasicXform,StatisticBasedCase,4,M2MTransformation2
Memory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,19610496,BasicXform,StatisticBasedCase,4,M2MTransformation2
PeakMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,41085256,BasicXform,StatisticBasedCase,4,M2MTransformation2
AverageMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,41085256,BasicXform,StatisticBasedCase,4,M2MTransformation2
Time,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,1319101,BasicXform,StatisticBasedCase,4,Modification
Memory,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,19632312,BasicXform,StatisticBasedCase,4,Modification
Time,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,15547,BasicXform,StatisticBasedCase,4,M2MTransformation2
Memory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,19633184,BasicXform,StatisticBasedCase,4,M2MTransformation2
AverageMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,41107944,BasicXform,StatisticBasedCase,4,M2MTransformation2
PeakMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,41107944,BasicXform,StatisticBasedCase,4,M2MTransformation2
Time,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,1319947,BasicXform,StatisticBasedCase,4,Modification
Memory,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,19655640,BasicXform,StatisticBasedCase,4,Modification
Time,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,14325,BasicXform,StatisticBasedCase,4,M2MTransformation2
Memory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,19656512,BasicXform,StatisticBasedCase,4,M2MTransformation2
PeakMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,41131272,BasicXform,StatisticBasedCase,4,M2MTransformation2
AverageMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,30393992,BasicXform,StatisticBasedCase,4,M2MTransformation2
Time,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,1362321,BasicXform,StatisticBasedCase,4,Modification
Memory,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,19679216,BasicXform,StatisticBasedCase,4,Modification
Time,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,15628,BasicXform,StatisticBasedCase,4,M2MTransformation2
Memory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,19680112,BasicXform,StatisticBasedCase,4,M2MTransformation2
PeakMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,41154872,BasicXform,StatisticBasedCase,4,M2MTransformation2
AverageMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,41154872,BasicXform,StatisticBasedCase,4,M2MTransformation2
Time,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,1415006,BasicXform,StatisticBasedCase,4,Modification
Memory,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,19702504,BasicXform,StatisticBasedCase,4,Modification
Time,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,16076,BasicXform,StatisticBasedCase,4,M2MTransformation2
Memory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,19703376,BasicXform,StatisticBasedCase,4,M2MTransformation2
PeakMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,41178136,BasicXform,StatisticBasedCase,4,M2MTransformation2
AverageMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,41178136,BasicXform,StatisticBasedCase,4,M2MTransformation2
Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,151505,BasicXform,StatisticBasedCase,16,EMFResourceInitialization
Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,9763272,BasicXform,StatisticBasedCase,16,EMFResourceInitialization
Time,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,3314522931,BasicXform,StatisticBasedCase,16,Generation
Memory,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,101449328,BasicXform,StatisticBasedCase,16,Generation
Time,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,516374064,BasicXform,StatisticBasedCase,16,Initialization
Memory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,64112408,BasicXform,StatisticBasedCase,16,Initialization
PeakMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,256022600,BasicXform,StatisticBasedCase,16,Initialization
AverageMemory,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,155506572,BasicXform,StatisticBasedCase,16,Initialization
Time,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,365314527,BasicXform,StatisticBasedCase,16,M2MTransformation1
Memory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,78872672,BasicXform,StatisticBasedCase,16,M2MTransformation1
AverageMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,159877640,BasicXform,StatisticBasedCase,16,M2MTransformation1
PeakMemory,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,234603520,BasicXform,StatisticBasedCase,16,M2MTransformation1
Time,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,5521540,BasicXform,StatisticBasedCase,16,Modification
Memory,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,80029304,BasicXform,StatisticBasedCase,16,Modification
Time,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,44219,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,80030176,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,122543704,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,122543704,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,1981662,BasicXform,StatisticBasedCase,16,Modification
Memory,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,80064136,BasicXform,StatisticBasedCase,16,Modification
Time,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,33382,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,80065008,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,122578536,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,101321872,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,2664097,BasicXform,StatisticBasedCase,16,Modification
Memory,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,80099352,BasicXform,StatisticBasedCase,16,Modification
Time,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,23119,BasicXform,StatisticBasedCase,16,M2MTransformation2
Memory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,80100224,BasicXform,StatisticBasedCase,16,M2MTransformation2
AverageMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,101357088,BasicXform,StatisticBasedCase,16,M2MTransformation2
PeakMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,122613752,BasicXform,StatisticBasedCase,16,M2MTransformation2
Time,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,13687704,BasicXform,StatisticBasedCase,16,Modification
Memory,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,80135320,BasicXform,StatisticBasedCase,16,Modification
