Size,RunIndex,Tool,PhaseName,MetricName,Sequence,MetricValue,Scenario,Iteration,CaseName
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Memory,1,53274224,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Time,2,3210151707,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Memory,2,1184568712,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Time,3,283133333,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Time,4,290571882,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Memory,4,643355592,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2TTransformation1,Time,5,5778080394,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2TTransformation1,Memory,5,2328780008,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EmptyChangeMonitorInitialization,Time,6,139,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EmptyChangeMonitorInitialization,Memory,6,2328780008,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,7,382458,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,7,2328780008,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,8,539276028,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,8,627063624,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2TTransformation2,Time,9,9967410788,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2TTransformation2,Memory,9,1430142184,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,10,277497,ToolChainPerformance,2,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,10,1430142184,ToolChainPerformance,2,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,11,277936913,ToolChainPerformance,2,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,11,1630871512,ToolChainPerformance,2,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2TTransformation2,Time,12,8110481618,ToolChainPerformance,2,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2TTransformation2,Memory,12,1089927680,ToolChainPerformance,2,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,13,275437,ToolChainPerformance,3,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,13,1089927680,ToolChainPerformance,3,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,14,255360255,ToolChainPerformance,3,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,14,1329611672,ToolChainPerformance,3,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2TTransformation2,Time,15,12217030296,ToolChainPerformance,3,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2TTransformation2,Memory,15,860429568,ToolChainPerformance,3,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,16,279504,ToolChainPerformance,4,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,16,860429568,ToolChainPerformance,4,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,17,265481509,ToolChainPerformance,4,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,17,1092950632,ToolChainPerformance,4,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2TTransformation2,Time,18,7470205928,ToolChainPerformance,4,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2TTransformation2,Memory,18,879314552,ToolChainPerformance,4,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,19,284815,ToolChainPerformance,5,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,19,879314552,ToolChainPerformance,5,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,20,274916715,ToolChainPerformance,5,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,20,1139163720,ToolChainPerformance,5,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2TTransformation2,Time,21,7323914425,ToolChainPerformance,5,StatisticBasedCase
16,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2TTransformation2,Memory,21,916207664,ToolChainPerformance,5,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,EMFResourceInitialization,Time,1,275610,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,EMFResourceInitialization,Memory,1,53306872,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,Generation,Time,2,3193052572,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,Generation,Memory,2,1185853584,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,Initialization,Time,3,171261264,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation1,Time,4,218038447,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation1,Memory,4,525253728,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation1,Time,5,5758304703,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation1,Memory,5,2225270288,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,EmptyChangeMonitorInitialization,Time,6,394,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,EmptyChangeMonitorInitialization,Memory,6,2225270288,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Time,7,570226,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Memory,7,2225270288,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,8,184737089,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,8,2365552896,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,9,5526696961,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,9,2290282504,ToolChainPerformance,1,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Time,10,363288,ToolChainPerformance,2,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Memory,10,2290282504,ToolChainPerformance,2,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,11,175075868,ToolChainPerformance,2,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,11,2424460160,ToolChainPerformance,2,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,12,8803728198,ToolChainPerformance,2,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,12,3474114368,ToolChainPerformance,2,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Time,13,334056,ToolChainPerformance,3,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Memory,13,3474114368,ToolChainPerformance,3,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,14,194696682,ToolChainPerformance,3,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,14,3611098920,ToolChainPerformance,3,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,15,4997132137,ToolChainPerformance,3,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,15,2474784816,ToolChainPerformance,3,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Time,16,357545,ToolChainPerformance,4,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Memory,16,2474784816,ToolChainPerformance,4,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,17,204150106,ToolChainPerformance,4,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,17,2607654768,ToolChainPerformance,4,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,18,4685818744,ToolChainPerformance,4,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,18,1443877512,ToolChainPerformance,4,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Time,19,343988,ToolChainPerformance,5,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Memory,19,1443877512,ToolChainPerformance,5,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,20,194565448,ToolChainPerformance,5,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,20,1611684120,ToolChainPerformance,5,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,21,4562432925,ToolChainPerformance,5,StatisticBasedCase
16,1,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,21,923413192,ToolChainPerformance,5,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,EMFResourceInitialization,Time,1,401759,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,EMFResourceInitialization,Memory,1,51482768,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Generation,Time,2,375634216,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Generation,Memory,2,158909528,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Initialization,Time,3,129578714,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation1,Time,4,323126335,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation1,Memory,4,330792368,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation1,Time,5,1488730354,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation1,Memory,5,653096656,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,ChangeMonitorInitialization,Time,6,25689808,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,ChangeMonitorInitialization,Memory,6,674582008,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Time,7,4237659,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Memory,7,674582008,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Time,8,2262,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Memory,8,674582008,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Time,9,12762808,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Memory,9,674582008,ToolChainPerformance,1,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Time,10,3704902,ToolChainPerformance,2,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Memory,10,674582008,ToolChainPerformance,2,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Time,11,2229,ToolChainPerformance,2,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Memory,11,674582008,ToolChainPerformance,2,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Time,12,19978386,ToolChainPerformance,2,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Memory,12,674582008,ToolChainPerformance,2,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Time,13,3523218,ToolChainPerformance,3,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Memory,13,674582008,ToolChainPerformance,3,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Time,14,1901,ToolChainPerformance,3,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Memory,14,674582008,ToolChainPerformance,3,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Time,15,29783695,ToolChainPerformance,3,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Memory,15,674582008,ToolChainPerformance,3,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Time,16,3411489,ToolChainPerformance,4,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Memory,16,674582008,ToolChainPerformance,4,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Time,17,1834,ToolChainPerformance,4,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Memory,17,674582008,ToolChainPerformance,4,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Time,18,38837541,ToolChainPerformance,4,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Memory,18,696068360,ToolChainPerformance,4,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Time,19,3481219,ToolChainPerformance,5,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,Modification,Memory,19,696068360,ToolChainPerformance,5,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Time,20,1919,ToolChainPerformance,5,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2MTransformation2,Memory,20,696068360,ToolChainPerformance,5,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Time,21,46265308,ToolChainPerformance,5,StatisticBasedCase
4,2,INCR_VIATRA_EXPLICIT_TRACEABILITY-JDT,M2TTransformation2,Memory,21,696068360,ToolChainPerformance,5,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,Time,1,320809,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EMFResourceInitialization,Memory,1,58127968,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,Time,2,316230135,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Generation,Memory,2,112168576,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Initialization,Time,3,140961,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,Time,4,11038537237,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation1,Memory,4,1194370456,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2TTransformation1,Time,5,1199973776,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2TTransformation1,Memory,5,110981432,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EmptyChangeMonitorInitialization,Time,6,280,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,EmptyChangeMonitorInitialization,Memory,6,110981432,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,7,202405,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,7,110981432,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,8,11653037259,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,8,1463503184,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2TTransformation2,Time,9,1221333504,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2TTransformation2,Memory,9,380446624,ToolChainPerformance,1,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,10,140664,ToolChainPerformance,2,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,10,380446624,ToolChainPerformance,2,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,11,11379084243,ToolChainPerformance,2,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,11,335680336,ToolChainPerformance,2,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2TTransformation2,Time,12,1197132071,ToolChainPerformance,2,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2TTransformation2,Memory,12,653696816,ToolChainPerformance,2,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,13,142405,ToolChainPerformance,3,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,13,653696816,ToolChainPerformance,3,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,14,11336135215,ToolChainPerformance,3,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,14,636270200,ToolChainPerformance,3,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2TTransformation2,Time,15,1133452994,ToolChainPerformance,3,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2TTransformation2,Memory,15,958513864,ToolChainPerformance,3,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,16,117286,ToolChainPerformance,4,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,16,958513864,ToolChainPerformance,4,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,17,11503916695,ToolChainPerformance,4,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,17,1053503088,ToolChainPerformance,4,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2TTransformation2,Time,18,1114138554,ToolChainPerformance,4,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2TTransformation2,Memory,18,1369558216,ToolChainPerformance,4,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Time,19,154400,ToolChainPerformance,5,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Modification,Memory,19,1369558216,ToolChainPerformance,5,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Time,20,11527354589,ToolChainPerformance,5,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2MTransformation2,Memory,20,1484318544,ToolChainPerformance,5,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2TTransformation2,Time,21,1061055311,ToolChainPerformance,5,StatisticBasedCase
4,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,M2TTransformation2,Memory,21,414960728,ToolChainPerformance,5,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,EMFResourceInitialization,Time,1,758249,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,EMFResourceInitialization,Memory,1,41324968,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,Generation,Time,2,91138557273,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,Generation,Memory,2,5155732904,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,Initialization,Time,3,11416171301,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation1,Time,4,1118686761,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation1,Memory,4,6546497056,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,M2TTransformation1,Time,5,58829975936,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,M2TTransformation1,Memory,5,2771792984,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,ChangeMonitorInitialization,Time,6,4392129053,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,ChangeMonitorInitialization,Memory,6,3470839488,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,Modification,Time,7,1469884,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,Modification,Memory,7,3470839488,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,Time,8,2412992580,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,Memory,8,3962957632,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,M2TTransformation2,Time,9,48175006734,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,M2TTransformation2,Memory,9,4051144480,ToolChainPerformance,1,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,Modification,Time,10,1295080,ToolChainPerformance,2,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,Modification,Memory,10,4051144480,ToolChainPerformance,2,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,Time,11,2516208400,ToolChainPerformance,2,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,M2MTransformation2,Memory,11,3014018488,ToolChainPerformance,2,StatisticBasedCase
64,4,INCR_VIATRA_AGGREGATED-TEMPLATE,M2TTransformation2,Time,12,25593069163,ToolChainPerformance,2,StatisticBasedCase
