RunIndex,MetricValue,PhaseName,Sequence,MetricName,Iteration,Tool,Scenario,Size,CaseName
2,211343,Modification,7,Time,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,17054352,Modification,7,Memory,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,30317603978,M2MTransformation2,8,Time,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,18000192,M2MTransformation2,8,Memory,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,3041643760,M2MTransformation2,8,PeakMemory,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,785911199,M2MTransformation2,8,AverageMemory,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,180841,Modification,9,Time,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,18000280,Modification,9,Memory,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,30308663146,M2MTransformation2,10,Time,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,19144368,M2MTransformation2,10,Memory,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,3042352168,M2MTransformation2,10,PeakMemory,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,861292570,M2MTransformation2,10,AverageMemory,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,229841,Modification,11,Time,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,19144480,Modification,11,Memory,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,30271000156,M2MTransformation2,12,Time,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,20093664,M2MTransformation2,12,Memory,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,3030102424,M2MTransformation2,12,PeakMemory,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,1168654850,M2MTransformation2,12,AverageMemory,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,179609,Modification,13,Time,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,20093776,Modification,13,Memory,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,30404767155,M2MTransformation2,14,Time,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,21044312,M2MTransformation2,14,Memory,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,3022581168,M2MTransformation2,14,PeakMemory,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,1133744317,M2MTransformation2,14,AverageMemory,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16,StatisticBasedCase
2,446650,EMFResourceInitialization,1,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,10168032,EMFResourceInitialization,1,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,66939277782,Generation,2,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,1721377848,Generation,2,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,1738454757,Initialization,3,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,206202456,Initialization,3,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,754961696,Initialization,3,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,379963218,Initialization,3,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,1419800355,M2MTransformation1,4,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,260252400,M2MTransformation1,4,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,981319008,M2MTransformation1,4,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,649151461,M2MTransformation1,4,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,934602,Modification,5,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,260252800,Modification,5,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,1252872870,M2MTransformation2,6,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,260267784,M2MTransformation2,6,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,1072332688,M2MTransformation2,6,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,740143309,M2MTransformation2,6,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,648060,Modification,7,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,260268112,Modification,7,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,1237785242,M2MTransformation2,8,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,260267168,M2MTransformation2,8,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,1072020448,M2MTransformation2,8,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,739940290,M2MTransformation2,8,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,648316,Modification,9,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,260267568,Modification,9,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,1160251264,M2MTransformation2,10,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,260280888,M2MTransformation2,10,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,1035122144,M2MTransformation2,10,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,752239016,M2MTransformation2,10,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,699263,Modification,11,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,260281312,Modification,11,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,1130222412,M2MTransformation2,12,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,260290008,M2MTransformation2,12,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,1035136104,M2MTransformation2,12,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,752252901,M2MTransformation2,12,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,367349,Modification,13,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,260290408,Modification,13,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,1087632090,M2MTransformation2,14,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,260284544,M2MTransformation2,14,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,1035145384,M2MTransformation2,14,PeakMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,764561386,M2MTransformation2,14,AverageMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,64,StatisticBasedCase
2,400487,EMFResourceInitialization,1,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,9460520,EMFResourceInitialization,1,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,72883537,Generation,2,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,10620344,Generation,2,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,59799653,Initialization,3,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,11955784,Initialization,3,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,63261172,Initialization,3,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,95473456,Initialization,3,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,25234298,M2MTransformation1,4,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,12225504,M2MTransformation1,4,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,33431264,M2MTransformation1,4,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,33431264,M2MTransformation1,4,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,149381,Modification,5,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,12225328,Modification,5,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,26857388,M2MTransformation2,6,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,12232272,M2MTransformation2,6,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,33701008,M2MTransformation2,6,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,33701008,M2MTransformation2,6,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,131029,Modification,7,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,12232056,Modification,7,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,28072600,M2MTransformation2,8,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,12237704,M2MTransformation2,8,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,55182592,M2MTransformation2,8,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,33707736,M2MTransformation2,8,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,116804,Modification,9,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,12237488,Modification,9,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,27702849,M2MTransformation2,10,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,12244272,M2MTransformation2,10,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,55188024,M2MTransformation2,10,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,33713168,M2MTransformation2,10,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,156362,Modification,11,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,12243280,Modification,11,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,26906593,M2MTransformation2,12,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,12252288,M2MTransformation2,12,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
2,33718984,M2MTransformation2,12,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,BasicXform,1,StatisticBasedCase
