Sequence,RunIndex,CaseName,Size,Scenario,MetricName,Tool,MetricValue,Iteration,PhaseName
1,1,StatisticBasedCase,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,742693,1,EMFResourceInitialization
1,1,StatisticBasedCase,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11148488,1,EMFResourceInitialization
2,1,StatisticBasedCase,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,240689998,1,Generation
2,1,StatisticBasedCase,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19330992,1,Generation
3,1,StatisticBasedCase,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,104794608,1,Initialization
3,1,StatisticBasedCase,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20841088,1,Initialization
3,1,StatisticBasedCase,4,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,43839772,1,Initialization
3,1,StatisticBasedCase,4,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,54582456,1,Initialization
4,1,StatisticBasedCase,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,228351042,1,M2MTransformation1
4,1,StatisticBasedCase,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25382120,1,M2MTransformation1
4,1,StatisticBasedCase,4,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,63812288,1,M2MTransformation1
4,1,StatisticBasedCase,4,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,85297624,1,M2MTransformation1
5,1,StatisticBasedCase,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2631112,1,Modification
5,1,StatisticBasedCase,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25793648,1,Modification
6,1,StatisticBasedCase,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17055,1,M2MTransformation2
6,1,StatisticBasedCase,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25794776,1,M2MTransformation2
6,1,StatisticBasedCase,4,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47279528,1,M2MTransformation2
6,1,StatisticBasedCase,4,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36536968,1,M2MTransformation2
7,1,StatisticBasedCase,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1812700,2,Modification
7,1,StatisticBasedCase,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25828056,2,Modification
8,1,StatisticBasedCase,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17027,2,M2MTransformation2
8,1,StatisticBasedCase,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25828616,2,M2MTransformation2
8,1,StatisticBasedCase,4,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47313936,2,M2MTransformation2
8,1,StatisticBasedCase,4,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36571376,2,M2MTransformation2
9,1,StatisticBasedCase,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1832186,3,Modification
9,1,StatisticBasedCase,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25862632,3,Modification
10,1,StatisticBasedCase,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17905,3,M2MTransformation2
10,1,StatisticBasedCase,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25863192,3,M2MTransformation2
10,1,StatisticBasedCase,4,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47348512,3,M2MTransformation2
10,1,StatisticBasedCase,4,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36605952,3,M2MTransformation2
11,1,StatisticBasedCase,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1989482,4,Modification
11,1,StatisticBasedCase,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25897792,4,Modification
12,1,StatisticBasedCase,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17234,4,M2MTransformation2
12,1,StatisticBasedCase,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25898376,4,M2MTransformation2
12,1,StatisticBasedCase,4,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36641136,4,M2MTransformation2
12,1,StatisticBasedCase,4,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47383696,4,M2MTransformation2
13,1,StatisticBasedCase,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2031508,5,Modification
13,1,StatisticBasedCase,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25932488,5,Modification
14,1,StatisticBasedCase,4,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19086,5,M2MTransformation2
14,1,StatisticBasedCase,4,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25933048,5,M2MTransformation2
14,1,StatisticBasedCase,4,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47418368,5,M2MTransformation2
14,1,StatisticBasedCase,4,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47418368,5,M2MTransformation2
1,1,StatisticBasedCase,4,BasicXform,Time,BATCH_OPTIMIZED-TEMPLATE,369640,1,EMFResourceInitialization
1,1,StatisticBasedCase,4,BasicXform,Memory,BATCH_OPTIMIZED-TEMPLATE,10945544,1,EMFResourceInitialization
2,1,StatisticBasedCase,4,BasicXform,Time,BATCH_OPTIMIZED-TEMPLATE,467144587,1,Generation
2,1,StatisticBasedCase,4,BasicXform,Memory,BATCH_OPTIMIZED-TEMPLATE,25440768,1,Generation
3,1,StatisticBasedCase,4,BasicXform,Time,BATCH_OPTIMIZED-TEMPLATE,18847,1,Initialization
3,1,StatisticBasedCase,4,BasicXform,Memory,BATCH_OPTIMIZED-TEMPLATE,11435680,1,Initialization
3,1,StatisticBasedCase,4,BasicXform,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,39709008,1,Initialization
3,1,StatisticBasedCase,4,BasicXform,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,39709008,1,Initialization
4,1,StatisticBasedCase,4,BasicXform,Time,BATCH_OPTIMIZED-TEMPLATE,1915102875,1,M2MTransformation1
4,1,StatisticBasedCase,4,BasicXform,Memory,BATCH_OPTIMIZED-TEMPLATE,12258840,1,M2MTransformation1
4,1,StatisticBasedCase,4,BasicXform,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1437667360,1,M2MTransformation1
4,1,StatisticBasedCase,4,BasicXform,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,782928370,1,M2MTransformation1
5,1,StatisticBasedCase,4,BasicXform,Time,BATCH_OPTIMIZED-TEMPLATE,99272,1,Modification
5,1,StatisticBasedCase,4,BasicXform,Memory,BATCH_OPTIMIZED-TEMPLATE,12259248,1,Modification
6,1,StatisticBasedCase,4,BasicXform,Time,BATCH_OPTIMIZED-TEMPLATE,1914216113,1,M2MTransformation2
6,1,StatisticBasedCase,4,BasicXform,Memory,BATCH_OPTIMIZED-TEMPLATE,12497824,1,M2MTransformation2
6,1,StatisticBasedCase,4,BasicXform,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,795464509,1,M2MTransformation2
6,1,StatisticBasedCase,4,BasicXform,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1442638120,1,M2MTransformation2
7,1,StatisticBasedCase,4,BasicXform,Time,BATCH_OPTIMIZED-TEMPLATE,102026,2,Modification
7,1,StatisticBasedCase,4,BasicXform,Memory,BATCH_OPTIMIZED-TEMPLATE,12498200,2,Modification
8,1,StatisticBasedCase,4,BasicXform,Time,BATCH_OPTIMIZED-TEMPLATE,1934569477,2,M2MTransformation2
8,1,StatisticBasedCase,4,BasicXform,Memory,BATCH_OPTIMIZED-TEMPLATE,12751304,2,M2MTransformation2
8,1,StatisticBasedCase,4,BasicXform,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,786417298,2,M2MTransformation2
8,1,StatisticBasedCase,4,BasicXform,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1443999392,2,M2MTransformation2
9,1,StatisticBasedCase,4,BasicXform,Time,BATCH_OPTIMIZED-TEMPLATE,110279,3,Modification
9,1,StatisticBasedCase,4,BasicXform,Memory,BATCH_OPTIMIZED-TEMPLATE,12751680,3,Modification
10,1,StatisticBasedCase,4,BasicXform,Time,BATCH_OPTIMIZED-TEMPLATE,2067163119,3,M2MTransformation2
10,1,StatisticBasedCase,4,BasicXform,Memory,BATCH_OPTIMIZED-TEMPLATE,12981504,3,M2MTransformation2
10,1,StatisticBasedCase,4,BasicXform,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,823691309,3,M2MTransformation2
10,1,StatisticBasedCase,4,BasicXform,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1444891784,3,M2MTransformation2
11,1,StatisticBasedCase,4,BasicXform,Time,BATCH_OPTIMIZED-TEMPLATE,127745,4,Modification
11,1,StatisticBasedCase,4,BasicXform,Memory,BATCH_OPTIMIZED-TEMPLATE,12981904,4,Modification
12,1,StatisticBasedCase,4,BasicXform,Time,BATCH_OPTIMIZED-TEMPLATE,2081490968,4,M2MTransformation2
12,1,StatisticBasedCase,4,BasicXform,Memory,BATCH_OPTIMIZED-TEMPLATE,13270936,4,M2MTransformation2
12,1,StatisticBasedCase,4,BasicXform,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,715373747,4,M2MTransformation2
12,1,StatisticBasedCase,4,BasicXform,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1445244976,4,M2MTransformation2
13,1,StatisticBasedCase,4,BasicXform,Time,BATCH_OPTIMIZED-TEMPLATE,101491,5,Modification
13,1,StatisticBasedCase,4,BasicXform,Memory,BATCH_OPTIMIZED-TEMPLATE,13271336,5,Modification
14,1,StatisticBasedCase,4,BasicXform,Time,BATCH_OPTIMIZED-TEMPLATE,1941547123,5,M2MTransformation2
14,1,StatisticBasedCase,4,BasicXform,Memory,BATCH_OPTIMIZED-TEMPLATE,13504432,5,M2MTransformation2
14,1,StatisticBasedCase,4,BasicXform,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,806933264,5,M2MTransformation2
14,1,StatisticBasedCase,4,BasicXform,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1445419632,5,M2MTransformation2
1,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,333413,1,EMFResourceInitialization
1,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11064768,1,EMFResourceInitialization
2,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,96390853,1,Generation
2,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13238144,1,Generation
3,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2101023,1,Initialization
3,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11194512,1,Initialization
3,2,StatisticBasedCase,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32661920,1,Initialization
3,2,StatisticBasedCase,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32661920,1,Initialization
4,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,156678954,1,M2MTransformation1
4,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12025656,1,M2MTransformation1
4,2,StatisticBasedCase,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,54165728,1,M2MTransformation1
4,2,StatisticBasedCase,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,43423048,1,M2MTransformation1
5,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,135419,1,Modification
5,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12026432,1,Modification
6,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,66820945,1,M2MTransformation2
6,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12145600,1,M2MTransformation2
6,2,StatisticBasedCase,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,33512312,1,M2MTransformation2
6,2,StatisticBasedCase,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,33512312,1,M2MTransformation2
7,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,144923,2,Modification
7,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12146288,2,Modification
8,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,66345573,2,M2MTransformation2
8,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12160696,2,M2MTransformation2
8,2,StatisticBasedCase,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,33632168,2,M2MTransformation2
8,2,StatisticBasedCase,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,33632168,2,M2MTransformation2
9,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,120540,3,Modification
9,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12161464,3,Modification
10,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,55445868,3,M2MTransformation2
10,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12172736,3,M2MTransformation2
10,2,StatisticBasedCase,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,33647344,3,M2MTransformation2
10,2,StatisticBasedCase,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,33647344,3,M2MTransformation2
11,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,133256,4,Modification
11,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12173568,4,Modification
12,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,46819664,4,M2MTransformation2
12,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12183480,4,M2MTransformation2
12,2,StatisticBasedCase,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,55144832,4,M2MTransformation2
12,2,StatisticBasedCase,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,44402152,4,M2MTransformation2
13,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,159922,5,Modification
13,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12184248,5,Modification
14,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,43933086,5,M2MTransformation2
14,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12193904,5,M2MTransformation2
14,2,StatisticBasedCase,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,44412804,5,M2MTransformation2
14,2,StatisticBasedCase,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,55155480,5,M2MTransformation2
1,1,StatisticBasedCase,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,228793,1,EMFResourceInitialization
1,1,StatisticBasedCase,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11105360,1,EMFResourceInitialization
2,1,StatisticBasedCase,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,92648569,1,Generation
2,1,StatisticBasedCase,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13326840,1,Generation
3,1,StatisticBasedCase,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,63997302,1,Initialization
3,1,StatisticBasedCase,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13949488,1,Initialization
3,1,StatisticBasedCase,1,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32702592,1,Initialization
3,1,StatisticBasedCase,1,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32702592,1,Initialization
4,1,StatisticBasedCase,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,96632690,1,M2MTransformation1
4,1,StatisticBasedCase,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15077568,1,M2MTransformation1
4,1,StatisticBasedCase,1,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35435344,1,M2MTransformation1
4,1,StatisticBasedCase,1,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,35435344,1,M2MTransformation1
5,1,StatisticBasedCase,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6701872,1,Modification
5,1,StatisticBasedCase,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15216112,1,Modification
6,1,StatisticBasedCase,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25111,1,M2MTransformation2
6,1,StatisticBasedCase,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15216872,1,M2MTransformation2
6,1,StatisticBasedCase,1,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25959432,1,M2MTransformation2
6,1,StatisticBasedCase,1,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36701992,1,M2MTransformation2
7,1,StatisticBasedCase,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6334313,2,Modification
7,1,StatisticBasedCase,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15264624,2,Modification
8,1,StatisticBasedCase,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26063,2,M2MTransformation2
8,1,StatisticBasedCase,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15265184,2,M2MTransformation2
8,1,StatisticBasedCase,1,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36750504,2,M2MTransformation2
8,1,StatisticBasedCase,1,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36750504,2,M2MTransformation2
9,1,StatisticBasedCase,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6867709,3,Modification
9,1,StatisticBasedCase,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15308912,3,Modification
10,1,StatisticBasedCase,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,28034,3,M2MTransformation2
10,1,StatisticBasedCase,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15309472,3,M2MTransformation2
10,1,StatisticBasedCase,1,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36794792,3,M2MTransformation2
10,1,StatisticBasedCase,1,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,58280136,3,M2MTransformation2
11,1,StatisticBasedCase,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7041971,4,Modification
11,1,StatisticBasedCase,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15356112,4,Modification
12,1,StatisticBasedCase,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25654,4,M2MTransformation2
12,1,StatisticBasedCase,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15356696,4,M2MTransformation2
12,1,StatisticBasedCase,1,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36842016,4,M2MTransformation2
12,1,StatisticBasedCase,1,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36842016,4,M2MTransformation2
13,1,StatisticBasedCase,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7407699,5,Modification
13,1,StatisticBasedCase,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15400552,5,Modification
14,1,StatisticBasedCase,1,BasicXform,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,28270,5,M2MTransformation2
14,1,StatisticBasedCase,1,BasicXform,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15401112,5,M2MTransformation2
14,1,StatisticBasedCase,1,BasicXform,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,58371776,5,M2MTransformation2
14,1,StatisticBasedCase,1,BasicXform,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,36886432,5,M2MTransformation2
1,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,524450,1,EMFResourceInitialization
1,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11028408,1,EMFResourceInitialization
2,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,82372550,1,Generation
2,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13200992,1,Generation
3,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,37833144,1,Initialization
3,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13081048,1,Initialization
3,2,StatisticBasedCase,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32625632,1,Initialization
3,2,StatisticBasedCase,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32625632,1,Initialization
4,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,38142403,1,M2MTransformation1
4,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14981840,1,M2MTransformation1
4,2,StatisticBasedCase,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34566904,1,M2MTransformation1
4,2,StatisticBasedCase,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34566904,1,M2MTransformation1
5,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,212169,1,Modification
5,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14993232,1,Modification
6,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36679778,1,M2MTransformation2
6,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,15024800,1,M2MTransformation2
6,2,StatisticBasedCase,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36479112,1,M2MTransformation2
6,2,StatisticBasedCase,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36479112,1,M2MTransformation2
7,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,150112,2,Modification
7,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,15036128,2,Modification
8,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,33009510,2,M2MTransformation2
8,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,15074480,2,M2MTransformation2
8,2,StatisticBasedCase,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36522008,2,M2MTransformation2
8,2,StatisticBasedCase,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36522008,2,M2MTransformation2
9,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,218252,3,Modification
9,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,15086224,3,Modification
10,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,28675997,3,M2MTransformation2
10,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,15124176,3,M2MTransformation2
10,2,StatisticBasedCase,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36572104,3,M2MTransformation2
10,2,StatisticBasedCase,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36572104,3,M2MTransformation2
11,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,177436,4,Modification
11,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,15135784,4,Modification
12,2,StatisticBasedCase,1,BasicXform,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,27690629,4,M2MTransformation2
12,2,StatisticBasedCase,1,BasicXform,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,15169496,4,M2MTransformation2
12,2,StatisticBasedCase,1,BasicXform,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36621688,4,M2MTransformation2
12,2,StatisticBasedCase,1,BasicXform,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36621688,4,M2MTransformation2
