PhaseName,MetricName,Size,MetricValue,Sequence,Scenario,RunIndex,Tool,Iteration,CaseName
Initialization,Time,8,152183449,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,8,15870240,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,8,44502712,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,8,55245376,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,8,350035457,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,8,18856280,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,8,101812228,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,8,187753696,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Modification,Time,8,258119,5,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Modification,Memory,8,18856280,5,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,8,211800698,6,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,8,18873536,6,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,8,104798216,6,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,8,169254272,6,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Modification,Time,8,250887,7,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
Modification,Memory,8,18874304,7,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,8,167514711,8,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,8,18881168,8,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,8,104816244,8,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,8,169272304,8,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
Modification,Time,8,171832,9,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
Modification,Memory,8,18881936,9,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,8,158088275,10,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,8,18889168,10,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,8,104823888,10,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,8,169279960,10,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
Modification,Time,8,171213,11,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
Modification,Memory,8,18889960,11,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,8,152624263,12,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,8,18897048,12,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,8,104831920,12,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,8,169287976,12,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
Modification,Time,8,183888,13,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
Modification,Memory,8,18897840,13,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,8,153300390,14,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,8,18905176,14,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,8,104839768,14,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,8,190781160,14,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,32,698971,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,32,11471792,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Generation,Time,32,14117060878,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Generation,Memory,32,771881752,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,Time,32,532225918,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,32,49936640,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,32,133558816,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,32,190685256,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,32,810775656,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,32,64764480,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,32,384433020,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,32,658111448,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Modification,Time,32,632399,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Modification,Memory,32,64764472,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,32,645947382,6,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,32,64791568,6,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,32,419157640,6,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,32,709115272,6,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Modification,Time,32,613148,7,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
Modification,Memory,32,64792336,7,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,32,551185727,8,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,32,64798688,8,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,32,709143000,8,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,32,419185436,8,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
Modification,Time,32,501995,9,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
Modification,Memory,32,64799456,9,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,32,558728159,10,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,32,64805816,10,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,32,419192592,10,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,32,709150192,10,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
Modification,Time,32,654335,11,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
Modification,Memory,32,64806608,11,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,32,493186462,12,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,32,64813248,12,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,32,709157488,12,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,32,419199828,12,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
Modification,Time,32,457059,13,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
Modification,Memory,32,64814040,13,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,32,487847162,14,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,32,64820344,14,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,32,709164656,14,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,32,419207116,14,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,4,186458,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,4,11004232,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Generation,Time,4,554552407,2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Generation,Memory,4,23400400,2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,Time,4,18146,3,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,4,11497536,3,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,4,22240112,3,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,4,32982488,3,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,4,1913732500,4,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,4,12318352,4,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,4,484769013,4,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,4,1086681488,4,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Modification,Time,4,151746,5,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Modification,Memory,4,12318760,5,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,4,1908379252,6,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,4,12558640,6,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,4,1440840080,6,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,4,288186520,6,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
Modification,Time,4,96651,7,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
Modification,Memory,4,12559024,7,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,4,1895108609,8,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,4,12811432,8,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,4,779962386,8,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,4,1443005528,8,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
Modification,Time,4,100977,9,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
Modification,Memory,4,12811816,9,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,4,2499271428,10,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,4,13041704,10,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,4,1444181872,10,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,4,779403847,10,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,3,StatisticBasedCase
Modification,Time,4,93475,11,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
Modification,Memory,4,13042112,11,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,4,1903593597,12,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,4,13330896,12,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,4,1445307264,12,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,4,786865490,12,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,StatisticBasedCase
Modification,Time,4,94963,13,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
Modification,Memory,4,13331280,13,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,4,1912884659,14,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,4,13563976,14,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,4,1445487768,14,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,4,786971864,14,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,2,285735,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,2,11133312,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Generation,Time,2,167616922,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Generation,Memory,2,15158480,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,Time,2,106605105,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,2,13635600,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,2,32859336,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,2,32859336,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,2,124746580,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,2,14347088,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,2,45864140,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,2,56606816,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Modification,Time,2,153417,5,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Modification,Memory,2,14346848,5,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,2,86274694,6,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,2,14354904,6,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,2,46575408,6,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,2,57318088,6,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase
Modification,Time,2,155141,7,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
Modification,Memory,2,14355672,7,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,2,68851100,8,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,2,14365088,8,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,2,46584228,8,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,2,57326904,8,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase
Modification,Time,2,130216,9,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
Modification,Memory,2,14365832,9,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,2,62491834,10,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,2,14372504,10,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,2,46594400,10,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,2,57337088,10,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase
Modification,Time,2,116970,11,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
Modification,Memory,2,14373272,11,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,2,50071583,12,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,2,14388200,12,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,2,57344512,12,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,2,46601844,12,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase
Modification,Time,2,127167,13,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
Modification,Memory,2,14388944,13,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,2,49626026,14,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,2,14395240,14,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,2,57360168,14,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,2,46617496,14,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,1,189519,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,1,11175256,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Generation,Time,1,100231291,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Generation,Memory,1,12857992,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,Time,1,130208384,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,1,13784528,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,1,54257960,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,1,43515292,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,1,124653569,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,1,14878048,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,1,35270392,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,1,35270392,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Time,1,9380176,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Memory,1,15013592,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
