Size,Tool,PhaseName,MetricName,Sequence,RunIndex,CaseName,MetricValue,Iteration,Scenario
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Time,4,2,StatisticBasedCase,2200058763,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Memory,4,2,StatisticBasedCase,12417008,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,PeakMemory,4,2,StatisticBasedCase,1086220592,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,AverageMemory,4,2,StatisticBasedCase,283320568,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,5,2,StatisticBasedCase,152316,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,5,2,StatisticBasedCase,12417128,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,6,2,StatisticBasedCase,2241432262,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,6,2,StatisticBasedCase,12658512,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,6,2,StatisticBasedCase,605687344,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,6,2,StatisticBasedCase,1441255888,1,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,7,2,StatisticBasedCase,118052,2,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,7,2,StatisticBasedCase,12658632,2,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,8,2,StatisticBasedCase,2094892904,2,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,8,2,StatisticBasedCase,12913384,2,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,8,2,StatisticBasedCase,1443635520,2,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,8,2,StatisticBasedCase,822503412,2,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,9,2,StatisticBasedCase,73775,3,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,9,2,StatisticBasedCase,12913544,3,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,10,2,StatisticBasedCase,2120752863,3,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,10,2,StatisticBasedCase,13146048,3,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,10,2,StatisticBasedCase,1444531424,3,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,10,2,StatisticBasedCase,807639902,3,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,11,2,StatisticBasedCase,76141,4,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,11,2,StatisticBasedCase,13146192,4,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,12,2,StatisticBasedCase,2115545003,4,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,12,2,StatisticBasedCase,13438304,4,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,12,2,StatisticBasedCase,822017859,4,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,12,2,StatisticBasedCase,1444860400,4,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,13,2,StatisticBasedCase,90374,5,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,13,2,StatisticBasedCase,13438424,5,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,14,2,StatisticBasedCase,2161258388,5,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,14,2,StatisticBasedCase,13675048,5,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,14,2,StatisticBasedCase,1445078800,5,BasicXform
4,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,14,2,StatisticBasedCase,780176017,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Time,1,1,StatisticBasedCase,268491,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Memory,1,1,StatisticBasedCase,11633456,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Time,2,1,StatisticBasedCase,17175202925,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Memory,2,1,StatisticBasedCase,755354720,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Time,3,1,StatisticBasedCase,1995198306,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Memory,3,1,StatisticBasedCase,500504056,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,PeakMemory,3,1,StatisticBasedCase,1800595000,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,AverageMemory,3,1,StatisticBasedCase,926916266,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Time,4,1,StatisticBasedCase,607303154,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Memory,4,1,StatisticBasedCase,549686176,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,PeakMemory,4,1,StatisticBasedCase,863415240,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,AverageMemory,4,1,StatisticBasedCase,708915372,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,5,1,StatisticBasedCase,9796216,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,5,1,StatisticBasedCase,553993576,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,6,1,StatisticBasedCase,60618,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,6,1,StatisticBasedCase,553995224,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,6,1,StatisticBasedCase,615030088,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,6,1,StatisticBasedCase,615030088,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,7,1,StatisticBasedCase,1960436,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,7,1,StatisticBasedCase,554034048,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,8,1,StatisticBasedCase,23400,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,8,1,StatisticBasedCase,554034896,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,8,1,StatisticBasedCase,616660672,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,8,1,StatisticBasedCase,616660672,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,9,1,StatisticBasedCase,1520730,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,9,1,StatisticBasedCase,554074984,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,10,1,StatisticBasedCase,41926,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,10,1,StatisticBasedCase,554075832,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,10,1,StatisticBasedCase,681126136,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,10,1,StatisticBasedCase,616701608,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,11,1,StatisticBasedCase,1512756,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,11,1,StatisticBasedCase,554116112,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,12,1,StatisticBasedCase,16200,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,12,1,StatisticBasedCase,554116984,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,12,1,StatisticBasedCase,616742760,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,12,1,StatisticBasedCase,591197140,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,13,1,StatisticBasedCase,1363018,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,13,1,StatisticBasedCase,554157184,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,14,1,StatisticBasedCase,17035,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,14,1,StatisticBasedCase,554158232,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,14,1,StatisticBasedCase,616783808,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,14,1,StatisticBasedCase,583898156,5,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,EMFResourceInitialization,Time,1,3,StatisticBasedCase,342891,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,EMFResourceInitialization,Memory,1,3,StatisticBasedCase,11216688,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Generation,Time,2,3,StatisticBasedCase,70429525,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Generation,Memory,2,3,StatisticBasedCase,13086664,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,Time,3,3,StatisticBasedCase,56473103,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,Memory,3,3,StatisticBasedCase,13637776,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,PeakMemory,3,3,StatisticBasedCase,75752800,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Initialization,AverageMemory,3,3,StatisticBasedCase,65015368,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation1,Time,4,3,StatisticBasedCase,22365011,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation1,Memory,4,3,StatisticBasedCase,13967336,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation1,AverageMemory,4,3,StatisticBasedCase,35113256,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation1,PeakMemory,4,3,StatisticBasedCase,35113256,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Time,5,3,StatisticBasedCase,136693,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Memory,5,3,StatisticBasedCase,13967496,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Time,6,3,StatisticBasedCase,22146727,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Memory,6,3,StatisticBasedCase,13975056,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,PeakMemory,6,3,StatisticBasedCase,35443144,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,AverageMemory,6,3,StatisticBasedCase,35443144,1,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Time,7,3,StatisticBasedCase,212789,2,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Memory,7,3,StatisticBasedCase,13975216,2,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Time,8,3,StatisticBasedCase,23563274,2,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Memory,8,3,StatisticBasedCase,13984056,2,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,PeakMemory,8,3,StatisticBasedCase,35450864,2,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,AverageMemory,8,3,StatisticBasedCase,35450864,2,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Time,9,3,StatisticBasedCase,118841,3,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Memory,9,3,StatisticBasedCase,13983456,3,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Time,10,3,StatisticBasedCase,23539936,3,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Memory,10,3,StatisticBasedCase,13991368,3,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,PeakMemory,10,3,StatisticBasedCase,35459104,3,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,AverageMemory,10,3,StatisticBasedCase,35459104,3,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Time,11,3,StatisticBasedCase,158164,4,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Memory,11,3,StatisticBasedCase,13991552,4,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Time,12,3,StatisticBasedCase,25753670,4,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Memory,12,3,StatisticBasedCase,14001200,4,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,PeakMemory,12,3,StatisticBasedCase,35467224,4,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,AverageMemory,12,3,StatisticBasedCase,35467224,4,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Time,13,3,StatisticBasedCase,205761,5,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Modification,Memory,13,3,StatisticBasedCase,14001224,5,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Time,14,3,StatisticBasedCase,25019491,5,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,Memory,14,3,StatisticBasedCase,14009968,5,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,PeakMemory,14,3,StatisticBasedCase,35476872,5,BasicXform
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,M2MTransformation2,AverageMemory,14,3,StatisticBasedCase,35476872,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Time,1,3,StatisticBasedCase,267241,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Memory,1,3,StatisticBasedCase,11635096,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Time,2,3,StatisticBasedCase,17630842862,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Memory,2,3,StatisticBasedCase,755355192,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Time,3,3,StatisticBasedCase,1913005117,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Memory,3,3,StatisticBasedCase,500506176,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,PeakMemory,3,3,StatisticBasedCase,1792747064,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,AverageMemory,3,3,StatisticBasedCase,922871938,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Time,4,3,StatisticBasedCase,602313285,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Memory,4,3,StatisticBasedCase,549686808,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,PeakMemory,4,3,StatisticBasedCase,888405376,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,AverageMemory,4,3,StatisticBasedCase,721326580,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,5,3,StatisticBasedCase,8360222,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,5,3,StatisticBasedCase,553994208,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,6,3,StatisticBasedCase,107583,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,6,3,StatisticBasedCase,553995056,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,6,3,StatisticBasedCase,646255848,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,6,3,StatisticBasedCase,614861464,1,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,7,3,StatisticBasedCase,1840411,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,7,3,StatisticBasedCase,554034680,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,8,3,StatisticBasedCase,16387,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,8,3,StatisticBasedCase,554035528,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,8,3,StatisticBasedCase,625369712,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,8,3,StatisticBasedCase,616487632,2,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,9,3,StatisticBasedCase,1118816,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,9,3,StatisticBasedCase,554075616,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,10,3,StatisticBasedCase,17758,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,10,3,StatisticBasedCase,554076464,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,10,3,StatisticBasedCase,616528568,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,10,3,StatisticBasedCase,570884696,3,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,11,3,StatisticBasedCase,1225193,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,11,3,StatisticBasedCase,554116744,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,12,3,StatisticBasedCase,13946,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,12,3,StatisticBasedCase,554117816,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,12,3,StatisticBasedCase,616569720,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,12,3,StatisticBasedCase,591110936,4,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,13,3,StatisticBasedCase,1141536,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,13,3,StatisticBasedCase,554157816,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,14,3,StatisticBasedCase,14286,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,14,3,StatisticBasedCase,554158664,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,14,3,StatisticBasedCase,616610768,5,BasicXform
32,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,14,3,StatisticBasedCase,583549808,5,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Time,1,1,StatisticBasedCase,149413,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Memory,1,1,StatisticBasedCase,11063080,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Generation,Time,2,1,StatisticBasedCase,62005039,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Generation,Memory,2,1,StatisticBasedCase,12924960,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Initialization,Time,3,1,StatisticBasedCase,15534,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Initialization,Memory,3,1,StatisticBasedCase,11176224,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Initialization,AverageMemory,3,1,StatisticBasedCase,21913320,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Initialization,PeakMemory,3,1,StatisticBasedCase,32650416,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Time,4,1,StatisticBasedCase,118249800,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Memory,4,1,StatisticBasedCase,11366344,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,PeakMemory,4,1,StatisticBasedCase,333301352,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,AverageMemory,4,1,StatisticBasedCase,182976568,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,5,1,StatisticBasedCase,91398,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,5,1,StatisticBasedCase,11366464,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,6,1,StatisticBasedCase,113752211,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,6,1,StatisticBasedCase,11425776,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,6,1,StatisticBasedCase,183167508,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,6,1,StatisticBasedCase,354967808,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,7,1,StatisticBasedCase,125207,2,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,7,1,StatisticBasedCase,11425896,2,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,8,1,StatisticBasedCase,112337020,2,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,8,1,StatisticBasedCase,11490720,2,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,8,1,StatisticBasedCase,333551808,2,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,8,1,StatisticBasedCase,183226652,2,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,9,1,StatisticBasedCase,39863,3,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,9,1,StatisticBasedCase,11490840,3,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,10,1,StatisticBasedCase,113683441,3,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,10,1,StatisticBasedCase,11551016,3,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,10,1,StatisticBasedCase,333616136,3,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,10,1,StatisticBasedCase,183291288,3,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,11,1,StatisticBasedCase,43434,4,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,11,1,StatisticBasedCase,11551160,4,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,12,1,StatisticBasedCase,115674866,4,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,12,1,StatisticBasedCase,11627816,4,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,12,1,StatisticBasedCase,183352108,4,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,12,1,StatisticBasedCase,333677432,4,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,13,1,StatisticBasedCase,56112,5,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,13,1,StatisticBasedCase,11628096,5,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,14,1,StatisticBasedCase,117612900,5,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,14,1,StatisticBasedCase,11692032,5,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,14,1,StatisticBasedCase,183428876,5,BasicXform
