MetricValue,CaseName,RunIndex,PhaseName,Sequence,MetricName,Scenario,Iteration,Tool,Size
168652,StatisticBasedCase,5,Modification,11,Time,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
18872824,StatisticBasedCase,5,Modification,11,Memory,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
382906296,StatisticBasedCase,5,M2MTransformation2,12,Time,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
18881952,StatisticBasedCase,5,M2MTransformation2,12,Memory,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
166897,StatisticBasedCase,5,Modification,13,Time,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
18882824,StatisticBasedCase,5,Modification,13,Memory,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
397509284,StatisticBasedCase,5,M2MTransformation2,14,Time,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
18891600,StatisticBasedCase,5,M2MTransformation2,14,Memory,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8
309978,StatisticBasedCase,4,EMFResourceInitialization,1,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
11763888,StatisticBasedCase,4,EMFResourceInitialization,1,Memory,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
99026806813,StatisticBasedCase,4,Generation,2,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
3448812536,StatisticBasedCase,4,Generation,2,Memory,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
10928079044,StatisticBasedCase,4,Initialization,3,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
2053561917,StatisticBasedCase,4,M2MTransformation1,4,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1902630128,StatisticBasedCase,4,M2MTransformation1,4,Memory,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1072207,StatisticBasedCase,4,Modification,5,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1902720872,StatisticBasedCase,4,Modification,5,Memory,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1128590361,StatisticBasedCase,4,M2MTransformation2,6,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1902851008,StatisticBasedCase,4,M2MTransformation2,6,Memory,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1633783,StatisticBasedCase,4,Modification,7,Time,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1902883896,StatisticBasedCase,4,Modification,7,Memory,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1146915889,StatisticBasedCase,4,M2MTransformation2,8,Time,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1902913032,StatisticBasedCase,4,M2MTransformation2,8,Memory,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1032133,StatisticBasedCase,4,Modification,9,Time,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1902946096,StatisticBasedCase,4,Modification,9,Memory,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1404243362,StatisticBasedCase,4,M2MTransformation2,10,Time,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1902975240,StatisticBasedCase,4,M2MTransformation2,10,Memory,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1037472,StatisticBasedCase,4,Modification,11,Time,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1903008520,StatisticBasedCase,4,Modification,11,Memory,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1136557447,StatisticBasedCase,4,M2MTransformation2,12,Time,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1903038024,StatisticBasedCase,4,M2MTransformation2,12,Memory,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1085634,StatisticBasedCase,4,Modification,13,Time,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1903071400,StatisticBasedCase,4,Modification,13,Memory,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1134468945,StatisticBasedCase,4,M2MTransformation2,14,Time,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
1903100568,StatisticBasedCase,4,M2MTransformation2,14,Memory,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64
370123,StatisticBasedCase,3,EMFResourceInitialization,1,Time,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1
10910048,StatisticBasedCase,3,EMFResourceInitialization,1,Memory,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1
140283397,StatisticBasedCase,3,Generation,2,Time,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1
13174488,StatisticBasedCase,3,Generation,2,Memory,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1
10994,StatisticBasedCase,3,Initialization,3,Time,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1
184788445,StatisticBasedCase,3,M2MTransformation1,4,Time,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1
11216768,StatisticBasedCase,3,M2MTransformation1,4,Memory,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1
70972,StatisticBasedCase,3,Modification,5,Time,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1
11217264,StatisticBasedCase,3,Modification,5,Memory,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1
177168282,StatisticBasedCase,3,M2MTransformation2,6,Time,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1
11277584,StatisticBasedCase,3,M2MTransformation2,6,Memory,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,1
80202,StatisticBasedCase,3,Modification,7,Time,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1
11278120,StatisticBasedCase,3,Modification,7,Memory,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1
126599812,StatisticBasedCase,3,M2MTransformation2,8,Time,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1
11342848,StatisticBasedCase,3,M2MTransformation2,8,Memory,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1
58001,StatisticBasedCase,3,Modification,9,Time,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1
11343344,StatisticBasedCase,3,Modification,9,Memory,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1
123942890,StatisticBasedCase,3,M2MTransformation2,10,Time,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1
11403992,StatisticBasedCase,3,M2MTransformation2,10,Memory,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,1
71332,StatisticBasedCase,3,Modification,11,Time,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1
11404512,StatisticBasedCase,3,Modification,11,Memory,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1
125373051,StatisticBasedCase,3,M2MTransformation2,12,Time,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1
11481552,StatisticBasedCase,3,M2MTransformation2,12,Memory,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1
70618,StatisticBasedCase,3,Modification,13,Time,BasicXform,5,BATCH_OPTIMIZED-TEMPLATE,1
11482048,StatisticBasedCase,3,Modification,13,Memory,BasicXform,5,BATCH_OPTIMIZED-TEMPLATE,1
126381934,StatisticBasedCase,3,M2MTransformation2,14,Time,BasicXform,5,BATCH_OPTIMIZED-TEMPLATE,1
11546856,StatisticBasedCase,3,M2MTransformation2,14,Memory,BasicXform,5,BATCH_OPTIMIZED-TEMPLATE,1
1114941,StatisticBasedCase,2,EMFResourceInitialization,1,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
11051648,StatisticBasedCase,2,EMFResourceInitialization,1,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
98664447,StatisticBasedCase,2,Generation,2,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13195360,StatisticBasedCase,2,Generation,2,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
33589454,StatisticBasedCase,2,Initialization,3,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
42048271,StatisticBasedCase,2,M2MTransformation1,4,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13756248,StatisticBasedCase,2,M2MTransformation1,4,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
427560,StatisticBasedCase,2,Modification,5,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13771312,StatisticBasedCase,2,Modification,5,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
42464578,StatisticBasedCase,2,M2MTransformation2,6,Time,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13785624,StatisticBasedCase,2,M2MTransformation2,6,Memory,BasicXform,1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
549619,StatisticBasedCase,2,Modification,7,Time,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13800904,StatisticBasedCase,2,Modification,7,Memory,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
46645069,StatisticBasedCase,2,M2MTransformation2,8,Time,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13814872,StatisticBasedCase,2,M2MTransformation2,8,Memory,BasicXform,2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
519666,StatisticBasedCase,2,Modification,9,Time,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13829064,StatisticBasedCase,2,Modification,9,Memory,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
36509513,StatisticBasedCase,2,M2MTransformation2,10,Time,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13842304,StatisticBasedCase,2,M2MTransformation2,10,Memory,BasicXform,3,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
623473,StatisticBasedCase,2,Modification,11,Time,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13862920,StatisticBasedCase,2,Modification,11,Memory,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
38560331,StatisticBasedCase,2,M2MTransformation2,12,Time,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13879608,StatisticBasedCase,2,M2MTransformation2,12,Memory,BasicXform,4,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
388905,StatisticBasedCase,2,Modification,13,Time,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13893608,StatisticBasedCase,2,Modification,13,Memory,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
23394641,StatisticBasedCase,2,M2MTransformation2,14,Time,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
13906816,StatisticBasedCase,2,M2MTransformation2,14,Memory,BasicXform,5,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1
838069,StatisticBasedCase,5,EMFResourceInitialization,1,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
11122720,StatisticBasedCase,5,EMFResourceInitialization,1,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
289755553,StatisticBasedCase,5,Generation,2,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
15046384,StatisticBasedCase,5,Generation,2,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
92182851,StatisticBasedCase,5,Initialization,3,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
176087628,StatisticBasedCase,5,M2MTransformation1,4,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
18658232,StatisticBasedCase,5,M2MTransformation1,4,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
5332920,StatisticBasedCase,5,Modification,5,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
18883648,StatisticBasedCase,5,Modification,5,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
15718,StatisticBasedCase,5,M2MTransformation2,6,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
18883912,StatisticBasedCase,5,M2MTransformation2,6,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
4660462,StatisticBasedCase,5,Modification,7,Time,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
18933632,StatisticBasedCase,5,Modification,7,Memory,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
16943,StatisticBasedCase,5,M2MTransformation2,8,Time,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
18933896,StatisticBasedCase,5,M2MTransformation2,8,Memory,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
5054369,StatisticBasedCase,5,Modification,9,Time,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
18968376,StatisticBasedCase,5,Modification,9,Memory,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
16325,StatisticBasedCase,5,M2MTransformation2,10,Time,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
18967360,StatisticBasedCase,5,M2MTransformation2,10,Memory,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
5095959,StatisticBasedCase,5,Modification,11,Time,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
19000736,StatisticBasedCase,5,Modification,11,Memory,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
14845,StatisticBasedCase,5,M2MTransformation2,12,Time,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
19001024,StatisticBasedCase,5,M2MTransformation2,12,Memory,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
4711075,StatisticBasedCase,5,Modification,13,Time,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
19034000,StatisticBasedCase,5,Modification,13,Memory,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
14767,StatisticBasedCase,5,M2MTransformation2,14,Time,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
19034264,StatisticBasedCase,5,M2MTransformation2,14,Memory,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
531128,StatisticBasedCase,4,EMFResourceInitialization,1,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
11108600,StatisticBasedCase,4,EMFResourceInitialization,1,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
326172700,StatisticBasedCase,4,Generation,2,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
26225640,StatisticBasedCase,4,Generation,2,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
3648824,StatisticBasedCase,4,Initialization,3,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
3081580004,StatisticBasedCase,4,M2MTransformation1,4,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
14318664,StatisticBasedCase,4,M2MTransformation1,4,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
208342,StatisticBasedCase,4,Modification,5,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
14319608,StatisticBasedCase,4,Modification,5,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
3422543622,StatisticBasedCase,4,M2MTransformation2,6,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
14806136,StatisticBasedCase,4,M2MTransformation2,6,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
109142,StatisticBasedCase,4,Modification,7,Time,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
14806888,StatisticBasedCase,4,Modification,7,Memory,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
2953547217,StatisticBasedCase,4,M2MTransformation2,8,Time,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
14814320,StatisticBasedCase,4,M2MTransformation2,8,Memory,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
142821,StatisticBasedCase,4,Modification,9,Time,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
14815072,StatisticBasedCase,4,Modification,9,Memory,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
2967728251,StatisticBasedCase,4,M2MTransformation2,10,Time,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
14822088,StatisticBasedCase,4,M2MTransformation2,10,Memory,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
105927,StatisticBasedCase,4,Modification,11,Time,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
14823024,StatisticBasedCase,4,Modification,11,Memory,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
3009242928,StatisticBasedCase,4,M2MTransformation2,12,Time,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
14830384,StatisticBasedCase,4,M2MTransformation2,12,Memory,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
107178,StatisticBasedCase,4,Modification,13,Time,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
14831160,StatisticBasedCase,4,Modification,13,Memory,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
3142064695,StatisticBasedCase,4,M2MTransformation2,14,Time,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
14842280,StatisticBasedCase,4,M2MTransformation2,14,Memory,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,4
1126259,StatisticBasedCase,3,EMFResourceInitialization,1,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
11111408,StatisticBasedCase,3,EMFResourceInitialization,1,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
248656872,StatisticBasedCase,3,Generation,2,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
19716784,StatisticBasedCase,3,Generation,2,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
3050265,StatisticBasedCase,3,Initialization,3,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
339797439,StatisticBasedCase,3,M2MTransformation1,4,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
14291624,StatisticBasedCase,3,M2MTransformation1,4,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
196795,StatisticBasedCase,3,Modification,5,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
14292488,StatisticBasedCase,3,Modification,5,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
134522362,StatisticBasedCase,3,M2MTransformation2,6,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
14763440,StatisticBasedCase,3,M2MTransformation2,6,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
114516,StatisticBasedCase,3,Modification,7,Time,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
14764352,StatisticBasedCase,3,Modification,7,Memory,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
129119938,StatisticBasedCase,3,M2MTransformation2,8,Time,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
14773608,StatisticBasedCase,3,M2MTransformation2,8,Memory,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
140343,StatisticBasedCase,3,Modification,9,Time,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
14774520,StatisticBasedCase,3,Modification,9,Memory,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
124862881,StatisticBasedCase,3,M2MTransformation2,10,Time,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
14783520,StatisticBasedCase,3,M2MTransformation2,10,Memory,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
110431,StatisticBasedCase,3,Modification,11,Time,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
14784456,StatisticBasedCase,3,Modification,11,Memory,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
124535850,StatisticBasedCase,3,M2MTransformation2,12,Time,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
14793696,StatisticBasedCase,3,M2MTransformation2,12,Memory,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
123119,StatisticBasedCase,3,Modification,13,Time,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
14794632,StatisticBasedCase,3,Modification,13,Memory,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
122614906,StatisticBasedCase,3,M2MTransformation2,14,Time,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
14803840,StatisticBasedCase,3,M2MTransformation2,14,Memory,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4
460146,StatisticBasedCase,2,EMFResourceInitialization,1,Time,BasicXform,1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
11293248,StatisticBasedCase,2,EMFResourceInitialization,1,Memory,BasicXform,1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
2909059157,StatisticBasedCase,2,Generation,2,Time,BasicXform,1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
203230408,StatisticBasedCase,2,Generation,2,Memory,BasicXform,1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
311606147,StatisticBasedCase,2,Initialization,3,Time,BasicXform,1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
298333209,StatisticBasedCase,2,M2MTransformation1,4,Time,BasicXform,1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
148351296,StatisticBasedCase,2,M2MTransformation1,4,Memory,BasicXform,1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
3733936,StatisticBasedCase,2,Modification,5,Time,BasicXform,1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
150290776,StatisticBasedCase,2,Modification,5,Memory,BasicXform,1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
4111,StatisticBasedCase,2,M2MTransformation2,6,Time,BasicXform,1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
150291080,StatisticBasedCase,2,M2MTransformation2,6,Memory,BasicXform,1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
1845137,StatisticBasedCase,2,Modification,7,Time,BasicXform,2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
150336464,StatisticBasedCase,2,Modification,7,Memory,BasicXform,2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
2178,StatisticBasedCase,2,M2MTransformation2,8,Time,BasicXform,2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
150336736,StatisticBasedCase,2,M2MTransformation2,8,Memory,BasicXform,2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
1144987,StatisticBasedCase,2,Modification,9,Time,BasicXform,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
150382728,StatisticBasedCase,2,Modification,9,Memory,BasicXform,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
2323,StatisticBasedCase,2,M2MTransformation2,10,Time,BasicXform,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
150383000,StatisticBasedCase,2,M2MTransformation2,10,Memory,BasicXform,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
1164205,StatisticBasedCase,2,Modification,11,Time,BasicXform,4,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
150429112,StatisticBasedCase,2,Modification,11,Memory,BasicXform,4,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
2158,StatisticBasedCase,2,M2MTransformation2,12,Time,BasicXform,4,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
150429408,StatisticBasedCase,2,M2MTransformation2,12,Memory,BasicXform,4,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
1260880,StatisticBasedCase,2,Modification,13,Time,BasicXform,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
150475248,StatisticBasedCase,2,Modification,13,Memory,BasicXform,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
2560,StatisticBasedCase,2,M2MTransformation2,14,Time,BasicXform,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
150475520,StatisticBasedCase,2,M2MTransformation2,14,Memory,BasicXform,5,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,16
362312,StatisticBasedCase,2,EMFResourceInitialization,1,Time,BasicXform,1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,2
