Tool,Size,RunIndex,MetricValue,Iteration,Scenario,Sequence,MetricName,PhaseName,CaseName
BATCH_OPTIMIZED-TEMPLATE,1,3,128435512,5,BasicXform,14,Time,M2MTransformation2,StatisticBasedCase
BATCH_OPTIMIZED-TEMPLATE,1,3,9995056,5,BasicXform,14,Memory,M2MTransformation2,StatisticBasedCase
BATCH_OPTIMIZED-TEMPLATE,1,3,192467884,5,BasicXform,14,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_OPTIMIZED-TEMPLATE,1,3,375005056,5,BasicXform,14,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,177124,1,BasicXform,1,Time,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,9543808,1,BasicXform,1,Memory,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,285919924,1,BasicXform,2,Time,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,16892432,1,BasicXform,2,Memory,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,67577220,1,BasicXform,3,Time,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,12452512,1,BasicXform,3,Memory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,52987132,1,BasicXform,3,AverageMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,74461984,1,BasicXform,3,PeakMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,85416584,1,BasicXform,4,Time,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,13620368,1,BasicXform,4,Memory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,76877592,1,BasicXform,4,PeakMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,55402768,1,BasicXform,4,AverageMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,198351,1,BasicXform,5,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,13620144,1,BasicXform,5,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,85101053,1,BasicXform,6,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,13628080,1,BasicXform,6,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,78045544,1,BasicXform,6,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,56570660,1,BasicXform,6,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,288824,2,BasicXform,7,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,13627880,2,BasicXform,7,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,99134423,2,BasicXform,8,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,13634992,2,BasicXform,8,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,99528096,2,BasicXform,8,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,56578376,2,BasicXform,8,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,198679,3,BasicXform,9,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,13634768,3,BasicXform,9,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,88746183,3,BasicXform,10,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,13648040,3,BasicXform,10,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,99535160,3,BasicXform,10,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,56585352,3,BasicXform,10,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,160551,4,BasicXform,11,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,13645864,4,BasicXform,11,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,84962967,4,BasicXform,12,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,13664080,4,BasicXform,12,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,56596368,4,BasicXform,12,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,78071216,4,BasicXform,12,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,202818,5,BasicXform,13,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,13663856,5,BasicXform,13,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,76474893,5,BasicXform,14,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,13672944,5,BasicXform,14,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,99564016,5,BasicXform,14,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,3,56614324,5,BasicXform,14,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,285933,1,BasicXform,1,Time,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,9513512,1,BasicXform,1,Memory,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,57055718,1,BasicXform,2,Time,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,10801096,1,BasicXform,2,Memory,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,58506458,1,BasicXform,3,Time,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,11973816,1,BasicXform,3,Memory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,63313308,1,BasicXform,3,AverageMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,95525600,1,BasicXform,3,PeakMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,26274100,1,BasicXform,4,Time,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,12254168,1,BasicXform,4,Memory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,44186688,1,BasicXform,4,PeakMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,33449248,1,BasicXform,4,AverageMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,276648,1,BasicXform,5,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,12253952,1,BasicXform,5,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,26818375,1,BasicXform,6,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,12261432,1,BasicXform,6,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,33729584,1,BasicXform,6,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,33729584,1,BasicXform,6,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,227565,2,BasicXform,7,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,12261216,2,BasicXform,7,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,30305680,2,BasicXform,8,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,12268208,2,BasicXform,8,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,44474276,2,BasicXform,8,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,55211704,2,BasicXform,8,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,163273,3,BasicXform,9,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,12267992,3,BasicXform,9,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,28302607,3,BasicXform,10,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,12277480,3,BasicXform,10,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,33743624,3,BasicXform,10,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,33743624,3,BasicXform,10,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,183456,4,BasicXform,11,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,12277544,4,BasicXform,11,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,28314688,4,BasicXform,12,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,12283776,4,BasicXform,12,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,33753200,4,BasicXform,12,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,33753200,4,BasicXform,12,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,238223,5,BasicXform,13,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,12283560,5,BasicXform,13,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,28123663,5,BasicXform,14,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,12289232,5,BasicXform,14,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,33759192,5,BasicXform,14,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,3,33759192,5,BasicXform,14,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,172208,1,BasicXform,1,Time,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,9511048,1,BasicXform,1,Memory,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,241936621,1,BasicXform,2,Time,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,16564632,1,BasicXform,2,Memory,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,55107860,1,BasicXform,3,Time,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,14595024,1,BasicXform,3,Memory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,74428864,1,BasicXform,3,PeakMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,52954016,1,BasicXform,3,AverageMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,38071983,1,BasicXform,4,Time,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,17037840,1,BasicXform,4,Memory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,36069480,1,BasicXform,4,AverageMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,36069480,1,BasicXform,4,PeakMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,376523,1,BasicXform,5,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,17046128,1,BasicXform,5,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,42778495,1,BasicXform,6,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,17105296,1,BasicXform,6,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,59996600,1,BasicXform,6,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,49259180,1,BasicXform,6,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,300262,2,BasicXform,7,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,17113712,2,BasicXform,7,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,41993520,2,BasicXform,8,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,17124272,2,BasicXform,8,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,49326756,2,BasicXform,8,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,81539024,2,BasicXform,8,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,338388,3,BasicXform,9,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,17132760,3,BasicXform,9,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,41606100,3,BasicXform,10,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,17140360,3,BasicXform,10,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,60083216,3,BasicXform,10,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,49345804,3,BasicXform,10,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,303091,4,BasicXform,11,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,17148800,4,BasicXform,11,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,41115677,4,BasicXform,12,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,17255520,4,BasicXform,12,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,49361888,4,BasicXform,12,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,60099320,4,BasicXform,12,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,402624,5,BasicXform,13,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,17264224,5,BasicXform,13,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,40656358,5,BasicXform,14,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,17298488,5,BasicXform,14,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,60214680,5,BasicXform,14,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,2,49477268,5,BasicXform,14,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,267388,1,BasicXform,1,Time,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,9589712,1,BasicXform,1,Memory,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,837401553,1,BasicXform,2,Time,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,33519728,1,BasicXform,2,Memory,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,89723657,1,BasicXform,3,Time,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,13392944,1,BasicXform,3,Memory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,53629176,1,BasicXform,3,AverageMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,75104032,1,BasicXform,3,PeakMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,191499698,1,BasicXform,4,Time,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,15921376,1,BasicXform,4,Memory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,152980176,1,BasicXform,4,PeakMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,88555556,1,BasicXform,4,AverageMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,341791,1,BasicXform,5,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,15921168,1,BasicXform,5,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,207013751,1,BasicXform,6,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,15932088,1,BasicXform,6,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,166246104,1,BasicXform,6,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,91084024,1,BasicXform,6,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,381857,2,BasicXform,7,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,15932008,2,BasicXform,7,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,318326953,2,BasicXform,8,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,15959720,2,BasicXform,8,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,166256728,2,BasicXform,8,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,91094756,2,BasicXform,8,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,429600,3,BasicXform,9,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,15959512,3,BasicXform,9,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,287405781,3,BasicXform,10,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,15965672,3,BasicXform,10,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,166284280,3,BasicXform,10,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,101859712,3,BasicXform,10,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,261982,4,BasicXform,11,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,15964504,4,BasicXform,11,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,148934095,4,BasicXform,12,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,15970912,4,BasicXform,12,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,166289304,4,BasicXform,12,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,91127304,4,BasicXform,12,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,231800,5,BasicXform,13,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,15969712,5,BasicXform,13,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,132712084,5,BasicXform,14,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,15979480,5,BasicXform,14,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,91132576,5,BasicXform,14,AverageMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,3,144819808,5,BasicXform,14,PeakMemory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,202388,1,BasicXform,1,Time,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,9860816,1,BasicXform,1,Memory,EMFResourceInitialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,14780008500,1,BasicXform,2,Time,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,389073608,1,BasicXform,2,Memory,Generation,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,584933090,1,BasicXform,3,Time,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,37632448,1,BasicXform,3,Memory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,263325728,1,BasicXform,3,PeakMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,156493036,1,BasicXform,3,AverageMemory,Initialization,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,777295298,1,BasicXform,4,Time,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,49976552,1,BasicXform,4,Memory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,550844400,1,BasicXform,4,PeakMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,326314432,1,BasicXform,4,AverageMemory,M2MTransformation1,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,506673,1,BasicXform,5,Time,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,49976488,1,BasicXform,5,Memory,Modification,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,614105329,1,BasicXform,6,Time,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,49983464,1,BasicXform,6,Memory,M2MTransformation2,StatisticBasedCase
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,32,1,338658696,1,BasicXform,6,AverageMemory,M2MTransformation2,StatisticBasedCase
