MetricName,MetricValue,Tool,PhaseName,Scenario,Sequence,RunIndex,CaseName,Iteration,Size
Time,12884,BATCH_OPTIMIZED-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,4
Memory,9874608,BATCH_OPTIMIZED-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,4
AverageMemory,20611704,BATCH_OPTIMIZED-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,4
PeakMemory,31348800,BATCH_OPTIMIZED-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,4
Time,1847547775,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,4
Memory,10679016,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,4
PeakMemory,1084501016,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,4
AverageMemory,210897181,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,4
Time,134575,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,5,3,StatisticBasedCase,1,4
Memory,10679136,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,5,3,StatisticBasedCase,1,4
Time,2599814029,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,4
Memory,10911072,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,4
PeakMemory,1439724760,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,4
AverageMemory,906373727,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,4
Time,117501,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,7,3,StatisticBasedCase,2,4
Memory,10911160,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,7,3,StatisticBasedCase,2,4
Time,1766492171,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,4
Memory,11156928,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,4
PeakMemory,1441322832,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,4
AverageMemory,568293003,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,4
Time,94541,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,9,3,StatisticBasedCase,3,4
Memory,11157016,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,9,3,StatisticBasedCase,3,4
Time,1780579264,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,4
Memory,11380064,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,4
AverageMemory,562995414,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,4
PeakMemory,1442002800,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,4
Time,138300,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,11,3,StatisticBasedCase,4,4
Memory,11380176,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,11,3,StatisticBasedCase,4,4
Time,1775761370,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,4
Memory,11654160,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,4
PeakMemory,1443061648,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,4
AverageMemory,574082800,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,4
Time,108396,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,13,3,StatisticBasedCase,5,4
Memory,11654272,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,13,3,StatisticBasedCase,5,4
Time,1788613708,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,4
Memory,11880552,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,4
AverageMemory,565152403,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,4
PeakMemory,1443253720,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,4
Time,207716,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,BasicXform,1,1,StatisticBasedCase,1,2
Memory,9362048,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,BasicXform,1,1,StatisticBasedCase,1,2
Time,155488052,BATCH_OPTIMIZED-TEMPLATE,Generation,BasicXform,2,1,StatisticBasedCase,1,2
Memory,11965328,BATCH_OPTIMIZED-TEMPLATE,Generation,BasicXform,2,1,StatisticBasedCase,1,2
Time,21843,BATCH_OPTIMIZED-TEMPLATE,Initialization,BasicXform,3,1,StatisticBasedCase,1,2
Memory,9607008,BATCH_OPTIMIZED-TEMPLATE,Initialization,BasicXform,3,1,StatisticBasedCase,1,2
PeakMemory,31081400,BATCH_OPTIMIZED-TEMPLATE,Initialization,BasicXform,3,1,StatisticBasedCase,1,2
AverageMemory,20344304,BATCH_OPTIMIZED-TEMPLATE,Initialization,BasicXform,3,1,StatisticBasedCase,1,2
Time,991748164,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,2
Memory,10019256,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,2
PeakMemory,1083807632,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,2
AverageMemory,192373740,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,2
Time,63898,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,5,1,StatisticBasedCase,1,2
Memory,10019168,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,5,1,StatisticBasedCase,1,2
Time,826184604,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,2
Memory,10142280,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,2
PeakMemory,1427361112,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,2
AverageMemory,740165316,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,2
Time,57957,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,7,1,StatisticBasedCase,2,2
Memory,10142368,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,7,1,StatisticBasedCase,2,2
Time,526835924,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,2
Memory,10273360,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,2
AverageMemory,746289480,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,2
PeakMemory,1483320192,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,2
Time,83122,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,9,1,StatisticBasedCase,3,2
Memory,10273448,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,9,1,StatisticBasedCase,3,2
Time,528382960,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,2
Memory,10397952,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,2
AverageMemory,757408556,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,2
PeakMemory,1463035584,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,2
Time,82747,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,11,1,StatisticBasedCase,4,2
Memory,10398064,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,11,1,StatisticBasedCase,4,2
Time,530633155,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,2
Memory,10544408,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,2
PeakMemory,1451120584,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,2
AverageMemory,751341364,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,2
Time,70334,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,13,1,StatisticBasedCase,5,2
Memory,10544496,BATCH_OPTIMIZED-TEMPLATE,Modification,BasicXform,13,1,StatisticBasedCase,5,2
Time,531487559,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,2
Memory,10667480,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,2
PeakMemory,1443319744,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,2
AverageMemory,747400640,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,2
Time,264762,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,BasicXform,1,3,StatisticBasedCase,1,4
Memory,9544896,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,BasicXform,1,3,StatisticBasedCase,1,4
Time,221075608,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,BasicXform,2,3,StatisticBasedCase,1,4
Memory,13471616,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,BasicXform,2,3,StatisticBasedCase,1,4
Time,57697629,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,4
Memory,13402080,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,4
PeakMemory,95915792,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,4
AverageMemory,52966100,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,4
Time,76433293,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,4
Memory,15474488,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,4
PeakMemory,56352384,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,4
AverageMemory,45614972,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,4
Time,169882,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,5,3,StatisticBasedCase,1,4
Memory,15474840,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,5,3,StatisticBasedCase,1,4
Time,78686910,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,4
Memory,15482584,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,4
PeakMemory,58425344,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,4
AverageMemory,47687932,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,4
Time,146491,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,7,3,StatisticBasedCase,2,4
Memory,15482968,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,7,3,StatisticBasedCase,2,4
Time,67977031,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,4
Memory,15492608,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,4
PeakMemory,79908328,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,4
AverageMemory,47696060,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,4
Time,227191,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,9,3,StatisticBasedCase,3,4
Memory,15493000,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,9,3,StatisticBasedCase,3,4
Time,61693708,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,4
Memory,15502232,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,4
AverageMemory,47706140,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,4
PeakMemory,58443600,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,4
Time,194657,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,11,3,StatisticBasedCase,4,4
Memory,15502640,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,11,3,StatisticBasedCase,4,4
Time,68407496,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,4
Memory,15510384,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,4
AverageMemory,47715768,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,4
PeakMemory,79928048,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,4
Time,301234,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,13,3,StatisticBasedCase,5,4
Memory,15510752,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,BasicXform,13,3,StatisticBasedCase,5,4
Time,100299330,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,4
Memory,15517936,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,4
PeakMemory,79936112,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,4
AverageMemory,47723844,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,4
Time,276789,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,BasicXform,1,3,StatisticBasedCase,1,16
Memory,9761208,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,BasicXform,1,3,StatisticBasedCase,1,16
Time,1478802011,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,BasicXform,2,3,StatisticBasedCase,1,16
Memory,52230120,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,BasicXform,2,3,StatisticBasedCase,1,16
Time,357865031,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,16
Memory,49154720,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,16
AverageMemory,98976592,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,16
PeakMemory,175940728,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,BasicXform,3,3,StatisticBasedCase,1,16
Time,274857819,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,16
Memory,63783024,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,16
AverageMemory,125525004,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,16
PeakMemory,192346152,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,BasicXform,4,3,StatisticBasedCase,1,16
Time,5159888,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,5,3,StatisticBasedCase,1,16
Memory,64917672,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,5,3,StatisticBasedCase,1,16
Time,27933,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,16
Memory,64918744,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,16
AverageMemory,85204592,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,16
PeakMemory,85204448,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,6,3,StatisticBasedCase,1,16
Time,2256393,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,7,3,StatisticBasedCase,2,16
Memory,64940040,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,7,3,StatisticBasedCase,2,16
Time,36672,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,16
Memory,64940912,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,16
PeakMemory,85226816,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,16
AverageMemory,75083964,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,8,3,StatisticBasedCase,2,16
Time,1341595,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,9,3,StatisticBasedCase,3,16
Memory,64962744,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,9,3,StatisticBasedCase,3,16
Time,61262,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,16
Memory,64963616,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,16
AverageMemory,85249520,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,16
PeakMemory,85249520,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,10,3,StatisticBasedCase,3,16
Time,1122459,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,11,3,StatisticBasedCase,4,16
Memory,64986256,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,11,3,StatisticBasedCase,4,16
Time,16703,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,16
Memory,64987152,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,16
AverageMemory,75130204,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,16
PeakMemory,85273056,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,12,3,StatisticBasedCase,4,16
Time,1646114,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,13,3,StatisticBasedCase,5,16
Memory,65049032,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,BasicXform,13,3,StatisticBasedCase,5,16
Time,45143,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,16
Memory,65049904,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,16
AverageMemory,85335808,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,16
PeakMemory,106810664,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,BasicXform,14,3,StatisticBasedCase,5,16
Time,262877,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,BasicXform,1,1,StatisticBasedCase,1,1
Memory,9480912,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,BasicXform,1,1,StatisticBasedCase,1,1
Time,61112463,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,BasicXform,2,1,StatisticBasedCase,1,1
Memory,10844072,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,BasicXform,2,1,StatisticBasedCase,1,1
Time,45986876,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,BasicXform,3,1,StatisticBasedCase,1,1
Memory,10978584,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,BasicXform,3,1,StatisticBasedCase,1,1
PeakMemory,74020920,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,BasicXform,3,1,StatisticBasedCase,1,1
AverageMemory,52546068,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,BasicXform,3,1,StatisticBasedCase,1,1
Time,13925013,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,1
Memory,11563312,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,1
PeakMemory,32454064,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,1
AverageMemory,32454064,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,BasicXform,4,1,StatisticBasedCase,1,1
Time,274560,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,5,1,StatisticBasedCase,1,1
Memory,11566864,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,5,1,StatisticBasedCase,1,1
Time,19633880,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,1
Memory,11589240,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,1
PeakMemory,54517400,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,1
AverageMemory,43779972,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,6,1,StatisticBasedCase,1,1
Time,302930,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,7,1,StatisticBasedCase,2,1
Memory,11594728,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,7,1,StatisticBasedCase,2,1
Time,17932890,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,1
Memory,11603856,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,1
PeakMemory,54545264,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,1
AverageMemory,43807836,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,8,1,StatisticBasedCase,2,1
Time,306037,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,9,1,StatisticBasedCase,3,1
Memory,11607760,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,9,1,StatisticBasedCase,3,1
Time,12394068,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,1
Memory,11627048,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,1
AverageMemory,33083440,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,1
PeakMemory,33083440,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,10,1,StatisticBasedCase,3,1
Time,233445,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,11,1,StatisticBasedCase,4,1
Memory,11630800,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,11,1,StatisticBasedCase,4,1
Time,12040953,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,1
Memory,11671352,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,1
PeakMemory,54581360,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,1
AverageMemory,33106504,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,12,1,StatisticBasedCase,4,1
Time,366376,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,13,1,StatisticBasedCase,5,1
Memory,11675192,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,BasicXform,13,1,StatisticBasedCase,5,1
Time,13645836,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,BasicXform,14,1,StatisticBasedCase,5,1
