MetricName,Iteration,Size,Scenario,PhaseName,CaseName,MetricValue,RunIndex,Tool,Sequence
Time,2,8,BasicXform,M2MTransformation2,StatisticBasedCase,80254212,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Memory,2,8,BasicXform,M2MTransformation2,StatisticBasedCase,40227632,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
PeakMemory,2,8,BasicXform,M2MTransformation2,StatisticBasedCase,104618864,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
AverageMemory,2,8,BasicXform,M2MTransformation2,StatisticBasedCase,83144024,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Time,3,8,BasicXform,Modification,StatisticBasedCase,213237,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9
Memory,3,8,BasicXform,Modification,StatisticBasedCase,40233080,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9
Time,3,8,BasicXform,M2MTransformation2,StatisticBasedCase,72427701,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
Memory,3,8,BasicXform,M2MTransformation2,StatisticBasedCase,40248864,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
AverageMemory,3,8,BasicXform,M2MTransformation2,StatisticBasedCase,83183532,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
PeakMemory,3,8,BasicXform,M2MTransformation2,StatisticBasedCase,104658384,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
Time,4,8,BasicXform,Modification,StatisticBasedCase,213194,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11
Memory,4,8,BasicXform,Modification,StatisticBasedCase,40254496,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11
Time,4,8,BasicXform,M2MTransformation2,StatisticBasedCase,71631936,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
Memory,4,8,BasicXform,M2MTransformation2,StatisticBasedCase,40269928,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
PeakMemory,4,8,BasicXform,M2MTransformation2,StatisticBasedCase,104679816,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
AverageMemory,4,8,BasicXform,M2MTransformation2,StatisticBasedCase,83204968,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
Time,5,8,BasicXform,Modification,StatisticBasedCase,230881,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13
Memory,5,8,BasicXform,Modification,StatisticBasedCase,40275624,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13
Time,5,8,BasicXform,M2MTransformation2,StatisticBasedCase,63775155,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
Memory,5,8,BasicXform,M2MTransformation2,StatisticBasedCase,40290984,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
PeakMemory,5,8,BasicXform,M2MTransformation2,StatisticBasedCase,104700976,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
AverageMemory,5,8,BasicXform,M2MTransformation2,StatisticBasedCase,83226100,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
Time,1,1,BasicXform,EMFResourceInitialization,StatisticBasedCase,235807,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Memory,1,1,BasicXform,EMFResourceInitialization,StatisticBasedCase,11247680,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Time,1,1,BasicXform,Generation,StatisticBasedCase,38373358,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Memory,1,1,BasicXform,Generation,StatisticBasedCase,12922688,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Time,1,1,BasicXform,Initialization,StatisticBasedCase,38176480,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
Memory,1,1,BasicXform,Initialization,StatisticBasedCase,13890408,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
AverageMemory,1,1,BasicXform,Initialization,StatisticBasedCase,43573568,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
PeakMemory,1,1,BasicXform,Initialization,StatisticBasedCase,75785848,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
Time,1,1,BasicXform,M2MTransformation1,StatisticBasedCase,32611876,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Memory,1,1,BasicXform,M2MTransformation1,StatisticBasedCase,14987032,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
PeakMemory,1,1,BasicXform,M2MTransformation1,StatisticBasedCase,67578168,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
AverageMemory,1,1,BasicXform,M2MTransformation1,StatisticBasedCase,51472024,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Time,1,1,BasicXform,Modification,StatisticBasedCase,3678383,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5
Memory,1,1,BasicXform,Modification,StatisticBasedCase,15122600,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5
Time,1,1,BasicXform,M2MTransformation2,StatisticBasedCase,29745,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
Memory,1,1,BasicXform,M2MTransformation2,StatisticBasedCase,15123440,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
PeakMemory,1,1,BasicXform,M2MTransformation2,StatisticBasedCase,36598248,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
AverageMemory,1,1,BasicXform,M2MTransformation2,StatisticBasedCase,36598248,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
Time,2,1,BasicXform,Modification,StatisticBasedCase,3385104,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7
Memory,2,1,BasicXform,Modification,StatisticBasedCase,15166488,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7
Time,2,1,BasicXform,M2MTransformation2,StatisticBasedCase,21630,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Memory,2,1,BasicXform,M2MTransformation2,StatisticBasedCase,15167328,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
PeakMemory,2,1,BasicXform,M2MTransformation2,StatisticBasedCase,36642136,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
AverageMemory,2,1,BasicXform,M2MTransformation2,StatisticBasedCase,36642136,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Time,3,1,BasicXform,Modification,StatisticBasedCase,2908521,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9
Memory,3,1,BasicXform,Modification,StatisticBasedCase,15214792,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9
Time,3,1,BasicXform,M2MTransformation2,StatisticBasedCase,48971,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
Memory,3,1,BasicXform,M2MTransformation2,StatisticBasedCase,15215632,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
PeakMemory,3,1,BasicXform,M2MTransformation2,StatisticBasedCase,58165296,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
AverageMemory,3,1,BasicXform,M2MTransformation2,StatisticBasedCase,18345220,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
Time,4,1,BasicXform,Modification,StatisticBasedCase,2929977,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11
Memory,4,1,BasicXform,Modification,StatisticBasedCase,15260056,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11
Time,4,1,BasicXform,M2MTransformation2,StatisticBasedCase,29109,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
Memory,4,1,BasicXform,M2MTransformation2,StatisticBasedCase,15260920,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
PeakMemory,4,1,BasicXform,M2MTransformation2,StatisticBasedCase,36735728,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
AverageMemory,4,1,BasicXform,M2MTransformation2,StatisticBasedCase,25998424,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
Time,5,1,BasicXform,Modification,StatisticBasedCase,2179865,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13
Memory,5,1,BasicXform,Modification,StatisticBasedCase,15303184,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13
Time,5,1,BasicXform,M2MTransformation2,StatisticBasedCase,17960,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
Memory,5,1,BasicXform,M2MTransformation2,StatisticBasedCase,15304024,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
PeakMemory,5,1,BasicXform,M2MTransformation2,StatisticBasedCase,36778832,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
AverageMemory,5,1,BasicXform,M2MTransformation2,StatisticBasedCase,36778832,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
Time,1,16,BasicXform,EMFResourceInitialization,StatisticBasedCase,345462,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
Memory,1,16,BasicXform,EMFResourceInitialization,StatisticBasedCase,11314736,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
Time,1,16,BasicXform,Generation,StatisticBasedCase,3164475538,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Memory,1,16,BasicXform,Generation,StatisticBasedCase,193632352,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2
Time,1,16,BasicXform,Initialization,StatisticBasedCase,290618117,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3
Memory,1,16,BasicXform,Initialization,StatisticBasedCase,85051080,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3
PeakMemory,1,16,BasicXform,Initialization,StatisticBasedCase,247147632,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3
AverageMemory,1,16,BasicXform,Initialization,StatisticBasedCase,151744416,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3
Time,1,16,BasicXform,M2MTransformation1,StatisticBasedCase,134156954,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Memory,1,16,BasicXform,M2MTransformation1,StatisticBasedCase,101872128,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
AverageMemory,1,16,BasicXform,M2MTransformation1,StatisticBasedCase,191192304,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
PeakMemory,1,16,BasicXform,M2MTransformation1,StatisticBasedCase,276474896,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4
Time,1,16,BasicXform,Modification,StatisticBasedCase,659572,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5
Memory,1,16,BasicXform,Modification,StatisticBasedCase,101925280,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5
Time,1,16,BasicXform,M2MTransformation2,StatisticBasedCase,153582028,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6
Memory,1,16,BasicXform,M2MTransformation2,StatisticBasedCase,101940464,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6
PeakMemory,1,16,BasicXform,M2MTransformation2,StatisticBasedCase,228924656,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6
AverageMemory,1,16,BasicXform,M2MTransformation2,StatisticBasedCase,186591788,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6
Time,2,16,BasicXform,Modification,StatisticBasedCase,592142,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7
Memory,2,16,BasicXform,Modification,StatisticBasedCase,101993704,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7
Time,2,16,BasicXform,M2MTransformation2,StatisticBasedCase,152808854,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Memory,2,16,BasicXform,M2MTransformation2,StatisticBasedCase,102009880,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
PeakMemory,2,16,BasicXform,M2MTransformation2,StatisticBasedCase,228993296,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
AverageMemory,2,16,BasicXform,M2MTransformation2,StatisticBasedCase,186660320,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Time,3,16,BasicXform,Modification,StatisticBasedCase,531232,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9
Memory,3,16,BasicXform,Modification,StatisticBasedCase,102062328,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9
Time,3,16,BasicXform,M2MTransformation2,StatisticBasedCase,137168269,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
Memory,3,16,BasicXform,M2MTransformation2,StatisticBasedCase,102077056,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
PeakMemory,3,16,BasicXform,M2MTransformation2,StatisticBasedCase,272011440,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
AverageMemory,3,16,BasicXform,M2MTransformation2,StatisticBasedCase,186728856,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10
Time,4,16,BasicXform,Modification,StatisticBasedCase,486385,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11
Memory,4,16,BasicXform,Modification,StatisticBasedCase,102130648,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11
Time,4,16,BasicXform,M2MTransformation2,StatisticBasedCase,133613519,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
Memory,4,16,BasicXform,M2MTransformation2,StatisticBasedCase,102146184,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
PeakMemory,4,16,BasicXform,M2MTransformation2,StatisticBasedCase,229130096,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
AverageMemory,4,16,BasicXform,M2MTransformation2,StatisticBasedCase,186797204,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12
Time,5,16,BasicXform,Modification,StatisticBasedCase,580838,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13
Memory,5,16,BasicXform,Modification,StatisticBasedCase,102200040,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13
Time,5,16,BasicXform,M2MTransformation2,StatisticBasedCase,128151075,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
Memory,5,16,BasicXform,M2MTransformation2,StatisticBasedCase,102214912,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
PeakMemory,5,16,BasicXform,M2MTransformation2,StatisticBasedCase,229199448,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
AverageMemory,5,16,BasicXform,M2MTransformation2,StatisticBasedCase,186866564,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14
Time,1,4,BasicXform,EMFResourceInitialization,StatisticBasedCase,254142,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Memory,1,4,BasicXform,EMFResourceInitialization,StatisticBasedCase,11277552,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Time,1,4,BasicXform,Generation,StatisticBasedCase,235839096,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Memory,1,4,BasicXform,Generation,StatisticBasedCase,23725800,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Time,1,4,BasicXform,Initialization,StatisticBasedCase,68647615,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
Memory,1,4,BasicXform,Initialization,StatisticBasedCase,21679496,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
AverageMemory,1,4,BasicXform,Initialization,StatisticBasedCase,54719464,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
PeakMemory,1,4,BasicXform,Initialization,StatisticBasedCase,76194312,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
Time,1,4,BasicXform,M2MTransformation1,StatisticBasedCase,92155282,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Memory,1,4,BasicXform,M2MTransformation1,StatisticBasedCase,26387296,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
AverageMemory,1,4,BasicXform,M2MTransformation1,StatisticBasedCase,64629768,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
PeakMemory,1,4,BasicXform,M2MTransformation1,StatisticBasedCase,96842056,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Time,1,4,BasicXform,Modification,StatisticBasedCase,2167739,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5
Memory,1,4,BasicXform,Modification,StatisticBasedCase,26822304,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5
Time,1,4,BasicXform,M2MTransformation2,StatisticBasedCase,19345,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
Memory,1,4,BasicXform,M2MTransformation2,StatisticBasedCase,26823144,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
PeakMemory,1,4,BasicXform,M2MTransformation2,StatisticBasedCase,48297904,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
AverageMemory,1,4,BasicXform,M2MTransformation2,StatisticBasedCase,48297904,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
Time,2,4,BasicXform,Modification,StatisticBasedCase,1343182,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7
Memory,2,4,BasicXform,Modification,StatisticBasedCase,26854160,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7
Time,2,4,BasicXform,M2MTransformation2,StatisticBasedCase,18494,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Memory,2,4,BasicXform,M2MTransformation2,StatisticBasedCase,26855000,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
PeakMemory,2,4,BasicXform,M2MTransformation2,StatisticBasedCase,48329760,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
AverageMemory,2,4,BasicXform,M2MTransformation2,StatisticBasedCase,48329760,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Time,3,4,BasicXform,Modification,StatisticBasedCase,1692177,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9
Memory,3,4,BasicXform,Modification,StatisticBasedCase,26888544,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9
Time,3,4,BasicXform,M2MTransformation2,StatisticBasedCase,18109,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
Memory,3,4,BasicXform,M2MTransformation2,StatisticBasedCase,26889384,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
AverageMemory,3,4,BasicXform,M2MTransformation2,StatisticBasedCase,48364144,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
PeakMemory,3,4,BasicXform,M2MTransformation2,StatisticBasedCase,48364144,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
Time,4,4,BasicXform,Modification,StatisticBasedCase,1264099,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11
Memory,4,4,BasicXform,Modification,StatisticBasedCase,26929336,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11
Time,4,4,BasicXform,M2MTransformation2,StatisticBasedCase,21592,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
Memory,4,4,BasicXform,M2MTransformation2,StatisticBasedCase,26930200,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
PeakMemory,4,4,BasicXform,M2MTransformation2,StatisticBasedCase,69879816,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
AverageMemory,4,4,BasicXform,M2MTransformation2,StatisticBasedCase,48404960,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
Time,5,4,BasicXform,Modification,StatisticBasedCase,1493284,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13
Memory,5,4,BasicXform,Modification,StatisticBasedCase,26977984,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13
Time,5,4,BasicXform,M2MTransformation2,StatisticBasedCase,21034,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
Memory,5,4,BasicXform,M2MTransformation2,StatisticBasedCase,26978824,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
AverageMemory,5,4,BasicXform,M2MTransformation2,StatisticBasedCase,48453584,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
PeakMemory,5,4,BasicXform,M2MTransformation2,StatisticBasedCase,48453584,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
Time,1,16,BasicXform,EMFResourceInitialization,StatisticBasedCase,175446,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Memory,1,16,BasicXform,EMFResourceInitialization,StatisticBasedCase,11413936,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Time,1,16,BasicXform,Generation,StatisticBasedCase,3139704809,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Memory,1,16,BasicXform,Generation,StatisticBasedCase,197773480,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2
Time,1,16,BasicXform,Initialization,StatisticBasedCase,387414452,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
Memory,1,16,BasicXform,Initialization,StatisticBasedCase,97130664,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
PeakMemory,1,16,BasicXform,Initialization,StatisticBasedCase,286417568,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
AverageMemory,1,16,BasicXform,Initialization,StatisticBasedCase,171166288,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3
Time,1,16,BasicXform,M2MTransformation1,StatisticBasedCase,300861975,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Memory,1,16,BasicXform,M2MTransformation1,StatisticBasedCase,118957456,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
PeakMemory,1,16,BasicXform,M2MTransformation1,StatisticBasedCase,307303080,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
AverageMemory,1,16,BasicXform,M2MTransformation1,StatisticBasedCase,223119940,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Time,1,16,BasicXform,Modification,StatisticBasedCase,4689164,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5
Memory,1,16,BasicXform,Modification,StatisticBasedCase,120885936,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5
Time,1,16,BasicXform,M2MTransformation2,StatisticBasedCase,43205,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
Memory,1,16,BasicXform,M2MTransformation2,StatisticBasedCase,120886784,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
AverageMemory,1,16,BasicXform,M2MTransformation2,StatisticBasedCase,162692240,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
PeakMemory,1,16,BasicXform,M2MTransformation2,StatisticBasedCase,184167096,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6
Time,2,16,BasicXform,Modification,StatisticBasedCase,1810051,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7
Memory,2,16,BasicXform,Modification,StatisticBasedCase,120921584,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7
Time,2,16,BasicXform,M2MTransformation2,StatisticBasedCase,27200,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Memory,2,16,BasicXform,M2MTransformation2,StatisticBasedCase,120922432,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
PeakMemory,2,16,BasicXform,M2MTransformation2,StatisticBasedCase,162727888,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
AverageMemory,2,16,BasicXform,M2MTransformation2,StatisticBasedCase,162727888,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8
Time,3,16,BasicXform,Modification,StatisticBasedCase,993341,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9
Memory,3,16,BasicXform,Modification,StatisticBasedCase,120957680,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9
Time,3,16,BasicXform,M2MTransformation2,StatisticBasedCase,19691,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
Memory,3,16,BasicXform,M2MTransformation2,StatisticBasedCase,120958528,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
PeakMemory,3,16,BasicXform,M2MTransformation2,StatisticBasedCase,162763984,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
AverageMemory,3,16,BasicXform,M2MTransformation2,StatisticBasedCase,141861356,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10
Time,4,16,BasicXform,Modification,StatisticBasedCase,976279,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11
Memory,4,16,BasicXform,Modification,StatisticBasedCase,120994040,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11
Time,4,16,BasicXform,M2MTransformation2,StatisticBasedCase,16260,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
Memory,4,16,BasicXform,M2MTransformation2,StatisticBasedCase,120994912,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
AverageMemory,4,16,BasicXform,M2MTransformation2,StatisticBasedCase,141897740,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
PeakMemory,4,16,BasicXform,M2MTransformation2,StatisticBasedCase,162800368,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12
Time,5,16,BasicXform,Modification,StatisticBasedCase,982436,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13
Memory,5,16,BasicXform,Modification,StatisticBasedCase,121030128,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13
Time,5,16,BasicXform,M2MTransformation2,StatisticBasedCase,17227,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
Memory,5,16,BasicXform,M2MTransformation2,StatisticBasedCase,121030976,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
PeakMemory,5,16,BasicXform,M2MTransformation2,StatisticBasedCase,162836432,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
AverageMemory,5,16,BasicXform,M2MTransformation2,StatisticBasedCase,162836432,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14
Time,1,2,BasicXform,EMFResourceInitialization,StatisticBasedCase,292703,3,BATCH_OPTIMIZED-TEMPLATE,1
Memory,1,2,BasicXform,EMFResourceInitialization,StatisticBasedCase,11035648,3,BATCH_OPTIMIZED-TEMPLATE,1
Time,1,2,BasicXform,Generation,StatisticBasedCase,109690128,3,BATCH_OPTIMIZED-TEMPLATE,2
Memory,1,2,BasicXform,Generation,StatisticBasedCase,14006464,3,BATCH_OPTIMIZED-TEMPLATE,2
Time,1,2,BasicXform,Initialization,StatisticBasedCase,14192,3,BATCH_OPTIMIZED-TEMPLATE,3
Memory,1,2,BasicXform,Initialization,StatisticBasedCase,11266976,3,BATCH_OPTIMIZED-TEMPLATE,3
AverageMemory,1,2,BasicXform,Initialization,StatisticBasedCase,22003960,3,BATCH_OPTIMIZED-TEMPLATE,3
PeakMemory,1,2,BasicXform,Initialization,StatisticBasedCase,32741056,3,BATCH_OPTIMIZED-TEMPLATE,3
Time,1,2,BasicXform,M2MTransformation1,StatisticBasedCase,430351687,3,BATCH_OPTIMIZED-TEMPLATE,4
Memory,1,2,BasicXform,M2MTransformation1,StatisticBasedCase,11652016,3,BATCH_OPTIMIZED-TEMPLATE,4
PeakMemory,1,2,BasicXform,M2MTransformation1,StatisticBasedCase,1085500512,3,BATCH_OPTIMIZED-TEMPLATE,4
AverageMemory,1,2,BasicXform,M2MTransformation1,StatisticBasedCase,32988160,3,BATCH_OPTIMIZED-TEMPLATE,4
Time,1,2,BasicXform,Modification,StatisticBasedCase,165357,3,BATCH_OPTIMIZED-TEMPLATE,5
Memory,1,2,BasicXform,Modification,StatisticBasedCase,11652152,3,BATCH_OPTIMIZED-TEMPLATE,5
Time,1,2,BasicXform,M2MTransformation2,StatisticBasedCase,414338137,3,BATCH_OPTIMIZED-TEMPLATE,6
Memory,1,2,BasicXform,M2MTransformation2,StatisticBasedCase,11764312,3,BATCH_OPTIMIZED-TEMPLATE,6
AverageMemory,1,2,BasicXform,M2MTransformation2,StatisticBasedCase,44078076,3,BATCH_OPTIMIZED-TEMPLATE,6
