RunIndex,Scenario,Iteration,MetricValue,PhaseName,Sequence,MetricName,Tool,Size,CaseName
2,BasicXform,1,56485832,M2MTransformation2,6,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,2,1357651,Modification,7,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,2,45781408,Modification,7,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,2,36227,M2MTransformation2,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,2,45782248,M2MTransformation2,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,2,88731864,M2MTransformation2,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,2,33628504,M2MTransformation2,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,3,1599547,Modification,9,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,3,45817064,Modification,9,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,3,28809,M2MTransformation2,10,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,3,45817904,M2MTransformation2,10,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,3,88767520,M2MTransformation2,10,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,3,67292664,M2MTransformation2,10,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,4,1389740,Modification,11,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,4,45851816,Modification,11,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,4,14604,M2MTransformation2,12,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,4,45852680,M2MTransformation2,12,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,4,67327440,M2MTransformation2,12,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,4,56590160,M2MTransformation2,12,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,5,1221491,Modification,13,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,5,45890584,Modification,13,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,5,14381,M2MTransformation2,14,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,5,45891624,M2MTransformation2,14,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,5,67366184,M2MTransformation2,14,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,5,56628904,M2MTransformation2,14,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,StatisticBasedCase
2,BasicXform,1,234824,EMFResourceInitialization,1,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,11290424,EMFResourceInitialization,1,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,78327252,Generation,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,14431896,Generation,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,48266223,Initialization,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,16156600,Initialization,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,54473104,Initialization,3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,43735680,Initialization,3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,51902853,M2MTransformation1,4,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,18428208,M2MTransformation1,4,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,48369448,M2MTransformation1,4,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,69844312,M2MTransformation1,4,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,2044016,Modification,5,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,18654016,Modification,5,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,20575,M2MTransformation2,6,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,18654856,M2MTransformation2,6,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,40129616,M2MTransformation2,6,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,40129616,M2MTransformation2,6,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,2,1430165,Modification,7,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,2,18688960,Modification,7,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,2,16273,M2MTransformation2,8,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,2,18689800,M2MTransformation2,8,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,2,29427280,M2MTransformation2,8,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,2,40164560,M2MTransformation2,8,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,3,1520193,Modification,9,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,3,18725120,Modification,9,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,3,19906,M2MTransformation2,10,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,3,18725960,M2MTransformation2,10,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,3,40200720,M2MTransformation2,10,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,3,40200720,M2MTransformation2,10,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,4,1474469,Modification,11,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,4,18777344,Modification,11,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,4,21907,M2MTransformation2,12,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,4,18778208,M2MTransformation2,12,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,4,40252968,M2MTransformation2,12,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,4,40252968,M2MTransformation2,12,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,5,1467346,Modification,13,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,5,18816744,Modification,13,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,5,17972,M2MTransformation2,14,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,5,18817584,M2MTransformation2,14,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,5,40292344,M2MTransformation2,14,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
2,BasicXform,5,40292344,M2MTransformation2,14,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
1,BasicXform,1,178852,EMFResourceInitialization,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,11344472,EMFResourceInitialization,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,2887462140,Generation,2,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,166691472,Generation,2,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,317824092,Initialization,3,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,78128072,Initialization,3,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,291049000,Initialization,3,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,173796644,Initialization,3,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,139189297,M2MTransformation1,4,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,94724704,M2MTransformation1,4,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,205688976,M2MTransformation1,4,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,163168844,M2MTransformation1,4,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,502939,Modification,5,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,94733960,Modification,5,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,171996327,M2MTransformation2,6,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,94752592,M2MTransformation2,6,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,222294832,M2MTransformation2,6,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,1,179774788,M2MTransformation2,6,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,2,356338,Modification,7,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,2,94761536,Modification,7,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,2,153396088,M2MTransformation2,8,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,2,94777008,M2MTransformation2,8,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,2,222322584,M2MTransformation2,8,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,2,179802452,M2MTransformation2,8,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,3,250683,Modification,9,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,3,94786272,Modification,9,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,3,169803079,M2MTransformation2,10,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,3,94801272,M2MTransformation2,10,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,3,265296856,M2MTransformation2,10,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,3,201301956,M2MTransformation2,10,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,4,429372,Modification,11,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,4,94826880,Modification,11,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,4,135446819,M2MTransformation2,12,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,4,94874656,M2MTransformation2,12,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,4,222387944,M2MTransformation2,12,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,4,179867816,M2MTransformation2,12,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,5,280132,Modification,13,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,5,94884424,Modification,13,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,5,139324943,M2MTransformation2,14,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,5,94899448,M2MTransformation2,14,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,5,222445488,M2MTransformation2,14,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
1,BasicXform,5,179925348,M2MTransformation2,14,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,StatisticBasedCase
2,BasicXform,1,259148,EMFResourceInitialization,1,Time,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,11058808,EMFResourceInitialization,1,Memory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,70421712,Generation,2,Time,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,12935512,Generation,2,Memory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,12926,Initialization,3,Time,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,11171992,Initialization,3,Memory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,32646384,Initialization,3,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,32646384,Initialization,3,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,108920705,M2MTransformation1,4,Time,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,11363472,M2MTransformation1,4,Memory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,354772640,M2MTransformation1,4,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,182972540,M2MTransformation1,4,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,140884,Modification,5,Time,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,11363592,Modification,5,Memory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,108483010,M2MTransformation2,6,Time,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,11423472,M2MTransformation2,6,Memory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,333490856,M2MTransformation2,6,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,183165024,M2MTransformation2,6,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,2,95854,Modification,7,Time,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,2,11423632,Modification,7,Memory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,2,108610421,M2MTransformation2,8,Time,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,2,11488816,M2MTransformation2,8,Memory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,2,183224412,M2MTransformation2,8,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,2,333549592,M2MTransformation2,8,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,3,163365,Modification,9,Time,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,3,11488936,Modification,9,Memory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,3,109269114,M2MTransformation2,10,Time,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,3,11550008,M2MTransformation2,10,Memory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,3,333615272,M2MTransformation2,10,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,3,183289904,M2MTransformation2,10,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,4,85207,Modification,11,Time,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,4,11550152,Modification,11,Memory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,4,111612582,M2MTransformation2,12,Time,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,4,11627800,M2MTransformation2,12,Memory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,4,355152240,M2MTransformation2,12,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,4,194089008,M2MTransformation2,12,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,5,68136,Modification,13,Time,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,5,11627920,Modification,13,Memory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,5,113885242,M2MTransformation2,14,Time,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,5,11692992,M2MTransformation2,14,Memory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,5,355228336,M2MTransformation2,14,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,5,194165928,M2MTransformation2,14,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,1,StatisticBasedCase
2,BasicXform,1,153334,EMFResourceInitialization,1,Time,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,11070352,EMFResourceInitialization,1,Memory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,87684117,Generation,2,Time,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,14258744,Generation,2,Memory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,18870,Initialization,3,Time,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,11307504,Initialization,3,Memory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,32781896,Initialization,3,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,22044800,Initialization,3,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,493649929,M2MTransformation1,4,Time,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,11708680,M2MTransformation1,4,Memory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,129649504,M2MTransformation1,4,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,1085508128,M2MTransformation1,4,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,117632,Modification,5,Time,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,11708800,Modification,5,Memory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,590163771,M2MTransformation2,6,Time,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,11828512,M2MTransformation2,6,Memory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,1085909720,M2MTransformation2,6,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,130050860,M2MTransformation2,6,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,2,144173,Modification,7,Time,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,2,11828632,Modification,7,Memory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,2,557714740,M2MTransformation2,8,Time,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,2,11955768,M2MTransformation2,8,Memory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,2,130170424,M2MTransformation2,8,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,2,1086029552,M2MTransformation2,8,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,3,100012,Modification,9,Time,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,3,11955888,Modification,9,Memory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,3,497851372,M2MTransformation2,10,Time,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,3,12072808,M2MTransformation2,10,Memory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,3,1086156808,M2MTransformation2,10,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,3,141035044,M2MTransformation2,10,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,4,65669,Modification,11,Time,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,4,12072952,Modification,11,Memory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,4,463354220,M2MTransformation2,12,Time,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,4,12220056,M2MTransformation2,12,Memory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,4,1086355864,M2MTransformation2,12,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,4,135761844,M2MTransformation2,12,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,5,46466,Modification,13,Time,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,5,12220216,Modification,13,Memory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,5,475301059,M2MTransformation2,14,Time,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,5,12340048,M2MTransformation2,14,Memory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,5,1328059648,M2MTransformation2,14,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,5,684442816,M2MTransformation2,14,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,2,StatisticBasedCase
2,BasicXform,1,222370,EMFResourceInitialization,1,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,11408408,EMFResourceInitialization,1,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,14122287290,Generation,2,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,780800752,Generation,2,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,12820,Initialization,3,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,19246672,Initialization,3,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,82896560,Initialization,3,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,51071716,Initialization,3,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,148377380720,M2MTransformation1,4,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,27992056,M2MTransformation1,4,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,3261350008,M2MTransformation1,4,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,1029764897,M2MTransformation1,4,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,540145,Modification,5,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,27992208,Modification,5,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,147497637342,M2MTransformation2,6,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,30083104,M2MTransformation2,6,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,958939376,M2MTransformation2,6,AverageMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,1,2573452056,M2MTransformation2,6,PeakMemory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,2,226552,Modification,7,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,2,30082272,Modification,7,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,2,147284324516,M2MTransformation2,8,Time,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
2,BasicXform,2,31976816,M2MTransformation2,8,Memory,BATCH_OPTIMIZED-TEMPLATE,32,StatisticBasedCase
