Sequence,CaseName,Scenario,Size,PhaseName,Tool,Iteration,RunIndex,MetricValue,MetricName
14,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,1,1481770280,PeakMemory
14,StatisticBasedCase,BasicXform,64,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,1,1055316704,AverageMemory
1,StatisticBasedCase,BasicXform,8,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,527797,Time
1,StatisticBasedCase,BasicXform,8,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,11238984,Memory
2,StatisticBasedCase,BasicXform,8,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,721937260,Time
2,StatisticBasedCase,BasicXform,8,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,57241736,Memory
3,StatisticBasedCase,BasicXform,8,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,85416612,Time
3,StatisticBasedCase,BasicXform,8,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,32104936,Memory
3,StatisticBasedCase,BasicXform,8,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,55271732,AverageMemory
3,StatisticBasedCase,BasicXform,8,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,76746592,PeakMemory
4,StatisticBasedCase,BasicXform,8,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,72339253,Time
4,StatisticBasedCase,BasicXform,8,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,39803152,Memory
4,StatisticBasedCase,BasicXform,8,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,85792776,AverageMemory
4,StatisticBasedCase,BasicXform,8,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,128742576,PeakMemory
5,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,286477,Time
5,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,39815960,Memory
6,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,84213552,Time
6,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,39831376,Memory
6,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,82766564,AverageMemory
6,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,104241520,PeakMemory
7,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,291664,Time
7,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,39844872,Memory
8,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,71472920,Time
8,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,39879024,Memory
8,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,82795360,AverageMemory
8,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1,104270200,PeakMemory
9,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,189049,Time
9,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,39884472,Memory
10,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,73278072,Time
10,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,39900376,Memory
10,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,125784712,PeakMemory
10,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1,82834988,AverageMemory
11,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,178892,Time
11,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,39906008,Memory
12,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,69990633,Time
12,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,39920952,Memory
12,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,82856568,AverageMemory
12,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1,104331456,PeakMemory
13,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,208554,Time
13,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,39926744,Memory
14,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,64636100,Time
14,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,39941672,Memory
14,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,104352304,PeakMemory
14,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1,82877348,AverageMemory
1,StatisticBasedCase,BasicXform,1,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,138267,Time
1,StatisticBasedCase,BasicXform,1,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,11259264,Memory
2,StatisticBasedCase,BasicXform,1,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,48547391,Time
2,StatisticBasedCase,BasicXform,1,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,12983512,Memory
3,StatisticBasedCase,BasicXform,1,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,37802663,Time
3,StatisticBasedCase,BasicXform,1,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,13834536,Memory
3,StatisticBasedCase,BasicXform,1,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,43587040,AverageMemory
3,StatisticBasedCase,BasicXform,1,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,54324464,PeakMemory
4,StatisticBasedCase,BasicXform,1,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,25958903,Time
4,StatisticBasedCase,BasicXform,1,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,14923424,Memory
4,StatisticBasedCase,BasicXform,1,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,35310008,PeakMemory
4,StatisticBasedCase,BasicXform,1,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,35310008,AverageMemory
5,StatisticBasedCase,BasicXform,1,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,2566659,Time
5,StatisticBasedCase,BasicXform,1,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,15057048,Memory
6,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,17534,Time
6,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,15057888,Memory
6,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,36532696,PeakMemory
6,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,36532696,AverageMemory
7,StatisticBasedCase,BasicXform,1,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,2105721,Time
7,StatisticBasedCase,BasicXform,1,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,15100912,Memory
8,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,25935,Time
8,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,15101752,Memory
8,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,36576560,AverageMemory
8,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,58051416,PeakMemory
9,StatisticBasedCase,BasicXform,1,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,2092391,Time
9,StatisticBasedCase,BasicXform,1,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,15149312,Memory
10,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,17183,Time
10,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,15150152,Memory
10,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,25887656,AverageMemory
10,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,36624960,PeakMemory
11,StatisticBasedCase,BasicXform,1,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,2309842,Time
11,StatisticBasedCase,BasicXform,1,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,15194512,Memory
12,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,16152,Time
12,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,15195376,Memory
12,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,36670184,PeakMemory
12,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,36670184,AverageMemory
13,StatisticBasedCase,BasicXform,1,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,2325604,Time
13,StatisticBasedCase,BasicXform,1,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,15237344,Memory
14,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,19644,Time
14,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,15238184,Memory
14,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,36712992,PeakMemory
14,StatisticBasedCase,BasicXform,1,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,36712992,AverageMemory
1,StatisticBasedCase,BasicXform,16,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,292261,Time
1,StatisticBasedCase,BasicXform,16,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,11330176,Memory
2,StatisticBasedCase,BasicXform,16,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,2990321976,Time
2,StatisticBasedCase,BasicXform,16,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,193663960,Memory
3,StatisticBasedCase,BasicXform,16,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,290938067,Time
3,StatisticBasedCase,BasicXform,16,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,84468408,Memory
3,StatisticBasedCase,BasicXform,16,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,247224288,PeakMemory
3,StatisticBasedCase,BasicXform,16,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,151797624,AverageMemory
4,StatisticBasedCase,BasicXform,16,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,140401834,Time
4,StatisticBasedCase,BasicXform,16,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,101289776,Memory
4,StatisticBasedCase,BasicXform,16,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,254452504,PeakMemory
4,StatisticBasedCase,BasicXform,16,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,190633064,AverageMemory
5,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,375068,Time
5,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,101312592,Memory
6,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,161767699,Time
6,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,101327928,Memory
6,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,186002564,AverageMemory
6,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,228347168,PeakMemory
7,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,299206,Time
7,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,101336064,Memory
8,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,186774620,Time
8,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,101350784,Memory
8,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,186026048,AverageMemory
8,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,3,271320360,PeakMemory
9,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,389307,Time
9,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,101359064,Memory
10,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,139046726,Time
10,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,101373816,Memory
10,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,228393688,PeakMemory
10,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,3,186049060,AverageMemory
11,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,213763,Time
11,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,101382280,Memory
12,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,144110883,Time
12,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,101397240,Memory
12,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,186072388,AverageMemory
12,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,3,228417104,PeakMemory
13,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,243536,Time
13,StatisticBasedCase,BasicXform,16,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,101405864,Memory
14,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,136856334,Time
14,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,101420808,Memory
14,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,186095852,AverageMemory
14,StatisticBasedCase,BasicXform,16,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,3,228440472,PeakMemory
1,StatisticBasedCase,BasicXform,4,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,149907,Time
1,StatisticBasedCase,BasicXform,4,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,11292632,Memory
2,StatisticBasedCase,BasicXform,4,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,243260742,Time
2,StatisticBasedCase,BasicXform,4,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,23960968,Memory
3,StatisticBasedCase,BasicXform,4,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,73342534,Time
3,StatisticBasedCase,BasicXform,4,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,21612336,Memory
3,StatisticBasedCase,BasicXform,4,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,65503932,AverageMemory
3,StatisticBasedCase,BasicXform,4,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,87011560,PeakMemory
4,StatisticBasedCase,BasicXform,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,102929548,Time
4,StatisticBasedCase,BasicXform,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,26313600,Memory
4,StatisticBasedCase,BasicXform,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,53825188,AverageMemory
4,StatisticBasedCase,BasicXform,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,64562624,PeakMemory
5,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,2914843,Time
5,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,26754584,Memory
6,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,22832,Time
6,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,26755424,Memory
6,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,48230184,AverageMemory
6,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,48230184,PeakMemory
7,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,1748390,Time
7,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,26797032,Memory
8,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,21486,Time
8,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,26797872,Memory
8,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,48272632,AverageMemory
8,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,3,48272632,PeakMemory
9,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,1568174,Time
9,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,26841848,Memory
10,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,20046,Time
10,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,26842688,Memory
10,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,48317448,AverageMemory
10,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,3,48317448,PeakMemory
11,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,1678108,Time
11,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,26893200,Memory
12,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,17199,Time
12,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,26894064,Memory
12,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,48368824,PeakMemory
12,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,37631544,AverageMemory
13,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,1544400,Time
13,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,26952360,Memory
14,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,19177,Time
14,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,26953200,Memory
14,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,48427960,AverageMemory
14,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,3,48427960,PeakMemory
1,StatisticBasedCase,BasicXform,16,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,153147,Time
1,StatisticBasedCase,BasicXform,16,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,11429544,Memory
2,StatisticBasedCase,BasicXform,16,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,4238754875,Time
2,StatisticBasedCase,BasicXform,16,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,202682440,Memory
3,StatisticBasedCase,BasicXform,16,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,390192641,Time
3,StatisticBasedCase,BasicXform,16,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,96718880,Memory
3,StatisticBasedCase,BasicXform,16,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,172140620,AverageMemory
3,StatisticBasedCase,BasicXform,16,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,309550344,PeakMemory
4,StatisticBasedCase,BasicXform,16,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,288215438,Time
4,StatisticBasedCase,BasicXform,16,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,118544312,Memory
4,StatisticBasedCase,BasicXform,16,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,265035384,PeakMemory
4,StatisticBasedCase,BasicXform,16,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,201916916,AverageMemory
5,StatisticBasedCase,BasicXform,16,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,4643083,Time
5,StatisticBasedCase,BasicXform,16,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,120473136,Memory
6,StatisticBasedCase,BasicXform,16,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,48551,Time
6,StatisticBasedCase,BasicXform,16,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,120473984,Memory
6,StatisticBasedCase,BasicXform,16,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,162552872,PeakMemory
6,StatisticBasedCase,BasicXform,16,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,162552872,AverageMemory
7,StatisticBasedCase,BasicXform,16,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,1321114,Time
7,StatisticBasedCase,BasicXform,16,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,120509192,Memory
8,StatisticBasedCase,BasicXform,16,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,19223,Time
8,StatisticBasedCase,BasicXform,16,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,120510040,Memory
8,StatisticBasedCase,BasicXform,16,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,162588928,PeakMemory
8,StatisticBasedCase,BasicXform,16,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,2,162588928,AverageMemory
9,StatisticBasedCase,BasicXform,16,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,1136016,Time
9,StatisticBasedCase,BasicXform,16,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,120545824,Memory
10,StatisticBasedCase,BasicXform,16,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,18927,Time
10,StatisticBasedCase,BasicXform,16,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,120546672,Memory
10,StatisticBasedCase,BasicXform,16,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,162625560,AverageMemory
10,StatisticBasedCase,BasicXform,16,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2,162625560,PeakMemory
11,StatisticBasedCase,BasicXform,16,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,1312301,Time
11,StatisticBasedCase,BasicXform,16,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,120582592,Memory
12,StatisticBasedCase,BasicXform,16,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,20294,Time
12,StatisticBasedCase,BasicXform,16,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,120583464,Memory
12,StatisticBasedCase,BasicXform,16,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,162662352,PeakMemory
