Size,MetricName,Sequence,Iteration,Tool,Scenario,PhaseName,RunIndex,MetricValue,CaseName
8,Time,7,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,1167747,StatisticBasedCase
8,Memory,7,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,51308752,StatisticBasedCase
8,Time,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,13692,StatisticBasedCase
8,Memory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,51309512,StatisticBasedCase
8,AverageMemory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,62052072,StatisticBasedCase
8,PeakMemory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,72794632,StatisticBasedCase
8,Time,9,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,1140712,StatisticBasedCase
8,Memory,9,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,51343760,StatisticBasedCase
8,Time,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,12790,StatisticBasedCase
8,Memory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,51344320,StatisticBasedCase
8,AverageMemory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,62087080,StatisticBasedCase
8,PeakMemory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,72829640,StatisticBasedCase
8,Time,11,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,1154148,StatisticBasedCase
8,Memory,11,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,51383432,StatisticBasedCase
8,Time,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,13799,StatisticBasedCase
8,Memory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,51384016,StatisticBasedCase
8,PeakMemory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,72869336,StatisticBasedCase
8,AverageMemory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,62126776,StatisticBasedCase
8,Time,13,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,1212221,StatisticBasedCase
8,Memory,13,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,51418592,StatisticBasedCase
8,Time,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,13334,StatisticBasedCase
8,Memory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,51419152,StatisticBasedCase
8,PeakMemory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,72904472,StatisticBasedCase
8,AverageMemory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,62161912,StatisticBasedCase
2,Time,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,EMFResourceInitialization,2,241927,StatisticBasedCase
2,Memory,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,EMFResourceInitialization,2,11139952,StatisticBasedCase
2,Time,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Generation,2,164782039,StatisticBasedCase
2,Memory,2,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Generation,2,15053320,StatisticBasedCase
2,Time,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Initialization,2,107253087,StatisticBasedCase
2,Memory,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Initialization,2,16093112,StatisticBasedCase
2,AverageMemory,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Initialization,2,32857968,StatisticBasedCase
2,PeakMemory,3,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Initialization,2,32857968,StatisticBasedCase
2,Time,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation1,2,179518535,StatisticBasedCase
2,Memory,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation1,2,18358888,StatisticBasedCase
2,AverageMemory,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation1,2,37578976,StatisticBasedCase
2,PeakMemory,4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation1,2,37578976,StatisticBasedCase
2,Time,5,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,4671371,StatisticBasedCase
2,Memory,5,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,18589216,StatisticBasedCase
2,Time,6,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,35230,StatisticBasedCase
2,Memory,6,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,18589776,StatisticBasedCase
2,AverageMemory,6,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,40075096,StatisticBasedCase
2,PeakMemory,6,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,40075096,StatisticBasedCase
2,Time,7,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,3595577,StatisticBasedCase
2,Memory,7,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,18626792,StatisticBasedCase
2,Time,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,26629,StatisticBasedCase
2,Memory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,18627352,StatisticBasedCase
2,AverageMemory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,40112672,StatisticBasedCase
2,PeakMemory,8,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,40112672,StatisticBasedCase
2,Time,9,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,3850497,StatisticBasedCase
2,Memory,9,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,18683408,StatisticBasedCase
2,Time,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,20829,StatisticBasedCase
2,Memory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,18683968,StatisticBasedCase
2,PeakMemory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,40169288,StatisticBasedCase
2,AverageMemory,10,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,40169288,StatisticBasedCase
2,Time,11,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,4020324,StatisticBasedCase
2,Memory,11,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,18722624,StatisticBasedCase
2,Time,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,21894,StatisticBasedCase
2,Memory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,18723208,StatisticBasedCase
2,AverageMemory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,40208528,StatisticBasedCase
2,PeakMemory,12,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,40208528,StatisticBasedCase
2,Time,13,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,4158438,StatisticBasedCase
2,Memory,13,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,Modification,2,18770632,StatisticBasedCase
2,Time,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,20696,StatisticBasedCase
2,Memory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,18771192,StatisticBasedCase
2,AverageMemory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,40256512,StatisticBasedCase
2,PeakMemory,14,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,M2MTransformation2,2,40256512,StatisticBasedCase
16,Time,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,EMFResourceInitialization,1,626723,StatisticBasedCase
16,Memory,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,EMFResourceInitialization,1,11223800,StatisticBasedCase
16,Time,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Generation,1,2916928854,StatisticBasedCase
16,Memory,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Generation,1,203277032,StatisticBasedCase
16,Time,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,1,240239622,StatisticBasedCase
16,Memory,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,1,89529096,StatisticBasedCase
16,AverageMemory,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,1,142106408,StatisticBasedCase
16,PeakMemory,3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Initialization,1,227573696,StatisticBasedCase
16,Time,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,1,143969057,StatisticBasedCase
16,Memory,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,1,113025664,StatisticBasedCase
16,AverageMemory,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,1,174996948,StatisticBasedCase
16,PeakMemory,4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation1,1,217730616,StatisticBasedCase
16,Time,5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,1,343937,StatisticBasedCase
16,Memory,5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,1,113050984,StatisticBasedCase
16,Time,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,167676935,StatisticBasedCase
16,Memory,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,113094584,StatisticBasedCase
16,AverageMemory,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,219885668,StatisticBasedCase
16,PeakMemory,6,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,283986160,StatisticBasedCase
16,Time,7,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,1,322588,StatisticBasedCase
16,Memory,7,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,1,113105232,StatisticBasedCase
16,Time,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,164549148,StatisticBasedCase
16,Memory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,113120240,StatisticBasedCase
16,PeakMemory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,284040424,StatisticBasedCase
16,AverageMemory,8,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,219939924,StatisticBasedCase
16,Time,9,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,1,355519,StatisticBasedCase
16,Memory,9,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,1,113131032,StatisticBasedCase
16,Time,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,165675509,StatisticBasedCase
16,Memory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,113146016,StatisticBasedCase
16,AverageMemory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,219965700,StatisticBasedCase
16,PeakMemory,10,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,284066176,StatisticBasedCase
16,Time,11,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,1,324896,StatisticBasedCase
16,Memory,11,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,1,113156992,StatisticBasedCase
16,Time,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,149255214,StatisticBasedCase
16,Memory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,113172336,StatisticBasedCase
16,PeakMemory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,284092200,StatisticBasedCase
16,AverageMemory,12,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,219991704,StatisticBasedCase
16,Time,13,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,1,464544,StatisticBasedCase
16,Memory,13,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,Modification,1,113183472,StatisticBasedCase
16,Time,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,207428212,StatisticBasedCase
16,Memory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,113198480,StatisticBasedCase
16,AverageMemory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,220018164,StatisticBasedCase
16,PeakMemory,14,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,BasicXform,M2MTransformation2,1,284118664,StatisticBasedCase
1,Time,1,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,EMFResourceInitialization,2,763597,StatisticBasedCase
1,Memory,1,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,EMFResourceInitialization,2,10923168,StatisticBasedCase
1,Time,2,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Generation,2,160515505,StatisticBasedCase
1,Memory,2,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Generation,2,13122224,StatisticBasedCase
1,Time,3,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Initialization,2,18824,StatisticBasedCase
1,Memory,3,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Initialization,2,11036344,StatisticBasedCase
1,AverageMemory,3,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Initialization,2,21778920,StatisticBasedCase
1,PeakMemory,3,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Initialization,2,32521296,StatisticBasedCase
1,Time,4,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation1,2,183265140,StatisticBasedCase
1,Memory,4,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation1,2,11230256,StatisticBasedCase
1,PeakMemory,4,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation1,2,333318656,StatisticBasedCase
1,AverageMemory,4,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation1,2,182920428,StatisticBasedCase
1,Time,5,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,83108,StatisticBasedCase
1,Memory,5,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,11230632,StatisticBasedCase
1,Time,6,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,149743336,StatisticBasedCase
1,Memory,6,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,11291104,StatisticBasedCase
1,PeakMemory,6,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,333513240,StatisticBasedCase
1,AverageMemory,6,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,183114876,StatisticBasedCase
1,Time,7,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,92230,StatisticBasedCase
1,Memory,7,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,11291480,StatisticBasedCase
1,Time,8,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,121270759,StatisticBasedCase
1,Memory,8,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,11356648,StatisticBasedCase
1,AverageMemory,8,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,193918936,StatisticBasedCase
1,PeakMemory,8,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,355060512,StatisticBasedCase
1,Time,9,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,51792,StatisticBasedCase
1,Memory,9,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,11357024,StatisticBasedCase
1,Time,10,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,124165638,StatisticBasedCase
1,Memory,10,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,11420176,StatisticBasedCase
1,AverageMemory,10,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,193984284,StatisticBasedCase
1,PeakMemory,10,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,355125664,StatisticBasedCase
1,Time,11,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,80628,StatisticBasedCase
1,Memory,11,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,11420576,StatisticBasedCase
1,Time,12,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,123189415,StatisticBasedCase
1,Memory,12,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,11496320,StatisticBasedCase
1,AverageMemory,12,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,194048132,StatisticBasedCase
1,PeakMemory,12,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,355189784,StatisticBasedCase
1,Time,13,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,66842,StatisticBasedCase
1,Memory,13,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,11496696,StatisticBasedCase
1,Time,14,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,123964215,StatisticBasedCase
1,Memory,14,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,11562184,StatisticBasedCase
1,AverageMemory,14,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,194124768,StatisticBasedCase
1,PeakMemory,14,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,355266960,StatisticBasedCase
2,Time,1,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,EMFResourceInitialization,2,266763,StatisticBasedCase
2,Memory,1,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,EMFResourceInitialization,2,10937240,StatisticBasedCase
2,Time,2,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Generation,2,153382131,StatisticBasedCase
2,Memory,2,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Generation,2,14897160,StatisticBasedCase
2,Time,3,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Initialization,2,17251,StatisticBasedCase
2,Memory,3,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Initialization,2,11170960,StatisticBasedCase
2,AverageMemory,3,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Initialization,2,25348300,StatisticBasedCase
2,PeakMemory,3,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Initialization,2,39525440,StatisticBasedCase
2,Time,4,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation1,2,489118116,StatisticBasedCase
2,Memory,4,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation1,2,11573600,StatisticBasedCase
2,PeakMemory,4,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation1,2,1287618080,StatisticBasedCase
2,AverageMemory,4,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation1,2,663577416,StatisticBasedCase
2,Time,5,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,111122,StatisticBasedCase
2,Memory,5,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,11573976,StatisticBasedCase
2,Time,6,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,476201148,StatisticBasedCase
2,Memory,6,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,11693776,StatisticBasedCase
2,AverageMemory,6,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,661096348,StatisticBasedCase
2,PeakMemory,6,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,1282378288,StatisticBasedCase
2,Time,7,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,92265,StatisticBasedCase
2,Memory,7,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,11694176,StatisticBasedCase
2,Time,8,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,475479493,StatisticBasedCase
2,Memory,8,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,11821192,StatisticBasedCase
2,PeakMemory,8,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,1279098512,StatisticBasedCase
2,AverageMemory,8,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,659478812,StatisticBasedCase
2,Time,9,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,63998,StatisticBasedCase
2,Memory,9,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,11821568,StatisticBasedCase
2,Time,10,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,474078973,StatisticBasedCase
2,Memory,10,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,11937712,StatisticBasedCase
2,PeakMemory,10,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,1304481304,StatisticBasedCase
2,AverageMemory,10,3,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,672202280,StatisticBasedCase
2,Time,11,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,56288,StatisticBasedCase
2,Memory,11,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,11938112,StatisticBasedCase
2,Time,12,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,477752229,StatisticBasedCase
2,Memory,12,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,12080184,StatisticBasedCase
2,AverageMemory,12,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,671453116,StatisticBasedCase
2,PeakMemory,12,4,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,1302903304,StatisticBasedCase
2,Time,13,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,56901,StatisticBasedCase
2,Memory,13,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,2,12080560,StatisticBasedCase
2,Time,14,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,480976255,StatisticBasedCase
2,Memory,14,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,12203056,StatisticBasedCase
2,PeakMemory,14,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,1301930064,StatisticBasedCase
2,AverageMemory,14,5,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,2,671025572,StatisticBasedCase
4,Time,1,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,EMFResourceInitialization,3,379598,StatisticBasedCase
4,Memory,1,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,EMFResourceInitialization,3,10959440,StatisticBasedCase
4,Time,2,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Generation,3,342357319,StatisticBasedCase
4,Memory,2,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Generation,3,24056904,StatisticBasedCase
4,Time,3,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Initialization,3,20604,StatisticBasedCase
4,Memory,3,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Initialization,3,11439688,StatisticBasedCase
4,AverageMemory,3,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Initialization,3,40022056,StatisticBasedCase
4,PeakMemory,3,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Initialization,3,40022056,StatisticBasedCase
4,Time,4,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation1,3,1726243096,StatisticBasedCase
4,Memory,4,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation1,3,12243928,StatisticBasedCase
4,PeakMemory,4,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation1,3,1438654440,StatisticBasedCase
4,AverageMemory,4,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation1,3,651984944,StatisticBasedCase
4,Time,5,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,3,102331,StatisticBasedCase
4,Memory,5,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,3,12244304,StatisticBasedCase
4,Time,6,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,3,1850416292,StatisticBasedCase
4,Memory,6,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,3,12476744,StatisticBasedCase
4,AverageMemory,6,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,3,654209030,StatisticBasedCase
4,PeakMemory,6,1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,3,1442606792,StatisticBasedCase
4,Time,7,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,3,124956,StatisticBasedCase
4,Memory,7,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,Modification,3,12477120,StatisticBasedCase
4,Time,8,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,3,2042237232,StatisticBasedCase
4,Memory,8,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,3,12723856,StatisticBasedCase
4,PeakMemory,8,2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,M2MTransformation2,3,1443912760,StatisticBasedCase
