Iteration,Tool,Size,Scenario,RunIndex,PhaseName,Sequence,MetricValue,CaseName,MetricName
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,M2MTransformation2,8,24070904000,LowSynchCase,Time
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,M2MTransformation2,8,1410532832,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,M2MTransformation2,8,2319722568,LowSynchCase,AverageMemory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,M2MTransformation2,8,3929254336,LowSynchCase,PeakMemory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,Modification,9,80312,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,Modification,9,1410533664,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,M2MTransformation2,10,24244945922,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,M2MTransformation2,10,1410543936,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,M2MTransformation2,10,3902256464,LowSynchCase,PeakMemory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,M2MTransformation2,10,2329954804,LowSynchCase,AverageMemory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,Modification,11,67507,LowSynchCase,Time
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,Modification,11,1410544744,LowSynchCase,Memory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,M2MTransformation2,12,23690270474,LowSynchCase,Time
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,M2MTransformation2,12,1410555640,LowSynchCase,Memory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,M2MTransformation2,12,2355057073,LowSynchCase,AverageMemory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,M2MTransformation2,12,3887308976,LowSynchCase,PeakMemory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,Modification,13,42412,LowSynchCase,Time
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,Modification,13,1410556448,LowSynchCase,Memory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,M2MTransformation2,14,24158904537,LowSynchCase,Time
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,M2MTransformation2,14,1410566696,LowSynchCase,Memory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,M2MTransformation2,14,2357114326,LowSynchCase,AverageMemory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,512,BasicXform,3,M2MTransformation2,14,3885960784,LowSynchCase,PeakMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,EMFResourceInitialization,1,179790,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,EMFResourceInitialization,1,11218312,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,Generation,2,11777178218,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,Generation,2,1149241744,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,Initialization,3,6250606539,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,Initialization,3,1902725176,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,Initialization,3,4422347856,LowSynchCase,PeakMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,Initialization,3,1421366939,LowSynchCase,AverageMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation1,4,104516832804,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation1,4,3166674592,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation1,4,3570037673,LowSynchCase,AverageMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation1,4,5087565264,LowSynchCase,PeakMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,Modification,5,195542892,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,Modification,5,3266150112,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,6,25509,LowSynchCase,Time
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,6,3266150688,LowSynchCase,Memory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,6,3314062856,LowSynchCase,PeakMemory
1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,6,3106343928,LowSynchCase,AverageMemory
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,Modification,7,1184552,LowSynchCase,Time
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,Modification,7,3266199536,LowSynchCase,Memory
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,8,24821,LowSynchCase,Time
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,8,3266200136,LowSynchCase,Memory
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,8,3304836384,LowSynchCase,AverageMemory
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,8,3314112304,LowSynchCase,PeakMemory
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,Modification,9,1122720,LowSynchCase,Time
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,Modification,9,3266249192,LowSynchCase,Memory
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,10,12870,LowSynchCase,Time
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,10,3266249760,LowSynchCase,Memory
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,10,3314161928,LowSynchCase,PeakMemory
3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,10,3290205944,LowSynchCase,AverageMemory
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,Modification,11,1123321,LowSynchCase,Time
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,Modification,11,3266298968,LowSynchCase,Memory
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,12,12526,LowSynchCase,Time
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,12,3266299560,LowSynchCase,Memory
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,12,3292615040,LowSynchCase,AverageMemory
4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,12,3314211728,LowSynchCase,PeakMemory
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,Modification,13,1057090,LowSynchCase,Time
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,Modification,13,3266349336,LowSynchCase,Memory
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,14,12761,LowSynchCase,Time
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,14,3266349936,LowSynchCase,Memory
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,14,3285325384,LowSynchCase,AverageMemory
5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,256,BasicXform,2,M2MTransformation2,14,3314262104,LowSynchCase,PeakMemory
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,EMFResourceInitialization,1,942199,LowSynchCase,Time
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,EMFResourceInitialization,1,10966792,LowSynchCase,Memory
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,Generation,2,1093391777,LowSynchCase,Time
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,Generation,2,81628200,LowSynchCase,Memory
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,Initialization,3,17058,LowSynchCase,Time
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,Initialization,3,17744520,LowSynchCase,Memory
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,Initialization,3,28308044,LowSynchCase,AverageMemory
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,Initialization,3,38871368,LowSynchCase,PeakMemory
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation1,4,35418787792,LowSynchCase,Time
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation1,4,28230280,LowSynchCase,Memory
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation1,4,395779717,LowSynchCase,AverageMemory
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation1,4,2502104424,LowSynchCase,PeakMemory
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,Modification,5,37207,LowSynchCase,Time
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,Modification,5,28230664,LowSynchCase,Memory
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,6,36774914641,LowSynchCase,Time
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,6,29906696,LowSynchCase,Memory
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,6,678371938,LowSynchCase,AverageMemory
1,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,6,2341869264,LowSynchCase,PeakMemory
2,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,Modification,7,27468,LowSynchCase,Time
2,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,Modification,7,29907120,LowSynchCase,Memory
2,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,8,34809733246,LowSynchCase,Time
2,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,8,31553856,LowSynchCase,Memory
2,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,8,2316741432,LowSynchCase,PeakMemory
2,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,8,494243166,LowSynchCase,AverageMemory
3,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,Modification,9,27604,LowSynchCase,Time
3,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,Modification,9,31554240,LowSynchCase,Memory
3,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,10,34784401471,LowSynchCase,Time
3,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,10,33251592,LowSynchCase,Memory
3,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,10,595890482,LowSynchCase,AverageMemory
3,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,10,2285999336,LowSynchCase,PeakMemory
4,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,Modification,11,40722,LowSynchCase,Time
4,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,Modification,11,33252000,LowSynchCase,Memory
4,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,12,34695631343,LowSynchCase,Time
4,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,12,34901848,LowSynchCase,Memory
4,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,12,2271886512,LowSynchCase,PeakMemory
4,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,12,549735683,LowSynchCase,AverageMemory
5,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,Modification,13,28839,LowSynchCase,Time
5,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,Modification,13,34902232,LowSynchCase,Memory
5,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,14,34324936626,LowSynchCase,Time
5,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,14,36554040,LowSynchCase,Memory
5,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,14,2238933712,LowSynchCase,PeakMemory
5,BATCH_OPTIMIZED-TEMPLATE,16,BasicXform,1,M2MTransformation2,14,511461254,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,EMFResourceInitialization,1,258836,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,EMFResourceInitialization,1,11087144,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,Generation,2,1022732332,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,Generation,2,84264528,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,Initialization,3,249802790,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,Initialization,3,87856400,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,Initialization,3,103736244,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,Initialization,3,168143152,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation1,4,527316527,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation1,4,144397920,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation1,4,270408100,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation1,4,431491296,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,Modification,5,195057,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,Modification,5,144343152,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,6,447722699,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,6,144389520,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,6,348299248,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,6,530785824,LowSynchCase,PeakMemory
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,Modification,7,132802,LowSynchCase,Time
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,Modification,7,144398424,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,8,429162648,LowSynchCase,Time
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,8,144419784,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,8,530841216,LowSynchCase,PeakMemory
2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,8,348354580,LowSynchCase,AverageMemory
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,Modification,9,120194,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,Modification,9,144429152,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,10,425907094,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,10,144450616,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,10,348385200,LowSynchCase,AverageMemory
3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,10,530871728,LowSynchCase,PeakMemory
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,Modification,11,112224,LowSynchCase,Time
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,Modification,11,144459864,LowSynchCase,Memory
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,12,430474903,LowSynchCase,Time
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,12,144481320,LowSynchCase,Memory
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,12,348416140,LowSynchCase,AverageMemory
4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,12,530902872,LowSynchCase,PeakMemory
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,Modification,13,103597,LowSynchCase,Time
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,Modification,13,144490704,LowSynchCase,Memory
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,14,423089521,LowSynchCase,Time
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,14,144512544,LowSynchCase,Memory
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,14,348463008,LowSynchCase,AverageMemory
5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,BasicXform,2,M2MTransformation2,14,530965792,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,EMFResourceInitialization,1,530143,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,EMFResourceInitialization,1,11140744,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,Generation,2,7507510408,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,Generation,2,675926688,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,Initialization,3,1377725616,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,Initialization,3,189882184,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,Initialization,3,589139920,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,Initialization,3,395834922,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation1,4,5742790047,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation1,4,393206552,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation1,4,1943882416,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation1,4,3599195112,LowSynchCase,PeakMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,Modification,5,85367,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,Modification,5,393140376,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,6,5245563885,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,6,394677432,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,6,1126558132,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,6,3852410136,LowSynchCase,PeakMemory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,Modification,7,56287,LowSynchCase,Time
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,Modification,7,394678240,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,8,5182408742,LowSynchCase,Time
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,8,394688752,LowSynchCase,Memory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,8,1150602251,LowSynchCase,AverageMemory
2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,8,3808277584,LowSynchCase,PeakMemory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,Modification,9,42566,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,Modification,9,394689584,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,10,5053235862,LowSynchCase,Time
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,10,394699832,LowSynchCase,Memory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,10,2376837206,LowSynchCase,AverageMemory
3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,10,3873562752,LowSynchCase,PeakMemory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,Modification,11,58467,LowSynchCase,Time
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,Modification,11,394700640,LowSynchCase,Memory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,12,5395033229,LowSynchCase,Time
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,12,394711536,LowSynchCase,Memory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,12,4000754632,LowSynchCase,PeakMemory
4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,12,1983914559,LowSynchCase,AverageMemory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,Modification,13,47000,LowSynchCase,Time
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,Modification,13,394712344,LowSynchCase,Memory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,14,5429125050,LowSynchCase,Time
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,14,394722592,LowSynchCase,Memory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,14,4011833704,LowSynchCase,PeakMemory
5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,128,BasicXform,2,M2MTransformation2,14,2143732355,LowSynchCase,AverageMemory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,1,EMFResourceInitialization,1,887492,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,1,EMFResourceInitialization,1,13396888,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,1,Generation,2,712049820,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,1,Generation,2,52059928,LowSynchCase,Memory
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,1,Initialization,3,161293245,LowSynchCase,Time
1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,8,BasicXform,1,Initialization,3,26257488,LowSynchCase,Memory
