Tool,MetricName,CaseName,RunIndex,PhaseName,Sequence,MetricValue,Size,Scenario,Iteration
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,8,12709152,2,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,8,44915724,2,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,8,55653152,2,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,Modification,9,250640,2,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,Modification,9,12708928,2,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,10,39972202,2,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,10,12714336,2,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,10,44921988,2,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,10,55659416,2,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,Modification,11,153114,2,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,Modification,11,12714144,2,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,12,40656604,2,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,12,12721120,2,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,12,77139480,2,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,12,44927212,2,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,Modification,13,151356,2,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,Modification,13,12720904,2,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,14,40051451,2,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,14,12726016,2,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,14,77146264,2,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,14,44933972,2,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,3,EMFResourceInitialization,1,178620,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,3,EMFResourceInitialization,1,9862472,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,3,Generation,2,16607275677,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,3,Generation,2,395329136,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,3,Initialization,3,678033828,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,3,Initialization,3,37644288,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,3,Initialization,3,274874024,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,3,Initialization,3,162313156,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation1,4,612894465,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation1,4,49988496,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation1,4,326736164,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation1,4,551584904,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,3,Modification,5,546912,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,3,Modification,5,49987520,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation2,6,544419126,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation2,6,49994096,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation2,6,563928072,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation2,6,339079420,32,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,3,Modification,7,358259,32,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,3,Modification,7,49993880,32,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation2,8,502324683,32,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation2,8,49998320,32,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation2,8,563934488,32,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation2,8,339085808,32,BasicXform,2
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,3,Modification,9,337933,32,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,3,Modification,9,49998104,32,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation2,10,495600579,32,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation2,10,50007480,32,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation2,10,628363440,32,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation2,10,339090132,32,BasicXform,3
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,3,Modification,11,283680,32,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,3,Modification,11,50007288,32,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation2,12,490256448,32,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation2,12,50012936,32,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation2,12,371220428,32,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation2,12,628190296,32,BasicXform,4
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,3,Modification,13,286454,32,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,3,Modification,13,50012744,32,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,StatisticBasedCase,3,M2MTransformation2,14,488044209,32,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,StatisticBasedCase,3,M2MTransformation2,14,50019008,32,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,StatisticBasedCase,3,M2MTransformation2,14,628196088,32,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,StatisticBasedCase,3,M2MTransformation2,14,371226040,32,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,EMFResourceInitialization,1,181885,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,EMFResourceInitialization,1,9762136,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,Generation,2,3463734878,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,Generation,2,100334904,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,Initialization,3,438223702,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,Initialization,3,58716496,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,1,Initialization,3,272216112,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,1,Initialization,3,163606444,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation1,4,265982757,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation1,4,69566464,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation1,4,143754584,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation1,4,207748176,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,Modification,5,5178264,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,Modification,5,69935352,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,6,47801,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,6,69936224,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,6,112454896,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,6,155404592,16,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,Modification,7,1774933,16,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,Modification,7,69963184,16,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,8,15971,16,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,8,69964056,16,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,8,155432424,16,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,8,112482728,16,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,Modification,9,1506627,16,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,Modification,9,69983688,16,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,10,17300,16,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,10,69984560,16,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,10,112503232,16,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,10,112503232,16,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,Modification,11,1411836,16,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,Modification,11,70004648,16,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,12,15158,16,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,12,70005544,16,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,12,112524216,16,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,12,91264980,16,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,Modification,13,1793932,16,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,Modification,13,70025456,16,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,1,M2MTransformation2,14,31124,16,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,1,M2MTransformation2,14,70026328,16,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,1,M2MTransformation2,14,112545000,16,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,1,M2MTransformation2,14,91285764,16,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,EMFResourceInitialization,1,638734,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,EMFResourceInitialization,1,9670680,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,Generation,2,801365213,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,Generation,2,33044504,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,Initialization,3,149959402,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,Initialization,3,25492576,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,2,Initialization,3,64458824,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,2,Initialization,3,96671184,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation1,4,175592501,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation1,4,30564272,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation1,4,111392552,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation1,4,79180300,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,Modification,5,2938369,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,Modification,5,30751840,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,6,18385,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,6,30752712,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,6,52227520,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,6,52227520,8,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,Modification,7,1415109,8,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,Modification,7,30794136,8,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,8,18420,8,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,8,30795008,8,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,8,52269816,8,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,8,52269816,8,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,Modification,9,1056073,8,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,Modification,9,30813360,8,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,10,17013,8,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,10,30814232,8,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,10,52289040,8,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,10,52289040,8,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,Modification,11,1215208,8,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,Modification,11,30832912,8,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,12,15853,8,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,12,30833808,8,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,12,41571312,8,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,12,52308616,8,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,Modification,13,1085583,8,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,Modification,13,30852144,8,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,14,16941,8,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,14,30853016,8,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,14,52327824,8,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,14,52327824,8,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,EMFResourceInitialization,1,292572,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,EMFResourceInitialization,1,9604840,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,Generation,2,150794566,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,Generation,2,12055792,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,Initialization,3,171542911,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,Initialization,3,13156464,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,2,Initialization,3,63535176,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,2,Initialization,3,52797736,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation1,4,45895674,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation1,4,14324416,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation1,4,34631944,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation1,4,45369384,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,Modification,5,2305642,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,Modification,5,14389512,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,6,20145,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,6,14390384,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,6,35865192,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,6,35865192,2,BasicXform,1
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,Modification,7,1632998,2,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,Modification,7,14414008,2,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,8,20251,2,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,8,14414880,2,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,8,35889688,2,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,8,35889688,2,BasicXform,2
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,Modification,9,1512423,2,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,Modification,9,14433904,2,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,10,17900,2,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,10,14434776,2,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,10,35909584,2,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,10,35909584,2,BasicXform,3
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,Modification,11,1676054,2,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,Modification,11,14453096,2,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,12,19120,2,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,12,14453992,2,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,12,35928800,2,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,12,35928800,2,BasicXform,4
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,Modification,13,1880810,2,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,Modification,13,14471504,2,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,StatisticBasedCase,2,M2MTransformation2,14,22771,2,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,StatisticBasedCase,2,M2MTransformation2,14,14472376,2,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,StatisticBasedCase,2,M2MTransformation2,14,57422040,2,BasicXform,5
INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,StatisticBasedCase,2,M2MTransformation2,14,35947184,2,BasicXform,5
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,1,EMFResourceInitialization,1,946360,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,1,EMFResourceInitialization,1,9515808,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,1,Generation,2,50226142,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,1,Generation,2,10760464,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,StatisticBasedCase,1,Initialization,3,59452091,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,StatisticBasedCase,1,Initialization,3,12251384,1,BasicXform,1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,StatisticBasedCase,1,Initialization,3,95529088,1,BasicXform,1
