Tool,CaseName,Size,Sequence,MetricName,Iteration,Scenario,RunIndex,PhaseName,MetricValue
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,7,Time,2,BasicXform,2,Modification,2220138
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,7,Memory,2,BasicXform,2,Modification,42996496
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,8,Time,2,BasicXform,2,M2MTransformation2,18744
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,8,Memory,2,BasicXform,2,M2MTransformation2,42997368
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,8,PeakMemory,2,BasicXform,2,M2MTransformation2,64472128
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,8,AverageMemory,2,BasicXform,2,M2MTransformation2,64472128
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,9,Time,3,BasicXform,2,Modification,2012425
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,9,Memory,3,BasicXform,2,Modification,43060840
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,10,Time,3,BasicXform,2,M2MTransformation2,14804
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,10,Memory,3,BasicXform,2,M2MTransformation2,43061712
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,10,PeakMemory,3,BasicXform,2,M2MTransformation2,64536472
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,10,AverageMemory,3,BasicXform,2,M2MTransformation2,53799192
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,11,Time,4,BasicXform,2,Modification,2178061
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,11,Memory,4,BasicXform,2,Modification,43125736
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,12,Time,4,BasicXform,2,M2MTransformation2,15547
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,12,Memory,4,BasicXform,2,M2MTransformation2,43126632
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,12,PeakMemory,4,BasicXform,2,M2MTransformation2,64601392
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,12,AverageMemory,4,BasicXform,2,M2MTransformation2,64601392
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,13,Time,5,BasicXform,2,Modification,4266728
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,13,Memory,5,BasicXform,2,Modification,43714408
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,14,Time,5,BasicXform,2,M2MTransformation2,16013
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,14,Memory,5,BasicXform,2,M2MTransformation2,43715280
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,14,PeakMemory,5,BasicXform,2,M2MTransformation2,65190040
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,8,14,AverageMemory,5,BasicXform,2,M2MTransformation2,54452760
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,1,Time,1,BasicXform,2,EMFResourceInitialization,254174
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,1,Memory,1,BasicXform,2,EMFResourceInitialization,9006528
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,2,Time,1,BasicXform,2,Generation,74956191
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,2,Memory,1,BasicXform,2,Generation,12563440
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,3,Time,1,BasicXform,2,Initialization,56710250
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,3,Memory,1,BasicXform,2,Initialization,13955992
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,3,AverageMemory,1,BasicXform,2,Initialization,52197524
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,3,PeakMemory,1,BasicXform,2,Initialization,73672376
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,4,Time,1,BasicXform,2,M2MTransformation1,47211501
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,4,Memory,1,BasicXform,2,M2MTransformation1,16100360
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,4,AverageMemory,1,BasicXform,2,M2MTransformation1,35431416
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,4,PeakMemory,1,BasicXform,2,M2MTransformation1,46168856
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,5,Time,1,BasicXform,2,Modification,2876576
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,5,Memory,1,BasicXform,2,Modification,16327928
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,6,Time,1,BasicXform,2,M2MTransformation2,20057
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,6,Memory,1,BasicXform,2,M2MTransformation2,16328800
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,6,PeakMemory,1,BasicXform,2,M2MTransformation2,37803560
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,6,AverageMemory,1,BasicXform,2,M2MTransformation2,37803560
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,7,Time,2,BasicXform,2,Modification,1793274
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,7,Memory,2,BasicXform,2,Modification,16401736
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,8,Time,2,BasicXform,2,M2MTransformation2,22359
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,8,Memory,2,BasicXform,2,M2MTransformation2,16402608
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,8,AverageMemory,2,BasicXform,2,M2MTransformation2,37877368
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,8,PeakMemory,2,BasicXform,2,M2MTransformation2,59352224
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,9,Time,3,BasicXform,2,Modification,1669983
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,9,Memory,3,BasicXform,2,Modification,16439056
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,10,Time,3,BasicXform,2,M2MTransformation2,22631
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,10,Memory,3,BasicXform,2,M2MTransformation2,16439928
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,10,PeakMemory,3,BasicXform,2,M2MTransformation2,37914688
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,10,AverageMemory,3,BasicXform,2,M2MTransformation2,37914688
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,11,Time,4,BasicXform,2,Modification,1794220
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,11,Memory,4,BasicXform,2,Modification,16477312
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,12,Time,4,BasicXform,2,M2MTransformation2,24658
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,12,Memory,4,BasicXform,2,M2MTransformation2,16478208
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,12,PeakMemory,4,BasicXform,2,M2MTransformation2,59427824
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,12,AverageMemory,4,BasicXform,2,M2MTransformation2,37952968
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,13,Time,5,BasicXform,2,Modification,1760023
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,13,Memory,5,BasicXform,2,Modification,16513816
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,14,Time,5,BasicXform,2,M2MTransformation2,24212
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,14,Memory,5,BasicXform,2,M2MTransformation2,16514688
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,14,AverageMemory,5,BasicXform,2,M2MTransformation2,37989448
INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,2,14,PeakMemory,5,BasicXform,2,M2MTransformation2,37989448
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,1,Time,1,BasicXform,1,EMFResourceInitialization,181963
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,1,Memory,1,BasicXform,1,EMFResourceInitialization,9046328
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,2,Time,1,BasicXform,1,Generation,3452500415
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,2,Memory,1,BasicXform,1,Generation,152630128
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,3,Time,1,BasicXform,1,Initialization,411141036
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,3,Memory,1,BasicXform,1,Initialization,70453784
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,3,PeakMemory,1,BasicXform,1,Initialization,247965728
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,3,AverageMemory,1,BasicXform,1,Initialization,151328948
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,4,Time,1,BasicXform,1,M2MTransformation1,168180783
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,4,Memory,1,BasicXform,1,M2MTransformation1,85894584
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,4,PeakMemory,1,BasicXform,1,M2MTransformation1,199303576
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,4,AverageMemory,1,BasicXform,1,M2MTransformation1,156353812
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,5,Time,1,BasicXform,1,Modification,464002
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,5,Memory,1,BasicXform,1,Modification,85914152
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,6,Time,1,BasicXform,1,M2MTransformation2,188378875
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,6,Memory,1,BasicXform,1,M2MTransformation2,85931456
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,6,AverageMemory,1,BasicXform,1,M2MTransformation2,171814256
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,6,PeakMemory,1,BasicXform,1,M2MTransformation2,214763920
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,7,Time,2,BasicXform,1,Modification,413430
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,7,Memory,2,BasicXform,1,Modification,85937864
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,8,Time,2,BasicXform,1,M2MTransformation2,175510136
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,8,Memory,2,BasicXform,1,M2MTransformation2,85952664
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,8,PeakMemory,2,BasicXform,1,M2MTransformation2,214787640
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,8,AverageMemory,2,BasicXform,1,M2MTransformation2,171837972
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,9,Time,3,BasicXform,1,Modification,404392
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,9,Memory,3,BasicXform,1,Modification,85959072
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,10,Time,3,BasicXform,1,M2MTransformation2,153071834
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,10,Memory,3,BasicXform,1,M2MTransformation2,85973688
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,10,PeakMemory,3,BasicXform,1,M2MTransformation2,214808856
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,10,AverageMemory,3,BasicXform,1,M2MTransformation2,171859184
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,11,Time,4,BasicXform,1,Modification,326916
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,11,Memory,4,BasicXform,1,Modification,85980328
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,12,Time,4,BasicXform,1,M2MTransformation2,148838424
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,12,Memory,4,BasicXform,1,M2MTransformation2,85994088
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,12,PeakMemory,4,BasicXform,1,M2MTransformation2,214830144
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,12,AverageMemory,4,BasicXform,1,M2MTransformation2,171880468
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,13,Time,5,BasicXform,1,Modification,324694
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,13,Memory,5,BasicXform,1,Modification,86000840
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,14,Time,5,BasicXform,1,M2MTransformation2,134395642
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,14,Memory,5,BasicXform,1,M2MTransformation2,86014496
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,14,AverageMemory,5,BasicXform,1,M2MTransformation2,171900944
BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,16,14,PeakMemory,5,BasicXform,1,M2MTransformation2,214850608
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,1,Time,1,BasicXform,2,EMFResourceInitialization,354411
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,1,Memory,1,BasicXform,2,EMFResourceInitialization,8751208
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,2,Time,1,BasicXform,2,Generation,91951690
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,2,Memory,1,BasicXform,2,Generation,10497408
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,3,Time,1,BasicXform,2,Initialization,17749
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,3,Memory,1,BasicXform,2,Initialization,8865920
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,3,PeakMemory,1,BasicXform,2,Initialization,30340160
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,3,AverageMemory,1,BasicXform,2,Initialization,19603040
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,4,Time,1,BasicXform,2,M2MTransformation1,128938391
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,4,Memory,1,BasicXform,2,M2MTransformation1,9057176
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,4,PeakMemory,1,BasicXform,2,M2MTransformation1,330990832
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,4,AverageMemory,1,BasicXform,2,M2MTransformation1,180666180
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,5,Time,1,BasicXform,2,Modification,58822
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,5,Memory,1,BasicXform,2,Modification,9057264
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,6,Time,1,BasicXform,2,M2MTransformation2,126537232
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,6,Memory,1,BasicXform,2,M2MTransformation2,9117040
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,6,PeakMemory,1,BasicXform,2,M2MTransformation2,331182952
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,6,AverageMemory,1,BasicXform,2,M2MTransformation2,180857948
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,7,Time,2,BasicXform,2,Modification,45772
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,7,Memory,2,BasicXform,2,Modification,9117128
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,8,Time,2,BasicXform,2,M2MTransformation2,123854163
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,8,Memory,2,BasicXform,2,M2MTransformation2,9182240
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,8,AverageMemory,2,BasicXform,2,M2MTransformation2,180918020
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,8,PeakMemory,2,BasicXform,2,M2MTransformation2,352718088
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,9,Time,3,BasicXform,2,Modification,84900
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,9,Memory,3,BasicXform,2,Modification,9182328
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,10,Time,3,BasicXform,2,M2MTransformation2,124698702
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,10,Memory,3,BasicXform,2,M2MTransformation2,9243968
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,10,PeakMemory,3,BasicXform,2,M2MTransformation2,331308160
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,10,AverageMemory,3,BasicXform,2,M2MTransformation2,180983084
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,11,Time,4,BasicXform,2,Modification,58254
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,11,Memory,4,BasicXform,2,Modification,9244080
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,12,Time,4,BasicXform,2,M2MTransformation2,125112152
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,12,Memory,4,BasicXform,2,M2MTransformation2,9321896
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,12,PeakMemory,4,BasicXform,2,M2MTransformation2,352844376
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,12,AverageMemory,4,BasicXform,2,M2MTransformation2,191782080
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,13,Time,5,BasicXform,2,Modification,74572
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,13,Memory,5,BasicXform,2,Modification,9321984
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,14,Time,5,BasicXform,2,M2MTransformation2,128694401
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,14,Memory,5,BasicXform,2,M2MTransformation2,9387024
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,14,PeakMemory,5,BasicXform,2,M2MTransformation2,352923200
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,1,14,AverageMemory,5,BasicXform,2,M2MTransformation2,191860432
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,1,Time,1,BasicXform,2,EMFResourceInitialization,165898
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,1,Memory,1,BasicXform,2,EMFResourceInitialization,8760280
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,2,Time,1,BasicXform,2,Generation,110260244
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,2,Memory,1,BasicXform,2,Generation,11623144
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,3,Time,1,BasicXform,2,Initialization,10873
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,3,Memory,1,BasicXform,2,Initialization,8999480
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,3,AverageMemory,1,BasicXform,2,Initialization,19736776
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,3,PeakMemory,1,BasicXform,2,Initialization,30473872
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,4,Time,1,BasicXform,2,M2MTransformation1,491922746
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,4,Memory,1,BasicXform,2,M2MTransformation1,9397136
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,4,PeakMemory,1,BasicXform,2,M2MTransformation1,1083167336
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,4,AverageMemory,1,BasicXform,2,M2MTransformation1,105849904
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,5,Time,1,BasicXform,2,Modification,86227
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,5,Memory,1,BasicXform,2,Modification,9397224
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,6,Time,1,BasicXform,2,M2MTransformation2,459356603
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,6,Memory,1,BasicXform,2,M2MTransformation2,9514920
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,6,PeakMemory,1,BasicXform,2,M2MTransformation2,1083630944
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,6,AverageMemory,1,BasicXform,2,M2MTransformation2,106280788
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,7,Time,2,BasicXform,2,Modification,56560
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,7,Memory,2,BasicXform,2,Modification,9515008
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,8,Time,2,BasicXform,2,M2MTransformation2,454324481
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,8,Memory,2,BasicXform,2,M2MTransformation2,9640712
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,8,PeakMemory,2,BasicXform,2,M2MTransformation2,1083715960
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,8,AverageMemory,2,BasicXform,2,M2MTransformation2,106382772
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,9,Time,3,BasicXform,2,Modification,79824
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,9,Memory,3,BasicXform,2,Modification,9640800
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,10,Time,3,BasicXform,2,M2MTransformation2,457962556
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,10,Memory,3,BasicXform,2,M2MTransformation2,9755448
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,10,PeakMemory,3,BasicXform,2,M2MTransformation2,1083841752
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,10,AverageMemory,3,BasicXform,2,M2MTransformation2,106507720
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,11,Time,4,BasicXform,2,Modification,130164
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,11,Memory,4,BasicXform,2,Modification,9755584
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,12,Time,4,BasicXform,2,M2MTransformation2,460282761
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,12,Memory,4,BasicXform,2,M2MTransformation2,9896096
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,12,PeakMemory,4,BasicXform,2,M2MTransformation2,1084022128
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,12,AverageMemory,4,BasicXform,2,M2MTransformation2,108395824
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,13,Time,5,BasicXform,2,Modification,85683
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,13,Memory,5,BasicXform,2,Modification,9896184
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,14,Time,5,BasicXform,2,M2MTransformation2,469247647
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,14,Memory,5,BasicXform,2,M2MTransformation2,10017312
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,14,AverageMemory,5,BasicXform,2,M2MTransformation2,653514856
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,2,14,PeakMemory,5,BasicXform,2,M2MTransformation2,1268527712
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,1,Time,1,BasicXform,2,EMFResourceInitialization,268010
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,1,Memory,1,BasicXform,2,EMFResourceInitialization,9100224
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,2,Time,1,BasicXform,2,Generation,13346709867
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,2,Memory,1,BasicXform,2,Generation,607801160
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,3,Time,1,BasicXform,2,Initialization,14491
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,3,Memory,1,BasicXform,2,Initialization,16939440
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,3,AverageMemory,1,BasicXform,2,Initialization,48226276
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,3,PeakMemory,1,BasicXform,2,Initialization,79512912
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,4,Time,1,BasicXform,2,M2MTransformation1,148720275550
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,4,Memory,1,BasicXform,2,M2MTransformation1,25685000
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,4,PeakMemory,1,BasicXform,2,M2MTransformation1,3348556760
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,4,AverageMemory,1,BasicXform,2,M2MTransformation1,1114495346
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,5,Time,1,BasicXform,2,Modification,413017
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,5,Memory,1,BasicXform,2,Modification,25685120
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,6,Time,1,BasicXform,2,M2MTransformation2,148960999945
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,6,Memory,1,BasicXform,2,M2MTransformation2,27774544
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,6,PeakMemory,1,BasicXform,2,M2MTransformation2,2715553576
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,6,AverageMemory,1,BasicXform,2,M2MTransformation2,978586405
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,7,Time,2,BasicXform,2,Modification,263121
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,7,Memory,2,BasicXform,2,Modification,27774632
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,8,Time,2,BasicXform,2,M2MTransformation2,148588775302
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,8,Memory,2,BasicXform,2,M2MTransformation2,29668728
BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,32,8,PeakMemory,2,BasicXform,2,M2MTransformation2,2696646944
