Iteration,Scenario,MetricName,Size,CaseName,RunIndex,Sequence,PhaseName,Tool,MetricValue
1,BasicXform,AverageMemory,1,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35349536
1,BasicXform,PeakMemory,1,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35349536
2,BasicXform,Time,1,StatisticBasedCase,2,7,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,194658
2,BasicXform,Memory,1,StatisticBasedCase,2,7,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13894256
2,BasicXform,Time,1,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11199970
2,BasicXform,Memory,1,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13905480
2,BasicXform,AverageMemory,1,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35369888
2,BasicXform,PeakMemory,1,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,56844744
3,BasicXform,Time,1,StatisticBasedCase,2,9,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,159678
3,BasicXform,Memory,1,StatisticBasedCase,2,9,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13913720
3,BasicXform,Time,1,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10674701
3,BasicXform,Memory,1,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13924720
3,BasicXform,AverageMemory,1,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35389352
3,BasicXform,PeakMemory,1,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35389352
4,BasicXform,Time,1,StatisticBasedCase,2,11,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,166162
4,BasicXform,Memory,1,StatisticBasedCase,2,11,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13932968
4,BasicXform,Time,1,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10634465
4,BasicXform,Memory,1,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13944616
4,BasicXform,PeakMemory,1,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,56883480
4,BasicXform,AverageMemory,1,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35408624
5,BasicXform,Time,1,StatisticBasedCase,2,13,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,232652
5,BasicXform,Memory,1,StatisticBasedCase,2,13,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13952952
5,BasicXform,Time,1,StatisticBasedCase,2,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10262580
5,BasicXform,Memory,1,StatisticBasedCase,2,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13963904
5,BasicXform,PeakMemory,1,StatisticBasedCase,2,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35428584
5,BasicXform,AverageMemory,1,StatisticBasedCase,2,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35428584
1,BasicXform,Time,2,StatisticBasedCase,2,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,440321
1,BasicXform,Memory,2,StatisticBasedCase,2,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,11408728
1,BasicXform,Time,2,StatisticBasedCase,2,2,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,88478256
1,BasicXform,Memory,2,StatisticBasedCase,2,2,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14962840
1,BasicXform,Time,2,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,54384200
1,BasicXform,Memory,2,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14041112
1,BasicXform,PeakMemory,2,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,76073696
1,BasicXform,AverageMemory,2,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,54598848
1,BasicXform,Time,2,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,46666554
1,BasicXform,Memory,2,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14818184
1,BasicXform,PeakMemory,2,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,56991408
1,BasicXform,AverageMemory,2,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,46253976
1,BasicXform,Time,2,StatisticBasedCase,2,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,164959
1,BasicXform,Memory,2,StatisticBasedCase,2,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14817992
1,BasicXform,Time,2,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,48116153
1,BasicXform,Memory,2,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14830024
1,BasicXform,PeakMemory,2,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,57768488
1,BasicXform,AverageMemory,2,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,47031056
2,BasicXform,Time,2,StatisticBasedCase,2,7,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,121459
2,BasicXform,Memory,2,StatisticBasedCase,2,7,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14829896
2,BasicXform,Time,2,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,49651471
2,BasicXform,Memory,2,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14839192
2,BasicXform,AverageMemory,2,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,47042940
2,BasicXform,PeakMemory,2,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,57780352
3,BasicXform,Time,2,StatisticBasedCase,2,9,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,179170
3,BasicXform,Memory,2,StatisticBasedCase,2,9,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14839000
3,BasicXform,Time,2,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,50158509
3,BasicXform,Memory,2,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14846560
3,BasicXform,PeakMemory,2,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,57789456
3,BasicXform,AverageMemory,2,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,47052044
4,BasicXform,Time,2,StatisticBasedCase,2,11,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,190677
4,BasicXform,Memory,2,StatisticBasedCase,2,11,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14846392
4,BasicXform,Time,2,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,48114344
4,BasicXform,Memory,2,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14854664
4,BasicXform,AverageMemory,2,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,47059480
4,BasicXform,PeakMemory,2,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,57796912
5,BasicXform,Time,2,StatisticBasedCase,2,13,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,224288
5,BasicXform,Memory,2,StatisticBasedCase,2,13,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14854472
5,BasicXform,Time,2,StatisticBasedCase,2,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,46670662
5,BasicXform,Memory,2,StatisticBasedCase,2,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,14869880
5,BasicXform,AverageMemory,2,StatisticBasedCase,2,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,47067532
5,BasicXform,PeakMemory,2,StatisticBasedCase,2,14,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,57804960
1,BasicXform,Time,1,StatisticBasedCase,3,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,205354
1,BasicXform,Memory,1,StatisticBasedCase,3,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11362512
1,BasicXform,Time,1,StatisticBasedCase,3,2,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,48883833
1,BasicXform,Memory,1,StatisticBasedCase,3,2,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13127768
1,BasicXform,Time,1,StatisticBasedCase,3,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,30184091
1,BasicXform,Memory,1,StatisticBasedCase,3,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13210216
1,BasicXform,PeakMemory,1,StatisticBasedCase,3,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,54428232
1,BasicXform,AverageMemory,1,StatisticBasedCase,3,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,54428232
1,BasicXform,Time,1,StatisticBasedCase,3,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11668104
1,BasicXform,Memory,1,StatisticBasedCase,3,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13996976
1,BasicXform,AverageMemory,1,StatisticBasedCase,3,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34685648
1,BasicXform,PeakMemory,1,StatisticBasedCase,3,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,56160504
1,BasicXform,Time,1,StatisticBasedCase,3,5,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,170894
1,BasicXform,Memory,1,StatisticBasedCase,3,5,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14005192
1,BasicXform,Time,1,StatisticBasedCase,3,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13534357
1,BasicXform,Memory,1,StatisticBasedCase,3,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14018968
1,BasicXform,AverageMemory,1,StatisticBasedCase,3,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35480824
1,BasicXform,PeakMemory,1,StatisticBasedCase,3,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,56955680
2,BasicXform,Time,1,StatisticBasedCase,3,7,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,298606
2,BasicXform,Memory,1,StatisticBasedCase,3,7,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14027360
2,BasicXform,Time,1,StatisticBasedCase,3,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13077484
2,BasicXform,Memory,1,StatisticBasedCase,3,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14040872
2,BasicXform,PeakMemory,1,StatisticBasedCase,3,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,56977848
2,BasicXform,AverageMemory,1,StatisticBasedCase,3,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35502992
3,BasicXform,Time,1,StatisticBasedCase,3,9,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,248425
3,BasicXform,Memory,1,StatisticBasedCase,3,9,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14050272
3,BasicXform,Time,1,StatisticBasedCase,3,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12793587
3,BasicXform,Memory,1,StatisticBasedCase,3,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14066152
3,BasicXform,PeakMemory,1,StatisticBasedCase,3,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,57000760
3,BasicXform,AverageMemory,1,StatisticBasedCase,3,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35525904
4,BasicXform,Time,1,StatisticBasedCase,3,11,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,169382
4,BasicXform,Memory,1,StatisticBasedCase,3,11,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14074664
4,BasicXform,Time,1,StatisticBasedCase,3,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12586890
4,BasicXform,Memory,1,StatisticBasedCase,3,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14092728
4,BasicXform,PeakMemory,1,StatisticBasedCase,3,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35550320
4,BasicXform,AverageMemory,1,StatisticBasedCase,3,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35550320
5,BasicXform,Time,1,StatisticBasedCase,3,13,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,205490
5,BasicXform,Memory,1,StatisticBasedCase,3,13,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14101328
5,BasicXform,Time,1,StatisticBasedCase,3,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13034569
5,BasicXform,Memory,1,StatisticBasedCase,3,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14114840
5,BasicXform,PeakMemory,1,StatisticBasedCase,3,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35576960
5,BasicXform,AverageMemory,1,StatisticBasedCase,3,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35576960
1,BasicXform,Time,8,StatisticBasedCase,2,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,335946
1,BasicXform,Memory,8,StatisticBasedCase,2,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11440704
1,BasicXform,Time,8,StatisticBasedCase,2,2,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,756882209
1,BasicXform,Memory,8,StatisticBasedCase,2,2,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,48175128
1,BasicXform,Time,8,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,106034359
1,BasicXform,Memory,8,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,30320984
1,BasicXform,PeakMemory,8,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,98948664
1,BasicXform,AverageMemory,8,StatisticBasedCase,2,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,66474200
1,BasicXform,Time,8,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,85626154
1,BasicXform,Memory,8,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,37385080
1,BasicXform,PeakMemory,8,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,94746088
1,BasicXform,AverageMemory,8,StatisticBasedCase,2,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,73271256
1,BasicXform,Time,8,StatisticBasedCase,2,5,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,414611
1,BasicXform,Memory,8,StatisticBasedCase,2,5,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,37405856
1,BasicXform,Time,8,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,104448530
1,BasicXform,Memory,8,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,37420048
1,BasicXform,PeakMemory,8,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,123306104
1,BasicXform,AverageMemory,8,StatisticBasedCase,2,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,91093796
2,BasicXform,Time,8,StatisticBasedCase,2,7,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,450878
2,BasicXform,Memory,8,StatisticBasedCase,2,7,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,37449104
2,BasicXform,Time,8,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,128958131
2,BasicXform,Memory,8,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,37482320
2,BasicXform,AverageMemory,8,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,80399560
2,BasicXform,PeakMemory,8,StatisticBasedCase,2,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,123349240
3,BasicXform,Time,8,StatisticBasedCase,2,9,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,453051
3,BasicXform,Memory,8,StatisticBasedCase,2,9,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,37503272
3,BasicXform,Time,8,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,76803272
3,BasicXform,Memory,8,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,37518032
3,BasicXform,AverageMemory,8,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,80453768
3,BasicXform,PeakMemory,8,StatisticBasedCase,2,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,101928632
4,BasicXform,Time,8,StatisticBasedCase,2,11,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,362000
4,BasicXform,Memory,8,StatisticBasedCase,2,11,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,37539016
4,BasicXform,Time,8,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,69719973
4,BasicXform,Memory,8,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,37552976
4,BasicXform,PeakMemory,8,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,101964368
4,BasicXform,AverageMemory,8,StatisticBasedCase,2,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,80489520
5,BasicXform,Time,8,StatisticBasedCase,2,13,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,342739
5,BasicXform,Memory,8,StatisticBasedCase,2,13,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,37574144
5,BasicXform,Time,8,StatisticBasedCase,2,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,67779575
5,BasicXform,Memory,8,StatisticBasedCase,2,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,37587800
5,BasicXform,AverageMemory,8,StatisticBasedCase,2,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,80524624
5,BasicXform,PeakMemory,8,StatisticBasedCase,2,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,101999472
1,BasicXform,Time,64,StatisticBasedCase,3,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,203551
1,BasicXform,Memory,64,StatisticBasedCase,3,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,12121624
1,BasicXform,Time,64,StatisticBasedCase,3,2,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,85867748629
1,BasicXform,Memory,64,StatisticBasedCase,3,2,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2698227216
1,BasicXform,Time,64,StatisticBasedCase,3,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2713902317
1,BasicXform,Memory,64,StatisticBasedCase,3,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,228213040
1,BasicXform,PeakMemory,64,StatisticBasedCase,3,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1204789704
1,BasicXform,AverageMemory,64,StatisticBasedCase,3,3,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,628151916
1,BasicXform,Time,64,StatisticBasedCase,3,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1374300892
1,BasicXform,Memory,64,StatisticBasedCase,3,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267213208
1,BasicXform,PeakMemory,64,StatisticBasedCase,3,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1471121192
1,BasicXform,AverageMemory,64,StatisticBasedCase,3,4,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,936536917
1,BasicXform,Time,64,StatisticBasedCase,3,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,849384
1,BasicXform,Memory,64,StatisticBasedCase,3,5,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267211224
1,BasicXform,Time,64,StatisticBasedCase,3,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1537511004
1,BasicXform,Memory,64,StatisticBasedCase,3,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267219448
1,BasicXform,PeakMemory,64,StatisticBasedCase,3,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1543721904
1,BasicXform,AverageMemory,64,StatisticBasedCase,3,6,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,932060962
2,BasicXform,Time,64,StatisticBasedCase,3,7,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,425140
2,BasicXform,Memory,64,StatisticBasedCase,3,7,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267219272
2,BasicXform,Time,64,StatisticBasedCase,3,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1210986114
2,BasicXform,Memory,64,StatisticBasedCase,3,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267226808
2,BasicXform,PeakMemory,64,StatisticBasedCase,3,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1614256656
2,BasicXform,AverageMemory,64,StatisticBasedCase,3,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1058446418
3,BasicXform,Time,64,StatisticBasedCase,3,9,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,426312
3,BasicXform,Memory,64,StatisticBasedCase,3,9,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267226632
3,BasicXform,Time,64,StatisticBasedCase,3,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1211665398
3,BasicXform,Memory,64,StatisticBasedCase,3,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267234160
3,BasicXform,PeakMemory,64,StatisticBasedCase,3,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1566436520
3,BasicXform,AverageMemory,64,StatisticBasedCase,3,10,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1054626901
4,BasicXform,Time,64,StatisticBasedCase,3,11,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,432191
4,BasicXform,Memory,64,StatisticBasedCase,3,11,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267234008
4,BasicXform,Time,64,StatisticBasedCase,3,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1206819246
4,BasicXform,Memory,64,StatisticBasedCase,3,12,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,267242016
