RunIndex,MetricName,Sequence,CaseName,PhaseName,Scenario,Size,Tool,MetricValue,Iteration
2,AverageMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,69046000,1
2,Time,7,StatisticBasedCase,Modification,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1130355,2
2,Memory,7,StatisticBasedCase,Modification,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47599936,2
2,Time,8,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17819,2
2,Memory,8,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47600976,2
2,PeakMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,69075536,2
2,AverageMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,58338256,2
2,Time,9,StatisticBasedCase,Modification,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1238176,3
2,Memory,9,StatisticBasedCase,Modification,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47629744,3
2,Time,10,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18516,3
2,Memory,10,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47630584,3
2,PeakMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,69105344,3
2,AverageMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,69105344,3
2,Time,11,StatisticBasedCase,Modification,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1437692,4
2,Memory,11,StatisticBasedCase,Modification,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47659992,4
2,Time,12,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,21558,4
2,Memory,12,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47660856,4
2,AverageMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,69135616,4
2,PeakMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,90610472,4
2,Time,13,StatisticBasedCase,Modification,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1145264,5
2,Memory,13,StatisticBasedCase,Modification,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47690016,5
2,Time,14,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18858,5
2,Memory,14,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47690856,5
2,AverageMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,69165616,5
2,PeakMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,69165616,5
2,Time,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,169072,1
2,Memory,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11291848,1
2,Time,2,StatisticBasedCase,Generation,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,73090425,1
2,Memory,2,StatisticBasedCase,Generation,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14519048,1
2,Time,3,StatisticBasedCase,Initialization,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,49460509,1
2,Memory,3,StatisticBasedCase,Initialization,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16340912,1
2,PeakMemory,3,StatisticBasedCase,Initialization,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,65216992,1
2,AverageMemory,3,StatisticBasedCase,Initialization,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,43742128,1
2,Time,4,StatisticBasedCase,M2MTransformation1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,46839207,1
2,Memory,4,StatisticBasedCase,M2MTransformation1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18644872,1
2,AverageMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37816384,1
2,PeakMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37816384,1
2,Time,5,StatisticBasedCase,Modification,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1867368,1
2,Memory,5,StatisticBasedCase,Modification,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18872616,1
2,Time,6,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,22921,1
2,Memory,6,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18873456,1
2,AverageMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40348264,1
2,PeakMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40348264,1
2,Time,7,StatisticBasedCase,Modification,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1456519,2
2,Memory,7,StatisticBasedCase,Modification,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18908200,2
2,Time,8,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19266,2
2,Memory,8,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18909040,2
2,AverageMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,29646544,2
2,PeakMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40383848,2
2,Time,9,StatisticBasedCase,Modification,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1615998,3
2,Memory,9,StatisticBasedCase,Modification,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18960608,3
2,Time,10,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16999,3
2,Memory,10,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18961448,3
2,AverageMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40436256,3
2,PeakMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40436256,3
2,Time,11,StatisticBasedCase,Modification,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1315834,4
2,Memory,11,StatisticBasedCase,Modification,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19008144,4
2,Time,12,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16907,4
2,Memory,12,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19009008,4
2,PeakMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40483816,4
2,AverageMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40483816,4
2,Time,13,StatisticBasedCase,Modification,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1339474,5
2,Memory,13,StatisticBasedCase,Modification,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19042904,5
2,Time,14,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16911,5
2,Memory,14,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19043744,5
2,AverageMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40518552,5
2,PeakMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40518552,5
1,Time,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,191074,1
1,Memory,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11351312,1
1,Time,2,StatisticBasedCase,Generation,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3170238479,1
1,Memory,2,StatisticBasedCase,Generation,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,199062200,1
1,Time,3,StatisticBasedCase,Initialization,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,360919774,1
1,Memory,3,StatisticBasedCase,Initialization,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,84926616,1
1,PeakMemory,3,StatisticBasedCase,Initialization,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,331584824,1
1,AverageMemory,3,StatisticBasedCase,Initialization,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,193908368,1
1,Time,4,StatisticBasedCase,M2MTransformation1,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,163397878,1
1,Memory,4,StatisticBasedCase,M2MTransformation1,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,101730760,1
1,AverageMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,169298364,1
1,PeakMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,211483936,1
1,Time,5,StatisticBasedCase,Modification,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,394027,1
1,Memory,5,StatisticBasedCase,Modification,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,101753584,1
1,Time,6,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,168088562,1
1,Memory,6,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,101771792,1
1,PeakMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,228311040,1
1,AverageMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,186125476,1
1,Time,7,StatisticBasedCase,Modification,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,333764,2
1,Memory,7,StatisticBasedCase,Modification,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,101779912,2
1,Time,8,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,217645441,2
1,Memory,8,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,101795208,2
1,AverageMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,186151820,2
1,PeakMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,271287096,2
1,Time,9,StatisticBasedCase,Modification,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,387558,3
1,Memory,9,StatisticBasedCase,Modification,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,101803488,3
1,Time,10,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,148847745,3
1,Memory,10,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,101819568,3
1,PeakMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,228360952,3
1,AverageMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,186175384,3
1,Time,11,StatisticBasedCase,Modification,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,219496,4
1,Memory,11,StatisticBasedCase,Modification,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,101827040,4
1,Time,12,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,145577764,4
1,Memory,12,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,101842000,4
1,AverageMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,186198960,4
1,PeakMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,228384528,4
1,Time,13,StatisticBasedCase,Modification,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,250787,5
1,Memory,13,StatisticBasedCase,Modification,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,101850624,5
1,Time,14,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,142774160,5
1,Memory,14,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,101865408,5
1,AverageMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,186222548,5
1,PeakMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,228408144,5
2,Time,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,479551,1
2,Memory,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,11064736,1
2,Time,2,StatisticBasedCase,Generation,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,194834355,1
2,Memory,2,StatisticBasedCase,Generation,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,12948464,1
2,Time,3,StatisticBasedCase,Initialization,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,48287,1
2,Memory,3,StatisticBasedCase,Initialization,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,11179800,1
2,PeakMemory,3,StatisticBasedCase,Initialization,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,32655000,1
2,AverageMemory,3,StatisticBasedCase,Initialization,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,32655000,1
2,Time,4,StatisticBasedCase,M2MTransformation1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,190819164,1
2,Memory,4,StatisticBasedCase,M2MTransformation1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,11371096,1
2,AverageMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,204455660,1
2,PeakMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,354780872,1
2,Time,5,StatisticBasedCase,Modification,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,68228,1
2,Memory,5,StatisticBasedCase,Modification,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,11371216,1
2,Time,6,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,125934912,1
2,Memory,6,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,11430744,1
2,AverageMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,183171900,1
2,PeakMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,333496984,1
2,Time,7,StatisticBasedCase,Modification,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,76259,2
2,Memory,7,StatisticBasedCase,Modification,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,11430864,2
2,Time,8,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,123128856,2
2,Memory,8,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,11495272,2
2,AverageMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,183231840,2
2,PeakMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,333557216,2
2,Time,9,StatisticBasedCase,Modification,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,42299,3
2,Memory,9,StatisticBasedCase,Modification,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,11495440,3
2,Time,10,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,123785031,3
2,Memory,10,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,11555424,3
2,PeakMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,333620760,3
2,AverageMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,183295900,3
2,Time,11,StatisticBasedCase,Modification,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,54741,4
2,Memory,11,StatisticBasedCase,Modification,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,11555568,4
2,Time,12,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,127510676,4
2,Memory,12,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,11631944,4
2,AverageMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,194094396,4
2,PeakMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,355157600,4
2,Time,13,StatisticBasedCase,Modification,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,79673,5
2,Memory,13,StatisticBasedCase,Modification,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,11632064,5
2,Time,14,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,128381951,5
2,Memory,14,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,11695448,5
2,PeakMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,355234912,5
2,AverageMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,194171288,5
2,Time,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,222515,1
2,Memory,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,11074968,1
2,Time,2,StatisticBasedCase,Generation,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,109947544,1
2,Memory,2,StatisticBasedCase,Generation,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,15408096,1
2,Time,3,StatisticBasedCase,Initialization,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,14300,1
2,Memory,3,StatisticBasedCase,Initialization,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,11318856,1
2,AverageMemory,3,StatisticBasedCase,Initialization,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,22056152,1
2,PeakMemory,3,StatisticBasedCase,Initialization,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,32793248,1
2,Time,4,StatisticBasedCase,M2MTransformation1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,598772285,1
2,Memory,4,StatisticBasedCase,M2MTransformation1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,11732936,1
2,PeakMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1085585016,1
2,AverageMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,213661016,1
2,Time,5,StatisticBasedCase,Modification,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,92541,1
2,Memory,5,StatisticBasedCase,Modification,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,11733056,1
2,Time,6,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,566137750,1
2,Memory,6,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,11857776,1
2,PeakMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1085966744,1
2,AverageMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,214627540,1
2,Time,7,StatisticBasedCase,Modification,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,62518,2
2,Memory,7,StatisticBasedCase,Modification,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,11857896,2
2,Time,8,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,570907588,2
2,Memory,8,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,11989752,2
2,PeakMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1086091584,2
2,AverageMemory,8,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,215229916,2
2,Time,9,StatisticBasedCase,Modification,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,61728,3
2,Memory,9,StatisticBasedCase,Modification,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,11989872,3
2,Time,10,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,573423808,3
2,Memory,10,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,12139984,3
2,AverageMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,215696296,3
2,PeakMemory,10,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1086272728,3
2,Time,11,StatisticBasedCase,Modification,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,98014,4
2,Memory,11,StatisticBasedCase,Modification,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,12140128,4
2,Time,12,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,579279930,4
2,Memory,12,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,12262880,4
2,PeakMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1086341072,4
2,AverageMemory,12,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,223041228,4
2,Time,13,StatisticBasedCase,Modification,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,65002,5
2,Memory,13,StatisticBasedCase,Modification,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,12263000,5
2,Time,14,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,599528434,5
2,Memory,14,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,12386968,5
2,AverageMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,55358544,5
2,PeakMemory,14,StatisticBasedCase,M2MTransformation2,BasicXform,2,BATCH_OPTIMIZED-TEMPLATE,1443012528,5
3,Time,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,187767,1
3,Memory,1,StatisticBasedCase,EMFResourceInitialization,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,11097848,1
3,Time,2,StatisticBasedCase,Generation,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,187719656,1
3,Memory,2,StatisticBasedCase,Generation,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,17664608,1
3,Time,3,StatisticBasedCase,Initialization,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,12354,1
3,Memory,3,StatisticBasedCase,Initialization,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,11577848,1
3,PeakMemory,3,StatisticBasedCase,Initialization,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,33052040,1
3,AverageMemory,3,StatisticBasedCase,Initialization,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,22314944,1
3,Time,4,StatisticBasedCase,M2MTransformation1,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1734580157,1
3,Memory,4,StatisticBasedCase,M2MTransformation1,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,12372896,1
3,AverageMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,327123528,1
3,PeakMemory,4,StatisticBasedCase,M2MTransformation1,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1086204712,1
3,Time,5,StatisticBasedCase,Modification,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,148553,1
3,Memory,5,StatisticBasedCase,Modification,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,12373048,1
3,Time,6,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1730284487,1
3,Memory,6,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,12603728,1
3,PeakMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1441385872,1
3,AverageMemory,6,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,600886448,1
3,Time,7,StatisticBasedCase,Modification,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,116350,2
3,Memory,7,StatisticBasedCase,Modification,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,12603848,2
3,Time,8,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,1734642272,2
3,Memory,8,StatisticBasedCase,M2MTransformation2,BasicXform,4,BATCH_OPTIMIZED-TEMPLATE,12848136,2
