CaseName,PhaseName,Tool,Scenario,MetricValue,MetricName,Sequence,Iteration,Size,RunIndex
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,512641912,Memory,4,1,64,5
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,789183016,PeakMemory,4,1,64,5
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,642127212,AverageMemory,4,1,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,1241480,Time,5,1,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,512649880,Memory,5,1,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,804246016,Time,6,1,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,520396624,Memory,6,1,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,714917924,AverageMemory,6,1,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,880421240,PeakMemory,6,1,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,773468,Time,7,2,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,520400864,Memory,7,2,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,762839797,Time,8,2,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,527334296,Memory,8,2,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,722603352,AverageMemory,8,2,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,888041112,PeakMemory,8,2,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,772041,Time,9,3,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,527338832,Memory,9,3,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,739559916,Time,10,3,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,533777488,Memory,10,3,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,894979120,PeakMemory,10,3,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,729541340,AverageMemory,10,3,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,744601,Time,11,4,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,533782032,Memory,11,4,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,768108748,Time,12,4,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,541243120,Memory,12,4,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,901422488,PeakMemory,12,4,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,735984636,AverageMemory,12,4,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,415445,Time,13,5,64,5
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,541247792,Memory,13,5,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,743641835,Time,14,5,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,549774872,Memory,14,5,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,743466708,AverageMemory,14,5,64,5
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,908920896,PeakMemory,14,5,64,5
StatisticBasedCase,EMFResourceInitialization,BATCH_SIMPLE-TEMPLATE,BasicXform,599869,Time,1,1,1,1
StatisticBasedCase,EMFResourceInitialization,BATCH_SIMPLE-TEMPLATE,BasicXform,11788288,Memory,1,1,1,1
StatisticBasedCase,Generation,BATCH_SIMPLE-TEMPLATE,BasicXform,76213748,Time,2,1,1,1
StatisticBasedCase,Generation,BATCH_SIMPLE-TEMPLATE,BasicXform,12982984,Memory,2,1,1,1
StatisticBasedCase,Initialization,BATCH_SIMPLE-TEMPLATE,BasicXform,11788,Time,3,1,1,1
StatisticBasedCase,Initialization,BATCH_SIMPLE-TEMPLATE,BasicXform,11904128,Memory,3,1,1,1
StatisticBasedCase,Initialization,BATCH_SIMPLE-TEMPLATE,BasicXform,22641620,AverageMemory,3,1,1,1
StatisticBasedCase,Initialization,BATCH_SIMPLE-TEMPLATE,BasicXform,33378912,PeakMemory,3,1,1,1
StatisticBasedCase,M2MTransformation1,BATCH_SIMPLE-TEMPLATE,BasicXform,399509179,Time,4,1,1,1
StatisticBasedCase,M2MTransformation1,BATCH_SIMPLE-TEMPLATE,BasicXform,11994968,Memory,4,1,1,1
StatisticBasedCase,M2MTransformation1,BATCH_SIMPLE-TEMPLATE,BasicXform,398454288,PeakMemory,4,1,1,1
StatisticBasedCase,M2MTransformation1,BATCH_SIMPLE-TEMPLATE,BasicXform,215916884,AverageMemory,4,1,1,1
StatisticBasedCase,Modification,BATCH_SIMPLE-TEMPLATE,BasicXform,74370,Time,5,1,1,1
StatisticBasedCase,Modification,BATCH_SIMPLE-TEMPLATE,BasicXform,11995072,Memory,5,1,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,430740539,Time,6,1,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,11997032,Memory,6,1,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,226745888,AverageMemory,6,1,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,420021024,PeakMemory,6,1,1,1
StatisticBasedCase,Modification,BATCH_SIMPLE-TEMPLATE,BasicXform,93093,Time,7,2,1,1
StatisticBasedCase,Modification,BATCH_SIMPLE-TEMPLATE,BasicXform,11997136,Memory,7,2,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,448759304,Time,8,2,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,11999096,Memory,8,2,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,441497088,PeakMemory,8,2,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,226747524,AverageMemory,8,2,1,1
StatisticBasedCase,Modification,BATCH_SIMPLE-TEMPLATE,BasicXform,52175,Time,9,3,1,1
StatisticBasedCase,Modification,BATCH_SIMPLE-TEMPLATE,BasicXform,11999200,Memory,9,3,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,472157115,Time,10,3,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,12001160,Memory,10,3,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,441499232,PeakMemory,10,3,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,237487056,AverageMemory,10,3,1,1
StatisticBasedCase,Modification,BATCH_SIMPLE-TEMPLATE,BasicXform,63211,Time,11,4,1,1
StatisticBasedCase,Modification,BATCH_SIMPLE-TEMPLATE,BasicXform,12001288,Memory,11,4,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,492305018,Time,12,4,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,12003728,Memory,12,4,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,237489540,AverageMemory,12,4,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,441502088,PeakMemory,12,4,1,1
StatisticBasedCase,Modification,BATCH_SIMPLE-TEMPLATE,BasicXform,112809,Time,13,5,1,1
StatisticBasedCase,Modification,BATCH_SIMPLE-TEMPLATE,BasicXform,12003832,Memory,13,5,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,523784681,Time,14,5,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,12005792,Memory,14,5,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,462980872,PeakMemory,14,5,1,1
StatisticBasedCase,M2MTransformation2,BATCH_SIMPLE-TEMPLATE,BasicXform,248230192,AverageMemory,14,5,1,1
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,475759,Time,1,1,8,2
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,9640184,Memory,1,1,8,2
StatisticBasedCase,Generation,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,994461929,Time,2,1,8,2
StatisticBasedCase,Generation,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,32797616,Memory,2,1,8,2
StatisticBasedCase,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,140938894,Time,3,1,8,2
StatisticBasedCase,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,22367112,Memory,3,1,8,2
StatisticBasedCase,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,64421584,AverageMemory,3,1,8,2
StatisticBasedCase,Initialization,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,107371304,PeakMemory,3,1,8,2
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,178686809,Time,4,1,8,2
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,29826952,Memory,4,1,8,2
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,81423536,AverageMemory,4,1,8,2
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,119004520,PeakMemory,4,1,8,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,4662445,Time,5,1,8,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30029880,Memory,5,1,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,5116,Time,6,1,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30030752,Memory,6,1,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,51505512,PeakMemory,6,1,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,40768232,AverageMemory,6,1,8,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,2243775,Time,7,2,8,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30085456,Memory,7,2,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,5163,Time,8,2,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30086328,Memory,8,2,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,40823808,AverageMemory,8,2,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,51561088,PeakMemory,8,2,8,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,1985260,Time,9,3,8,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30121824,Memory,9,3,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,4200,Time,10,3,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30122696,Memory,10,3,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,40860176,AverageMemory,10,3,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,51597456,PeakMemory,10,3,8,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,2497044,Time,11,4,8,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30158608,Memory,11,4,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,4526,Time,12,4,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,51634680,Memory,12,4,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,40896984,AverageMemory,12,4,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,51634264,PeakMemory,12,4,8,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,2140845,Time,13,5,8,2
StatisticBasedCase,Modification,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30193592,Memory,13,5,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,4590,Time,14,5,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,30194464,Memory,14,5,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,40931944,AverageMemory,14,5,8,2
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,BasicXform,51669224,PeakMemory,14,5,8,2
StatisticBasedCase,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,BasicXform,362170,Time,1,1,8,1
StatisticBasedCase,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,BasicXform,9346048,Memory,1,1,8,1
StatisticBasedCase,Generation,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1025909850,Time,2,1,8,1
StatisticBasedCase,Generation,BATCH_OPTIMIZED-TEMPLATE,BasicXform,32703776,Memory,2,1,8,1
StatisticBasedCase,Initialization,BATCH_OPTIMIZED-TEMPLATE,BasicXform,16868,Time,3,1,8,1
StatisticBasedCase,Initialization,BATCH_OPTIMIZED-TEMPLATE,BasicXform,10442216,Memory,3,1,8,1
StatisticBasedCase,Initialization,BATCH_OPTIMIZED-TEMPLATE,BasicXform,31916608,PeakMemory,3,1,8,1
StatisticBasedCase,Initialization,BATCH_OPTIMIZED-TEMPLATE,BasicXform,31916608,AverageMemory,3,1,8,1
StatisticBasedCase,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,7525428270,Time,4,1,8,1
StatisticBasedCase,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,12224816,Memory,4,1,8,1
StatisticBasedCase,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,770756663,AverageMemory,4,1,8,1
StatisticBasedCase,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1438174280,PeakMemory,4,1,8,1
StatisticBasedCase,Modification,BATCH_OPTIMIZED-TEMPLATE,BasicXform,213589,Time,5,1,8,1
StatisticBasedCase,Modification,BATCH_OPTIMIZED-TEMPLATE,BasicXform,12224936,Memory,5,1,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,7337347276,Time,6,1,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,12718024,Memory,6,1,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1444077856,PeakMemory,6,1,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,705669744,AverageMemory,6,1,8,1
StatisticBasedCase,Modification,BATCH_OPTIMIZED-TEMPLATE,BasicXform,225041,Time,7,2,8,1
StatisticBasedCase,Modification,BATCH_OPTIMIZED-TEMPLATE,BasicXform,12718112,Memory,7,2,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,7386349402,Time,8,2,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,13236176,Memory,8,2,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,692874394,AverageMemory,8,2,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1444415368,PeakMemory,8,2,8,1
StatisticBasedCase,Modification,BATCH_OPTIMIZED-TEMPLATE,BasicXform,92775,Time,9,3,8,1
StatisticBasedCase,Modification,BATCH_OPTIMIZED-TEMPLATE,BasicXform,13236264,Memory,9,3,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,7426984996,Time,10,3,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,13706696,Memory,10,3,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1445875552,PeakMemory,10,3,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,645974952,AverageMemory,10,3,8,1
StatisticBasedCase,Modification,BATCH_OPTIMIZED-TEMPLATE,BasicXform,109848,Time,11,4,8,1
StatisticBasedCase,Modification,BATCH_OPTIMIZED-TEMPLATE,BasicXform,13706808,Memory,11,4,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,7410871786,Time,12,4,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,14277232,Memory,12,4,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,671863940,AverageMemory,12,4,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1446542776,PeakMemory,12,4,8,1
StatisticBasedCase,Modification,BATCH_OPTIMIZED-TEMPLATE,BasicXform,120646,Time,13,5,8,1
StatisticBasedCase,Modification,BATCH_OPTIMIZED-TEMPLATE,BasicXform,14277344,Memory,13,5,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,7407699114,Time,14,5,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,14751280,Memory,14,5,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,1446941208,PeakMemory,14,5,8,1
StatisticBasedCase,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,BasicXform,681971004,AverageMemory,14,5,8,1
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,182191,Time,1,1,2,3
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,9603872,Memory,1,1,2,3
StatisticBasedCase,Generation,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,106195800,Time,2,1,2,3
StatisticBasedCase,Generation,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,11436744,Memory,2,1,2,3
StatisticBasedCase,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,55505309,Time,3,1,2,3
StatisticBasedCase,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,12066144,Memory,3,1,2,3
StatisticBasedCase,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,42045392,AverageMemory,3,1,2,3
StatisticBasedCase,Initialization,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,74257672,PeakMemory,3,1,2,3
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,31441999,Time,4,1,2,3
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,13275072,Memory,4,1,2,3
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,33541624,PeakMemory,4,1,2,3
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,33541624,AverageMemory,4,1,2,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,541932,Time,5,1,2,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,13279784,Memory,5,1,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,13617674,Time,6,1,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,13292040,Memory,6,1,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,45492888,AverageMemory,6,1,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,77705168,PeakMemory,6,1,2,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,347722,Time,7,2,2,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,13296640,Memory,7,2,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,11530428,Time,8,2,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,13315624,Memory,8,2,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,34772320,AverageMemory,8,2,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,56247176,PeakMemory,8,2,2,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,350818,Time,9,3,2,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,13320336,Memory,9,3,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,11632701,Time,10,3,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,13336792,Memory,10,3,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,34796016,PeakMemory,10,3,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,34796016,AverageMemory,10,3,2,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,336601,Time,11,4,2,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,13341576,Memory,11,4,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,11989865,Time,12,4,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,13417568,Memory,12,4,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,34817280,PeakMemory,12,4,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,34817280,AverageMemory,12,4,2,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,361596,Time,13,5,2,3
StatisticBasedCase,Modification,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,13422152,Memory,13,5,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,11189395,Time,14,5,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,13444304,Memory,14,5,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,34897832,PeakMemory,14,5,2,3
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_AGGREGATED-TEMPLATE,BasicXform,34897832,AverageMemory,14,5,2,3
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,219264,Time,1,1,2,3
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,9816872,Memory,1,1,2,3
StatisticBasedCase,Generation,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,98181167,Time,2,1,2,3
StatisticBasedCase,Generation,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,11670744,Memory,2,1,2,3
StatisticBasedCase,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,86587116,Time,3,1,2,3
StatisticBasedCase,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,14005792,Memory,3,1,2,3
StatisticBasedCase,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,52999188,AverageMemory,3,1,2,3
