Tool,Size,PhaseName,Scenario,RunIndex,CaseName,MetricName,MetricValue,Sequence,Iteration
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,AverageMemory,32808704,6,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,PeakMemory,32808704,6,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,Modification,BasicXform,1,StatisticBasedCase,Time,343008,7,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,Modification,BasicXform,1,StatisticBasedCase,Memory,11375936,7,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,Time,16220083,8,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,Memory,11398552,8,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,PeakMemory,54326424,8,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,AverageMemory,32851568,8,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,Modification,BasicXform,1,StatisticBasedCase,Time,277125,9,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,Modification,BasicXform,1,StatisticBasedCase,Memory,11403688,9,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,Time,16752192,10,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,Memory,11422960,10,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,AverageMemory,32879320,10,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,PeakMemory,32879320,10,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,Modification,BasicXform,1,StatisticBasedCase,Time,343737,11,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,Modification,BasicXform,1,StatisticBasedCase,Memory,11428344,11,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,Time,16088325,12,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,Memory,11470128,12,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,AverageMemory,32904000,12,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,PeakMemory,54378856,12,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,Modification,BasicXform,1,StatisticBasedCase,Time,380635,13,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,Modification,BasicXform,1,StatisticBasedCase,Memory,11477216,13,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,Time,16400485,14,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,Memory,11498552,14,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,AverageMemory,32952848,14,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,1,M2MTransformation2,BasicXform,1,StatisticBasedCase,PeakMemory,54427704,14,5
INCR_VIATRA_AGGREGATED-TEMPLATE,64,EMFResourceInitialization,BasicXform,3,StatisticBasedCase,Time,740664,1,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,EMFResourceInitialization,BasicXform,3,StatisticBasedCase,Memory,10312344,1,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,Generation,BasicXform,3,StatisticBasedCase,Time,60959512945,2,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,Generation,BasicXform,3,StatisticBasedCase,Memory,915296912,2,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,Initialization,BasicXform,3,StatisticBasedCase,Time,8785358234,3,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,Initialization,BasicXform,3,StatisticBasedCase,Memory,768991104,3,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,Initialization,BasicXform,3,StatisticBasedCase,AverageMemory,1119961205,3,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,Initialization,BasicXform,3,StatisticBasedCase,PeakMemory,3017550304,3,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation1,BasicXform,3,StatisticBasedCase,Time,874911036,4,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation1,BasicXform,3,StatisticBasedCase,Memory,837546040,4,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation1,BasicXform,3,StatisticBasedCase,PeakMemory,1320690864,4,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation1,BasicXform,3,StatisticBasedCase,AverageMemory,1056526316,4,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,Modification,BasicXform,3,StatisticBasedCase,Time,2160352,5,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,Modification,BasicXform,3,StatisticBasedCase,Memory,837560136,5,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,142763309,6,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,837022648,6,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,983569328,6,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,934899868,6,1
INCR_VIATRA_AGGREGATED-TEMPLATE,64,Modification,BasicXform,3,StatisticBasedCase,Time,1288041,7,2
INCR_VIATRA_AGGREGATED-TEMPLATE,64,Modification,BasicXform,3,StatisticBasedCase,Memory,837036752,7,2
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,142196858,8,2
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,837225520,8,2
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,934376456,8,2
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,1032916184,8,2
INCR_VIATRA_AGGREGATED-TEMPLATE,64,Modification,BasicXform,3,StatisticBasedCase,Time,1102367,9,3
INCR_VIATRA_AGGREGATED-TEMPLATE,64,Modification,BasicXform,3,StatisticBasedCase,Memory,837238216,9,3
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,120729285,10,3
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,837560032,10,3
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,1033117704,10,3
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,934577948,10,3
INCR_VIATRA_AGGREGATED-TEMPLATE,64,Modification,BasicXform,3,StatisticBasedCase,Time,1216558,11,4
INCR_VIATRA_AGGREGATED-TEMPLATE,64,Modification,BasicXform,3,StatisticBasedCase,Memory,837573824,11,4
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,107063581,12,4
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,837595040,12,4
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,934913744,12,4
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,983583368,12,4
INCR_VIATRA_AGGREGATED-TEMPLATE,64,Modification,BasicXform,3,StatisticBasedCase,Time,864789,13,5
INCR_VIATRA_AGGREGATED-TEMPLATE,64,Modification,BasicXform,3,StatisticBasedCase,Memory,837610544,13,5
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,110539770,14,5
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,837632632,14,5
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,934950348,14,5
INCR_VIATRA_AGGREGATED-TEMPLATE,64,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,983619880,14,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,EMFResourceInitialization,BasicXform,2,StatisticBasedCase,Time,265507,1,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,EMFResourceInitialization,BasicXform,2,StatisticBasedCase,Memory,9868848,1,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Generation,BasicXform,2,StatisticBasedCase,Time,13582268681,2,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Generation,BasicXform,2,StatisticBasedCase,Memory,386705760,2,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Initialization,BasicXform,2,StatisticBasedCase,Time,874129735,3,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Initialization,BasicXform,2,StatisticBasedCase,Memory,84818656,3,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Initialization,BasicXform,2,StatisticBasedCase,AverageMemory,258803484,3,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Initialization,BasicXform,2,StatisticBasedCase,PeakMemory,435617488,3,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation1,BasicXform,2,StatisticBasedCase,Time,307260108,4,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation1,BasicXform,2,StatisticBasedCase,Memory,105832600,4,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation1,BasicXform,2,StatisticBasedCase,PeakMemory,341980976,4,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation1,BasicXform,2,StatisticBasedCase,AverageMemory,229416820,4,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Time,729874,5,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Memory,105840120,5,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,331493800,6,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,106123824,6,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,363002744,6,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,234332464,6,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Time,551774,7,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Memory,106129528,7,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,302912981,8,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,106156024,8,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,298868640,8,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,234622380,8,2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Time,562311,9,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Memory,106161120,9,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,290851801,10,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,106701720,10,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,298899232,10,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,234653472,10,3
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Time,481265,11,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Memory,106706936,11,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,314010526,12,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,106730800,12,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,363869552,12,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,235199288,12,4
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Time,486579,13,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Modification,BasicXform,2,StatisticBasedCase,Memory,106735880,13,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Time,277480310,14,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,Memory,106751776,14,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,PeakMemory,299473976,14,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,M2MTransformation2,BasicXform,2,StatisticBasedCase,AverageMemory,235228224,14,5
INCR_VIATRA_AGGREGATED-TEMPLATE,32,EMFResourceInitialization,BasicXform,3,StatisticBasedCase,Time,555788,1,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,EMFResourceInitialization,BasicXform,3,StatisticBasedCase,Memory,9946864,1,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,Generation,BasicXform,3,StatisticBasedCase,Time,13990344931,2,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,Generation,BasicXform,3,StatisticBasedCase,Memory,386665752,2,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,Initialization,BasicXform,3,StatisticBasedCase,Time,2500695509,3,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,Initialization,BasicXform,3,StatisticBasedCase,Memory,197078104,3,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,Initialization,BasicXform,3,StatisticBasedCase,PeakMemory,794588896,3,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,Initialization,BasicXform,3,StatisticBasedCase,AverageMemory,515897399,3,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation1,BasicXform,3,StatisticBasedCase,Time,419792747,4,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation1,BasicXform,3,StatisticBasedCase,Memory,225618504,4,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation1,BasicXform,3,StatisticBasedCase,PeakMemory,550684656,4,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation1,BasicXform,3,StatisticBasedCase,AverageMemory,389896344,4,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,Modification,BasicXform,3,StatisticBasedCase,Time,1315834,5,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,Modification,BasicXform,3,StatisticBasedCase,Memory,225629408,5,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,72773132,6,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,225442312,6,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,289872768,6,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,289872768,6,1
INCR_VIATRA_AGGREGATED-TEMPLATE,32,Modification,BasicXform,3,StatisticBasedCase,Time,735895,7,2
INCR_VIATRA_AGGREGATED-TEMPLATE,32,Modification,BasicXform,3,StatisticBasedCase,Memory,225462848,7,2
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,61493646,8,2
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,225561736,8,2
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,354130736,8,2
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,289706208,8,2
INCR_VIATRA_AGGREGATED-TEMPLATE,32,Modification,BasicXform,3,StatisticBasedCase,Time,694365,9,3
INCR_VIATRA_AGGREGATED-TEMPLATE,32,Modification,BasicXform,3,StatisticBasedCase,Memory,225567776,9,3
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,56322012,10,3
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,225583448,10,3
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,289811136,10,3
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,289811136,10,3
INCR_VIATRA_AGGREGATED-TEMPLATE,32,Modification,BasicXform,3,StatisticBasedCase,Time,644530,11,4
INCR_VIATRA_AGGREGATED-TEMPLATE,32,Modification,BasicXform,3,StatisticBasedCase,Memory,225589960,11,4
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,56114732,12,4
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,225606208,12,4
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,354257872,12,4
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,289833344,12,4
INCR_VIATRA_AGGREGATED-TEMPLATE,32,Modification,BasicXform,3,StatisticBasedCase,Time,594336,13,5
INCR_VIATRA_AGGREGATED-TEMPLATE,32,Modification,BasicXform,3,StatisticBasedCase,Memory,225612112,13,5
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,57376225,14,5
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,225630096,14,5
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,289855472,14,5
INCR_VIATRA_AGGREGATED-TEMPLATE,32,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,289855472,14,5
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,EMFResourceInitialization,BasicXform,3,StatisticBasedCase,Time,201882,1,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,EMFResourceInitialization,BasicXform,3,StatisticBasedCase,Memory,9986416,1,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,Generation,BasicXform,3,StatisticBasedCase,Time,4148454091,2,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,Generation,BasicXform,3,StatisticBasedCase,Memory,100450216,2,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,Initialization,BasicXform,3,StatisticBasedCase,Time,655454011,3,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,Initialization,BasicXform,3,StatisticBasedCase,Memory,60855416,3,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,Initialization,BasicXform,3,StatisticBasedCase,AverageMemory,172771664,3,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,Initialization,BasicXform,3,StatisticBasedCase,PeakMemory,311795032,3,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation1,BasicXform,3,StatisticBasedCase,Time,1216351294,4,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation1,BasicXform,3,StatisticBasedCase,Memory,141512872,4,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation1,BasicXform,3,StatisticBasedCase,PeakMemory,444189112,4,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation1,BasicXform,3,StatisticBasedCase,AverageMemory,316411429,4,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Time,6328354,5,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Memory,141753744,5,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,3329,6,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,141754624,6,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,184269200,6,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,163012012,6,1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Time,4399038,7,2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Memory,141929720,7,2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,3915,8,2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,141930600,8,2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,184445176,8,2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,184445176,8,2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Time,4035949,9,3
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Memory,142106448,9,3
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,3642,10,3
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,142107328,10,3
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,184621904,10,3
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,163364716,10,3
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Time,4217403,11,4
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Memory,142282936,11,4
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,3598,12,4
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,142283840,12,4
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,163541228,12,4
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,184798416,12,4
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Time,3951683,13,5
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,Modification,BasicXform,3,StatisticBasedCase,Memory,142459608,13,5
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Time,4837,14,5
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,Memory,142460488,14,5
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,AverageMemory,184975064,14,5
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,16,M2MTransformation2,BasicXform,3,StatisticBasedCase,PeakMemory,184975064,14,5
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,EMFResourceInitialization,BasicXform,4,StatisticBasedCase,Time,324062,1,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,EMFResourceInitialization,BasicXform,4,StatisticBasedCase,Memory,9865976,1,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Generation,BasicXform,4,StatisticBasedCase,Time,13148165757,2,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Generation,BasicXform,4,StatisticBasedCase,Memory,386592744,2,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Initialization,BasicXform,4,StatisticBasedCase,Time,733946342,3,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Initialization,BasicXform,4,StatisticBasedCase,Memory,84819648,3,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Initialization,BasicXform,4,StatisticBasedCase,AverageMemory,226158072,3,1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,32,Initialization,BasicXform,4,StatisticBasedCase,PeakMemory,402682168,3,1
