MetricValue,Iteration,Scenario,RunIndex,Tool,Size,Sequence,MetricName,CaseName,PhaseName
12688816,2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,8,Memory,StatisticBasedCase,M2MTransformation2
1443392112,2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,8,PeakMemory,StatisticBasedCase,M2MTransformation2
526550411,2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,8,AverageMemory,StatisticBasedCase,M2MTransformation2
97670,3,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,9,Time,StatisticBasedCase,Modification
12689216,3,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,9,Memory,StatisticBasedCase,Modification
1656920380,3,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,10,Time,StatisticBasedCase,M2MTransformation2
12906952,3,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,10,Memory,StatisticBasedCase,M2MTransformation2
1443993736,3,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,10,PeakMemory,StatisticBasedCase,M2MTransformation2
529963779,3,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,10,AverageMemory,StatisticBasedCase,M2MTransformation2
112874,4,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,11,Time,StatisticBasedCase,Modification
12907352,4,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,11,Memory,StatisticBasedCase,Modification
1672543482,4,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,12,Time,StatisticBasedCase,M2MTransformation2
13175528,4,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,12,Memory,StatisticBasedCase,M2MTransformation2
520973022,4,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,12,AverageMemory,StatisticBasedCase,M2MTransformation2
1445082408,4,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,12,PeakMemory,StatisticBasedCase,M2MTransformation2
84401,5,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,13,Time,StatisticBasedCase,Modification
13175904,5,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,13,Memory,StatisticBasedCase,Modification
1670616815,5,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,14,Time,StatisticBasedCase,M2MTransformation2
13395864,5,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,14,Memory,StatisticBasedCase,M2MTransformation2
530825387,5,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,14,AverageMemory,StatisticBasedCase,M2MTransformation2
1445291432,5,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,4,14,PeakMemory,StatisticBasedCase,M2MTransformation2
225972,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,Time,StatisticBasedCase,EMFResourceInitialization
11080320,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,Memory,StatisticBasedCase,EMFResourceInitialization
179716776,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,Time,StatisticBasedCase,Generation
16129208,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,Memory,StatisticBasedCase,Generation
120281271,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,Time,StatisticBasedCase,Initialization
13586720,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,Memory,StatisticBasedCase,Initialization
32805696,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,AverageMemory,StatisticBasedCase,Initialization
32805696,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,PeakMemory,StatisticBasedCase,Initialization
127589199,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,Time,StatisticBasedCase,M2MTransformation1
14297552,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,Memory,StatisticBasedCase,M2MTransformation1
45815252,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,AverageMemory,StatisticBasedCase,M2MTransformation1
56557920,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,PeakMemory,StatisticBasedCase,M2MTransformation1
174375,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,5,Time,StatisticBasedCase,Modification
14298392,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,5,Memory,StatisticBasedCase,Modification
100879827,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,Time,StatisticBasedCase,M2MTransformation2
14308368,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,Memory,StatisticBasedCase,M2MTransformation2
46526944,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,AverageMemory,StatisticBasedCase,M2MTransformation2
57269616,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,PeakMemory,StatisticBasedCase,M2MTransformation2
171767,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,7,Time,StatisticBasedCase,Modification
14309144,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,7,Memory,StatisticBasedCase,Modification
70955994,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,Time,StatisticBasedCase,M2MTransformation2
14319856,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,Memory,StatisticBasedCase,M2MTransformation2
46537696,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,AverageMemory,StatisticBasedCase,M2MTransformation2
57280368,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,PeakMemory,StatisticBasedCase,M2MTransformation2
108893,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,9,Time,StatisticBasedCase,Modification
14319632,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,9,Memory,StatisticBasedCase,Modification
56278443,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,Time,StatisticBasedCase,M2MTransformation2
14326432,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,Memory,StatisticBasedCase,M2MTransformation2
57290864,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,PeakMemory,StatisticBasedCase,M2MTransformation2
46548188,3,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,AverageMemory,StatisticBasedCase,M2MTransformation2
110597,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,11,Time,StatisticBasedCase,Modification
14327224,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,11,Memory,StatisticBasedCase,Modification
52529714,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,Time,StatisticBasedCase,M2MTransformation2
14342328,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,Memory,StatisticBasedCase,M2MTransformation2
46555800,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,AverageMemory,StatisticBasedCase,M2MTransformation2
57298472,4,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,PeakMemory,StatisticBasedCase,M2MTransformation2
128246,5,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,13,Time,StatisticBasedCase,Modification
14343096,5,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,13,Memory,StatisticBasedCase,Modification
49295250,5,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,Time,StatisticBasedCase,M2MTransformation2
14349512,5,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,Memory,StatisticBasedCase,M2MTransformation2
46571672,5,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,AverageMemory,StatisticBasedCase,M2MTransformation2
57314368,5,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,PeakMemory,StatisticBasedCase,M2MTransformation2
818589,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,Time,StatisticBasedCase,EMFResourceInitialization
11122408,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,Memory,StatisticBasedCase,EMFResourceInitialization
93184052,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,Time,StatisticBasedCase,Generation
13370552,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,Memory,StatisticBasedCase,Generation
69076953,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,Time,StatisticBasedCase,Initialization
14126768,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,Memory,StatisticBasedCase,Initialization
32719880,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,AverageMemory,StatisticBasedCase,Initialization
32719880,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,3,PeakMemory,StatisticBasedCase,Initialization
97452726,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,4,Time,StatisticBasedCase,M2MTransformation1
15214240,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,4,Memory,StatisticBasedCase,M2MTransformation1
35612624,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,4,AverageMemory,StatisticBasedCase,M2MTransformation1
35612624,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,4,PeakMemory,StatisticBasedCase,M2MTransformation1
6508732,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,5,Time,StatisticBasedCase,Modification
15357064,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,5,Memory,StatisticBasedCase,Modification
27345,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,6,Time,StatisticBasedCase,M2MTransformation2
15357624,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,6,Memory,StatisticBasedCase,M2MTransformation2
18421472,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,6,AverageMemory,StatisticBasedCase,M2MTransformation2
58328288,1,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,6,PeakMemory,StatisticBasedCase,M2MTransformation2
6320373,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,7,Time,StatisticBasedCase,Modification
15408200,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,7,Memory,StatisticBasedCase,Modification
27243,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,8,Time,StatisticBasedCase,M2MTransformation2
15408760,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,8,Memory,StatisticBasedCase,M2MTransformation2
36894080,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,8,AverageMemory,StatisticBasedCase,M2MTransformation2
36894080,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,8,PeakMemory,StatisticBasedCase,M2MTransformation2
6828106,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,9,Time,StatisticBasedCase,Modification
15463912,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,9,Memory,StatisticBasedCase,Modification
28218,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,10,Time,StatisticBasedCase,M2MTransformation2
15464472,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,10,Memory,StatisticBasedCase,M2MTransformation2
36949792,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,10,AverageMemory,StatisticBasedCase,M2MTransformation2
58435136,3,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,10,PeakMemory,StatisticBasedCase,M2MTransformation2
6701386,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,11,Time,StatisticBasedCase,Modification
15516144,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,11,Memory,StatisticBasedCase,Modification
25934,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,12,Time,StatisticBasedCase,M2MTransformation2
15516728,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,12,Memory,StatisticBasedCase,M2MTransformation2
37002048,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,12,PeakMemory,StatisticBasedCase,M2MTransformation2
37002048,4,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,12,AverageMemory,StatisticBasedCase,M2MTransformation2
7063401,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,13,Time,StatisticBasedCase,Modification
15566168,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,13,Memory,StatisticBasedCase,Modification
25128,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,14,Time,StatisticBasedCase,M2MTransformation2
15566728,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,14,Memory,StatisticBasedCase,M2MTransformation2
37052048,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,14,PeakMemory,StatisticBasedCase,M2MTransformation2
37052048,5,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,14,AverageMemory,StatisticBasedCase,M2MTransformation2
588666,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,Time,StatisticBasedCase,EMFResourceInitialization
11035024,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,1,Memory,StatisticBasedCase,EMFResourceInitialization
79536185,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,Time,StatisticBasedCase,Generation
13142960,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,2,Memory,StatisticBasedCase,Generation
37936617,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,Time,StatisticBasedCase,Initialization
12866584,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,Memory,StatisticBasedCase,Initialization
54116120,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,PeakMemory,StatisticBasedCase,Initialization
32630776,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,3,AverageMemory,StatisticBasedCase,Initialization
34795049,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,4,Time,StatisticBasedCase,M2MTransformation1
13694624,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,4,Memory,StatisticBasedCase,M2MTransformation1
34352440,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,4,AverageMemory,StatisticBasedCase,M2MTransformation1
34352440,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,4,PeakMemory,StatisticBasedCase,M2MTransformation1
268410,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,5,Time,StatisticBasedCase,Modification
13706904,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,5,Memory,StatisticBasedCase,Modification
35960624,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,6,Time,StatisticBasedCase,M2MTransformation2
13723408,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,6,Memory,StatisticBasedCase,M2MTransformation2
35192784,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,6,AverageMemory,StatisticBasedCase,M2MTransformation2
35192784,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,6,PeakMemory,StatisticBasedCase,M2MTransformation2
215796,2,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,7,Time,StatisticBasedCase,Modification
13735464,2,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,7,Memory,StatisticBasedCase,Modification
28689773,2,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,Time,StatisticBasedCase,M2MTransformation2
13750296,2,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,Memory,StatisticBasedCase,M2MTransformation2
35221344,2,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,AverageMemory,StatisticBasedCase,M2MTransformation2
35221344,2,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,8,PeakMemory,StatisticBasedCase,M2MTransformation2
221837,3,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,9,Time,StatisticBasedCase,Modification
13763472,3,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,9,Memory,StatisticBasedCase,Modification
24147284,3,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,10,Time,StatisticBasedCase,M2MTransformation2
13780376,3,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,10,Memory,StatisticBasedCase,M2MTransformation2
35249352,3,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,10,AverageMemory,StatisticBasedCase,M2MTransformation2
35249352,3,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,10,PeakMemory,StatisticBasedCase,M2MTransformation2
203008,4,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,11,Time,StatisticBasedCase,Modification
13792712,4,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,11,Memory,StatisticBasedCase,Modification
23479337,4,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,12,Time,StatisticBasedCase,M2MTransformation2
13812304,4,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,12,Memory,StatisticBasedCase,M2MTransformation2
35278616,4,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,12,PeakMemory,StatisticBasedCase,M2MTransformation2
35278616,4,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,12,AverageMemory,StatisticBasedCase,M2MTransformation2
508739,5,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,13,Time,StatisticBasedCase,Modification
13824680,5,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,13,Memory,StatisticBasedCase,Modification
20834760,5,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,14,Time,StatisticBasedCase,M2MTransformation2
13839008,5,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,14,Memory,StatisticBasedCase,M2MTransformation2
35310560,5,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,14,PeakMemory,StatisticBasedCase,M2MTransformation2
35310560,5,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,14,AverageMemory,StatisticBasedCase,M2MTransformation2
536913,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,Time,StatisticBasedCase,EMFResourceInitialization
11080560,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,Memory,StatisticBasedCase,EMFResourceInitialization
186422328,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,Time,StatisticBasedCase,Generation
16058416,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,Memory,StatisticBasedCase,Generation
104824288,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,Time,StatisticBasedCase,Initialization
13585096,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,Memory,StatisticBasedCase,Initialization
32805728,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,PeakMemory,StatisticBasedCase,Initialization
32805728,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,AverageMemory,StatisticBasedCase,Initialization
133711577,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,Time,StatisticBasedCase,M2MTransformation1
14294104,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,Memory,StatisticBasedCase,M2MTransformation1
56556296,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,PeakMemory,StatisticBasedCase,M2MTransformation1
45813628,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,AverageMemory,StatisticBasedCase,M2MTransformation1
141523,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,5,Time,StatisticBasedCase,Modification
14294784,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,5,Memory,StatisticBasedCase,Modification
101049710,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,Time,StatisticBasedCase,M2MTransformation2
14308056,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,Memory,StatisticBasedCase,M2MTransformation2
46523336,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,AverageMemory,StatisticBasedCase,M2MTransformation2
57266008,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,PeakMemory,StatisticBasedCase,M2MTransformation2
207480,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,7,Time,StatisticBasedCase,Modification
14308856,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,7,Memory,StatisticBasedCase,Modification
68710706,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,Time,StatisticBasedCase,M2MTransformation2
14315824,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,Memory,StatisticBasedCase,M2MTransformation2
57280080,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,PeakMemory,StatisticBasedCase,M2MTransformation2
46537408,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,AverageMemory,StatisticBasedCase,M2MTransformation2
100830,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,9,Time,StatisticBasedCase,Modification
14316592,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,9,Memory,StatisticBasedCase,Modification
56910500,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,Time,StatisticBasedCase,M2MTransformation2
14325792,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,Memory,StatisticBasedCase,M2MTransformation2
46545176,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,AverageMemory,StatisticBasedCase,M2MTransformation2
57287880,3,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,PeakMemory,StatisticBasedCase,M2MTransformation2
95665,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,11,Time,StatisticBasedCase,Modification
14326584,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,11,Memory,StatisticBasedCase,Modification
53326381,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,Time,StatisticBasedCase,M2MTransformation2
14333576,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,Memory,StatisticBasedCase,M2MTransformation2
57297832,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,PeakMemory,StatisticBasedCase,M2MTransformation2
46555160,4,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,AverageMemory,StatisticBasedCase,M2MTransformation2
127258,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,13,Time,StatisticBasedCase,Modification
14334344,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,13,Memory,StatisticBasedCase,Modification
49045322,5,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,Time,StatisticBasedCase,M2MTransformation2
